unemp,fm_price_exp,fm_credit_cond,Brent,MIACR,obligates,M2,paid_services,money_income,trade_turnover,debt_firms,PCA_1,PCA_2,PCA_3,PCA_4,inflation
1.0455213123673446,30.448211956894795,-29.365313653136504,62.34,15.468695652173912,14.746521739130436,10.320413149731017,20.24834595326909,10.40359414620221,21.540553918643038,16.81697765809692,1.3884557101166846,-0.8449417825628288,-3.048108926433178,-0.3923674972943172,1.0255
1.0355303953830208,25.914293690675596,-35.6371814092954,47.76,16.964666666666666,14.117272727272727,10.31096147102868,20.27709904139339,10.400216183410427,21.514807633643084,16.809169067651464,1.9365077924537764,-0.7550303483340535,-2.158855609270489,-0.32701728751818365,1.0352
1.0399289917364087,20.223063973063997,-29.2723304989089,58.1,15.116315789473685,13.0695,10.308096542482946,20.251084583686314,10.39221529859199,21.517026034243035,16.814716210985996,1.852403181515132,-1.0704612813296754,-1.3454273719130292,-0.33422871886495154,1.0234999999999999
1.0142877918475492,14.8335440370839,-24.7090826658607,55.89,14.902857142857142,12.032727272727271,10.31859403407954,20.26373637990025,10.387573051368477,21.529060632830635,16.817414663841717,1.4084497113714312,-1.3387179320498672,-1.29597504529259,-0.221713227343458,1.0147
1.0076243335532606,11.473781309870098,-19.303482587064696,59.52,14.357727272727272,10.783181818181818,10.333150446947325,20.268387366436656,10.409271251483936,21.534512301805876,16.82375032017327,1.6310132008090885,-1.3811639395733233,-1.4135494824408399,-0.3432186989733074,1.008
0.9821943969108868,11.604656145111802,-15.9270752521334,64.08,12.828333333333331,10.567142857142857,10.350911245716215,20.26825473880343,10.4216375893446,21.545100217985407,16.824683740539196,1.3081637329556934,-1.3993610305332909,-1.1597450336352435,0.02723224660245154,1.0055
0.9778386830069572,12.713621737576,-13.521914827478998,61.48,12.503333333333334,10.290909090909093,10.356688768723401,20.28924121244308,10.420199002134394,21.54660606590367,16.829222515196474,2.1352692083636775,-1.2674324448525986,-1.529439803075309,0.03325180293241396,1.0044
0.9986502798124953,13.324727481354,-13.4781936282091,56.56,11.524347826086956,10.371739130434785,10.361308510036066,20.302419969942086,10.432560457365085,21.550405647216312,16.832167929811924,2.7146605235209376,-1.3696062629201178,-1.910294944726882,0.04288845308265312,1.0038
1.0240368701243523,13.013599537037,-14.608940734361498,46.52,10.858095238095238,10.981904761904762,10.369043397653426,20.29871628360264,10.427340980927939,21.555230217328074,16.839881060639367,2.2164962607106116,-1.3656871972009155,-1.572825541282108,-0.2152100357556463,1.0078
1.02838515640259,12.160600808781098,-13.9117485696371,47.62,11.146363636363636,10.54181818181818,10.376152413858199,20.30869631814658,10.426319597935436,21.545892099043037,16.842450003718287,1.7877851010667412,-1.5202147003774822,-1.7094800188857313,-0.40862072293382024,1.008
1.0328721386811424,13.2043672602037,-13.4720354402342,48.43,11.14090909090909,10.296363636363637,10.37786728603874,20.317382048147508,10.436276269415512,21.54776138335799,16.849775717283773,1.8690901256036876,-1.6446086859970963,-1.7698441595422623,-0.27415246979798374,1.0069
0.9969507082063687,15.387459331558698,-14.6090865307433,44.27,11.425,10.528571428571428,10.393575431195202,20.31995706065887,10.435845641765814,21.544096106448094,16.848674911607525,1.8359849699861104,-1.7252816019330617,-1.736069640964699,-0.18283219085109795,1.0057
1.0500800788378304,17.470059880239496,-15.1329078128787,38.01,11.066521739130437,10.305652173913044,10.40738995665262,20.333798694263052,10.4411849745783,21.53706061038176,16.84004127669836,1.3062721235745591,-1.8032144309612723,-1.3488154471689573,-0.3529236784117538,1.0056
1.070222295757739,15.6836055656382,-15.9990209676103,30.7,11.017333333333331,9.90047619047619,10.435011883692146,20.32039439243331,10.469680976126147,21.565051347316118,16.858876711988916,0.7209117081831805,-1.5563554204426844,-1.4526113877595301,0.1585236451841345,1.0082
1.0763810830243714,13.6902050113895,-14.182356326564198,32.18,10.8425,9.507619047619048,10.42607519228445,20.340965671658676,10.485809311481724,21.569373520661678,16.872309387279323,1.3575058494250205,-1.5939463959755191,-1.2157638786871725,-0.07361751874870172,1.0066
1.0456994336484127,12.4387630128598,-13.4620164029492,38.21,10.94047619047619,9.694347826086956,10.431727999535521,20.33686555258154,10.484841130500413,21.557947996819628,16.872632773913,1.2468698669088387,-1.5534593667093053,-0.9610476412319727,-0.032005988220564344,1.0062
1.101840371576941,11.5515376294236,-12.2615576842982,41.58,10.732857142857142,9.577142857142857,10.44993294422896,20.34400212038388,10.479457153677266,21.567527382839256,16.873854477661805,1.1243047077941801,-1.609386658743794,-1.0948655100385318,-0.33280661564695857,1.005
0.8386498494938978,11.5659060613189,-11.2780040733198,46.74,11.06315789473684,9.728181818181817,10.45599029925843,20.33478389535705,10.498751044807273,21.555364112821664,16.875380048817522,0.8464508632792286,-1.554828753491862,-1.306878480143729,0.24527301601896712,1.0045
0.8413869103817891,12.136266855926198,-10.072186836518,48.25,10.639047619047618,9.532272727272726,10.470326749779852,20.35638619902701,10.499738320702331,21.557673725951542,16.879078002158113,0.6359688044866684,-1.6863347796717423,-0.5031504758214705,-0.15512176211567605,1.0041
1.0518275457163575,10.0908014212396,-10.0194964821565,44.95,10.37904761904762,9.191428571428572,10.475497549464793,20.37167694300794,10.498761940812699,21.569839125138845,16.88117463632915,-0.4261084374522883,-1.5454784821264436,-1.1744848400533865,0.11687635894323552,1.0034
1.0543019464621635,9.89715189873418,-9.9174959598537,45.84,10.339565217391304,9.01695652173913,10.487854345711268,20.386799391422752,10.526307245482027,21.571082028281147,16.876993246507368,-0.16416799412903876,-1.6507480469431872,-0.5074649530504234,0.21051994071412533,1.004
1.057008649284963,10.381339065361,-7.66194766194766,46.57,10.238636363636363,9.001363636363637,10.49384601034917,20.36657265551409,10.523116134647355,21.5759562234945,16.87638649338221,0.20992168547144535,-1.585259399574048,-0.7794523204912873,-0.06565334856641149,1.0051
1.045976929118089,10.1032268552386,-8.31146106736658,49.52,10.323333333333332,8.895714285714286,10.502751263942157,20.364912264337274,10.516232995184588,21.578790787332245,16.87812924949861,-0.6496963471059459,-1.6841749602350857,-0.42426764003179906,0.16398882661633127,1.0039
1.0665974673932248,11.5359477124183,-8.45293651492472,44.73,10.017142857142856,8.530909090909091,10.510288400775417,20.392833749206243,10.528322457802563,21.581471201341216,16.88403693727235,-0.6676477230682277,-1.8403104375873787,0.12069028778611413,-0.4183148576710098,1.0038
1.1046093118415992,12.3510559618703,-6.874500399680259,53.31,10.160454545454543,8.514090909090909,10.515444059891962,20.40467932899225,10.540595643118547,21.567418896229054,16.88847637375597,-0.8109711710605301,-1.9239084918129707,-0.27459500338421716,0.2933221046583308,1.0033
1.035361067279204,9.78649165074354,-7.54902838721232,54.58,10.114117647058825,8.956363636363635,10.523034921864518,20.38080123839454,10.5196012894357,21.598551273154396,16.89433975483732,-0.03777412136617708,-1.866337520152184,0.32859288005296616,0.12600850148010587,1.0036
1.0827615444343572,7.74086378737542,-5.715559518502009,54.87,10.14111111111111,8.928,10.54318930564718,20.35287734732284,10.527746145012896,21.60345841646412,16.898954852147348,-1.0953139979064017,-1.8514748678053483,0.01817185678350904,0.5047512793915083,1.0017
1.1198076876346679,6.758333333333329,-6.17881804322482,51.59,9.897727272727272,8.403478260869566,10.552094908508433,20.466761320564597,10.54816674666241,21.61570053182121,16.90519644498857,-0.014112877183912584,-1.9503588081849244,0.6370955009741044,-0.29251468712325196,1.0015
1.5127723936586832,6.94957983193277,-4.90391588107324,52.31,9.5765,8.2005,10.55723287205766,20.46045202996713,10.555381829539634,21.593325393102127,16.90611643968418,-0.938647874528886,-1.8105225060628116,0.32529115915971507,0.41689835241991435,1.0015
1.0777060473903624,7.652846690774539,-4.26935409986257,50.33,9.1345,8.04,10.55666903292325,20.50056854751483,10.558601842463938,21.619964382347778,16.912389999639338,-0.6562215032752287,-1.8035750359237956,0.2974546606981425,0.23372113088391275,1.0012
1.0757661611663998,9.58984703311481,-3.4173313995648997,46.37,9.10904761904762,7.963181818181818,10.569379613009744,20.537842466264987,10.573156881425275,21.624626279870377,16.917208396825295,-0.592133904273411,-1.8395504134974052,0.8260811803988869,0.05787251421962407,1.0011
1.0762214791733467,7.227790045863769,-3.41116380882889,48.48,8.947619047619048,7.747619047619047,10.576849408863746,20.538181350010692,10.564550042237551,21.62882916654095,16.917769738784152,-1.0230157704959786,-1.8657908973227904,0.7061440882703098,0.35395649881234403,1.0012999999999999
1.077194011754792,6.767685366476549,-2.4217961654894,51.7,8.536521739130436,7.55,10.57802537099943,20.53739137203642,10.57224633061051,21.632423885408418,16.923568394995655,-0.6261345737041079,-1.877643313661013,0.7818581722487462,0.223130524956933,1.0014
1.0884947181825146,6.596894569786389,-2.3581429624171,56.15,8.373809523809523,7.454285714285714,10.584613477770032,20.538509265984974,10.590243881586943,21.63976063597956,16.933384332923747,-0.8303175491924442,-1.7646521571149323,1.138378381375541,0.3693599188278285,1.0031
1.0797330000884746,7.01693443334781,-1.43661971830986,57.51,8.043181818181818,7.167727272727273,10.595482807128073,20.532465171437654,10.596004682228813,21.638195803102352,16.932704765472657,-1.0599017301137077,-1.6543139662682331,1.1024947013297253,0.3798071124831997,1.0014
1.0549944626584107,8.76284209617543,-1.74802417480242,62.71,8.014285714285714,6.662727272727273,10.607301012536533,20.51829654033197,10.609006689234937,21.63397488671199,16.93813065206707,-0.7670841120357728,-1.7343535427077075,1.191335784243998,0.2126333117251441,1.0015
1.081177870222224,9.306172194654833,-1.0294805802526898,64.37,7.729523809523809,6.580952380952381,10.612840878607475,20.508338560407402,10.618524882344701,21.643066017786374,16.94691815189286,-0.861393485541269,-1.8133090979299507,1.4009105151550265,0.5592388948130124,1.0017
1.117144399143432,7.12268314210062,-1.3566075324921698,69.08,7.087647058823529,6.2004347826086965,10.623186553997952,20.558886260518285,10.641528100166866,21.64534764829503,16.959226581245968,-0.772739603980636,-1.612388134710275,1.276775307282733,0.3616293999478874,1.002
1.0459763745755748,6.7737304862731,-0.435203094777563,65.32,7.145263157894736,6.548,10.633723187033098,20.575671053016762,10.66172476406735,21.64546981037614,16.970669672615422,-2.0399360170343783,-1.9840033593768727,1.2903178670510502,0.04052986931041802,1.0011
1.0644254142800775,7.7110609480812595,0.156128024980484,66.02,7.1465000000000005,6.571363636363636,10.640948319672859,20.514770961569567,10.64621851964876,21.63727851490781,16.97541471559329,-1.9374692554165696,-1.6487064498303925,0.7744749314680127,0.9628505962904623,1.0011
1.3721750758332694,8.530290681879919,-0.265382347159426,72.11,7.002857142857143,6.799047619047619,10.651902781239142,20.521239635894645,10.651664214521343,21.692788963061677,16.98762530043661,-1.4736024152941805,-1.4407730139198263,0.2426761097677331,0.9593331157984786,1.0025
1.0790757651560852,9.10903652678329,-0.736684917869587,76.98,6.9455,6.89,10.666806500751584,20.542767947223656,10.666889721137013,21.686300655126992,16.99294157321361,-0.26225324978529135,-1.4294200781517186,0.6381111173183143,0.3165711268552963,1.0022
1.0773154040137471,11.4895549500454,-1.00960110858161,74.41,7.0215000000000005,7.356666666666667,10.67038322697829,20.65208899909037,10.676498580184816,21.68181667356931,17.000538512445722,0.05990682065077026,-1.4131013009775506,0.5683352849653984,0.28704308263978817,1.0034
1.0754889981367786,9.90764816641262,-1.3814049181933998,74.25,7.089545454545455,7.568181818181818,10.6829355044864,20.656210815675912,10.675919329844948,21.680461586403585,17.013322460725718,-0.09451269194078454,-1.2640886655869275,0.3355073140664474,0.39206794292369523,1.0028
1.1091941682734332,11.1956327188115,-2.35602094240838,72.53,7.027826086956521,7.532608695652174,10.689440908638462,20.624928348284524,10.685922589916402,21.68887465098663,17.0252737830873,0.15841313901247783,-1.2436222355916935,0.7200147849498074,-0.08069363306211208,1.0034
1.0713392434009796,11.7109196412871,-3.9202657807309,78.89,7.148999999999999,7.709,10.701287725625024,20.605117349429502,10.684315980665806,21.6945754186004,17.0311320637428,-0.4351411945164897,-1.2040421745222776,0.37420140986714123,0.36351927430047565,1.0046
1.094445748611506,13.518921270117398,-4.338842975206609,81.03,7.267391304347826,7.764782608695652,10.701673546958032,20.58601720478937,10.691983966101299,21.693909918873494,17.042352782576124,-0.250289382882142,-1.081686012186805,0.3203122969924262,0.3174116514703249,1.0043
1.1017845603148673,19.7846337919836,-5.27338329170136,64.75,7.250952380952381,7.582272727272727,10.710365572582367,20.572460052303292,10.702697836671105,21.70121086018105,17.051457495851494,-0.0194747553432647,-0.9121006466449104,0.37877937693158836,-0.056917108546883685,1.0042
1.0280696446868944,25.2877512454905,-5.944937004199719,57.36,7.492380952380953,7.614285714285715,10.719755468078315,20.578782395169014,10.69175975828935,21.707606831881943,17.06365577435307,0.22643298063780606,-0.3563736659404223,-0.0451195026395876,0.08180824927243419,1.0047
1.0617135902340435,14.7199305254017,-6.95084485407066,59.41,7.645294117647059,7.45695652173913,10.72544723877603,20.595160916840527,10.712297491730176,21.70339725275386,17.066260875103396,-0.41665249249029196,-0.994049108670873,0.7075079743649529,-0.0796303161276545,1.0063
1.029815439247621,10.6322088283757,-5.77710098029885,63.96,7.5905,7.555,10.72511135057734,20.598893714939642,10.710950070421712,21.70329152567139,17.074346098125513,-3.496858605330814,-0.3378900256686297,1.0671900312892781,-1.417979329158865,1.0036
1.1127134429603756,8.617113223854801,-4.7673206331153395,66.14,7.676,7.310476190476191,10.73447713753591,20.582734591290013,10.72903652046449,21.70892783069518,17.077791907121295,-4.10460389281961,-0.06233485177527932,0.5815148594759866,1.0101191456953238,1.0031
1.0551809399208447,7.99050632911392,-3.89270843420161,71.23,7.745454545454546,7.115454545454545,10.736309765747595,20.57871301358487,10.76222746802327,21.792109959765703,17.081660395295064,-1.5384613540452488,-0.03691731860387554,1.0202467094403387,0.7518190430275673,1.0026000000000002
1.062199415657357,8.9,-3.9,71.32,7.7155555555555555,6.882608695652174,10.740634676919642,20.52267610940252,10.752934860392815,21.780153281898862,17.09156720363409,-0.5013729520965549,-0.07978193722003828,1.2077604008673726,0.48679721723304065,1.0029000000000001
1.04877599256797,9.4,-3.2,64.22,7.576842105263158,6.7909999999999995,10.750536713199319,20.23035010635844,10.754667168280447,21.749011248075654,17.097104033230814,-0.5951760983306408,0.013071186803999312,1.2209083166378898,0.5185369946569803,1.0023
1.0093126444327096,7.80888774723863,-2.2718738265114498,63.92,7.320434782608696,6.565652173913043,10.756121065757819,20.23017918036483,10.765932774596862,21.73571752842797,17.10077419539818,0.13608594201011345,-0.08267648567469035,1.631462638145601,-0.09312323286530692,1.002
1.0507296565804845,7.31335703402743,-1.72302589145858,59.04,7.132272727272727,6.056363636363637,10.765782001978138,20.32014324220689,10.777048836999267,21.73827730959526,17.10764546371153,-0.7716237699702625,-0.13117217861204017,1.6906062240714548,-0.17304932112838695,1.0017
1.010548798491276,7.258131950832009,-1.0758570386579098,62.83,6.855714285714286,5.792857142857143,10.772138968894405,20.42230126664574,10.775977402412137,21.742404754707717,17.113301867471293,-1.4042586848994183,-0.13162087324707966,1.689128293354325,0.04343074458137842,1.0015
0.9958908748434494,8.025722398530151,-0.334538878842676,59.71,6.789999999999999,5.475652173913043,10.787539326182909,20.48045529073764,10.793460088244002,21.748390241515786,17.11845759809564,-0.8276792843294566,-0.058158028335186226,1.6512491005339258,-0.39571645903455466,1.0016
1.0170798503031009,10.2086858432036,-0.0970274323013142,63.21,6.457000000000001,5.349523809523809,10.794189971979154,20.51284806086778,10.792486233158009,21.76036067264769,17.126954069482537,-0.38068151282496004,-0.07126702207495393,1.7473572066427263,0.06529877177521164,1.0022
1.0587178824285857,11.2145748987854,0.476947535771065,67.31,6.151363636363637,5.890909090909091,10.810881668717968,20.509980763828718,10.79495114967268,21.761073296120856,17.13399470967365,-0.5696864522372815,-0.13847093223265233,2.146194420292313,-0.15377325097399389,1.0014
1.0144205506590738,15.2213114754098,1.91796164076718,63.65,6.038823529411765,5.826086956521739,10.819524705330542,20.506540257353194,10.81419253485166,21.75628516987466,17.142066121509256,0.1988677291811464,0.38695745705211115,2.060357946949885,0.3746885219228396,1.0017
0.970146311022814,19.2079697019595,0.269905533063428,55.66,5.938421052631579,5.011,10.830591221074792,20.53187854621692,10.809415685954415,21.768057500972272,17.14497181608737,10.2396239116108,0.5432436570607364,2.3105689693539557,3.5872200723747514,1.0011
1.0221378277091724,17.851756087050198,-7.777286787450289,32.01,5.79421052631579,4.376818181818182,10.841288823280966,20.52639265169309,10.815724418368827,21.780773835945315,17.171753402867584,10.601794775581503,0.0918440607048423,3.259165007182634,-2.067832983800214,1.0051
1.0440111112415333,14.3376572327044,-6.0215053763440896,18.38,5.994736842105263,4.233181818181818,10.866985746163936,20.56047760921579,10.797628142479534,21.569904948703694,17.18904930780037,5.618479348278146,0.17410964389843753,2.655832548813121,-2.5709593065733514,1.005
1.014430993733937,13.7773722627737,-0.493193923850858,29.38,5.468823529411765,4.2195238095238095,10.869960408105943,20.600369843167556,10.815202716102007,21.605089964687416,17.182651723300594,1.7232699035179295,0.48823789667811174,1.8604493776380966,-1.5391221181685013,1.0028
0.9903362593053215,15.4306113342258,5.18876364286992,40.27,4.994,4.210454545454545,10.879274362352158,20.729114236628494,10.813061174300584,21.709093448568563,17.18815836176464,1.030663820088477,0.9250380713226376,1.4181493174567341,-0.38898506221960155,1.0027
1.0317547969795209,13.719357565511398,5.8592415442432495,43.24,4.2290909090909095,4.293478260869565,10.898490642414943,20.7328078098409,10.839433188521047,21.756086704234537,17.19614831655401,1.345743315560815,1.27134385245688,1.321266356627244,-0.15669381930055937,1.0026000000000002
1.017420800793554,15.5856886129717,4.2802842505371,44.74,4.155238095238095,4.355238095238095,10.910957160239555,20.709901840611415,10.836701420509495,21.755739770556648,17.204189357563756,1.7437293857743381,1.7232674973907605,0.9297803886100239,0.3422361951083126,1.0031999999999999
0.9873866188457718,18.068357941104495,2.35723771580345,40.91,4.165,4.368181818181818,10.921504851609077,20.671995926659967,10.850946589298868,21.76063510125362,17.214468262934815,3.128978425453278,2.0144449976463985,0.9411585783332498,0.06209521887573502,1.003
0.9930238713254043,19.748596727014,0.669680227691277,40.19,4.174090909090909,4.283636363636363,10.933301894152535,20.671018067068218,10.858076040204164,21.775903522014737,17.22581704129752,2.9548569760247654,1.9314353276394916,0.310311325474177,0.15468755489885333,1.0046
0.9531607758686782,21.0134927936216,0.407564395174438,42.69,4.061999999999999,4.588571428571429,10.939806019640761,20.687967562099114,10.85561538844084,21.789471709272757,17.23055761299581,2.070207568209396,1.8537070877525144,0.7855494294337485,-0.16221501454858311,1.005
0.9570313079611086,23.720678176047095,0.591304347826087,49.99,4.171304347826087,5.043478260869565,10.939849357023386,20.69688233480454,10.882209899083028,21.817477435689106,17.231023258310234,1.191004563959854,1.9542832780939463,0.822810219518786,-0.06080566546316549,1.0046
0.9611147038666759,21.719844357976697,-1.12225811936745,54.77,4.306,5.301428571428572,10.939760852830531,20.700265662657205,10.872440272692646,21.813354204565407,17.242468598830854,-2.095689736505252,1.4719833308201442,0.6791413046094832,-1.3865350877650615,1.005
1.0085426131874016,21.906507791017397,-0.289410963568267,62.28,4.057894736842105,5.6375,10.950894845315014,20.707200809562774,10.892725508017826,21.81722543035007,17.24768595207342,-5.327603833354021,1.3406068203323336,-0.2545492735750971,-1.5278187292591043,1.0058
0.9287604107593015,23.663714111179,-2.25210084033613,65.41,4.222272727272728,6.19,10.956866941385952,20.728627745423562,10.878749195798093,21.81124801138446,17.25338587979285,-5.088174215486094,2.3439499267534676,-0.7451321623654584,0.5242115358944847,1.0083
1.0034938760324013,23.4163755126842,-5.11449105799766,64.81,4.514545454545455,6.540454545454545,10.975951789317532,20.74326495254932,10.931313937242617,21.932874919079286,17.28582552543162,-2.337615186199668,2.6757507027570164,-0.7878730950013423,0.23488724735280053,1.0058
0.9571620731360071,25.011202389843195,-5.508771929824559,68.53,4.791052631578947,6.611428571428571,10.982761832948817,20.746824172561148,10.92102784417934,21.918379273077576,17.295303097798204,-0.853098785887361,2.804333783492974,-1.1648267786194941,0.26035546439551527,1.0082
0.9211650864242258,25.968329492231096,-7.565902088325919,73.16,5.1033333333333335,6.965454545454546,10.983349670413427,20.792204921902304,10.927398916497856,21.891776174663907,17.31294200351839,-0.5561406371515869,2.576403593200055,-0.6782667435797579,-0.42224771209687567,1.0075
0.91533834978486,22.8474124528023,-11.0099772448801,75.17,5.759545454545454,7.621363636363636,10.989462474164664,20.79516779327442,10.930396716286634,21.89286215422176,17.330578984536608,-0.7993235020694902,2.4188093906247685,-0.5339333630298861,-0.34885363840532896,1.0047
0.9733728071678408,22.3523421588595,-11.6051111500088,70.75,6.297272727272727,8.428636363636365,10.994221377509506,20.794417079526973,10.931720098977607,21.901555860547855,17.338501738556264,-1.5921266052324878,2.443350588385622,-1.2113406739052628,-0.26088837953768756,1.0059
0.9750139531855824,23.7424693329462,-13.844252163164398,74.49,6.569090909090909,8.288181818181819,10.99824159082264,20.789289288938434,10.954906946922556,21.915492023959537,17.352091509450535,-0.7322107602362279,2.4838062723872802,-0.9766967211505904,-0.5022640046330052,1.0081
0.9565140138767186,24.7741935483871,-15.435655666142798,83.54,6.809523809523809,9.52,11.01011948484244,20.796819624012997,10.949071077422744,21.92324085344984,17.365341977919783,-0.7068678028239582,2.6945837160090416,-1.3685814246897106,-0.7261858719957437,1.0085
0.9415912426568013,29.254868755292097,-15.5684533970638,81.05,7.331999999999999,12.914090909090907,11.018399141076598,20.80354989807644,10.971879613767518,21.922904307496534,17.37642105686898,-0.9005086443330939,2.713244252625177,-1.0166832829065489,-0.21030359682360047,1.0114
0.9269708291679932,32.1536252692032,-17.9892280071813,74.17,7.617727272727273,11.736521739130437,11.038280168919481,20.809296335107625,10.985787062947221,22.020596339799173,17.38880966970922,-0.14434130290764113,2.825088841196281,-0.8651086580040306,-0.6682533091572619,1.0063
0.8964489206775506,28.4704322851462,-19.1542288557214,86.51,8.286249999999999,10.18190476190476,11.056430386936945,20.83062104933385,10.991651726157126,21.947704018748556,17.411141493593185,6.833408825899751,4.294407607563944,-2.7876505553230113,1.9129485859943203,1.0082
0.9165311416080417,49.429831230044094,-47.104851330203395,97.13,9.565263157894735,8.798,11.06738789506658,20.850059458148777,11.002613812688812,21.97049212167563,17.43964214072915,5.324513492776413,4.729807546338873,-0.9058588775704972,-0.519019121393126,1.0104
0.8954066573843664,37.4597227426002,-53.2477635161416,117.25,19.873636363636365,7.670869565217392,11.082474252290028,20.87812118601276,11.057460451606003,22.01080033829711,17.446777410481044,3.2484076887019815,3.0138994434774937,-0.05272884375954252,-0.35300294529352866,1.0905
0.9260112004338342,24.6497340226268,-29.3333333333333,104.58,17.08047619047619,7.54,11.055983028878499,20.83566056451366,10.969800319533153,21.926222816056928,17.412336398253533,2.059414886513029,2.0541953058893374,0.031219656284844074,-0.22904756081372427,1.0201
0.9152155690841618,19.227067446509196,-12.8475745889994,113.34,13.253333333333334,7.944090909090909,11.115761430783502,20.90039434693981,11.0151151387723,21.964621697160293,17.46846498801792,0.8041724210648626,1.5574653821898305,0.6369885515008992,-0.11349740654601163,1.004
0.9161346299529916,17.8120411160059,-6.85203574975174,122.71,9.634761904761904,7.825454545454545,11.140998638494832,20.917070932877657,11.05152206297799,21.965184656500092,17.494516666308368,0.35022675140209286,1.233639043963586,0.3471732574590531,-0.13495281374541665,1.0018
0.8568040001078521,14.0335585094792,0.0592651126037139,111.93,8.9,7.481428571428572,11.15542628485936,20.934549779235994,11.06085213668846,21.94489741185745,17.50998039310158,-0.7209196546810367,0.9418532414851393,0.14113438266885828,0.22083480627620206,0.9982
0.8566553714288645,15.0710626938893,-0.0398724082934609,100.45,7.938695652173913,7.242608695652173,11.180583440150459,20.945449995906312,11.074628112124513,21.967158423592245,17.542420820796472,1.199703197544655,0.9193095188314662,0.327457586643382,0.44059702632069814,1.0
0.8574769449845591,16.191438677542795,-4.22816114878341,89.76,7.678181818181818,7.397272727272727,11.209892037665034,20.94595653071571,11.086486583133636,21.965015150953825,17.5629703214707,0.044976731779880555,1.0841451062537282,0.41431512353437877,0.18181393986919217,1.003
0.8743255234423424,19.4842811727305,-6.968289234498079,93.33,7.672380952380952,7.745238095238095,11.235065676891276,20.959233505550177,11.087364106037734,21.963149043787507,17.588229263615744,-0.21618962235697478,1.430539154515516,0.192116496832181,0.2818328369292226,1.0003
0.8915152434659797,24.196124730884097,-7.670961347869179,91.42,7.314285714285714,7.772727272727272,11.242586761746352,20.98203633981768,11.105585745512712,21.98936874683779,17.603244334440557,-0.028761340662128758,1.624317994994184,0.26673769227744837,0.11646081053998229,1.0018
0.8875269509790717,23.2370671526707,-7.305095150399019,80.92,7.310454545454546,7.481363636363636,11.258077110070541,21.00052682297941,11.107315708467118,21.92480697070414,17.630318915674415,-0.3940912787362273,1.6591589016372648,0.006599725551772309,0.494132500073461,0.9997
0.9043418827910976,20.1170910629893,-8.20544301207285,82.5,6.997647058823529,7.749545454545455,11.276915530673016,21.010664460779406,11.128393428078898,22.003748103152564,17.645257764909307,-4.416822569834813,0.8500112904743123,0.7369340461162348,-0.9899091132655033,1.003
