paid_services,debt_firms,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,obligates
3708276.6,36744,100.5,-44.5,21.5,-16.8,27.2,20.5,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
3923780.0,38158,100.58,12.6,21.7,0.5,28.3,22.1,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
4128054.6,38757,100.78,17.5,29.8,3.6,20.7,17.4,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
3683828.0,36643,101.1,-3.8,24.7,0.3,19.6,17.3,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
3923843.3,36122,100.84,-19.1,16.4,-5.2,13.5,17.1,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
3925549.8,37730,100.82,-1.6,19.4,-4.1,24.9,19.7,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
3806378.4,37892,100.58,10.4,26.0,1.0,25.0,17.1,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
3595640.2,38210,100.61,1.1,20.8,-3.9,22.0,17.6,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
3584490.1,32383,100.75,1.9,26.9,-3.4,16.0,14.2,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
3830384.2,28759,101.08,6.0,30.8,-0.8,15.3,18.9,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
3713549.3,28859,100.83,-18.0,28.1,-13.4,3.6,27.9,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
4201761.1,27854,102.8,19.3,38.4,-4.9,-5.2,30.4,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
3324213.9,30531,104.04,-38.4,43.4,-25.1,8.7,26.3,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,14.117272727272727
3654839.1,29835,102.68,-2.8,38.5,-13.7,8.7,20.8,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,13.0695
4018843.0,29456,101.87,11.7,37.9,-12.3,8.4,16.0,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,12.032727272727273
4184517.7,29336,100.66,-9.6,29.5,-13.2,6.1,12.1,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,10.783181818181818
4082648.2,29096,100.26,-12.0,24.8,-12.9,5.0,13.4,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,10.567142857142857
4429330.1,29311,100.35,-5.5,25.3,-9.9,8.8,11.4,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,10.290909090909091
4263733.8,30623,100.25,-7.7,25.5,-14.2,14.5,11.9,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,10.371739130434783
3915912.0,31469,100.2,-5.1,27.6,-9.9,10.9,14.4,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,10.981904761904762
3885644.8,33027,101.06,0.0,28.1,-17.2,13.6,17.2,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,10.541818181818181
3852426.2,31476,100.68,6.4,25.9,-9.4,12.3,18.5,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,10.296363636363637
3772326.3,26630,100.54,-16.0,26.9,-14.5,5.6,19.7,2015-11-30,44.27,11.425,16.443444730077122,32161.0,10.528571428571428
4403838.5,26206,100.55,26.9,25.5,-4.0,-6.7,22.3,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
3363748.1,25222,100.48,-45.2,29.3,-26.6,10.3,15.1,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
3703417.1,24657,100.84,13.6,25.7,-11.2,10.7,17.8,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
4147375.5,24635,100.56,23.6,23.1,-4.7,6.3,16.9,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
3933882.8,24664,100.45,-8.1,19.5,-9.9,1.6,11.3,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
4036247.1,25903,100.44,-14.9,20.5,-15.8,0.3,12.3,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
4372185.1,26254,100.35,-13.2,18.0,-16.1,7.1,10.7,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
3902909.6,26217,100.25,-10.8,19.2,-12.2,14.9,11.0,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
3963390.5,25185,100.29,-5.7,20.8,-9.4,13.9,12.0,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,9.01695652173913
3788019.7,21922,100.52,10.5,22.3,-3.4,17.1,11.5,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,9.001363636363637
3858125.1,21824,100.48,-2.0,24.5,-9.6,12.4,13.1,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,8.895714285714286
3751647.1,21396,100.78,-13.7,20.2,-12.5,5.9,16.5,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,8.530909090909091
4053828.7,20320,100.36,27.4,22.2,1.1,0.0,15.7,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,8.514090909090909
3270324.1,20004,100.35,-41.1,19.3,-25.3,17.5,8.3,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8.956363636363635
3545032.3,21070,100.28,-4.2,16.2,-4.8,20.6,9.1,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8.928
4100433.8,21247,100.31,26.4,20.0,-4.2,6.8,4.8,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8.403478260869566
4133880.5,21549,100.2,-18.2,16.7,-7.6,10.6,7.8,2017-04-30,52.31,9.5765,10.2704,38555.2,8.2005
4172799.3,21740,100.22,-8.0,14.7,-9.7,13.6,11.9,2017-05-31,50.33,9.1345,10.3398,38663.8,8.04
4218215.1,21957,100.04,-13.8,16.0,-7.2,14.9,12.4,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,7.963181818181818
4222333.5,21830,99.93,-0.9,15.7,-4.1,12.9,5.2,2017-07-31,48.48,8.947619047619048,9.527,39623.1,7.747619047619047
4265440.2,21712,100.02,8.9,15.8,-1.9,14.4,8.1,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,7.55
4339531.0,22558,100.61,3.4,14.2,-6.0,11.5,8.6,2017-09-30,56.15,8.373809523809523,9.85,39419.3,7.454285714285714
4333070.3,22770,100.09,15.9,15.1,-3.3,7.9,8.8,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,7.167727272727273
4223663.2,23004,100.09,-13.0,17.9,-6.0,8.4,8.2,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,6.662727272727273
4211736.1,23327,100.19,25.8,23.7,3.6,0.5,9.0,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,6.580952380952381
4270972.7,22914,100.36,-39.9,9.7,-14.4,15.0,10.0,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,6.2004347826086965
4353066.1,23339,100.13,-2.4,17.5,-12.1,12.0,7.1,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,6.548
4281314.8,23820,100.09,18.0,15.6,-4.2,6.2,9.1,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,6.571363636363636
4334745.3,24602,100.21,-12.8,18.6,-10.1,1.5,7.9,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,6.799047619047619
4499566.3,24904,100.3,-9.6,23.1,-6.9,3.0,11.3,2018-05-31,76.98,6.9455,9.8368,43122.0,6.89
4567000.8,25171,100.29,-14.5,22.3,-7.0,7.6,14.0,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,7.356666666666667
4436297.9,25706,100.24,-15.2,25.4,-13.5,8.4,10.5,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,7.568181818181818
4548451.0,25728,100.32,-3.0,22.2,-9.3,8.1,7.8,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,7.532608695652174
4522124.8,27195,100.5,2.7,20.2,-10.5,9.9,10.5,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,7.7090000000000005
4450357.8,27005,100.46,6.0,22.5,-9.4,10.2,13.4,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,7.764782608695652
4315460.5,31248,100.74,-8.2,22.8,-11.1,7.6,18.1,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,7.582272727272727
4382414.5,31242,100.71,22.1,26.7,1.2,5.0,28.5,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,7.614285714285715
4289457.2,31115,100.62,-33.6,31.5,-15.9,7.5,16.0,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,7.45695652173913
4554410.1,30774,100.29,2.8,27.9,-6.3,14.0,8.8,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,7.555
4052390.3,31001,100.42,21.450151057401797,23.2835820895522,-1.1904761904761898,8.63095238095238,5.6547619047619,2019-03-31,66.14,7.676,9.39,46212.6,7.310476190476191
4194272.7,29425,100.35,-5.27950310559006,19.756838905775098,-8.20668693009119,6.04229607250755,7.85498489425982,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,7.115454545454545
4159265.2,36389,100.36,-10.7,22.1,-7.2,3.3,10.8,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,6.882608695652174
3090296.4,36051,100.37,-17.5,18.5,-9.4,5.5,12.8,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,6.7909999999999995
3202773.3,35745,100.2,-1.22699386503067,14.803625377643499,-7.317073170731709,3.31325301204819,6.06060606060606,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,6.565652173913043
3734839.7,35966,100.06,-6.2111801242236,18.209876543209898,-8.92307692307692,4.294478527607359,8.02469135802469,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,6.056363636363637
3850215.6,36070,100.09,-0.9146341463414629,18.7116564417178,-6.09756097560976,5.15151515151515,9.48012232415902,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,5.792857142857143
3945489.5,35906,100.13,6.2111801242236,20.1238390092879,-9.00621118012422,8.256880733944948,11.7283950617284,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,5.475652173913043
4021009.8,36334,100.38,-2.5,20.9375,-11.5264797507788,6.46153846153846,12.383900928792599,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,5.349523809523809
4124741.1,36147,99.97,19.003115264797497,19.003115264797497,-1.23839009287926,-0.617283950617284,13.0030959752322,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,5.890909090909091
4106334.5,36199,100.35,-25.08038585209,23.75,-17.9245283018868,12.068965517241399,15.5063291139241,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,5.826086956521739
4422497.0,35457,100.5,-9.74025974025974,21.3836477987421,-7.836990595611289,6.545454545454549,16.25,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,5.011
4150102.9,34515,100.46,-11.619718309859199,28.2758620689655,-10.238907849829399,-14.0625,17.073170731707297,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,4.376818181818182
4275024.0,34500,100.58,-44.1605839416058,36.423841059602594,-39.603960396039604,-10.1398601398601,15.436241610738298,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,4.233181818181818
4574332.6,33828,100.57,-23.076923076923094,24.193548387096797,-21.153846153846196,7.913669064748199,13.782051282051299,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,4.2195238095238095
4727409.7,35250,100.27,-8.56164383561644,23.5483870967742,-8.38709677419355,1.76678445229682,16.556291390728497,2020-06-30,40.27,4.994,8.5881,53068.0,4.210454545454545
4502165.8,35666,100.1,-13.745704467353999,25.242718446601902,-12.944983818770199,1.01010101010101,13.157894736842099,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,4.293478260869565
4533310.5,36326,100.21,-16.7808219178082,24.8366013071895,-16.558441558441597,5.03875968992248,13.2890365448505,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,4.355238095238095
4245125.4,36826,100.39,-9.73154362416107,27.213114754098395,-11.111111111111098,3.81679389312977,14.1414141414141,2020-09-30,40.91,4.165,9.668,55294.2,4.368181818181818
4173540.2,39154,100.55,-17.114093959731502,27.7777777777778,-19.480519480519497,3.08219178082192,16.611295681063098,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,4.283636363636363
4309919.0,39249,100.66,-17.7852348993289,29.5454545454545,-18.770226537216796,2.2140221402213998,21.1726384364821,2020-11-30,42.69,4.061999999999999,11.507,55871.6,4.588571428571429
4386380.0,35424,100.3,-4.04040404040404,31.8032786885246,-12.012987012986999,-0.377358490566038,21.0355987055016,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,5.043478260869565
4340977.7,35440,100.58,-28.571428571428594,36.3036303630363,-24.509803921568597,11.0,17.491749174917498,2021-01-31,54.77,4.306,9.8636,58652.1,5.301428571428572
4713429.4,35525,100.55,-14.189189189189198,35.4098360655738,-7.491856677524429,3.8596491228070198,15.100671140939602,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,5.6375
4426448.1,34247,101.1,0.9868421052631581,37.987012987013,-1.29032258064516,5.22875816993464,14.8867313915858,2021-03-31,65.41,4.222272727272728,11.879,58178.2,6.19
4700374.9,32857,100.45,-13.4426229508197,31.8181818181818,-12.861736334405098,3.7288135593220297,14.657980456026099,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,6.540454545454545
5155378.3,32844,100.71,-15.789473684210499,36.5695792880259,-13.418530351437699,-0.643086816720257,18.5303514376997,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,6.611428571428571
5301784.2,33503,100.66,-16.2790697674419,35.7142857142857,-10.9677419354839,-0.970873786407767,21.612903225806498,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,6.965454545454546
5220105.0,33429,100.16,-13.8983050847458,32.6860841423948,-11.6504854368932,9.66666666666667,13.815789473684198,2021-07-31,75.17,5.759545454545454,12.4946,59583.9,7.621363636363636
5131343.9,33704,99.8,-8.496732026143789,31.948881789137403,-7.3482428115016,9.86842105263158,13.4615384615385,2021-08-31,70.75,6.297272727272727,12.3028,59379.7,8.428636363636365
4645448.9,33991,100.79,-8.441558441558438,35.5555555555556,-5.3968253968254,8.253968253968251,15.0159744408946,2021-09-30,74.49,6.569090909090909,13.6222,59816.9,8.288181818181819
4523177.1,33908,100.85,-10.0,34.8101265822785,-4.731861198738169,9.872611464968148,17.6656151419558,2021-10-31,83.54,6.809523809523809,13.4727,60606.2,9.520000000000001
4665170.7,34140,101.14,-6.752411575562699,39.1167192429022,-11.356466876971599,11.6719242902208,22.0820189274448,2021-11-30,81.05,7.331999999999999,14.7674,60813.7,12.914090909090909
4832884.5,34482,100.89,6.12903225806452,34.4936708860759,4.10094637223975,-3.17460317460317,24.290220820189298,2021-12-31,74.17,7.617727272727273,13.7279,62312.5,11.736521739130435
4934283.3,33972,100.85,-24.193548387096797,35.44303797468349,-16.927899686520398,10.3225806451613,18.730158730158703,2022-01-31,86.51,8.286249999999999,13.5372,66252.9,10.181904761904761
5273809.3,34025,101.0,-8.143322475570029,48.88888888888889,-8.17610062893082,-4.27631578947368,44.0894568690096,2022-02-28,97.13,9.565263157894737,18.3345,65310.3,8.798
4932401.7,33631,110.48,-8.38709677419355,54.0880503144654,-8.777429467084641,2.2508038585209,35.8490566037736,2022-03-31,117.25,19.873636363636365,12.5387,66659.7,7.670869565217392
5072660.9,33957,101.85,-8.94568690095847,46.3949843260188,-13.166144200626999,-2.89389067524116,18.9873417721519,2022-04-30,104.58,17.08047619047619,11.4809,68203.5,7.54
5516116.5,33947,99.85,-15.286624203821699,34.79623824451409,-20.0626959247649,-0.943396226415094,19.2429022082019,2022-05-31,113.34,13.253333333333334,12.3659,68475.3,7.944090909090909
5548815.6,38378,99.83,-16.3987138263666,27.760252365930597,-12.618296529968498,-1.26582278481013,14.1955835962145,2022-06-30,122.71,9.634761904761904,10.8218,68993.41499249001,7.825454545454545
5629244.1,43427,99.88,-15.0326797385621,31.329113924050603,-12.9337539432177,5.21172638436482,8.16993464052288,2022-07-31,111.93,8.9,11.9815,69623.2,7.481428571428572
5539872.3,46680,99.46,-14.5631067961165,20.440251572327,-16.0377358490566,6.918238993710689,10.062893081760999,2022-08-31,100.45,7.938695652173913,12.4884,70825.4,7.242608695652173
5065048.8,47014,100.49,-9.06148867313916,26.984126984127002,-12.974683544303799,4.560260586319219,15.210355987055,2022-09-30,89.76,7.678181818181818,12.8386,73333.3,7.397272727272727
4890402.9,61969,99.85,-13.915857605178,34.0694006309148,-12.618296529968498,9.26517571884984,21.7665615141956,2022-10-31,93.33,7.672380952380952,12.2257,75096.8,7.745238095238095
4959730.3,62536,99.99,-10.2893890675241,30.8176100628931,-11.9496855345912,3.15457413249211,30.8176100628931,2022-11-30,91.42,7.314285714285714,12.1275,75636.5,7.7727272727272725
5236421.2,62736,99.93,0.0,39.5569620253165,1.26984126984127,-4.74683544303797,25.3164556962025,2022-12-31,80.92,7.310454545454546,11.6154,76873.3,7.481363636363636
5304734.9,62953,100.53,-26.229508196721298,35.9872611464968,-20.6349206349206,8.253968253968251,17.460317460317498,2023-01-31,82.5,6.997647058823529,12.1595,82388.0,7.749545454545455
5604667.1,63625,99.92,-9.32475884244373,29.0625,-6.875,8.125,15.3125,2023-02-28,82.59,7.113333333333333,10.7132,82221.7,7.975499999999999
5177811.3,64747,100.64,2.5396825396825404,30.153846153846196,-4.307692307692309,6.46153846153846,14.1538461538462,2023-03-31,78.43,7.354090909090909,10.3542,83955.9,9.001304347826087
5432365.3,65501,100.21,-6.03174603174603,28.0864197530864,-5.23076923076923,9.0625,7.098765432098769,2023-04-30,84.64,7.1594999999999995,10.8053,84813.4,10.9725
5625031.3,62379,100.11,2.22929936305732,24.9230769230769,-1.5384615384615399,6.769230769230769,9.53846153846154,2023-05-31,75.47,7.251,10.1907,84636.0,12.426521739130434
5585100.6,62763,100.59,-3.80952380952381,28.3950617283951,-7.076923076923079,3.1055900621118,10.5263157894737,2023-06-30,74.84,7.331904761904762,11.0586,86197.3,12.41590909090909
5742241.8,64584,100.44,-8.62619808306709,36.3354037267081,-7.076923076923079,8.69565217391304,11.6923076923077,2023-07-31,80.11,7.827142857142857,11.5194,87276.8,12.063333333333334
5616810.1,56532,100.97,-9.872611464968148,36.11111111111111,-9.259259259259261,6.191950464396279,16.0493827160494,2023-08-31,86.15,10.331304347826087,11.7208,88294.0,12.789565217391305
5243926.3,55571,100.88,-10.5431309904153,33.7423312883436,-10.736196319018399,6.74846625766871,19.018404907975498,2023-09-30,93.72,12.28095238095238,11.165,90110.9,13.404761904761905
4973960.6,55904,101.03,-3.5598705501618095,38.0804953560372,-6.191950464396279,13.0030959752322,21.671826625387,2023-10-31,90.6,13.076818181818181,12.1777,90597.3,14.135454545454547
5265796.8,56246,100.79,,,,,,,,,,,
5671056.8,61330,100.43,,,,,,,,,,,
5751417.6,62456,100.75,,,,,,,,,,,
6203315.2,71496,100.29,,,,,,,,,,,
5744199.3,79455,100.42,,,,,,,,,,,
