inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2
100.22,-34.302325581395294,15.5440414507772,-20.207253886010395,19.689119170984497,5.18134715025907,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6
100.61,-4.705882352941179,16.062176165803102,-7.25388601036269,20.207253886010395,9.844559585492231,2014-02-28,108.9,5.9935,11.795154185022026,29861.2
100.84,17.3410404624277,21.2435233160622,3.62694300518135,16.062176165803102,3.10880829015544,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0
100.93,15.1685393258427,23.3502538071066,9.09090909090909,17.7664974619289,3.07692307692308,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3
101.14,6.285714285714289,20.1030927835052,0.0,10.204081632653102,4.08163265306122,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0
100.76,2.2598870056497202,17.7664974619289,2.0304568527918803,7.10659898477157,3.04568527918782,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8
100.47,4.51977401129944,18.0904522613065,3.5,10.6060606060606,4.59183673469388,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1
100.49,3.95480225988701,16.5,0.0,8.0,3.5,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3
100.68,-21.5469613259669,12.6262626262626,-0.505050505050505,5.050505050505049,3.53535353535354,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7
100.76,-3.7837837837837798,13.5678391959799,-2.5252525252525304,6.06060606060606,5.55555555555556,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6
100.94,-7.303370786516849,37.3737373737374,-11.6161616161616,-10.659898477157402,5.55555555555556,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2
102.48,2.79329608938547,26.530612244898,1.01010101010101,3.5532994923857903,9.13705583756345,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9
104.09,-12.707182320442,23.5,-7.5,4.5,4.5,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7
101.69,-5.0561797752809,27.918781725888298,-8.08080808080808,6.06060606060606,2.02020202020202,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7
101.11,0.591715976331361,35.8585858585859,-7.575757575757579,-2.0304568527918803,5.0761421319797,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0
100.79,1.15606936416185,23.9795918367347,1.5306122448979598,5.10204081632653,4.59183673469388,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8
100.29,-5.172413793103449,25.6410256410256,-1.5384615384615399,3.5897435897435903,3.09278350515464,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9
100.42,-0.568181818181818,20.618556701030897,2.5773195876288697,6.701030927835049,3.09278350515464,2015-06-30,61.48,12.503333333333334,13.9452,31820.4
100.14,-1.15606936416185,17.010309278350498,0.518134715025907,4.12371134020619,0.0,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3
100.58,-6.3953488372092995,26.804123711340196,-7.7319587628866,4.12371134020619,3.09278350515464,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5
100.89,-1.14942528735632,22.564102564102598,-3.07692307692308,3.5897435897435903,2.5641025641025603,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0
100.66,-4.79041916167665,27.6041666666667,-6.15384615384615,1.0362694300518098,3.5897435897435903,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5
100.5,1.73410404624277,29.2307692307692,-2.5641025641025603,0.0,6.15384615384615,2015-11-30,44.27,11.425,16.443444730077122,32161.0
100.27,4.34782608695652,23.7837837837838,-4.27807486631016,-11.0526315789474,5.40540540540541,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0
100.47,-14.6496815286624,41.5300546448087,-17.021276595744702,-5.78947368421053,3.17460317460317,2016-01-31,30.7,11.017333333333333,15.74,35179.7
100.51,0.0,23.5632183908046,-15.7608695652174,-1.61290322580645,1.0928961748633899,2016-02-29,32.18,10.8425,14.74,33966.5
100.54,1.27388535031847,21.0526315789474,-16.9491525423729,6.41711229946524,2.7777777777777803,2016-03-31,38.21,10.94047619047619,14.5987,34309.6
100.5,1.36054421768707,18.404907975460098,-2.9940119760479,12.432432432432398,0.549450549450549,2016-04-30,41.58,10.732857142857142,13.6,34689.4
100.36,2.5641025641025603,10.795454545454499,-1.6759776536312798,5.46448087431694,0.549450549450549,2016-05-31,46.74,11.063157894736841,14.1881,35105.5
100.25,4.63576158940397,8.67052023121387,-1.16279069767442,6.01092896174863,4.51977401129944,2016-06-30,48.25,10.639047619047618,14.2875,35642.9
100.22,5.0955414012738895,13.0952380952381,-1.22699386503067,21.7142857142857,0.568181818181818,2016-07-31,44.95,10.37904761904762,12.5623,35856.9
100.49,11.6129032258065,23.529411764705902,0.0,11.111111111111098,4.09356725146199,2016-08-31,45.84,10.339565217391305,14.2065,36031.7
100.51,1.33333333333333,22.8395061728395,-3.63636363636364,7.95454545454545,1.13636363636364,2016-09-30,46.57,10.238636363636363,12.3462,36169.6
100.38,7.006369426751589,14.7239263803681,1.21212121212121,7.386363636363639,3.4883720930232602,2016-10-31,49.52,10.323333333333332,13.677378,36148.8
100.34,9.210526315789469,23.1884057971014,-0.699300699300699,6.2111801242236,15.094339622641499,2016-11-30,44.73,10.017142857142856,12.3526,36051.0
100.14,-8.38709677419355,17.0886075949367,-13.580246913580199,-4.022988505747129,4.57142857142857,2016-12-31,53.31,10.160454545454545,11.4855,36433.0
100.31,-29.6551724137931,17.880794701986797,-27.2727272727273,5.769230769230769,0.6493506493506489,2017-01-31,54.58,10.114117647058823,12.8791,38418.0
99.93,-7.69230769230769,8.60927152317881,-11.1842105263158,7.64331210191083,1.9354838709677398,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8
100.16,4.7945205479452095,13.0718954248366,2.01342281879195,7.89473684210526,4.63576158940397,2017-03-31,51.59,9.897727272727273,10.959,38462.3
100.01,11.643835616438398,7.74647887323944,-3.7037037037037,12.903225806451598,-2.05479452054795,2017-04-30,52.31,9.5765,10.2704,38555.2
99.94,6.870229007633589,6.542056074766359,-2.8846153846153797,16.0,1.35135135135135,2017-05-31,50.33,9.1345,10.3398,38663.8
99.95,10.9489051094891,1.3422818791946298,5.36912751677852,12.345679012345698,11.25,2017-06-30,46.37,9.109047619047619,10.6924,39222.9
99.93,11.111111111111098,1.42857142857143,12.318840579710098,29.012345679012302,14.9068322981366,2017-07-31,48.48,8.947619047619048,9.527,39623.1
100.17,0.680272108843537,14.935064935064899,-1.33333333333333,11.6129032258065,1.9867549668874198,2017-08-31,51.7,8.536521739130436,9.5559,39275.9
100.11,-1.42857142857143,19.5945945945946,-6.89655172413793,17.6100628930818,6.329113924050629,2017-09-30,56.15,8.373809523809523,9.85,39419.3
100.16,21.232876712328796,12.751677852349,-0.694444444444444,16.560509554140097,10.7594936708861,2017-10-31,57.51,8.043181818181818,8.6866,39571.0
100.15,17.123287671232895,12.4137931034483,10.687022900763399,23.75,22.2929936305732,2017-11-30,62.71,8.014285714285714,8.7425,39667.5
100.31,-4.964539007092199,22.972972972972997,-8.16326530612245,-1.36054421768707,11.034482758620697,2017-12-31,64.37,7.729523809523809,8.8793,40114.4
100.04,-15.3284671532847,15.3846153846154,-8.96551724137931,3.44827586206897,4.195804195804199,2018-01-31,69.08,7.087647058823529,8.4402,42442.2
99.9,-4.51127819548872,11.4285714285714,-4.31654676258993,10.8695652173913,2.20588235294118,2018-02-28,65.32,7.145263157894736,8.4687,41597.5
100.1,-1.5267175572519098,16.9230769230769,-3.6764705882352895,8.02919708029197,2.9629629629629597,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5
100.21,-9.558823529411761,9.420289855072461,-3.54609929078014,4.13793103448276,0.699300699300699,2018-04-30,72.11,7.002857142857143,8.5564,42377.0
100.26,-1.55038759689922,17.1641791044776,0.0,3.7593984962406,3.1007751937984502,2018-05-31,76.98,6.9455,9.8368,43122.0
100.46,-3.87596899224806,20.155038759689898,-0.757575757575758,4.615384615384619,0.0,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4
100.42,1.5873015873015899,8.270676691729319,0.757575757575758,7.63358778625954,2.29007633587786,2018-07-31,74.25,7.089545454545455,9.9011,44126.7
100.57,-6.29370629370629,14.7887323943662,-4.16666666666667,8.275862068965521,2.0979020979021,2018-08-31,72.53,7.027826086956521,10.0697,43910.3
100.34,-4.10958904109589,22.9166666666667,1.37931034482759,-3.40136054421769,7.58620689655172,2018-09-30,78.89,7.148999999999999,9.3386,44369.1
100.39,-5.479452054794519,11.409395973154401,-2.05479452054795,-1.36054421768707,3.40136054421769,2018-10-31,81.03,7.267391304347826,9.8309,44254.7
100.49,-11.188811188811199,20.8333333333333,-2.08333333333333,-6.25,7.74647887323944,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4
100.28,-4.964539007092199,15.172413793103399,-2.7777777777777803,-6.25,18.75,2018-12-31,57.36,7.492380952380953,10.3632,44891.6
100.68,-11.6788321167883,23.239436619718298,-9.02777777777778,4.13793103448276,7.8014184397163095,2019-01-31,59.41,7.645294117647059,10.1363,47109.3
100.3,-6.015037593984959,16.911764705882398,-10.4477611940299,2.25563909774436,5.925925925925929,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2
100.25,3.57142857142857,10.791366906474801,-4.92957746478873,5.55555555555556,5.673758865248229,2019-03-31,66.14,7.676,9.39,46212.6
100.26,6.50406504065041,10.5263157894737,-2.9411764705882404,7.575757575757579,4.724409448818899,2019-04-30,71.23,7.745454545454546,9.2639,46141.2
100.31,-8.6,7.7,-4.2,8.5,5.6,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9
100.09,-0.7,10.7,-5.6,8.5,7.8,2019-06-30,64.22,7.576842105263158,9.3712,46735.3
100.31,3.5211267605633796,6.33802816901408,-1.3986013986013999,8.45070422535211,5.633802816901409,2019-07-31,63.92,7.320434782608696,9.1104,47349.4
100.25,-3.64963503649635,8.02919708029197,2.9411764705882404,7.2463768115941996,3.64963503649635,2019-08-31,59.04,7.132272727272727,8.8941,47351.0
100.01,2.2388059701492495,9.48905109489051,-2.17391304347826,6.56934306569343,1.44927536231884,2019-09-30,62.83,6.855714285714286,8.6122,47584.1
100.09,6.34920634920635,10.0,-6.666666666666669,1.4814814814814798,4.615384615384619,2019-10-31,59.71,6.789999999999999,8.2566,48266.8
100.18,-7.75193798449612,9.16030534351145,-4.51127819548872,5.97014925373134,9.375,2019-11-30,63.21,6.457000000000001,9.0219,48082.4
100.15,0.8403361344537821,13.709677419354799,-3.96825396825397,-3.2,9.09090909090909,2019-12-31,67.31,6.151363636363637,8.2594,49195.3
100.21,-11.111111111111098,14.754098360655698,-8.94308943089431,6.08695652173913,12.6984126984127,2020-01-31,63.65,6.038823529411765,7.9343,51660.3
100.12,-4.464285714285709,12.295081967213099,-5.64516129032258,17.3913043478261,10.9375,2020-02-29,55.66,5.938421052631579,7.8881,50622.9
100.69,-29.629629629629598,31.034482758620697,-26.373626373626397,-28.735632183908,13.6842105263158,2020-03-31,32.01,5.79421052631579,7.9881,51314.2
100.49,-11.6279069767442,30.526315789473703,-22.3300970873786,-17.346938775510196,2.97029702970297,2020-04-30,18.38,5.994736842105263,8.2881,52327.0
99.93,-19.6078431372549,19.417475728155303,-32.7433628318584,10.091743119266098,5.309734513274339,2020-05-31,29.38,5.468823529411765,8.4881,52951.7
100.52,-9.803921568627448,17.241379310344797,-13.392857142857098,17.6991150442478,3.44827586206897,2020-06-30,40.27,4.994,8.5881,53068.0
100.3,15.1260504201681,16.1016949152542,15.4471544715447,28.3333333333333,5.737704918032789,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6
100.31,13.157894736842099,21.6666666666667,5.737704918032789,17.6470588235294,9.2436974789916,2020-08-31,44.74,4.155238095238095,8.9478,54687.4
100.48,2.7272727272727297,16.521739130434803,2.5641025641025603,-3.53982300884956,11.5044247787611,2020-09-30,40.91,4.165,9.668,55294.2
100.54,-13.5922330097087,33.644859813084096,-13.7614678899083,-11.111111111111098,13.084112149532698,2020-10-31,40.19,4.174090909090909,10.1207,56023.9
100.73,-18.5185185185185,35.1351351351351,-19.4690265486726,-14.159292035398199,10.9090909090909,2020-11-30,42.69,4.061999999999999,11.507,55871.6
100.71,-2.04081632653061,25.0,-6.666666666666669,-3.77358490566038,12.621359223301,2020-12-31,49.99,4.171304347826087,10.4836,56122.6
100.68,-23.0,28.846153846153797,-17.1428571428571,6.73076923076923,13.084112149532698,2021-01-31,54.77,4.306,9.8636,58652.1
100.7,-14.851485148514898,39.622641509434004,-14.705882352941199,16.814159292035402,18.4210526315789,2021-02-28,62.28,4.057894736842105,10.0714,57598.4
101.01,0.0,41.739130434782595,-3.6697247706422,12.612612612612597,19.0909090909091,2021-03-31,65.41,4.222272727272728,11.879,58178.2
100.5,5.825242718446599,30.476190476190496,8.0,23.8532110091743,20.1923076923077,2021-04-30,64.81,4.514545454545455,11.3279,58261.6
100.69,-1.98019801980198,49.549549549549496,0.961538461538462,17.346938775510196,19.801980198019802,2021-05-31,68.53,4.791052631578947,11.9136,59206.3
100.6,-1.0,41.228070175438596,-4.807692307692309,10.6796116504854,10.7843137254902,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1
100.78,-4.9504950495049505,31.858407079646,-7.76699029126214,12.3809523809524,15.0,2021-07-31,75.17,5.759545454545454,12.4946,59583.9
100.37,-8.65384615384615,57.017543859649095,-9.61538461538462,0.0,24.299065420560698,2021-08-31,70.75,6.297272727272727,12.3028,59379.7
100.58,1.92307692307692,44.44444444444439,-5.660377358490569,-0.9900990099009901,19.0909090909091,2021-09-30,74.49,6.569090909090909,13.6222,59816.9
100.84,-15.5339805825243,51.304347826087,-8.33333333333333,-3.77358490566038,21.6981132075472,2021-10-31,83.54,6.809523809523809,13.4727,60606.2
101.53,-10.2803738317757,48.2758620689655,-4.62962962962963,-3.77358490566038,33.0275229357798,2021-11-30,81.05,7.331999999999999,14.7674,60813.7
99.84,-2.9126213592232997,38.4615384615385,-6.542056074766359,-6.7961165048543695,34.5794392523364,2021-12-31,74.17,7.617727272727273,13.7279,62312.5
101.13,-23.0,39.6396396396396,-20.1923076923077,7.84313725490196,24.271844660194198,2022-01-31,86.51,8.286249999999999,13.5372,66252.9
101.59,-13.157894736842099,36.3636363636364,-22.7848101265823,-2.5,53.658536585365894,2022-02-28,97.13,9.565263157894737,18.3345,65310.3
110.24,-1.08695652173913,73.1481481481481,-6.0,14.5833333333333,56.7010309278351,2022-03-31,117.25,19.873636363636365,12.5387,66659.7
101.86,-21.782178217821798,69.81132075471699,-14.5631067961165,15.887850467289697,34.2465753424658,2022-04-30,104.58,17.08047619047619,11.4809,68203.5
