paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
3937975.1,20997.2,91742,58185,170026.0,21857.78474090066,100.43,-31.645569620253198,22.424242424242397,-27.5449101796407,-3.03030303030303,1.7964071856287398,10.365853658536599,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,5722.239,6.2005,6.804221648523166
4028859.9,20174.9,92479,58973,170026.0,21857.78474090066,100.69,-5.696202531645569,21.951219512195095,-11.5151515151515,6.13496932515337,11.0429447852761,8.536585365853659,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,5733.566,6.3854999999999995,6.804221648523166
4244923.2,22014.3,94266,59767,170026.0,21857.78474090066,100.77,6.79012345679012,18.6335403726708,-7.45341614906832,8.22784810126582,14.285714285714299,13.375796178343899,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,5754.951,7.402380952380952,6.804221648523166
3954086.0,23272.4,94527,60504,170026.0,21857.78474090066,100.86,4.0,19.3333333333333,-5.960264900662249,14.473684210526297,17.6470588235294,10.1351351351351,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,5707.239,7.497727272727272,6.804221648523166
3772872.5,23355.0,95479,61666,170026.0,21857.78474090066,100.95,1.30718954248366,16.1290322580645,-8.441558441558438,16.7741935483871,17.3076923076923,11.764705882352898,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,5714.967,7.954999999999999,6.804221648523166
3631697.9,23836.3,94829,62605,170026.0,21857.78474090066,100.9,-7.382550335570469,18.1818181818182,-5.8064516129032295,18.1818181818182,13.548387096774201,11.1842105263158,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,5739.107,7.882380952380952,6.804221648523166
3680670.3,24751.7,95871,64265,170026.0,21857.78474090066,100.87,1.97368421052632,13.375796178343899,1.27388535031847,17.7215189873418,17.7215189873418,13.375796178343899,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,5757.204,8.527391304347827,6.804221648523166
3609548.0,22422.7,96542,65001,170026.0,21857.78474090066,100.85,-9.27152317880795,11.111111111111098,-1.2820512820512802,10.389610389610398,7.051282051282049,11.6129032258065,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,5791.262,8.588095238095239,6.804221648523166
3570760.4,22694.4,96263,65103,170026.0,21857.78474090066,100.61,7.482993197278909,20.1298701298701,-3.8961038961039,2.63157894736842,9.803921568627448,13.157894736842099,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,5742.744,8.715454545454547,6.804221648523166
3805964.6,24622.5,97932,65506,170026.0,21857.78474090066,100.58,-1.3698630136986298,19.7368421052632,-4.57516339869281,-2.63157894736842,-1.30718954248366,14.0939597315436,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,5739.132,9.170434782608694,6.804221648523166
4029278.4,22821.1,98401,65802,170026.0,21857.78474090066,100.96,-20.512820512820497,28.0254777070064,-2.54777070063694,-5.660377358490569,-1.875,25.6410256410256,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,5753.841,10.4095,6.804221648523166
4853880.9,30869.7,97241,65676,170026.0,21857.78474090066,102.45,-7.534246575342469,33.3333333333333,-6.45161290322581,-20.0,-16.025641025641,32.6797385620915,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,5759.2,14.746521739130435,6.804221648523166
4153208.1,21935.8,96225,64912,185066.0,24267.41162131539,103.51,-29.801324503311296,28.104575163398696,-8.33333333333333,-3.87096774193548,0.6410256410256411,23.026315789473703,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,7241.169,14.117272727272727,7.18413491057078
4411658.6,21679.8,96708,64128,185066.0,24267.41162131539,102.11,-10.5263157894737,21.019108280254798,-8.33333333333333,10.062893081760999,13.207547169811301,12.1019108280255,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,7240.896,13.0695,7.18413491057078
4511706.0,23191.6,93002,63320,185066.0,24267.41162131539,101.66,2.5806451612903203,34.1935483870968,-4.45859872611465,4.45859872611465,8.917197452229301,9.554140127388541,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,7159.78,12.032727272727273,7.18413491057078
4369564.6,24878.7,95447,62235,185066.0,24267.41162131539,100.48,8.16326530612245,30.0,-7.84313725490196,7.189542483660129,11.764705882352898,6.0,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,6986.477,10.783181818181818,7.18413491057078
4189356.8,24054.4,96034,61901,185066.0,24267.41162131539,100.58,-8.10810810810811,23.376623376623396,-7.7922077922077895,7.84313725490196,10.389610389610398,7.84313725490196,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,7100.311,10.567142857142857,7.18413491057078
4064741.6,24793.8,97786,61596,185066.0,24267.41162131539,100.29,-8.45070422535211,27.210884353741502,-3.42465753424658,9.58904109589041,6.80272108843537,4.10958904109589,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,7160.382,10.290909090909091,7.18413491057078
4308903.3,25693.5,98786,61274,185066.0,24267.41162131539,100.07,-2.7972027972028,21.9178082191781,-8.33333333333333,8.16326530612245,4.7945205479452095,8.16326530612245,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,7041.289,10.371739130434783,7.18413491057078
4197237.5,23388.0,99224,61130,185066.0,24267.41162131539,100.74,-12.857142857142899,25.694444444444397,-7.638888888888889,6.20689655172414,6.20689655172414,6.25,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,7171.129,10.981904761904762,7.18413491057078
3983995.8,23383.7,97785,61132,185066.0,24267.41162131539,100.92,-9.285714285714292,23.943661971831,-13.986013986014,4.86111111111111,-1.3986013986013999,5.59440559440559,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,6955.448,10.541818181818181,7.18413491057078
4168297.0,25611.7,99349,60528,185066.0,24267.41162131539,100.7,-12.142857142857098,23.076923076923094,-10.7142857142857,-6.25,-3.4965034965035,7.74647887323944,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,6979.189,10.296363636363637,7.18413491057078
4469412.3,23419.7,101956,60183,185066.0,24267.41162131539,100.53,-21.5827338129496,19.718309859154896,-9.85915492957746,-4.16666666666667,-6.25,7.74647887323944,2015-11-30,44.27,11.425,16.443444730077122,32161.0,7119.134,10.528571428571428,7.18413491057078
5140653.7,32201.6,102498,60145,185066.0,24267.41162131539,100.88,-5.714285714285709,22.377622377622398,-6.29370629370629,-17.931034482758598,-13.103448275862101,26.573426573426595,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,7160.043,10.305652173913044,7.18413491057078
4381133.3,22976.0,102516,59879,193487.0,26864.020135608913,100.47,-30.882352941176496,20.7142857142857,-15.6028368794326,-13.3802816901408,-9.85915492957746,23.404255319148902,2016-01-31,30.7,11.017333333333333,15.74,35179.7,7307.611000000001,9.90047619047619,6.978310291923256
4669852.2,23101.4,102665,59977,193487.0,26864.020135608913,100.92,-8.02919708029197,18.439716312056703,-13.475177304964499,-2.8368794326241096,1.41843971631206,18.439716312056703,2016-02-29,32.18,10.8425,14.74,33966.5,7272.7919999999995,9.507619047619048,6.978310291923256
