paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
1320092.6,28312.839111889905,33374,36193,143224.0,19952.701772558685,99.94,11.8,1.0,23.2,37.4,36.4,4.0,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,8821.659,7.356666666666667,6.1464119426629304
1256244.3,23489.51865115671,32051,36968,143224.0,19952.701772558685,100.14,7.1,4.0,17.0,29.0,29.0,16.0,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,8898.644,7.568181818181818,6.1464119426629304
1255631.5,22873.249397358188,32045,37930,143224.0,19952.701772558685,100.2,2.3,6.0,17.0,32.0,31.0,10.0,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,9043.77,7.532608695652174,6.1464119426629304
1281432.2,23948.327664530156,31289,38667,143224.0,19952.701772558685,100.25,5.7,3.0,11.0,28.0,25.0,8.0,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,9047.151,7.7090000000000005,6.1464119426629304
1276766.2,24427.076890011784,30626,39290,143224.0,19952.701772558685,100.2,22.7,3.0,10.9,10.9,13.9,10.9,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,9043.279,7.764782608695652,6.1464119426629304
1260502.8,25318.32137128359,30660,40014,143224.0,19952.701772558685,100.55,13.3,8.8,2.9,8.8,11.8,14.7,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,9094.735,7.582272727272727,6.1464119426629304
1298151.3,32621.81808644068,30325,40438,143224.0,19952.701772558685,100.56,2.3,25.5,8.8,16.7,16.7,35.3,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,9137.513,7.614285714285715,6.1464119426629304
1315529.8,25156.6,29517,40647,150417.0,20237.31592279521,100.47,-41.3,37.3,-6.9,13.7,14.7,24.5,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,9176.396,7.45695652173913,6.54848082810458
1569905.9,25030.4,29576,40912,150417.0,20237.31592279521,100.86,6.6,26.1,9.9,31.5,32.4,3.6,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,9212.028,7.555,6.54848082810458
1661927.3,25503.2,29837,41693,150417.0,20237.31592279521,100.54,23.9,19.8,13.5,34.2,32.4,0.9,2019-03-31,66.14,7.676,9.39,46212.6,9229.171,7.310476190476191,6.54848082810458
1725168.6,26602.5,30105,42480,150417.0,20237.31592279521,100.54,9.47368421052632,11.4285714285714,13.3333333333333,41.9047619047619,40.0,3.80952380952381,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,9497.341,7.115454545454545,6.54848082810458
1486826.1,27848.9,30000,43090,150417.0,20237.31592279521,100.56,0.0,13.9,24.3,38.3,37.4,7.0,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,9903.055,6.882608695652174,6.54848082810458
832920.7,31457.4,29121,43673,150417.0,20237.31592279521,100.18,14.4,13.9,18.3,35.7,39.1,2.6,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,10029.368,6.7909999999999995,6.54848082810458
860962.0,26470.9,29096,44607,150417.0,20237.31592279521,100.08,14.4230769230769,9.56521739130435,24.347826086956495,33.043478260869605,37.3913043478261,0.0,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,10135.103,6.565652173913043,6.54848082810458
