trade_turnover,debt_firms,money_income,paid_services,inflation,unemp,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,fm_credit_cond,fm_currency_index,fm_consumer_risk,fm_price_final_prod,fm_ibk,fm_econom_position,fm_econom_cond,Date,Brent,MIACR,Infl_exp,M2,obligates
6531297,37953.0,19232.0,1603872.5,100.12,1.3,-56.6,26.0,-39.7,26.0,19.9,16.4,-8.3,-25.3,32.3,4.8,-16.2,-15.8,-35.9,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
6358921,38238.0,19090.0,1607559.7,100.37,1.3,-4.2,28.8,-21.9,24.7,19.9,21.9,-5.6,-26.0,33.6,11.6,3.7,-13.0,-24.1,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
7178675,38427.0,19629.0,1650571.7,100.97,1.5,9.2,32.2,-6.8,19.2,13.7,12.3,-9.0,-30.8,27.9,12.3,8.6,-15.1,-14.1,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
7253962,38287.0,20929.0,1639373.5,101.01,1.2,5.6,29.9,1.4,21.5,11.8,16.0,-10.8,-29.2,26.9,6.9,10.0,-14.6,-5.8,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
7787558,38537.0,21075.0,1633621.1,101.36,0.9,-7.7,33.1,-7.6,13.8,11.7,11.7,-11.3,-18.6,27.0,4.8,2.3,-14.5,-9.2,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
7942569,38879.0,22103.0,1641952.5,101.08,0.8,-2.1,24.5,-7.0,9.8,13.3,11.2,-12.2,-16.1,23.9,5.6,3.3,-14.7,-8.5,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
8329529,38567.0,21071.0,1714543.0,100.65,0.7,-0.7,31.1,-5.2,5.9,8.9,8.1,-9.8,-21.5,27.2,3.0,2.1,-7.4,-4.5,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
8479358,38490.0,19703.0,1740373.3,100.55,1.8,-12.2,26.4,-10.0,10.0,7.1,15.7,-10.8,-25.7,26.4,3.6,-1.5,-10.0,-11.6,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
8112854,36724.0,20300.0,1697037.7,100.9,0.7,-9.3,30.7,-12.9,-6.4,-7.2,13.6,-19.6,-32.1,27.5,4.3,-9.0,-11.4,-12.3,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
8160816,36307.0,21028.0,1707999.8,100.95,0.6,-10.9,41.7,-15.1,-13.7,-12.2,26.6,-21.7,-42.4,34.6,8.6,-13.0,-14.4,-21.9,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
