paid_services,debt_firms,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,obligates
2817423.2,57475,100.4,-30.1204819277108,26.627218934911202,-21.301775147929,21.0526315789474,16.9590643274854,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
2750372.9,58813,100.32,-16.071428571428598,29.651162790697697,-15.606936416184999,28.488372093023298,26.162790697674396,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
2855308.4,61031,100.7,0.0,28.402366863905296,-2.36686390532544,25.443786982248497,21.428571428571395,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
2833887.8,61414,100.59,-6.13496932515337,29.8245614035088,0.0,20.5882352941176,22.485207100591698,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
2813118.0,62219,100.83,-18.9873417721519,23.6363636363636,-12.6506024096386,21.3414634146341,20.731707317073198,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
2867914.5,63307,100.96,-6.586826347305389,25.443786982248497,-6.50887573964497,28.402366863905296,14.8809523809524,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
3230474.8,62966,100.2,-5.660377358490569,18.902439024390198,-6.02409638554217,22.754491017964096,22.1556886227545,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
3493165.6,62993,101.04,-16.969696969696997,25.882352941176496,-7.058823529411759,18.1818181818182,17.9640718562874,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
3481141.1,63221,100.48,-7.40740740740741,25.1497005988024,-20.481927710843397,9.09090909090909,20.0,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
3240933.8,63204,100.91,-20.7547169811321,28.048780487804894,-18.902439024390198,0.0,18.75,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
3060948.2,63481,101.5,-30.379746835442997,30.0613496932515,-35.1851851851852,-8.69565217391304,28.220858895705497,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
3332603.3,62513,103.06,-9.815950920245399,39.39393939393939,-11.4457831325301,-19.018404907975498,40.1234567901235,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
2717173.5,62127,103.1,-48.6666666666667,35.4037267080745,-41.6149068322981,8.17610062893082,33.5443037974684,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,14.117272727272727
2744486.2,55577,101.87,-33.121019108280294,32.0754716981132,-35.1851851851852,11.1801242236025,29.375,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,13.0695
2962843.4,55720,101.66,-26.6666666666667,41.721854304635805,-23.026315789473703,26.315789473684198,26.973684210526297,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,12.032727272727273
3031547.1,54894,100.76,-18.75,35.625,-24.375,16.25,18.75,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,10.783181818181818
2890173.0,54424,100.17,-23.684210526315802,32.6666666666667,-27.1523178807947,13.157894736842099,17.7631578947368,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,10.567142857142857
3232285.9,54065,99.78,-7.74193548387097,29.2993630573248,-14.1935483870968,16.6666666666667,19.2307692307692,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,10.290909090909091
3710048.0,53768,99.89,-15.753424657534199,30.0,-19.7368421052632,13.815789473684198,19.7368421052632,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,10.371739130434783
3680004.1,53348,100.49,-16.7785234899329,39.3333333333333,-24.8366013071895,-2.64900662251656,16.9934640522876,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,10.981904761904762
3735334.9,51899,101.2,-22.435897435897402,31.410256410256395,-24.203821656050998,2.61437908496732,15.483870967741899,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,10.541818181818181
3303237.2,52473,101.13,-24.4897959183673,24.161073825503397,-27.702702702702698,-5.3333333333333295,15.3333333333333,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,10.296363636363637
3246958.8,51889,100.74,-34.013605442176896,24.0,-28.6666666666667,-12.751677852349,17.006802721088402,2015-11-30,44.27,11.425,16.443444730077122,32161.0,10.528571428571428
3644365.4,49846,100.73,-21.232876712328796,25.0,-26.6666666666667,-19.7278911564626,26.1744966442953,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
2723550.9,49555,100.4,-45.8646616541353,12.857142857142899,-46.808510638297896,8.51063829787234,22.1428571428571,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
2903603.5,45950,100.82,-20.7692307692308,19.7080291970803,-31.8840579710145,16.546762589928097,15.942028985507198,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
3110382.3,45656,100.61,-18.5185185185185,28.985507246376798,-20.863309352517998,17.8571428571429,20.863309352517998,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
3109674.7,45006,100.38,-20.3007518796992,25.0,-24.637681159420303,16.428571428571395,21.5827338129496,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
3070608.2,44934,100.4,-22.400000000000002,20.3125,-26.153846153846196,18.3206106870229,20.3125,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
3551334.7,45912,100.25,-13.008130081300799,23.8095238095238,-10.4,11.0236220472441,17.460317460317498,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
3630989.2,47411,100.21,-13.385826771653498,26.315789473684198,-16.541353383458603,4.51127819548872,9.09090909090909,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
3743740.2,44924,100.49,-6.4,27.1317829457364,-15.3846153846154,3.84615384615385,4.615384615384619,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,9.01695652173913
3623376.5,43585,100.37,-21.6,23.6220472440945,-30.46875,6.97674418604651,9.6,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,9.001363636363637
3408567.7,43595,100.36,-19.0082644628099,24.8,-25.78125,5.46875,12.5984251968504,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,8.895714285714286
3476938.1,42751,100.33,-23.728813559322,26.0504201680672,-24.5901639344262,-1.61290322580645,16.528925619834702,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,8.530909090909091
3804738.4,26359,100.7,-12.711864406779702,22.9508196721311,-19.3548387096774,0.0,21.1382113821138,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,8.514090909090909
2929028.1,25790,100.4,-27.9279279279279,20.175438596491198,-26.9565217391304,23.076923076923094,20.512820512820497,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8.956363636363635
2941168.7,25353,100.26,-14.1666666666667,14.5161290322581,-19.841269841269803,23.6220472440945,16.6666666666667,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8.928
6006116.5,25627,100.08,9.48275862068966,19.0082644628099,-2.5,27.2,12.0967741935484,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8.403478260869566
6093576.9,27125,100.23,-9.00900900900901,11.0169491525424,-14.049586776859499,19.0082644628099,11.764705882352898,2017-04-30,52.31,9.5765,10.2704,38555.2,8.2005
6673079.2,27703,99.85,11.5044247787611,9.4017094017094,-12.6050420168067,24.369747899159698,13.445378151260499,2017-05-31,50.33,9.1345,10.3398,38663.8,8.04
6695954.4,27399,99.94,7.3394495412844005,23.008849557522097,-5.40540540540541,26.9565217391304,10.344827586206899,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,7.963181818181818
6848320.5,28374,99.9,-2.8846153846153797,17.9245283018868,-6.481481481481479,22.222222222222197,8.57142857142857,2017-07-31,48.48,8.947619047619048,9.527,39623.1,7.747619047619047
7992668.0,28653,100.32,9.259259259259261,19.811320754717,-1.8348623853211,18.5840707964602,8.84955752212389,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,7.55
8365316.8,28857,100.08,2.7272727272727297,14.285714285714299,-7.14285714285714,20.869565217391298,11.403508771929799,2017-09-30,56.15,8.373809523809523,9.85,39419.3,7.454285714285714
8599828.5,29305,100.29,2.8301886792452797,16.822429906542098,3.7037037037037,11.0091743119266,9.259259259259261,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,7.167727272727273
8102018.4,28896,100.0,-8.7378640776699,21.9047619047619,-5.769230769230769,11.4285714285714,16.1904761904762,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,6.662727272727273
8503199.6,28357,100.68,1.0,19.6078431372549,-0.952380952380952,7.619047619047619,19.2307692307692,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,6.580952380952381
8165298.8,28217,99.66,-21.428571428571395,15.0,-20.5882352941176,23.3009708737864,21.782178217821798,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,6.2004347826086965
7910956.6,28047,99.98,-0.900900900900901,17.1171171171171,-7.14285714285714,25.0,11.607142857142899,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,6.548
6579155.4,28674,100.7,3.73831775700935,25.2252252252252,0.0,23.8938053097345,20.5357142857143,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,6.571363636363636
6542498.9,29002,100.27,0.952380952380952,19.4444444444444,0.0,20.0,14.814814814814799,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,6.799047619047619
6864964.8,30426,100.12,-2.80373831775701,22.4299065420561,-9.00900900900901,27.9279279279279,25.688073394495397,2018-05-31,76.98,6.9455,9.8368,43122.0,6.89
7074558.6,30229,100.08,4.716981132075469,32.1100917431193,-5.60747663551402,24.7706422018349,19.6261682242991,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,7.356666666666667
7256014.5,29514,100.46,2.7777777777777803,25.2252252252252,-0.9090909090909091,29.4642857142857,10.0,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,7.568181818181818
7927991.0,30179,100.19,-1.8348623853211,21.296296296296298,-8.18181818181818,15.1785714285714,12.612612612612597,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,7.532608695652174
8861315.0,31366,100.65,-0.9174311926605501,29.0909090909091,-3.63636363636364,23.423423423423397,16.2162162162162,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,7.7090000000000005
9412045.1,33172,100.76,-5.45454545454545,29.906542056074798,-4.62962962962963,10.0,20.0,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,7.764782608695652
8754545.3,35214,100.65,-13.5135135135135,26.7857142857143,-14.159292035398199,0.87719298245614,26.5486725663717,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,7.582272727272727
8235305.6,35280,100.6,-7.69230769230769,31.428571428571395,-4.67289719626168,-3.73831775700935,35.5140186915888,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,7.614285714285715
7873023.6,36165,100.76,-28.4313725490196,30.3921568627451,-25.471698113207502,21.296296296296298,22.4299065420561,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,7.45695652173913
8992846.5,36300,100.53,-1.88679245283019,24.7706422018349,-13.6363636363636,21.8181818181818,16.6666666666667,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,7.555
6619160.1,37753,100.35,8.41121495327103,28.828828828828797,-1.8348623853211,18.018018018017997,11.818181818181799,2019-03-31,66.14,7.676,9.39,46212.6,7.310476190476191
6687793.2,37993,100.26,-0.970873786407767,21.6981132075472,-2.8301886792452797,26.168224299065397,12.149532710280399,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,7.115454545454545
6799871.6,37526,100.33,-1.9,17.4,-0.9,18.9,15.7,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,6.882608695652174
3576649.2,37705,99.98,-1.9,17.4,-1.9,16.5,11.1,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,6.7909999999999995
3651444.4,36786,100.07,8.65384615384615,30.476190476190496,2.8301886792452797,19.6261682242991,1.88679245283019,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,6.565652173913043
4555570.1,36755,100.39,-4.9504950495049505,19.2307692307692,-7.76699029126214,16.504854368932,5.825242718446599,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,6.056363636363637
6762552.8,37183,100.07,-8.49056603773585,15.4545454545455,-15.3153153153153,15.4545454545455,13.5135135135135,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,5.792857142857143
7662689.4,37932,100.26,-0.9900990099009901,24.299065420560698,-7.76699029126214,9.34579439252336,13.207547169811301,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,5.475652173913043
7093693.7,39318,100.47,-7.5471698113207495,24.074074074074097,-11.0091743119266,2.7272727272727297,16.3636363636364,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,5.349523809523809
7132575.4,39649,99.83,16.9811320754717,28.971962616822395,-0.925925925925926,3.6697247706422,10.091743119266098,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,5.890909090909091
6914393.9,38681,100.57,-25.2525252525253,29.702970297029697,-24.509803921568597,29.2134831460674,20.7920792079208,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,5.826086956521739
8152300.7,35720,100.17,-17.4757281553398,21.296296296296298,-17.5925925925926,14.4230769230769,33.3333333333333,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,5.011
6542177.3,32354,100.74,-26.1363636363636,26.373626373626397,-21.978021978021996,-31.395348837209298,28.4090909090909,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,4.376818181818182
6990735.2,32781,100.68,-34.6938775510204,31.3725490196078,-33.6633663366337,-9.57446808510638,30.526315789473703,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,4.233181818181818
7698475.9,32396,100.24,-24.2424242424242,44.6601941747573,-20.3883495145631,8.16326530612245,18.0,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,4.2195238095238095
7136945.3,34534,100.5,-3.63636363636364,37.5,-3.53982300884956,19.0,18.0952380952381,2020-06-30,40.27,4.994,8.5881,53068.0,4.210454545454545
6883507.0,35933,100.33,-6.422018348623849,31.5315315315315,-12.612612612612597,7.84313725490196,14.814814814814799,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,4.293478260869565
8034786.5,35901,100.42,-5.714285714285709,33.644859813084096,-10.2803738317757,10.4761904761905,18.0952380952381,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,4.355238095238095
8638253.3,37438,100.47,-7.5471698113207495,35.5140186915888,-5.60747663551402,11.340206185567,20.3883495145631,2020-09-30,40.91,4.165,9.668,55294.2,4.368181818181818
8783024.1,37448,100.46,-10.2803738317757,32.1100917431193,-10.091743119266098,-0.9803921568627451,21.6981132075472,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,4.283636363636363
8290934.6,37547,100.34,-21.551724137931,31.932773109243698,-13.445378151260499,-3.73831775700935,32.45614035087719,2020-11-30,42.69,4.061999999999999,11.507,55871.6,4.588571428571429
7225337.2,36819,100.64,0.0,28.571428571428594,7.01754385964912,-7.69230769230769,26.8518518518519,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,5.043478260869565
7232739.6,37324,100.55,-33.6283185840708,35.1351351351351,-27.678571428571395,5.88235294117647,20.5607476635514,2021-01-31,54.77,4.306,9.8636,58652.1,5.301428571428572
8707685.8,37868,100.16,-11.0091743119266,32.142857142857096,-9.82142857142857,27.358490566037702,28.0373831775701,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,5.6375
6882794.6,36818,100.63,7.14285714285714,35.7142857142857,8.84955752212389,22.641509433962298,27.7777777777778,2021-03-31,65.41,4.222272727272728,11.879,58178.2,6.19
6967714.8,35946,101.17,-7.5471698113207495,31.775700934579397,-0.943396226415094,16.8316831683168,27.8846153846154,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,6.540454545454545
7860879.4,35755,100.69,-11.711711711711699,37.719298245614,-14.035087719298199,9.433962264150939,33.928571428571395,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,6.611428571428571
7940784.9,36356,100.71,-20.5357142857143,42.9824561403509,-15.929203539823,6.422018348623849,31.25,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,6.965454545454546
7695123.1,38634,100.59,-16.3636363636364,41.228070175438596,-18.75,28.1553398058252,33.0357142857143,2021-07-31,75.17,5.759545454545454,12.4946,59583.9,7.621363636363636
8249356.3,38928,100.74,-1.70940170940171,44.915254237288096,-3.36134453781513,21.9047619047619,28.8135593220339,2021-08-31,70.75,6.297272727272727,12.3028,59379.7,8.428636363636365
8627500.3,38717,100.65,-3.36134453781513,44.6280991735537,0.8196721311475411,20.8333333333333,33.8842975206612,2021-09-30,74.49,6.569090909090909,13.6222,59816.9,8.288181818181819
8932193.5,41619,100.91,-6.83760683760684,46.153846153846196,0.0,6.603773584905659,41.17647058823529,2021-10-31,83.54,6.809523809523809,13.4727,60606.2,9.520000000000001
8419486.2,45046,101.26,-23.478260869565197,48.7179487179487,-12.068965517241399,-7.01754385964912,41.228070175438596,2021-11-30,81.05,7.331999999999999,14.7674,60813.7,12.914090909090909
7999272.1,46940,100.67,-0.884955752212389,49.1379310344828,3.44827586206897,0.0,38.5964912280702,2021-12-31,74.17,7.617727272727273,13.7279,62312.5,11.736521739130435
8673220.4,39132,101.46,-37.3913043478261,54.7008547008547,-35.8974358974359,29.3577981651376,43.5897435897436,2022-01-31,86.51,8.286249999999999,13.5372,66252.9,10.181904761904761
9268034.2,38676,101.56,-23.8938053097345,59.2920353982301,-17.6991150442478,-3.6697247706422,58.0357142857143,2022-02-28,97.13,9.565263157894737,18.3345,65310.3,8.798
7681935.1,40941,111.23,-13.6752136752137,65.28925619834709,-4.13223140495868,-0.87719298245614,41.17647058823529,2022-03-31,117.25,19.873636363636365,12.5387,66659.7,7.670869565217392
8309550.6,41236,100.92,-18.9655172413793,61.864406779660996,-21.8487394957983,3.50877192982456,31.304347826087,2022-04-30,104.58,17.08047619047619,11.4809,68203.5,7.54
