paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
3313633.9,18884.6,63730,57397,100.44,-57.009345794392495,33.928571428571395,-35.7142857142857,35.7142857142857,23.8938053097345,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,5722.239,6.2005
3453973.6,18540.4,64339,57938,100.35,11.4285714285714,31.858407079646,-8.84955752212389,33.0357142857143,15.929203539823,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,5733.566,6.3854999999999995
3430976.5,19821.8,64590,58883,100.97,20.7547169811321,28.1818181818182,-0.9174311926605501,25.4545454545455,10.9090909090909,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,5754.951,7.402380952380952
3456498.3,21231.8,64844,59929,100.97,2.80373831775701,33.6363636363636,-10.9090909090909,17.2727272727273,11.818181818181799,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,5707.239,7.497727272727272
3226869.5,20837.2,65647,60780,101.66,-3.80952380952381,25.688073394495397,-9.1743119266055,22.9357798165138,19.266055045871596,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,5714.967,7.954999999999999
3299186.1,22115.8,66363,61659,101.02,-10.377358490566,28.440366972477097,-10.185185185185198,24.7706422018349,15.5963302752294,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,5739.107,7.882380952380952
3483046.3,20752.0,68393,62559,100.85,14.705882352941199,26.415094339622602,-1.88679245283019,19.811320754717,8.49056603773585,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,5757.204,8.527391304347827
3570068.1,20239.5,66805,63397,100.91,-1.92307692307692,27.102803738317796,-12.149532710280399,2.80373831775701,10.2803738317757,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,5791.262,8.588095238095239
3599901.9,21029.2,67646,64139,100.58,0.9803921568627451,32.0754716981132,-16.9811320754717,-2.8571428571428603,12.2641509433962,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,5742.744,8.715454545454547
3657146.8,20816.5,67715,64702,100.66,-3.8834951456310702,34.2857142857143,-15.2380952380952,-8.57142857142857,11.4285714285714,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,5739.132,9.170434782608694
3608715.0,20805.9,69366,65312,101.23,-30.7692307692308,39.3617021276596,-28.7234042553191,-15.0537634408602,32.258064516129,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,5753.841,10.4095
3775649.7,24668.0,72657,65388,102.85,27.2727272727273,49.450549450549495,-16.4835164835165,-25.555555555555596,31.111111111111097,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,5759.2,14.746521739130435
3566478.5,19769.0,71654,64705,103.28,-53.75,47.7272727272727,-40.9090909090909,-3.40909090909091,18.1818181818182,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,7241.169,14.117272727272727
3699110.4,19741.8,72893,63990,102.4,-8.641975308641982,43.6781609195402,-28.4090909090909,16.0919540229885,13.7931034482759,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,7240.896,13.0695
3688795.3,20873.0,74318,63455,101.71,22.6190476190476,34.482758620689694,-11.494252873563198,11.494252873563198,12.6436781609195,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,7159.78,12.032727272727273
3671816.9,21412.0,73672,63704,100.97,7.40740740740741,37.9310344827586,-17.241379310344797,8.04597701149425,1.14942528735632,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,6986.477,10.783181818181818
3461659.6,22749.8,74646,63272,100.42,-20.0,28.2352941176471,-26.1904761904762,-1.17647058823529,1.17647058823529,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,7100.311,10.567142857142857
3515526.8,23130.2,76492,63100,100.16,-7.058823529411759,30.5882352941176,-27.380952380952397,5.88235294117647,9.41176470588235,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,7160.382,10.290909090909091
3691749.0,21772.5,81082,63143,100.51,11.3924050632911,34.11764705882349,-27.0588235294118,1.17647058823529,12.941176470588198,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,7041.289,10.371739130434783
3796587.9,20952.3,82354,63104,100.51,-5.0,34.5238095238095,-23.8095238095238,-7.14285714285714,15.4761904761905,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,7171.129,10.981904761904762
3773125.1,21317.2,81724,62991,100.91,0.0,32.142857142857096,-30.952380952381,-19.047619047618998,12.0481927710843,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,6955.448,10.541818181818181
3791913.1,21333.6,79868,63142,100.98,-1.25,34.1463414634146,-34.1463414634146,-12.1951219512195,18.292682926829297,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,6979.189,10.296363636363637
3750986.1,21427.3,80122,62927,100.6,-23.4567901234568,31.707317073170703,-45.12195121951219,-28.048780487804894,10.9756097560976,2015-11-30,44.27,11.425,16.443444730077122,32161.0,7119.134,10.528571428571428
3946598.0,25131.6,77680,62169,100.53,23.076923076923094,39.5061728395062,-23.75,-18.5185185185185,12.345679012345698,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,7160.043,10.305652173913044
3708269.4,20909.1,80186,61875,100.51,-55.405405405405396,34.1772151898734,-54.43037974683539,7.594936708860759,7.594936708860759,2016-01-31,30.7,11.017333333333333,15.74,35179.7,7307.611000000001,9.90047619047619
3760301.7,20920.6,83326,61660,100.63,21.0526315789474,37.974683544303794,-13.9240506329114,17.7215189873418,7.594936708860759,2016-02-29,32.18,10.8425,14.74,33966.5,7272.7919999999995,9.507619047619048
3849082.7,21677.2,85877,61358,100.65,24.0,43.5897435897436,-20.512820512820497,14.102564102564099,8.97435897435897,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,7239.115,9.694347826086956
3747702.9,21797.2,85551,61255,100.61,12.0,41.025641025641,-23.076923076923094,0.0,3.84615384615385,2016-04-30,41.58,10.732857142857142,13.6,34689.4,7265.907,9.577142857142857
3571357.2,24306.0,82032,61056,100.56,-20.547945205479497,42.30769230769229,-25.6410256410256,-1.2820512820512802,2.5641025641025603,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,7299.487,9.728181818181817
3688832.6,24489.7,82375,61451,100.69,15.0684931506849,42.8571428571429,-12.987012987013,1.2987012987012998,2.5974025974026,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,7261.743,9.532272727272726
3794119.7,22465.0,82700,61650,100.41,-2.7397260273972597,38.961038961038994,-7.7922077922077895,6.49350649350649,9.09090909090909,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,7363.156,9.191428571428572
4019035.3,22701.0,84403,62036,100.51,32.4324324324324,33.7662337662338,-7.7922077922077895,-3.8961038961039,5.194805194805189,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,7431.191,9.01695652173913
3892236.0,22689.3,85363,62368,100.99,2.7027027027027,35.0649350649351,-12.987012987013,-9.09090909090909,9.09090909090909,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,7345.051,9.001363636363637
3995442.9,22481.3,84395,61995,100.43,-5.479452054794519,38.961038961038994,-27.2727272727273,-11.688311688311698,12.987012987013,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,7383.563,8.895714285714286
4032890.8,22660.5,84993,62591,100.89,-12.162162162162199,36.3636363636364,-24.6753246753247,-22.368421052631597,9.09090909090909,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,7422.921,8.530909090909091
4233936.3,27209.8,85585,62621,100.41,13.6986301369863,41.3333333333333,-22.6666666666667,-13.3333333333333,22.6666666666667,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,7602.353,8.514090909090909
3794679.0,22635.39017957841,85575,62472,100.26,-52.8571428571429,31.0810810810811,-44.5945945945946,8.10810810810811,13.5135135135135,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8003.455,8.956363636363635
3852609.6,22548.034652455026,83227,71852,100.39,-7.04225352112676,24.324324324324294,-29.729729729729698,18.918918918918898,9.45945945945946,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8073.9,8.928
4475592.5,23201.816341097863,89839,63168,100.0,25.0,32.4324324324324,-12.162162162162199,17.5675675675676,6.756756756756759,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8164.026,8.403478260869566
4395730.5,23591.446156818463,93720,63828,100.09,-1.42857142857143,27.7777777777778,-18.055555555555596,6.94444444444444,1.38888888888889,2017-04-30,52.31,9.5765,10.2704,38555.2,8308.139,8.2005
4447079.6,25192.402259839742,108716,64201,100.25,7.14285714285714,27.7777777777778,-18.055555555555596,6.94444444444444,6.94444444444444,2017-05-31,50.33,9.1345,10.3398,38663.8,8318.296,8.04
4392045.3,26351.11373625103,108895,65036,100.14,4.34782608695652,25.3521126760563,-18.309859154929597,12.6760563380282,7.04225352112676,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,8480.426,7.963181818181818
4251833.2,23864.743168910467,109078,66096,100.13,-13.0434782608696,26.7605633802817,-15.492957746478899,7.14285714285714,2.8571428571428603,2017-07-31,48.48,8.947619047619048,9.527,39623.1,8469.1,7.747619047619047
4312424.0,24041.99182025579,108034,67124,100.18,8.57142857142857,23.943661971831,-11.267605633802798,0.0,12.6760563380282,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,8602.781,7.55
4343048.6,24244.125516434455,108503,67906,100.16,-2.8571428571428603,29.5774647887324,-14.084507042253499,0.0,14.084507042253499,2017-09-30,56.15,8.373809523809523,9.85,39419.3,8740.747,7.454285714285714
4440203.8,23990.102124073215,109021,68761,100.39,-4.34782608695652,38.0281690140845,-25.3521126760563,1.40845070422535,12.6760563380282,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,8881.996,7.167727272727273
4531151.7,24459.052662037957,109148,69929,100.05,-12.857142857142899,26.027397260274,-21.9178082191781,-2.7397260273972597,27.7777777777778,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,8996.625,6.662727272727273
4742692.3,28817.467285776613,109043,70863,100.37,18.840579710144898,29.5774647887324,-8.33333333333333,1.40845070422535,18.309859154929597,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,9137.26118630712,6.580952380952381
4850064.9,24555.77376057189,107817,71252,99.99,-56.060606060606105,21.7391304347826,-37.142857142857096,14.285714285714299,14.285714285714299,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,7247.124,6.2004347826086965
5023325.3,25261.27861784056,109729,71852,100.11,-7.35294117647059,29.1666666666667,-19.4444444444444,22.222222222222197,12.5,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,8660.537,6.548
4772958.5,25772.943631350103,113054,73031,99.98,30.882352941176496,27.7777777777778,-4.16666666666667,19.4444444444444,8.33333333333333,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,8778.0903,6.571363636363636
4751472.5,26218.15775892179,111991,74426,100.06,14.285714285714299,31.944444444444397,-5.55555555555556,15.277777777777798,11.111111111111098,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,8675.751,6.799047619047619
4740294.6,29552.23391902915,109352,75681,100.32,-1.44927536231884,33.8028169014085,-8.45070422535211,7.04225352112676,11.267605633802798,2018-05-31,76.98,6.9455,9.8368,43122.0,8733.564,6.89
4735200.0,29209.5241239202,108237,77061,100.38,10.144927536231899,40.8450704225352,-15.492957746478899,11.267605633802798,9.85915492957746,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,8821.659,7.356666666666667
4479006.2,26891.589525794167,108790,78823,100.19,-8.45070422535211,35.1351351351351,-17.5675675675676,13.5135135135135,10.8108108108108,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,8898.644,7.568181818181818
4456268.2,27094.764072214013,110529,80793,100.5,15.0684931506849,33.3333333333333,5.3333333333333295,5.3333333333333295,25.3333333333333,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,9043.77,7.532608695652174
4526387.8,26484.9106029789,110842,82322,100.7,-14.084507042253499,39.726027397260296,-2.7397260273972597,2.7397260273972597,24.6575342465753,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,9047.151,7.7090000000000005
4631195.5,26892.1999543683,110210,84148,100.78,13.3333333333333,45.454545454545496,-14.285714285714299,2.5974025974026,23.376623376623396,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,9043.279,7.764782608695652
4664863.2,27402.825767626233,113040,85878,100.69,-13.157894736842099,44.8717948717949,-12.8205128205128,-11.5384615384615,26.9230769230769,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,9094.735,7.582272727272727
4924286.8,32254.503079951235,115653,86620,100.25,7.7922077922077895,42.30769230769229,-5.1282051282051295,-8.97435897435897,33.3333333333333,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,9137.513,7.614285714285715
4990185.9,26826.3,113642,87226,100.91,-42.4657534246575,46.0526315789474,-31.578947368421098,19.7368421052632,25.0,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,9176.396,7.45695652173913
5168908.2,26752.4,116209,88248,100.33,5.1282051282051295,47.5,-13.75,27.5,18.75,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,9212.028,7.555
5066882.1,27729.8,122691,89599,100.28,7.594936708860759,31.25,-6.25,18.75,17.5,2019-03-31,66.14,7.676,9.39,46212.6,9229.171,7.310476190476191
5047427.2,29055.9,122099,91341,100.25,20.253164556962,35.0,0.0,12.5,17.5,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,9497.341,7.115454545454545
4799360.7,32207.1,122467,92642,100.2,-20.5,26.6,-16.5,16.7,19.0,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,9903.055,6.882608695652174
3003838.6,31328.1,127199,93915,100.47,-13.0,34.6,-16.7,20.5,17.9,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,10029.368,6.7909999999999995
3024778.2,29353.6,127350,95225,100.16,11.688311688311698,30.7692307692308,-15.3846153846154,16.6666666666667,14.102564102564099,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,10135.103,6.565652173913043
3393766.0,29262.1,126921,96741,100.17,2.5641025641025603,29.4871794871795,-11.5384615384615,3.84615384615385,12.8205128205128,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,10428.073,6.056363636363637
3945698.4,29258.0,128178,98050,100.25,-19.7530864197531,29.629629629629598,-13.580246913580199,1.23456790123457,13.580246913580199,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,10514.002,5.792857142857143
4556725.4,29285.0,124692,99199,100.33,1.14942528735632,35.632183908045995,-13.7931034482759,4.59770114942529,21.8390804597701,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,10597.713,5.475652173913043
4745595.1,29843.6,171374,100209,100.39,-34.408602150537604,27.9569892473118,-22.5806451612903,-1.0752688172043,29.032258064516096,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,10678.065,5.349523809523809
4920916.0,35188.0,173660,101275,100.2,0.0,32.631578947368396,-12.6315789473684,-4.21052631578947,21.0526315789474,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,10739.872,5.890909090909091
5146173.3,29470.2,180850,101838,100.2,-32.6086956521739,36.170212765957395,-25.531914893617,28.2608695652174,20.2127659574468,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,10388.641381697022,5.826086956521739
5192396.7,29795.6,178868,102979,100.1,-2.17391304347826,36.559139784946204,-17.204301075268802,23.655913978494596,16.304347826087,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,10339.51764566119,5.011
4968945.2,30498.4,186543,104587,100.41,-13.4328358208955,42.0289855072464,-21.7391304347826,-30.3030303030303,20.289855072463798,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,10626.35,4.376818181818182
4933312.6,31635.6,182819,103504,100.5,-57.971014492753596,55.2631578947368,-56.5789473684211,1.38888888888889,21.0526315789474,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,10776.057,4.233181818181818
4959334.0,32605.5,181610,103279,100.43,-22.352941176470598,38.8888888888889,-25.842696629213503,12.6436781609195,15.9090909090909,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,11171.059874795099,4.2195238095238095
4956506.6,32488.6,181583,104262,100.45,6.81818181818182,41.11111111111111,-4.4943820224719095,14.6067415730337,20.2247191011236,2020-06-30,40.27,4.994,8.5881,53068.0,11402.559,4.210454545454545
4845458.8,32183.8,183782,105891,100.16,1.11111111111111,45.054945054945094,-9.890109890109889,13.3333333333333,18.6813186813187,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,11584.996663583599,4.293478260869565
4764143.8,31226.2,189607,108132,100.25,2.1978021978022,38.709677419354804,-7.526881720430109,6.52173913043478,21.505376344085995,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,12402.286708654,4.355238095238095
4770953.3,31681.3,186220,110086,100.15,-8.60215053763441,45.2631578947368,-12.6315789473684,-10.6382978723404,24.210526315789497,2020-09-30,40.91,4.165,9.668,55294.2,13924.644,4.368181818181818
4858799.9,31402.2,186384,112307,100.59,-16.6666666666667,48.913043478260896,-22.826086956521703,-23.913043478260896,23.913043478260896,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,14685.855,4.283636363636363
4978072.4,31579.1,187174,113258,100.41,-32.6530612244898,48.0,-30.0,-22.0,28.0,2020-11-30,42.69,4.061999999999999,11.507,55871.6,14751.438,4.588571428571429
5176184.5,38487.4,190798,113999,100.07,-2.06185567010309,51.020408163265294,-12.2448979591837,-25.510204081632697,29.591836734693896,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,14794.696,5.043478260869565
5303030.8,31237.8,188793,114518,100.64,-50.0,48.4536082474227,-36.082474226804095,9.27835051546392,32.989690721649495,2021-01-31,54.77,4.306,9.8636,58652.1,14880.142,5.301428571428572
5604685.5,31510.2,192544,115716,100.68,-10.5263157894737,44.329896907216494,-9.27835051546392,26.804123711340196,26.804123711340196,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,15434.447,5.6375
5436506.2,33005.5,196412,118012,101.24,16.3265306122449,45.0,5.0,27.0,37.0,2021-03-31,65.41,4.222272727272728,11.879,58178.2,15832.7775710847,6.19
5276411.7,34577.6,188539,120937,100.51,10.101010101010099,46.0,6.0,24.2424242424242,31.0,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,15980.095,6.540454545454545
5372056.8,37007.8,189360,122865,100.56,-2.06185567010309,42.0,3.0,18.367346938775498,29.0,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,16186.672,6.611428571428571
5426291.6,38015.8,189165,125485,100.57,-6.25,38.7755102040816,5.10204081632653,17.346938775510196,19.3877551020408,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,16339.568,6.965454545454546
