inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2
100.65,-39.1,10.7,-27.0,23.8,15.7,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6
100.62,7.6,19.4,-3.1,24.2,12.5,2014-02-28,108.9,5.9935,11.795154185022026,29861.2
100.38,23.4,25.2,10.6,19.1,14.8,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0
100.93,-1.3,14.9,1.2,23.6,6.8,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3
100.91,12.3,16.7,9.5,24.5,4.4,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0
100.43,7.8,10.2,6.3,34.6,12.0,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8
100.63,19.1,28.8,14.4,27.2,15.6,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1
100.33,-4.4,20.5,0.6,15.3,16.7,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3
100.69,7.6,25.5,1.9,11.1,13.0,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7
100.65,-3.8,21.5,-10.4,4.9,14.6,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6
100.58,-25.9,27.3,-18.5,0.6,37.0,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2
102.41,24.1,35.2,15.5,-8.6,43.8,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9
104.16,-44.1,42.5,-36.3,13.0,26.3,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7
101.86,1.3,40.4,-10.5,16.7,17.9,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7
101.57,14.2,35.4,0.6,20.4,10.5,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0
100.43,-10.2,26.1,-11.7,8.0,6.2,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8
100.39,-7.7,16.3,-14.9,7.5,1.9,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9
100.07,4.5,26.9,-11.9,14.4,13.9,2015-06-30,61.48,12.503333333333334,13.9452,31820.4
100.56,5.8,31.6,-5.6,18.1,11.3,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3
100.41,-7.7,38.2,-14.6,14.6,12.2,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5
100.7,15.8,27.7,-7.1,-4.5,11.6,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0
100.79,-10.6,22.7,-16.2,6.5,12.4,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5
100.46,-25.8,26.6,-25.5,3.2,17.5,2015-11-30,44.27,11.425,16.443444730077122,32161.0
100.52,4.0,27.3,-7.8,-20.1,18.8,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0
100.76,-45.3,0.7,-33.8,14.9,20.9,2016-01-31,30.7,11.017333333333333,15.74,35179.7
100.7,2.0,28.8,-5.8,15.5,18.2,2016-02-29,32.18,10.8425,14.74,33966.5
100.56,8.1,32.5,-7.8,12.3,8.4,2016-03-31,38.21,10.94047619047619,14.5987,34309.6
100.3,-5.4,33.6,-11.8,9.0,11.6,2016-04-30,41.58,10.732857142857142,13.6,34689.4
100.35,-6.8,13.3,-9.3,10.5,13.2,2016-05-31,46.74,11.063157894736841,14.1881,35105.5
100.1,-0.7,25.8,-5.3,23.7,13.8,2016-06-30,48.25,10.639047619047618,14.2875,35642.9
100.18,3.4,36.0,-5.3,22.5,8.0,2016-07-31,44.95,10.37904761904762,12.5623,35856.9
100.5,8.8,34.2,3.3,16.6,12.0,2016-08-31,45.84,10.339565217391305,14.2065,36031.7
100.5,2.1,41.3,8.0,10.7,17.4,2016-09-30,46.57,10.238636363636363,12.3462,36169.6
100.37,-17.7,38.8,-17.6,4.7,14.8,2016-10-31,49.52,10.323333333333332,13.677378,36148.8
100.02,-6.9,20.1,-12.7,6.7,11.4,2016-11-30,44.73,10.017142857142856,12.3526,36051.0
100.04,10.5,16.3,6.1,-17.4,14.4,2016-12-31,53.31,10.160454545454545,11.4855,36433.0
100.39,-35.0,10.8,-27.0,26.2,10.8,2017-01-31,54.58,10.114117647058823,12.8791,38418.0
100.03,0.0,18.2,0.0,28.2,4.8,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8
100.13,30.8,26.4,11.5,27.0,4.8,2017-03-31,51.59,9.897727272727273,10.959,38462.3
100.17,-8.3,12.8,-10.8,17.4,6.1,2017-04-30,52.31,9.5765,10.2704,38555.2
99.98,3.4,12.2,3.4,16.1,9.6,2017-05-31,50.33,9.1345,10.3398,38663.8
99.95,6.2,11.6,10.9,22.1,14.2,2017-06-30,46.37,9.109047619047619,10.6924,39222.9
99.95,-6.2,21.1,-4.1,29.5,13.5,2017-07-31,48.48,8.947619047619048,9.527,39623.1
100.08,26.7,27.9,18.2,24.8,17.6,2017-08-31,51.7,8.536521739130436,9.5559,39275.9
100.35,5.5,15.6,-0.7,12.7,10.1,2017-09-30,56.15,8.373809523809523,9.85,39419.3
99.88,2.7,13.4,-6.7,10.0,15.4,2017-10-31,57.51,8.043181818181818,8.6866,39571.0
100.05,-2.1,9.4,-5.4,8.7,20.1,2017-11-30,62.71,8.014285714285714,8.7425,39667.5
99.98,15.3,13.5,6.0,0.0,14.9,2017-12-31,64.37,7.729523809523809,8.8793,40114.4
100.3,-30.8,6.8,-27.0,20.8,14.2,2018-01-31,69.08,7.087647058823529,8.4402,42442.2
100.02,14.1,19.3,2.7,18.4,11.0,2018-02-28,65.32,7.145263157894736,8.4687,41597.5
99.9,24.3,22.8,13.1,19.7,6.8,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5
100.32,0.0,12.6,0.0,23.8,11.2,2018-04-30,72.11,7.002857142857143,8.5564,42377.0
100.1,0.8,22.5,1.4,19.4,11.5,2018-05-31,76.98,6.9455,9.8368,43122.0
100.46,1.5,18.8,2.2,19.3,17.1,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4
100.54,3.7,19.6,3.6,21.4,17.4,2018-07-31,74.25,7.089545454545455,9.9011,44126.7
100.68,23.4,25.0,8.0,18.6,18.7,2018-08-31,72.53,7.027826086956521,10.0697,43910.3
100.71,-2.9,25.9,-4.3,7.0,23.1,2018-09-30,78.89,7.148999999999999,9.3386,44369.1
100.35,7.2,23.4,4.3,7.8,33.3,2018-10-31,81.03,7.267391304347826,9.8309,44254.7
100.45,-10.9,24.1,-2.1,11.4,37.9,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4
100.35,1.4,25.5,-4.2,-0.7,42.6,2018-12-31,57.36,7.492380952380953,10.3632,44891.6
100.61,-44.0,25.7,-27.0,27.0,19.7,2019-01-31,59.41,7.645294117647059,10.1363,47109.3
100.45,-0.8,23.9,-10.3,34.1,14.7,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2
100.05,20.1,35.3,-0.7,27.9,2.9,2019-03-31,66.14,7.676,9.39,46212.6
100.54,5.384615384615381,25.0,0.7633587786259539,23.3082706766917,3.0075187969924797,2019-04-30,71.23,7.745454545454546,9.2639,46141.2
100.26,0.0,22.8,-9.6,26.5,7.3,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9
100.02,9.5,25.4,-4.4,28.1,12.9,2019-06-30,64.22,7.576842105263158,9.3712,46735.3
100.21,12.5925925925926,27.9411764705882,0.735294117647059,26.470588235294098,10.2189781021898,2019-07-31,63.92,7.320434782608696,9.1104,47349.4
99.93,6.61764705882353,23.529411764705902,-2.9411764705882404,18.1159420289855,13.868613138686099,2019-08-31,59.04,7.132272727272727,8.8941,47351.0
100.17,4.34782608695652,23.0215827338129,-3.6231884057970998,15.107913669064699,10.7142857142857,2019-09-30,62.83,6.855714285714286,8.6122,47584.1
100.1,13.4328358208955,29.629629629629598,-2.9411764705882404,13.868613138686099,9.48905109489051,2019-10-31,59.71,6.789999999999999,8.2566,48266.8
99.94,-12.2302158273381,21.2765957446809,-16.1971830985915,-0.699300699300699,14.6853146853147,2019-11-30,63.21,6.457000000000001,9.0219,48082.4
100.0,7.9710144927536195,29.787234042553198,-9.15492957746479,-9.09090909090909,8.45070422535211,2019-12-31,67.31,6.151363636363637,8.2594,49195.3
100.17,-40.7142857142857,16.1971830985915,-31.6901408450704,33.3333333333333,17.1428571428571,2020-01-31,63.65,6.038823529411765,7.9343,51660.3
99.84,-1.5151515151515198,17.910447761193996,-1.4814814814814798,26.6666666666667,25.3731343283582,2020-02-29,55.66,5.938421052631579,7.8881,50622.9
100.36,4.85436893203883,26.9230769230769,-7.619047619047619,-6.666666666666669,20.952380952381,2020-03-31,32.01,5.79421052631579,7.9881,51314.2
100.73,-29.906542056074798,28.7037037037037,-33.9449541284404,4.58715596330275,7.27272727272727,2020-04-30,18.38,5.994736842105263,8.2881,52327.0
100.72,-21.311475409836095,15.3846153846154,-23.2558139534884,10.15625,9.23076923076923,2020-05-31,29.38,5.468823529411765,8.4881,52951.7
100.3,9.52380952380952,29.007633587786298,3.05343511450382,23.076923076923094,6.92307692307692,2020-06-30,40.27,4.994,8.5881,53068.0
100.24,23.2558139534884,31.578947368421098,8.33333333333333,28.571428571428594,10.5263157894737,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6
100.08,21.8045112781955,29.1044776119403,6.71641791044776,13.533834586466199,14.925373134328398,2020-08-31,44.74,4.155238095238095,8.9478,54687.4
100.24,3.5971223021582697,27.536231884057997,2.8368794326241096,9.285714285714292,19.424460431654698,2020-09-30,40.91,4.165,9.668,55294.2
