trade_turnover,debt_firms,money_income,paid_services,inflation,unemp,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,fm_credit_cond,fm_currency_index,fm_consumer_risk,fm_price_final_prod,fm_ibk,fm_econom_position,fm_econom_cond,Date,Brent,MIACR,Infl_exp,M2,obligates
8993494,29083.0,22521.0,2464479.6,100.34,1.6,-6.28930817610063,17.7914110429448,-10.429447852760699,11.111111111111098,6.74846625766871,19.018404907975498,-14.8648648648649,-36.19631901840489,31.125827814569497,6.79012345679012,0.08727233463183849,-3.0674846625766903,-10.0,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,10.290909090909091
9271539,28818.0,21957.0,2406599.8,100.42,1.65,-2.32558139534884,25.5681818181818,-4.545454545454549,13.142857142857098,10.857142857142899,15.3409090909091,-15.822784810126597,-39.520958083832305,35.75757575757579,9.142857142857139,4.1332905908800495,-1.70454545454545,-20.0,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,10.371739130434783
9129938,28732.0,21603.0,2431302.7,100.75,1.7,-9.94152046783626,28.323699421965298,-13.142857142857098,-0.571428571428571,-3.42857142857143,17.241379310344797,-20.253164556962,-41.0404624277457,41.290322580645196,10.982658959537599,-6.83600374575855,-1.7142857142857097,-15.2046783625731,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,10.981904761904762
8537402,28903.0,21813.0,2358196.8,100.67,1.0,-10.8695652173913,31.720430107526898,-17.204301075268802,-10.1604278074866,-7.4866310160427805,12.834224598930499,-16.969696969696997,-40.10695187165779,38.3720930232558,10.6951871657754,-11.4642301604567,-4.812834224598929,-18.918918918918898,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,10.541818181818181
8602078,29772.0,21531.0,2365514.2,100.55,0.5,-17.222222222222197,25.5434782608696,-17.3913043478261,-8.15217391304348,-4.89130434782609,8.791208791208788,-7.97546012269939,-40.1098901098901,33.928571428571395,4.37158469945355,-11.994918053233599,-3.26086956521739,-18.131868131868103,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,10.296363636363637
8476569,30483.0,21663.0,2405592.0,100.82,1.6,-23.118279569892497,20.9424083769634,-24.6073298429319,-17.894736842105296,-12.0418848167539,9.94764397905759,-12.8654970760234,-37.172774869109894,36.3128491620112,3.1578947368421098,-19.4824239933485,-8.37696335078534,-28.042328042328,2015-11-30,44.27,11.425,16.443444730077122,32161.0,10.528571428571428
10300226,30063.0,26973.0,2503089.6,100.55,1.8,-5.61797752808989,23.655913978494596,-16.1290322580645,-16.577540106951897,-9.625668449197859,18.1818181818182,-12.790697674418599,-44.8648648648649,38.953488372093,9.677419354838712,-12.043417108158499,-8.02139037433155,-26.229508196721298,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
7909796,29867.0,20931.0,2317285.1,100.7,2.1,-45.454545454545496,29.729729729729698,-31.1827956989247,5.913978494623659,6.45161290322581,13.978494623655898,-12.790697674418599,-43.54838709677419,42.4418604651163,10.3260869565217,-17.507818604411302,-15.0537634408602,-30.0546448087432,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
8055788,29326.0,21217.0,2321869.4,100.81,2.0,-16.969696969696997,22.543352601156098,-19.5402298850575,14.4508670520231,13.953488372093,13.2947976878613,-12.7272727272727,-41.95402298850569,33.5403726708075,4.651162790697669,-2.69520301286735,-12.6436781609195,-20.1149425287356,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
8644178,28775.0,22613.0,2464640.3,100.63,1.8,-13.068181818181799,28.651685393258397,-20.7865168539326,8.888888888888891,6.111111111111109,12.777777777777798,-13.3333333333333,-39.1061452513966,39.634146341463406,8.379888268156419,-5.119823716192009,-9.49720670391061,-25.5681818181818,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
8341817,28610.0,22079.0,2462803.2,100.48,1.7,-19.2307692307692,25.1497005988024,-19.7604790419162,11.9760479041916,8.98203592814371,14.371257485029899,-13.157894736842099,-36.5269461077844,32.484076433121004,10.240963855421699,-5.08620817259626,-4.79041916167665,-20.1219512195122,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
8736292,28202.0,24455.0,2513831.6,100.5,1.7,-12.8654970760234,23.428571428571395,-14.6067415730337,10.674157303370798,6.77966101694915,13.4831460674157,-10.7594936708861,-40.476190476190496,33.7579617834395,4.57142857142857,-2.82959773310545,-10.1123595505618,-18.75,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
8879721,28176.0,25097.0,2451314.8,100.43,1.65,-7.74193548387097,29.2682926829268,-13.4146341463415,15.2439024390244,17.6829268292683,11.5853658536585,-8.16326530612245,-34.7560975609756,32.026143790849694,4.878048780487799,2.47869936295181,-9.75609756097561,-17.1779141104294,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
9019899,27864.0,22676.0,2366901.0,100.5,1.6,-10.8974358974359,26.380368098159497,-6.74846625766871,14.197530864197498,13.580246913580199,10.429447852760699,-8.9041095890411,-39.5061728395062,31.3725490196078,9.259259259259261,2.2082999372271197,-10.365853658536599,-16.25,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
