inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2
100.45,-42.7083333333333,27.551020408163296,-25.773195876288696,24.4897959183673,27.551020408163296,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6
100.37,3.19148936170213,21.875,-5.26315789473684,28.125,28.125,2014-02-28,108.9,5.9935,11.795154185022026,29861.2
100.92,1.04166666666667,22.9166666666667,-3.03030303030303,22.222222222222197,19.1919191919192,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0
100.57,-7.4468085106382995,17.021276595744702,-10.3092783505155,20.408163265306097,15.625,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3
100.55,-26.0416666666667,18.75,-6.122448979591839,22.222222222222197,14.1414141414141,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0
101.1,-4.08163265306122,18.367346938775498,-15.4639175257732,16.3265306122449,14.285714285714299,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8
100.38,1.0638297872340399,21.0526315789474,-3.09278350515464,20.618556701030897,17.5257731958763,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1
100.53,-7.291666666666669,26.315789473684198,-7.291666666666669,7.291666666666669,16.6666666666667,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3
100.44,4.21052631578947,31.958762886597903,-8.16326530612245,12.2448979591837,21.428571428571395,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7
100.82,-9.47368421052632,36.734693877550995,-2.04081632653061,10.101010101010099,24.2424242424242,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6
101.26,-26.0416666666667,43.157894736842096,-18.5567010309278,-11.340206185567,39.175257731958794,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2
102.63,5.2083333333333295,50.51546391752579,6.1855670103092795,-11.340206185567,38.1443298969072,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9
102.97,-39.7849462365591,52.0833333333333,-28.4210526315789,-1.04166666666667,38.9473684210526,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7
102.64,-23.529411764705902,40.2173913043478,-27.173913043478297,5.43478260869565,16.304347826087,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7
101.57,-16.8539325842697,34.78260869565219,-21.7391304347826,4.34782608695652,17.3913043478261,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0
100.19,-18.1818181818182,35.9550561797753,-22.4719101123596,8.888888888888891,14.444444444444398,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8
100.08,-26.966292134831498,22.222222222222197,-13.4831460674157,12.222222222222198,11.111111111111098,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9
99.95,-18.604651162790702,28.4090909090909,-14.7727272727273,4.545454545454549,7.95454545454545,2015-06-30,61.48,12.503333333333334,13.9452,31820.4
100.32,-9.52380952380952,33.720930232558096,-1.1904761904761898,3.44827586206897,11.494252873563198,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3
100.48,-23.529411764705902,42.0454545454545,-12.941176470588198,7.95454545454545,12.5,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5
101.15,-11.688311688311698,40.0,-1.26582278481013,6.25,12.5,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0
100.96,0.0,42.68292682926829,-3.6144578313253,0.0,12.0481927710843,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5
100.28,-15.189873417721499,31.707317073170703,-10.8433734939759,-6.02409638554217,21.951219512195095,2015-11-30,44.27,11.425,16.443444730077122,32161.0
100.6,3.75,40.963855421686695,-7.2289156626506,-37.34939759036139,22.8915662650602,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0
100.63,-55.0,43.2098765432099,-45.679012345679006,-9.63855421686747,18.072289156626496,2016-01-31,30.7,11.017333333333333,15.74,35179.7
100.53,-18.4210526315789,34.1463414634146,-25.9259259259259,-2.4390243902438997,12.345679012345698,2016-02-29,32.18,10.8425,14.74,33966.5
100.75,-15.0,38.5542168674699,-28.048780487804894,0.0,15.8536585365854,2016-03-31,38.21,10.94047619047619,14.5987,34309.6
100.39,-26.9230769230769,20.987654320987698,-27.1604938271605,0.0,10.0,2016-04-30,41.58,10.732857142857142,13.6,34689.4
100.35,-25.0,23.4567901234568,-14.814814814814799,0.0,4.9382716049382696,2016-05-31,46.74,11.063157894736841,14.1881,35105.5
100.41,5.194805194805189,21.25,-1.26582278481013,17.5,12.5,2016-06-30,48.25,10.639047619047618,14.2875,35642.9
100.31,-11.842105263157901,13.9240506329114,1.2987012987012998,11.688311688311698,10.126582278481,2016-07-31,44.95,10.37904761904762,12.5623,35856.9
100.16,-10.389610389610398,24.691358024691397,-7.40740740740741,4.9382716049382696,9.876543209876539,2016-08-31,45.84,10.339565217391305,14.2065,36031.7
100.58,-4.16666666666667,30.136986301369898,-8.21917808219178,5.479452054794519,12.3287671232877,2016-09-30,46.57,10.238636363636363,12.3462,36169.6
100.38,-4.22535211267606,33.3333333333333,2.7777777777777803,2.7777777777777803,12.5,2016-10-31,49.52,10.323333333333332,13.677378,36148.8
100.4,-22.5352112676056,24.324324324324294,-12.162162162162199,-9.45945945945946,29.729729729729698,2016-11-30,44.73,10.017142857142856,12.3526,36051.0
100.13,-5.79710144927536,31.8840579710145,-10.0,-14.084507042253499,19.718309859154896,2016-12-31,53.31,10.160454545454545,11.4855,36433.0
99.83,-35.7142857142857,21.428571428571395,-25.7142857142857,5.633802816901409,12.6760563380282,2017-01-31,54.58,10.114117647058823,12.8791,38418.0
100.13,-21.428571428571395,28.985507246376798,-21.126760563380298,9.85915492957746,11.267605633802798,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8
100.31,13.5135135135135,29.729729729729698,-4.10958904109589,9.45945945945946,8.10810810810811,2017-03-31,51.59,9.897727272727273,10.959,38462.3
100.44,-14.8648648648649,20.547945205479497,-9.58904109589041,16.2162162162162,9.45945945945946,2017-04-30,52.31,9.5765,10.2704,38555.2
100.14,-6.94444444444444,23.611111111111097,-6.94444444444444,11.111111111111098,9.72222222222222,2017-05-31,50.33,9.1345,10.3398,38663.8
99.96,-5.479452054794519,16.4383561643836,-9.58904109589041,15.0684931506849,10.958904109588998,2017-06-30,46.37,9.109047619047619,10.6924,39222.9
