inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2
100.13,-25.563909774436098,13.868613138686099,-28.571428571428594,18.1818181818182,6.94444444444444,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6
100.37,3.0075187969924797,15.492957746478899,-5.55555555555556,16.3265306122449,9.58904109589041,2014-02-28,108.9,5.9935,11.795154185022026,29861.2
100.65,0.7633587786259539,25.5474452554745,-2.8571428571428603,14.6853146853147,6.99300699300699,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0
101.56,1.8018018018018,23.008849557522097,-1.70940170940171,19.834710743801697,10.0840336134454,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3
100.24,-1.75438596491228,14.876033057851199,-5.737704918032789,19.6850393700787,7.14285714285714,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0
100.88,6.34920634920635,9.375,1.55038759689922,20.8955223880597,7.575757575757579,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8
100.87,0.0,11.6666666666667,-4.878048780487799,11.200000000000001,8.0,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1
100.7,2.63157894736842,15.789473684210499,-2.5,5.08474576271186,10.1694915254237,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3
101.05,4.545454545454549,17.2727272727273,-10.256410256410298,5.21739130434783,9.09090909090909,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7
100.79,0.8547008547008551,16.9642857142857,-5.21739130434783,3.57142857142857,3.44827586206897,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6
101.12,-9.48275862068966,21.9298245614035,-12.8205128205128,2.47933884297521,9.48275862068966,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2
102.39,11.864406779660998,27.3504273504274,6.0344827586206895,-12.5,12.396694214876,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9
