trade_turnover,debt_firms,money_income,paid_services,inflation,unemp,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,fm_credit_cond,fm_currency_index,fm_consumer_risk,fm_price_final_prod,fm_ibk,fm_econom_position,fm_econom_cond,Date,Brent,MIACR,Infl_exp,M2,obligates
9413229,94804.0,18868.0,3238109.9,100.65,0.8,-39.1,10.7,-27.0,29.2,23.8,15.7,-5.5,-15.1,22.6,15.0,-5.6,0.0,-15.7,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
9242915,93764.0,18718.0,3287213.6,100.62,0.7,7.6,19.4,-3.1,26.6,24.2,12.5,-7.1,-15.5,15.9,11.9,13.5,-4.9,-8.2,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
10165139,94311.0,19717.0,3371816.8,100.38,0.7,23.4,25.2,10.6,19.2,19.1,14.8,-8.6,-16.8,14.6,7.4,18.0,0.0,-1.9,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
10038051,94534.0,20313.0,3381803.0,100.93,0.8,-1.3,14.9,1.2,25.3,23.6,6.8,-8.6,-13.0,13.9,8.7,11.9,-1.2,0.0,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
10648291,93205.0,20964.0,3160771.1,100.91,0.7,12.3,16.7,9.5,28.4,24.5,4.4,-8.7,-8.2,13.2,5.7,18.5,-1.9,0.0,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
10980730,93614.0,23076.0,3263353.4,100.43,0.8,7.8,10.2,6.3,33.8,34.6,12.0,-12.7,-6.9,11.5,8.9,20.2,-1.9,-1.9,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
11521504,93414.0,20472.0,3313238.5,100.63,0.7,19.1,28.8,14.4,32.7,27.2,15.6,-9.4,-8.8,19.2,13.0,23.2,-1.2,0.6,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
11885949,94196.0,19792.0,3225040.4,100.33,0.75,-4.4,20.5,0.6,18.9,15.3,16.7,-13.5,-10.6,20.4,11.1,7.4,2.5,-3.7,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
11285076,95393.0,20744.0,3210056.5,100.69,0.8,7.6,25.5,1.9,8.8,11.1,13.0,-14.4,-13.7,23.4,17.9,7.3,0.6,-7.5,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
11354831,96054.0,20696.0,3430698.9,100.65,0.7,-3.8,21.5,-10.4,7.4,4.9,14.6,-20.7,-20.2,19.8,12.8,-0.6,-1.2,-9.1,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
