paid_services,debt_firms,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,obligates
4234674.5,76111,100.07,-24.3,2.9,-11.4,24.7,23.6,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
4124282.9,77357,100.11,10.9,10.1,6.9,25.7,24.2,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
4522361.8,74825,100.75,-1.5,15.3,0.0,9.0,16.7,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
4390552.5,77510,101.0,3.3,6.6,3.3,13.6,2.2,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
4180820.1,78203,100.99,6.3,6.7,4.1,11.5,10.0,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
4085160.7,80469,100.65,5.9,6.6,1.9,11.3,3.1,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
4160778.7,81746,100.75,10.9,8.9,7.0,9.3,1.9,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
4177045.1,83173,100.56,0.8,4.1,0.0,4.8,-1.6,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
4302657.8,94770,100.68,10.0,27.0,5.4,3.7,20.5,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
4328727.0,93942,100.5,-4.9,34.8,2.9,5.8,27.0,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
4329519.8,95485,100.89,-7.9,59.1,44.3,19.6,83.3,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
4772685.5,94214,102.54,29.4,70.9,39.4,34.7,88.7,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
4266996.9,92553,104.06,-75.5,-2.0,-63.2,40.6,59.6,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,14.117272727272727
4422208.3,89700,102.81,46.1,71.0,18.0,52.1,31.6,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,13.0695
4614947.6,88564,101.19,0.5,30.5,-8.4,34.0,34.0,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,12.032727272727273
4469227.0,96111,100.65,4.9,30.6,19.7,51.4,23.6,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,10.783181818181818
4144505.1,97821,100.27,2.4,15.9,9.5,10.7,13.0,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,10.567142857142857
4156310.7,97147,100.04,10.5,12.3,9.9,54.4,30.4,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,10.290909090909091
3969757.4,99872,100.15,-8.3,39.4,-7.6,17.2,65.9,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,10.371739130434783
4325377.7,100379,100.51,-2.2,27.7,2.3,-8.4,23.8,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,10.981904761904762
4715140.8,102243,100.45,-13.1,14.5,-18.6,48.3,30.3,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,10.541818181818181
4240836.0,101833,100.58,-7.1,29.6,-1.4,29.8,25.4,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,10.296363636363637
4417074.2,103160,100.73,-8.0,20.1,3.6,30.9,25.9,2015-11-30,44.27,11.425,16.443444730077122,32161.0,10.528571428571428
4872820.3,103198,100.04,2.6,13.7,-4.3,20.5,-19.7,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
4392886.1,102783,100.24,-16.5,4.6,-10.1,9.2,13.8,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
4791298.7,103408,100.22,-3.6,8.3,-9.1,10.9,18.2,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
4732047.1,103092,100.37,-6.5,13.9,-17.6,19.4,16.8,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
4585158.5,104395,100.3,-7.3,1.8,-1.8,11.8,7.3,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
4368630.2,105542,100.3,-1.8,15.6,3.7,22.9,13.8,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
4487409.5,104807,100.25,7.4,22.7,0.0,12.7,5.5,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
4531760.9,105332,100.24,5.4,20.5,0.0,23.2,6.3,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
4690838.6,103962,100.38,-0.9,11.5,0.9,24.8,8.0,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,9.01695652173913
4627532.2,93659,100.72,-6.4,11.9,-2.8,2.8,3.7,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,9.001363636363637
4603270.3,94764,100.49,-3.7,11.9,1.8,17.4,6.4,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,8.895714285714286
4863631.3,93482,100.71,-8.5,9.5,0.9,34.0,7.5,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,8.530909090909091
5277587.1,79803,100.1,-5.4,11.6,-3.6,31.3,8.9,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,8.514090909090909
4697470.3,77261,100.01,-8.9,5.4,0.0,33.0,8.9,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8.956363636363635
4762183.4,77829,99.84,6.4,3.6,7.1,37.5,8.9,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8.928
3934497.9,71874,100.59,7.1,1.8,5.3,46.0,8.8,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8.403478260869566
4065201.8,72597,100.26,4.5,4.5,8.0,34.8,7.1,2017-04-30,52.31,9.5765,10.2704,38555.2,8.2005
4239440.4,73543,100.13,3.6,2.7,13.6,32.7,6.4,2017-05-31,50.33,9.1345,10.3398,38663.8,8.04
4186892.2,76771,99.96,2.7,1.8,10.6,31.0,12.4,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,7.963181818181818
