inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2
100.22,-27.638190954773897,9.26829268292683,-19.024390243902403,15.3846153846154,18.5365853658537,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6
100.45,0.50251256281407,22.705314009661798,-9.61538461538462,14.354066985645899,19.3236714975845,2014-02-28,108.9,5.9935,11.795154185022026,29861.2
100.77,9.95260663507109,35.1851851851852,-5.990783410138249,16.1290322580645,23.2558139534884,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0
101.22,5.288461538461539,24.4131455399061,1.8691588785046698,14.953271028037399,16.431924882629097,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3
100.87,3.9800995024875596,20.5741626794258,2.8846153846153797,19.711538461538495,15.048543689320399,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0
100.75,2.46305418719212,23.7864077669903,-1.91387559808612,24.0384615384615,13.5922330097087,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8
100.66,4.43349753694581,21.8009478672986,3.80952380952381,20.283018867924497,13.3333333333333,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1
100.97,-12.315270935960601,17.5355450236967,-0.471698113207547,12.2641509433962,10.4761904761905,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3
100.53,3.01507537688442,25.0,1.46341463414634,4.34782608695652,7.881773399014779,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7
100.52,-14.0096618357488,19.2307692307692,-8.53080568720379,-4.739336492891,17.7033492822967,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6
101.03,-21.2121212121212,23.3830845771144,-15.422885572139299,-11.881188118811899,23.880597014925396,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2
102.29,-2.05128205128205,24.137931034482797,-9.950248756218912,-14.3564356435644,18.3168316831683,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9
102.23,-45.1282051282051,18.274111675126896,-19.597989949748698,8.91089108910891,19.5,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7
102.55,-8.10810810810811,26.9430051813472,-15.979381443299001,14.2131979695431,12.562814070351799,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7
101.83,6.7708333333333295,27.722772277227698,-3.9800995024875596,12.5,10.0,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0
100.8,-0.531914893617021,23.6180904522613,-13.775510204081598,13.0653266331658,6.598984771573599,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8
100.58,-2.67379679144385,23.737373737373698,-5.050505050505049,14.1414141414141,6.06060606060606,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9
100.25,7.89473684210526,28.4263959390863,-7.03517587939698,21.105527638191,7.07070707070707,2015-06-30,61.48,12.503333333333334,13.9452,31820.4
100.52,9.375,30.6930693069307,-8.0,17.412935323383103,11.0,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3
100.84,-0.5208333333333329,27.363184079602,-11.055276381909499,17.0,12.0,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5
100.76,8.673469387755098,31.3432835820896,-0.5,2.98507462686567,14.070351758793999,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0
100.17,-10.362694300518099,26.9035532994924,-10.6060606060606,-1.0,18.1818181818182,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5
100.49,-30.366492146596897,31.5,-19.9004975124378,-4.9751243781094505,24.875621890547297,2015-11-30,44.27,11.425,16.443444730077122,32161.0
100.35,-5.94594594594595,31.6582914572864,-10.050251256281399,-9.0,25.2525252525253,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0
100.25,-41.4364640883978,22.513089005235596,-30.1020408163265,20.8121827411168,21.025641025641,2016-01-31,30.7,11.017333333333333,15.74,35179.7
100.51,5.52486187845304,26.315789473684198,-10.3092783505155,27.979274611399,10.9375,2016-02-29,32.18,10.8425,14.74,33966.5
100.58,7.55813953488372,28.3333333333333,-6.043956043956039,21.195652173913,2.18579234972678,2016-03-31,38.21,10.94047619047619,14.5987,34309.6
