paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
6534689.4,40172.63900019778,60262,105518,100.04,-0.6,16.8,1.0,25.3012048192771,9.9,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,8602.781,7.55
6196069.1,41770.93965402699,60286,106868,99.87,-10.4,20.5,-9.2,22.352941176470598,7.7,2017-09-30,56.15,8.373809523809523,9.85,39419.3,8740.747,7.454285714285714
6139837.3,41433.95680631839,60657,108051,99.99,-3.8,16.6,-6.0,-7.2289156626506,6.5,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,8881.996,7.167727272727273
5970852.2,43477.90625260934,60671,110013,100.15,-11.9,25.0,-12.7,-6.02409638554217,10.6,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,8996.625,6.662727272727273
5928403.2,53334.99546387288,52738,112275,99.89,0.5,22.8,-6.6,-6.02409638554217,8.1,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,9137.26118630712,6.580952380952381
6103331.1,44797.10760347107,53588,113461,99.97,-20.9,15.0,-18.8,24.096385542168697,3.1,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,7247.124,6.2004347826086965
6216863.5,44594.44117199379,49414,114321,100.0,-3.4,18.6,-8.6,42.8571428571429,6.9,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,8660.537,6.548
5775645.3,45508.29282093903,49321,116007,100.17,4.0,23.0,-8.0,37.647058823529406,6.4,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,8778.0903,6.571363636363636
5673746.4,47039.36628481528,48992,118015,100.03,-5.8,20.8,-6.6,39.5348837209302,7.7,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,8675.751,6.799047619047619
5906640.1,50402.94579946905,47018,120235,100.25,-12.9,21.7,-4.4,39.08045977011489,12.2,2018-05-31,76.98,6.9455,9.8368,43122.0,8733.564,6.89
6277469.7,53286.11331455151,46181,122224,100.2,-0.6,25.0,-1.7,34.482758620689694,11.7,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,8821.659,7.356666666666667
6099746.1,46832.90297551634,47495,124336,100.35,-14.2,23.9,-3.9,28.735632183908,10.6,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,8898.644,7.568181818181818
6975735.7,44736.423680328575,47312,127178,100.53,-6.5,23.3,-1.7,20.652173913043494,9.4,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,9043.77,7.532608695652174
7377740.6,46189.78823013534,47497,129491,100.43,-8.9,19.4,-5.0,19.5652173913043,10.0,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,9047.151,7.7090000000000005
7525139.1,46749.88674453567,46826,131431,100.37,-11.1,25.7,-7.7,3.26086956521739,9.8,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,9043.279,7.764782608695652
7027311.2,47525.72573298285,45481,134250,100.51,-20.2,30.0,-16.0,-8.69565217391304,17.5,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,9094.735,7.582272727272727
5935436.6,58503.016125308604,34288,134596,100.43,-5.8,24.6,-8.5,-6.52173913043478,24.1,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,9137.513,7.614285714285715
5942324.1,48186.0,39183,135643,100.68,-15.8,30.6,-16.2,-1.08695652173913,11.2,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,9176.396,7.45695652173913
6104234.0,47739.1,52107,137172,100.26,-5.0,26.3,-7.1,14.1304347826087,8.6,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,9212.028,7.555
6040812.6,48215.9,52509,139226,100.21,1.0928961748633899,25.380710659898497,-2.53807106598985,21.5686274509804,3.06122448979592,2019-03-31,66.14,7.676,9.39,46212.6,9229.171,7.310476190476191
6281876.9,51232.8,48825,141908,100.12,-7.027027027027029,23.076923076923094,-3.5897435897435903,6.666666666666669,7.69230769230769,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,9497.341,7.115454545454545
6229851.6,54942.5,49943,143904,100.28,-7.7,25.3,-6.2,8.3,5.7,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,9903.055,6.882608695652174
