paid_services,salary,debt_firms,debt_fiz,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates
9818283.1,21723.0,132209,125715,100.2,-32.08955223880599,24.161073825503397,-26.0,14.0,15.3333333333333,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,5722.239,6.2005
10312071.5,21535.7,133385,127228,100.73,-8.59375,24.137931034482797,-10.344827586206899,18.75,16.6666666666667,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,5733.566,6.3854999999999995
10801270.9,22509.0,134974,128553,100.93,9.84848484848485,30.2013422818792,-1.3422818791946298,21.621621621621596,16.2162162162162,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,5754.951,7.402380952380952
10824181.1,23901.3,135451,130767,100.89,-1.37931034482759,34.8101265822785,6.918238993710689,20.7547169811321,13.9240506329114,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,5707.239,7.497727272727272
10532465.7,22763.5,135229,132855,100.91,2.8169014084506996,28.0254777070064,-1.91082802547771,26.1146496815287,16.560509554140097,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,5714.967,7.954999999999999
10650350.8,25020.5,135442,134734,100.58,-7.58620689655172,27.2727272727273,-0.6410256410256411,30.9677419354839,17.3076923076923,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,5739.107,7.882380952380952
10820907.6,23817.2,135148,137414,100.73,18.6206896551724,31.125827814569497,0.662251655629139,33.11258278145699,13.815789473684198,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,5757.204,8.527391304347827
10892565.0,22984.8,134085,139386,100.6,-0.6756756756756761,36.1290322580645,-4.545454545454549,18.8311688311688,14.8387096774194,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,5791.262,8.588095238095239
10712361.2,24027.5,132658,141228,101.02,-3.54609929078014,25.503355704698002,-6.040268456375839,9.45945945945946,14.285714285714299,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,5742.744,8.715454545454547
10567469.6,23745.1,131394,142871,100.89,-22.1428571428571,30.0,-10.0671140939597,4.0,25.3333333333333,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,5739.132,9.170434782608694
10226148.9,24104.0,132668,144460,101.06,-18.571428571428598,32.911392405063296,-12.658227848101301,-1.89873417721519,30.188679245282998,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,5753.841,10.4095
11160012.7,31059.1,129827,144664,102.45,-5.97014925373134,45.0331125827815,-0.65359477124183,-8.0,42.6666666666667,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,5759.2,14.746521739130435
