paid_services,salary,debt_firms,debt_fiz,trade_turnover,money_income,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,gov_debt,obligates,unemployment
2370875.7,22588.59995612989,22409,54423,130890.0,20573.838841248053,100.33,-33.8028169014085,14.569536423841098,-17.4496644295302,13.3333333333333,10.0,8.0,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8003.455,8.956363636363635,6.571441984914022
2381230.8,22445.95393301199,22193,60757,130890.0,20573.838841248053,100.21,-20.2702702702703,19.4968553459119,-21.25,15.9235668789809,16.3522012578616,10.126582278481,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8073.9,8.928,6.571441984914022
29078439.1,23862.219874959468,22162,54573,130890.0,20573.838841248053,100.33,0.699300699300699,17.006802721088402,-16.7785234899329,12.751677852349,13.4228187919463,7.482993197278909,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8164.026,8.403478260869566,6.571441984914022
29332730.9,24047.648543650615,22808,55030,130890.0,20573.838841248053,100.3,-17.266187050359697,12.162162162162199,-19.863013698630102,15.5405405405405,17.808219178082197,8.783783783783779,2017-04-30,52.31,9.5765,10.2704,38555.2,8308.139,8.2005,6.571441984914022
31223958.1,26561.48117667741,22486,55226,130890.0,20573.838841248053,100.14,-6.15384615384615,18.2481751824818,-10.2189781021898,12.5,11.6788321167883,3.64963503649635,2017-05-31,50.33,9.1345,10.3398,38663.8,8318.296,8.04,6.571441984914022
30960988.9,27260.053919768765,23155,55314,130890.0,20573.838841248053,100.0,-10.0,19.863013698630102,-10.958904109588998,19.5945945945946,14.189189189189198,6.80272108843537,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,8480.426,7.963181818181818,6.571441984914022
30834283.8,24771.664321694265,23565,56012,130890.0,20573.838841248053,100.13,-8.8,22.137404580152698,-13.846153846153799,10.0,6.97674418604651,5.384615384615381,2017-07-31,48.48,8.947619047619048,9.527,39623.1,8469.1,7.747619047619047,6.571441984914022
34030340.4,24529.21535446617,23666,56843,130890.0,20573.838841248053,100.19,6.4,20.0,-5.3030303030303,12.878787878787898,9.9236641221374,5.3030303030303,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,8602.781,7.55,6.571441984914022
34059380.8,25640.18713157575,23549,57489,130890.0,20573.838841248053,100.47,2.47933884297521,28.8,-10.236220472440898,3.17460317460317,5.64516129032258,7.936507936507939,2017-09-30,56.15,8.373809523809523,9.85,39419.3,8740.747,7.454285714285714,6.571441984914022
36056078.7,25656.998113543235,24514,58031,130890.0,20573.838841248053,100.26,0.884955752212389,17.0940170940171,-12.711864406779702,-0.847457627118644,0.847457627118644,9.48275862068966,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,8881.996,7.167727272727273,6.571441984914022
34570179.8,25022.174377733554,25353,58636,130890.0,20573.838841248053,100.15,-15.9663865546218,20.6349206349206,-15.748031496063,-3.93700787401575,-6.2992125984252,10.317460317460299,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,8996.625,6.662727272727273,6.571441984914022
33725056.3,31571.049484264517,25271,59575,130890.0,20573.838841248053,100.1,-6.77966101694915,18.400000000000002,-10.483870967741899,-0.8,0.8,10.483870967741899,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,9137.26118630712,6.580952380952381,6.571441984914022
32937627.9,25548.408337392222,25669,60339,139966.0,21148.99252408422,100.28,-38.2608695652174,13.821138211382099,-20.325203252032498,20.8333333333333,21.311475409836095,10.7438016528926,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,7247.124,6.2004347826086965,6.1464119426629304
34795869.4,25509.702776474987,25709,60757,139966.0,21148.99252408422,100.2,-15.517241379310297,14.876033057851199,-11.290322580645201,17.886178861788597,20.325203252032498,2.45901639344262,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,8660.537,6.548,6.1464119426629304
30054481.1,26621.887476242136,26627,61659,139966.0,21148.99252408422,100.22,0.0,15.9663865546218,-5.88235294117647,21.0084033613445,22.8813559322034,4.2016806722689095,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,8778.0903,6.571363636363636,6.1464119426629304
30032755.0,26501.668704118092,26527,62529,139966.0,21148.99252408422,100.19,-11.965811965812,22.9508196721311,-17.886178861788597,16.1290322580645,18.5483870967742,12.903225806451598,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,8675.751,6.799047619047619,6.1464119426629304
32391996.8,29707.107606606955,27856,63655,139966.0,21148.99252408422,100.09,-6.83760683760684,20.6611570247934,-12.396694214876,16.3934426229508,14.754098360655698,12.295081967213099,2018-05-31,76.98,6.9455,9.8368,43122.0,8733.564,6.89,6.1464119426629304
32703725.6,29506.675412110577,28510,64648,139966.0,21148.99252408422,100.23,-0.847457627118644,22.131147540983598,-12.295081967213099,21.311475409836095,19.0082644628099,9.83606557377049,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,8821.659,7.356666666666667,6.1464119426629304
