trade_turnover,debt_firms,money_income,paid_services,inflation,unemp,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,fm_credit_cond,fm_currency_index,fm_consumer_risk,fm_price_final_prod,fm_ibk,fm_econom_position,fm_econom_cond,Date,Brent,MIACR,Infl_exp,M2,obligates
25773772,248187.0,30847.0,7111731.1,100.6,1.1,-3.17460317460317,37.4045801526718,-17.96875,-14.5038167938931,-5.384615384615381,13.7404580152672,-18.400000000000002,-51.587301587301596,33.0578512396694,3.87596899224806,-10.357877011572901,-1.5267175572519098,-30.400000000000002,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
22117510,248109.0,24434.0,6434939.1,100.94,1.0,-29.8387096774194,21.6,-31.2,23.2,19.841269841269803,7.14285714285714,-14.876033057851199,-55.3719008264463,30.1724137931034,3.90625,-6.242216963420439,-3.96825396825397,-30.327868852458998,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
22338235,248616.0,24552.0,6456386.9,100.21,0.7,-14.6341463414634,31.7460317460317,-19.2,20.6349206349206,20.3125,8.59375,-12.295081967213099,-56.4516129032258,31.092436974789898,7.8740157480315,0.9025216110938209,-9.4488188976378,-27.0491803278689,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
24274801,241056.0,26194.0,6555063.2,100.45,0.7,-3.17460317460317,31.25,-8.661417322834652,26.984126984127002,25.0,11.6279069767442,-11.290322580645201,-47.5806451612903,26.4462809917355,0.0,9.418682788743181,-7.75193798449612,-20.0,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
24633894,239767.0,26124.0,6358270.3,100.53,0.7,-9.83606557377049,26.984126984127002,-9.6,22.0472440944882,20.3125,9.4488188976378,-13.2231404958678,-49.59349593495929,26.7241379310345,-2.34375,5.149237007530179,-6.2992125984252,-13.709677419354799,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
24899111,214578.0,26371.0,6143191.7,100.25,0.5,-8.26446280991736,32.258064516129,-9.016393442622949,29.032258064516096,21.6,14.4,-14.7826086956522,-48.7394957983193,26.9565217391304,4.0,7.630561754524709,-4.878048780487799,-9.917355371900829,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
25010137,209699.0,27305.0,6371802.6,100.3,0.8,2.30769230769231,33.3333333333333,-3.125,28.6821705426357,24.031007751938,16.153846153846196,-10.655737704918,-38.095238095238095,21.4876033057851,0.0,12.537638758385098,-3.87596899224806,-3.17460317460317,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
25600543,207707.0,27671.0,6023798.1,100.27,0.5,5.51181102362205,32.03125,3.1496062992126,29.6875,24.031007751938,11.811023622047198,-12.396694214876,-41.2698412698413,19.1666666666667,3.1007751937984502,15.2903511682215,-2.34375,-3.17460317460317,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
26172881,205814.0,27093.0,6334384.1,99.96,0.4,11.304347826087,26.495726495726498,5.982905982905979,16.9491525423729,14.285714285714299,14.285714285714299,-5.309734513274339,-36.521739130434796,17.8571428571429,8.47457627118644,12.091223663907899,0.0,-1.7391304347826098,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,9.01695652173913
25589511,207358.0,26749.0,6295333.0,100.54,0.3,0.8333333333333329,31.932773109243698,-0.8333333333333329,9.09090909090909,9.917355371900829,13.114754098360699,-5.309734513274339,-31.355932203389802,17.1171171171171,5.737704918032789,4.695826091546759,3.3057851239669396,0.0,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,9.001363636363637
25705434,209026.0,26827.0,6619081.8,100.22,1.0,1.65289256198347,30.645161290322598,-7.3770491803278695,-4.0650406504065,0.0,8.73015873015873,-4.23728813559322,-32.2314049586777,24.7863247863248,6.4,-2.47885084553234,-0.8,-5.8333333333333295,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,8.895714285714286
25419153,209900.0,26728.0,6878438.0,100.29,1.1,-23.076923076923094,28.3333333333333,-14.876033057851199,-4.098360655737699,-1.63934426229508,13.821138211382099,-4.310344827586209,-27.7310924369748,14.035087719298199,5.69105691056911,-11.1203434689519,1.6260162601625998,-3.3057851239669396,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,8.530909090909091
26908556,213662.0,32428.0,7362459.8,100.32,1.0,-6.89655172413793,27.1186440677966,-12.711864406779702,-11.570247933884302,1.65289256198347,15.702479338842998,-7.079646017699119,-20.3389830508475,16.3636363636364,2.45901639344262,-7.46328531048662,-5.785123966942149,-10.1694915254237,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,8.514090909090909
23559327,212936.0,27550.0,6715337.5,100.27,0.7,-32.1100917431193,23.684210526315802,-22.8070175438596,13.913043478260901,19.1304347826087,9.48275862068966,-7.9646017699115,-20.5357142857143,22.9357798165138,2.63157894736842,-6.757445758837529,-4.34782608695652,-16.2162162162162,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8.956363636363635
23071286,215196.0,27032.0,6682521.5,100.28,0.7,-13.5593220338983,12.295081967213099,-19.834710743801697,29.752066115702497,34.4262295081967,9.75609756097561,-0.8403361344537821,-21.186440677966097,17.1171171171171,-0.8130081300813011,6.23831711158525,0.8196721311475411,-4.27350427350427,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8.928
