inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2
100.14,-36.0703812316716,22.067039106145298,-28.770949720670398,24.0896358543417,17.9271708683473,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6
100.52,4.1055718475073295,16.7597765363128,4.4692737430167595,29.3296089385475,20.2247191011236,2014-02-28,108.9,5.9935,11.795154185022026,29861.2
100.63,17.543859649122798,15.6862745098039,9.2436974789916,28.0112044817927,16.011235955056197,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0
100.7,16.034985422740498,12.9577464788732,7.56302521008403,24.6498599439776,14.447592067988701,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3
101.33,8.47953216374269,11.484593837535,3.36134453781513,22.969187675069996,11.581920903954801,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0
100.92,-0.8720930232558141,13.2768361581921,2.25352112676056,22.5352112676056,7.932011331444759,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8
101.0,9.91253644314869,13.7640449438202,2.80898876404494,16.6666666666667,7.0821529745042495,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1
100.51,11.046511627907,12.6760563380282,6.1797752808988795,14.6067415730337,7.062146892655369,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3
100.96,16.809116809116798,19.5530726256983,9.74930362116992,10.5849582172702,8.70786516853933,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7
100.9,5.42857142857143,21.606648199446003,2.20994475138122,5.817174515235459,13.370473537604498,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6
100.94,0.5763688760806921,24.653739612188396,2.77008310249307,3.04709141274238,13.9275766016713,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2
102.23,16.3793103448276,25.3443526170799,10.192837465564699,-1.65289256198347,27.5482093663912,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9
102.83,-31.470588235294098,27.4787535410765,-33.14606741573029,4.1899441340782095,18.75,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7
102.76,-3.18840579710145,21.606648199446003,-5.01392757660167,4.44444444444444,11.111111111111098,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7
101.56,7.55813953488372,32.0441988950276,4.97237569060773,13.8121546961326,8.63509749303621,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0
101.1,2.32558139534884,21.9444444444444,1.38121546961326,0.554016620498615,3.06406685236769,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8
100.66,-1.7391304347826098,19.7771587743733,-1.38888888888889,20.0557103064067,10.5849582172702,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9
100.38,-2.30547550432277,20.1117318435754,1.38504155124654,4.709141274238229,9.72222222222222,2015-06-30,61.48,12.503333333333334,13.9452,31820.4
100.36,-4.61095100864553,22.991689750692498,1.6574585635359098,9.66850828729282,7.20221606648199,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3
100.6,-2.00573065902579,25.3443526170799,0.550964187327824,9.641873278236911,7.7348066298342495,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5
101.18,-10.951008645533099,22.0385674931129,-6.336088154269969,-5.785123966942149,8.587257617728529,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0
100.56,-16.0919540229885,26.519337016574603,-5.52486187845304,-1.38121546961326,9.69529085872576,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5
100.59,-14.8997134670487,24.316939890710398,-6.01092896174863,-11.2021857923497,14.285714285714299,2015-11-30,44.27,11.425,16.443444730077122,32161.0
