paid_services,debt_firms,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,obligates
965961.1,29065,100.4,-22.7,13.2,-2.9,31.2,4.3,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
974951.0,29466,100.18,0.7,10.9,-4.3,48.6,18.8,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
987339.6,29999,100.62,17.3,6.5,-5.1,24.6,8.0,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
956016.4,29733,100.76,14.9,6.6,3.6,33.6,20.4,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
945455.2,30473,100.42,23.5,2.2,7.4,44.9,28.7,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
898556.8,30694,100.66,46.8,32.3,38.6,59.8,23.6,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
922084.7,30672,100.65,42.4,37.0,37.8,50.4,24.4,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
924092.4,30857,100.52,26.0,34.6,33.3,54.3,36.2,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
942161.1,31043,101.52,31.7,33.9,32.3,44.1,45.7,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
939731.6,30696,100.77,20.0,40.5,24.6,42.7,51.9,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
954476.5,31358,101.09,12.7,49.3,23.0,32.6,50.4,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
1155523.5,30225,102.55,26.3,50.4,29.1,3.7,45.5,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
978280.6,29683,103.48,-32.1,37.0,23.0,20.0,46.7,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,14.117272727272727
1037004.6,28502,102.66,-3.0,40.7,17.0,39.3,40.0,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,13.0695
1117735.8,28653,101.59,13.5,25.2,21.5,34.1,33.3,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,12.032727272727273
1009663.2,28346,101.05,7.5,35.6,17.0,37.8,23.0,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,10.783181818181818
937923.3,28079,100.6,-0.8,14.9,20.0,36.3,18.5,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,10.567142857142857
970541.4,27989,100.42,0.0,10.4,-0.7,22.2,17.8,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,10.290909090909091
967509.3,30513,99.99,5.2,33.6,0.0,8.9,27.4,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,10.371739130434783
986241.2,30497,100.44,-3.0,42.2,-11.1,-16.3,32.8,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,10.981904761904762
924892.0,30389,100.93,-17.3,28.4,-26.9,-26.7,13.3,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,10.541818181818181
986927.9,30580,100.86,-27.8,22.4,-34.1,-25.2,11.1,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,10.296363636363637
1013315.0,28576,100.49,-28.4,26.1,-28.1,-33.3,17.8,2015-11-30,44.27,11.425,16.443444730077122,32161.0,10.528571428571428
1192401.3,27408,100.94,-6.6,14.5,-10.9,4.3,2.9,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
1098380.0,26955,100.6,-30.7,-6.5,-20.3,30.4,33.6,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
1131118.9,26794,100.37,26.5,-1.4,0.0,50.7,39.1,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
1099055.9,26388,101.48,30.9,4.4,5.1,41.3,31.9,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
1024091.6,26637,100.64,36.5,18.8,12.3,28.5,11.0,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
949810.4,27092,100.31,-11.8,-20.7,-18.4,26.1,4.3,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
995907.5,26907,100.48,38.4,14.7,12.4,6.5,2.2,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
992785.2,27174,100.66,-5.9,2.9,-1.5,15.2,10.9,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
1020698.0,26948,100.46,14.4,45.3,-10.1,-2.9,36.0,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,9.01695652173913
965188.0,26981,100.29,15.1,47.1,-8.6,-4.3,36.0,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,9.001363636363637
1023347.2,25920,100.45,4.3,19.4,-0.7,1.4,8.8,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,8.895714285714286
1103651.8,26709,100.73,-21.8,35.8,-21.8,-19.3,13.3,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,8.530909090909091
1257004.1,27042,100.76,26.6,56.1,-2.2,-2.9,33.1,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,8.514090909090909
1152808.3,28230,100.25,-12.9,63.0,-26.6,-9.4,25.9,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8.956363636363635
1171007.3,27771,100.06,-42.0,63.3,-53.2,-15.1,0.7,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8.928
2214224.3,27654,100.11,-35.6,69.0,-46.2,1.4,2.1,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8.403478260869566
2303954.1,29517,100.37,-35.6,62.4,-47.7,0.7,5.4,2017-04-30,52.31,9.5765,10.2704,38555.2,8.2005
2220360.8,29916,100.0,-28.5,56.3,-43.0,4.6,2.6,2017-05-31,50.33,9.1345,10.3398,38663.8,8.04
2271920.4,26370,99.89,-11.3,17.2,-14.6,-1.3,0.7,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,7.963181818181818
2186068.1,26377,100.02,-3.3,42.5,-13.0,3.2,1.3,2017-07-31,48.48,8.947619047619048,9.527,39623.1,7.747619047619047
2368215.7,26216,100.04,-3.4,35.6,-19.5,-13.5,-0.7,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,7.55
2512504.9,26780,100.29,-1.3,25.8,-17.1,-9.2,0.0,2017-09-30,56.15,8.373809523809523,9.85,39419.3,7.454285714285714
2527526.7,30889,100.07,-1.3,14.5,-11.9,-2.0,2.0,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,7.167727272727273
2552327.1,30912,100.27,0.7,27.6,-11.8,-10.5,6.6,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,6.662727272727273
2437449.4,31204,100.02,2.7,32.9,-2.0,-4.6,10.5,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,6.580952380952381
2401466.0,30839,100.11,-19.2,5.3,-9.2,5.9,7.9,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,6.2004347826086965
2763865.7,30799,99.96,-14.7,3.9,-6.0,0.0,5.3,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,6.548
2101821.6,31117,100.13,6.7,10.4,3.2,19.0,14.3,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,6.571363636363636
2171099.8,30620,100.11,10.8,3.9,4.5,14.3,24.8,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,6.799047619047619
2143656.6,29079,100.29,9.9,10.4,5.2,10.4,12.3,2018-05-31,76.98,6.9455,9.8368,43122.0,6.89
2166980.3,28680,100.33,7.8,17.3,2.5,7.7,24.2,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,7.356666666666667
2119510.4,27583,100.09,8.4,18.6,5.7,12.8,18.8,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,7.568181818181818
2191238.6,28297,100.26,3.2,29.3,-0.6,14.0,20.3,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,7.532608695652174
2304069.5,28180,100.33,1.3,30.0,0.6,9.5,15.1,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,7.7090000000000005
2396309.7,27929,100.51,-5.1,19.4,-2.5,-3.1,3.2,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,7.764782608695652
2361597.5,28677,100.44,-12.5,24.1,-12.3,-1.2,9.3,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,7.582272727272727
2308936.8,30603,100.46,0.0,31.5,0.6,-4.3,20.4,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,7.614285714285715
2305675.8,30843,100.92,-37.3,23.5,-22.2,21.0,9.9,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,7.45695652173913
2578027.4,30849,100.37,-2.5,10.9,-0.6,17.0,7.3,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,7.555
2101276.5,30791,100.63,2.5,9.0,3.0,14.5,4.2,2019-03-31,66.14,7.676,9.39,46212.6,7.310476190476191
