trade_turnover,debt_firms,money_income,paid_services,inflation,unemp,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,fm_credit_cond,fm_currency_index,fm_consumer_risk,fm_price_final_prod,fm_ibk,fm_econom_position,fm_econom_cond,Date,Brent,MIACR,Infl_exp,M2,obligates
453706,4506.0,72850.0,280057.0,100.97,2.6,12.5,40.0,9.375,23.4375,23.4375,3.17460317460317,-4.615384615384619,-12.3076923076923,14.0625,3.07692307692308,17.094575237209398,-3.07692307692308,1.5384615384615399,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
455595,4874.0,80120.0,285534.0,100.2,2.2,4.83870967741935,23.076923076923094,7.69230769230769,12.5,15.873015873015898,4.6875,-6.34920634920635,-3.07692307692308,12.5,0.0,10.182926245102001,-6.15384615384615,-3.07692307692308,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
408693,5222.0,79629.0,283519.9,100.16,2.2,-15.0,23.076923076923094,-15.3846153846154,40.0,41.5384615384615,1.5384615384615399,-4.615384615384619,-3.07692307692308,14.5161290322581,1.5384615384615399,10.9401686118823,0.0,-4.615384615384619,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
376612,6191.0,78589.0,273811.9,100.13,2.3,8.06451612903226,70.7692307692308,9.23076923076923,15.3846153846154,18.4615384615385,7.69230769230769,-3.07692307692308,-1.5384615384615399,17.460317460317498,13.846153846153799,12.7420353057919,3.07692307692308,1.5625,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
371089,6868.0,77513.0,261576.5,99.54,2.1,3.17460317460317,52.30769230769229,0.0,27.6923076923077,29.2307692307692,6.15384615384615,-20.0,-10.769230769230802,17.1875,3.07692307692308,14.600224320011298,3.07692307692308,-6.15384615384615,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
386004,6811.0,70309.0,280047.6,100.49,1.85,0.0,19.6969696969697,-7.575757575757579,33.8461538461538,32.30769230769229,9.23076923076923,-3.03030303030303,-12.1212121212121,12.6984126984127,-1.5384615384615399,13.831115105414398,0.0,0.0,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
407629,7141.0,71184.0,284905.0,100.3,1.6,25.0,43.0769230769231,10.769230769230802,46.875,43.75,9.375,-7.69230769230769,-18.4615384615385,11.111111111111098,12.3076923076923,31.1281624373592,1.5384615384615399,1.5384615384615399,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
412105,7089.0,71190.0,299555.6,100.08,0.9,21.5384615384615,29.2307692307692,9.375,44.6153846153846,49.2307692307692,38.4615384615385,-4.6875,-20.3125,14.0625,12.3076923076923,30.602943428631797,3.07692307692308,1.5384615384615399,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
435653,6695.0,75535.0,301198.5,100.74,0.8,3.03030303030303,20.0,4.545454545454549,24.2424242424242,25.7575757575758,43.939393939393895,-7.575757575757579,-25.7575757575758,10.6060606060606,6.06060606060606,14.130091276843899,-1.5151515151515198,-3.03030303030303,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
568663,5183.0,97427.0,364272.0,100.81,2.8,42.4242424242424,33.3333333333333,31.8181818181818,-16.6666666666667,-10.6060606060606,21.2121212121212,-6.06060606060606,-22.727272727272698,1.5384615384615399,7.575757575757579,10.175826372236,3.03030303030303,10.6060606060606,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
