paid_services,debt_firms,inflation,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_demand_exp,fm_price_exp,Date,Brent,MIACR,Infl_exp,M2,obligates
6630013.6,208163,100.36,-33.6065573770492,33.6,-27.2,16.1290322580645,14.4,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
6575851.3,206190,100.75,-8.94308943089431,35.4838709677419,-19.3548387096774,19.3548387096774,12.8,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
6440429.0,210756,100.86,4.2016806722689095,24.5901639344262,-18.032786885245898,17.3553719008264,12.295081967213099,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
6454739.4,206966,100.73,-13.445378151260499,28.455284552845498,-16.528925619834702,13.008130081300799,6.50406504065041,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
6352573.1,217369,100.62,3.4188034188034204,22.5,-11.864406779660998,18.644067796610198,10.8333333333333,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
6548035.8,218214,101.22,-6.45161290322581,25.6,-10.4,15.200000000000001,15.873015873015898,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
7166963.2,229994,100.62,2.47933884297521,32.520325203252,-9.83606557377049,11.4754098360656,17.886178861788597,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
7068057.7,228652,100.64,-12.8205128205128,21.4876033057851,-20.8333333333333,9.16666666666667,17.3553719008264,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
6678492.6,236904,100.77,-12.295081967213099,34.4,-21.951219512195095,4.032258064516129,16.8,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
7118918.5,235226,100.52,-5.26315789473684,30.5084745762712,-22.222222222222197,5.1282051282051295,25.4237288135593,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
7268809.3,234879,101.7,-28.688524590163897,29.365079365079396,-21.6,-12.0,19.2,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
7566179.5,231636,103.05,16.2393162393162,32.7868852459016,-15.702479338842998,-12.396694214876,22.9508196721311,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
6284364.1,227834,103.14,-33.6538461538462,42.7272727272727,-30.9090909090909,4.545454545454549,24.324324324324294,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,14.117272727272727
6634239.2,223112,101.92,-14.285714285714299,30.630630630630602,-32.4324324324324,8.33333333333333,22.522522522522497,2015-02-28,58.1,15.116315789473683,15.659763313609467,31033.7,13.0695
6832830.9,226324,100.99,-18.1818181818182,33.644859813084096,-25.2336448598131,15.094339622641499,16.0377358490566,2015-03-31,55.89,14.902857142857142,13.967980295566502,31225.0,12.032727272727273
6727325.6,213543,100.27,-2.1505376344086,23.2323232323232,-17.346938775510196,15.306122448979599,13.131313131313098,2015-04-30,59.52,14.357727272727272,14.32905982905983,31028.8,10.783181818181818
6414403.2,231314,100.59,-13.4615384615385,29.0909090909091,-11.9266055045872,17.2727272727273,11.818181818181799,2015-05-31,64.08,12.828333333333333,14.994845360824742,31696.9,10.567142857142857
6931493.6,232285,100.68,-11.4285714285714,25.0,-7.5471698113207495,12.037037037036999,14.953271028037399,2015-06-30,61.48,12.503333333333334,13.9452,31820.4,10.290909090909091
7005797.0,237110,100.43,-7.07070707070707,31.6831683168317,-15.0,8.7378640776699,10.6796116504854,2015-07-31,56.56,11.524347826086956,14.76112759644,31936.3,10.371739130434783
6951531.7,246669,100.89,-22.0,36.2745098039216,-16.504854368932,3.8834951456310702,11.6504854368932,2015-08-31,46.52,10.858095238095238,16.007082152974505,32072.5,10.981904761904762
6673881.5,253555,101.17,-16.0,35.2941176470588,-15.841584158415799,2.9411764705882404,17.6470588235294,2015-09-30,47.62,11.146363636363636,15.260416666666666,32361.0,10.541818181818181
6711713.0,263579,100.24,-7.40740740740741,32.142857142857096,-23.8095238095238,-2.3809523809523796,17.8571428571429,2015-10-31,48.43,11.14090909090909,15.84010152284264,32052.5,10.296363636363637
6712788.9,266915,100.8,-23.529411764705902,30.188679245282998,-27.6190476190476,-11.4285714285714,20.1923076923077,2015-11-30,44.27,11.425,16.443444730077122,32161.0,10.528571428571428
7443015.7,277207,100.8,-12.3711340206186,34.3137254901961,-30.3921568627451,-20.3883495145631,14.5631067961165,2015-12-31,38.01,11.066521739130435,16.714285714285715,32745.0,10.305652173913044
6101509.8,354051,100.73,-29.473684210526297,37.7551020408163,-38.0,-1.0,18.0,2016-01-31,30.7,11.017333333333333,15.74,35179.7,9.90047619047619
6583925.0,380764,100.59,-14.893617021276599,32.3232323232323,-23.2323232323232,-4.04040404040404,15.1515151515152,2016-02-29,32.18,10.8425,14.74,33966.5,9.507619047619048
6839386.4,388660,100.5,2.29885057471264,28.8888888888889,-23.595505617977498,11.2359550561798,10.989010989011,2016-03-31,38.21,10.94047619047619,14.5987,34309.6,9.694347826086956
6803132.2,389434,100.67,-7.95454545454545,28.7234042553191,-22.3404255319149,3.19148936170213,13.8297872340426,2016-04-30,41.58,10.732857142857142,13.6,34689.4,9.577142857142857
6899355.0,392428,100.46,-32.22222222222219,25.0,-24.7311827956989,2.1505376344086,13.978494623655898,2016-05-31,46.74,11.063157894736841,14.1881,35105.5,9.728181818181817
7315791.9,402860,100.14,-6.97674418604651,31.1827956989247,-21.7391304347826,5.3763440860215095,11.827956989247298,2016-06-30,48.25,10.639047619047618,14.2875,35642.9,9.532272727272726
7397860.3,402448,100.11,-12.222222222222198,25.531914893617,-29.787234042553198,3.2258064516129,13.978494623655898,2016-07-31,44.95,10.37904761904762,12.5623,35856.9,9.191428571428572
7697039.9,397552,100.34,0.0,26.4367816091954,-19.101123595505598,-4.4943820224719095,7.95454545454545,2016-08-31,45.84,10.339565217391305,14.2065,36031.7,9.01695652173913
7613800.1,403411,100.41,-7.2289156626506,18.8235294117647,-19.047619047618998,-7.14285714285714,9.41176470588235,2016-09-30,46.57,10.238636363636363,12.3462,36169.6,9.001363636363637
7551266.0,405442,100.34,-23.2558139534884,28.735632183908,-22.9885057471264,3.4883720930232602,16.0919540229885,2016-10-31,49.52,10.323333333333332,13.677378,36148.8,8.895714285714286
7673427.1,407124,100.27,-17.0454545454545,24.719101123595497,-22.222222222222197,-7.7777777777777795,18.8888888888889,2016-11-30,44.73,10.017142857142856,12.3526,36051.0,8.530909090909091
8043842.8,410212,99.88,4.9382716049382696,31.395348837209298,-14.1176470588235,-2.35294117647059,20.9302325581395,2016-12-31,53.31,10.160454545454545,11.4855,36433.0,8.514090909090909
6719810.6,413241,100.06,-24.3589743589744,26.829268292682897,-21.951219512195095,7.40740740740741,8.536585365853659,2017-01-31,54.58,10.114117647058823,12.8791,38418.0,8.956363636363635
6737464.7,414558,100.26,-19.7368421052632,13.75,-22.7848101265823,7.594936708860759,12.5,2017-02-28,54.87,10.14111111111111,11.162068965517241,38016.8,8.928
7579187.0,412472,100.19,4.0,14.285714285714299,-6.5789473684210495,18.1818181818182,10.389610389610398,2017-03-31,51.59,9.897727272727273,10.959,38462.3,8.403478260869566
7589422.6,422192,99.85,-29.6875,14.492753623188399,-7.35294117647059,10.294117647058801,5.79710144927536,2017-04-30,52.31,9.5765,10.2704,38555.2,8.2005
8056975.0,421262,100.07,0.0,17.5675675675676,-13.5135135135135,8.10810810810811,12.162162162162199,2017-05-31,50.33,9.1345,10.3398,38663.8,8.04
7980481.6,425262,100.43,-10.9375,21.7391304347826,-10.4477611940299,13.235294117647099,10.144927536231899,2017-06-30,46.37,9.109047619047619,10.6924,39222.9,7.963181818181818
8285510.4,427301,100.16,0.0,19.6969696969697,-7.35294117647059,11.764705882352898,11.764705882352898,2017-07-31,48.48,8.947619047619048,9.527,39623.1,7.747619047619047
8546438.3,427978,100.17,-15.714285714285698,22.5352112676056,-4.22535211267606,0.0,13.8888888888889,2017-08-31,51.7,8.536521739130436,9.5559,39275.9,7.55
8563409.7,426703,100.21,7.04225352112676,25.3333333333333,-4.16666666666667,2.7027027027027,14.6666666666667,2017-09-30,56.15,8.373809523809523,9.85,39419.3,7.454285714285714
8459295.2,423302,100.05,-8.45070422535211,29.729729729729698,-16.9014084507042,1.3698630136986298,13.5135135135135,2017-10-31,57.51,8.043181818181818,8.6866,39571.0,7.167727272727273
8203609.0,419880,100.28,-11.3924050632911,26.1904761904762,-16.0493827160494,7.2289156626506,15.662650602409599,2017-11-30,62.71,8.014285714285714,8.7425,39667.5,6.662727272727273
8463398.6,419006,100.23,5.26315789473684,32.0987654320988,-7.5,-3.79746835443038,18.5185185185185,2017-12-31,64.37,7.729523809523809,8.8793,40114.4,6.580952380952381
8672070.0,412360,100.12,-26.6666666666667,26.25,-22.7848101265823,16.6666666666667,8.86075949367089,2018-01-31,69.08,7.087647058823529,8.4402,42442.2,6.2004347826086965
9389720.6,418679,100.32,0.0,26.582278481012697,-12.658227848101301,13.9240506329114,6.329113924050629,2018-02-28,65.32,7.145263157894736,8.4687,41597.5,6.548
7956385.5,422296,100.1,9.58904109589041,26.315789473684198,-3.94736842105263,17.1052631578947,9.210526315789469,2018-03-31,66.02,7.1465000000000005,7.8145,42045.5,6.571363636363636
8087577.0,416528,100.29,-16.2162162162162,12.987012987013,-5.194805194805189,14.473684210526297,7.7922077922077895,2018-04-30,72.11,7.002857142857143,8.5564,42377.0,6.799047619047619
8475336.2,420141,100.21,1.17647058823529,27.586206896551698,-2.32558139534884,12.790697674418599,20.6896551724138,2018-05-31,76.98,6.9455,9.8368,43122.0,6.89
8636343.3,426570,100.21,-12.941176470588198,17.9775280898876,-3.40909090909091,9.09090909090909,15.730337078651699,2018-06-30,74.41,7.0215000000000005,9.6818,43257.4,7.356666666666667
8665775.8,428588,100.4,-9.302325581395351,21.348314606741596,0.0,15.9090909090909,17.7777777777778,2018-07-31,74.25,7.089545454545455,9.9011,44126.7,7.568181818181818
9143217.9,433512,100.14,3.3707865168539297,25.2747252747253,-4.34782608695652,5.43478260869565,15.2173913043478,2018-08-31,72.53,7.027826086956521,10.0697,43910.3,7.532608695652174
9255372.7,436969,100.66,-17.7777777777778,27.9569892473118,-6.45161290322581,11.827956989247298,17.3913043478261,2018-09-30,78.89,7.148999999999999,9.3386,44369.1,7.7090000000000005
9105508.4,439514,100.5,10.891089108910899,31.067961165048498,2.9411764705882404,16.6666666666667,25.242718446601902,2018-10-31,81.03,7.267391304347826,9.8309,44254.7,7.764782608695652
8930016.7,443999,100.56,-1.9417475728155298,28.571428571428594,-7.619047619047619,1.9047619047619,20.0,2018-11-30,64.75,7.2509523809523815,10.2363,44218.4,7.582272727272727
9282270.0,458832,100.48,1.9047619047619,37.383177570093494,-2.80373831775701,8.41121495327103,32.71028037383179,2018-12-31,57.36,7.492380952380953,10.3632,44891.6,7.614285714285715
9389619.1,465163,101.05,-36.5384615384615,37.383177570093494,-17.9245283018868,26.6666666666667,18.8679245283019,2019-01-31,59.41,7.645294117647059,10.1363,47109.3,7.45695652173913
9741742.5,459284,100.72,-8.49056603773585,32.4074074074074,0.925925925925926,19.811320754717,11.9266055045872,2019-02-28,63.96,7.5905000000000005,9.1406,45721.2,7.555
8369220.3,452812,100.5,12.7272727272727,35.7142857142857,-1.8018018018018,13.5135135135135,12.5,2019-03-31,66.14,7.676,9.39,46212.6,7.310476190476191
8543713.0,459205,100.16,-7.40740740740741,21.1009174311927,0.0,2.75229357798165,10.091743119266098,2019-04-30,71.23,7.745454545454546,9.2639,46141.2,7.115454545454545
8703808.2,457341,100.52,0.0,21.6,0.0,14.4,19.6,2019-05-31,71.32,7.7155555555555555,9.4292,46435.9,6.882608695652174
5391658.2,458207,99.93,5.7,22.4,-3.8,22.3,11.3,2019-06-30,64.22,7.576842105263158,9.3712,46735.3,6.7909999999999995
5817397.8,463192,100.09,3.44827586206897,24.369747899159698,-3.4188034188034204,14.4067796610169,15.1260504201681,2019-07-31,63.92,7.320434782608696,9.1104,47349.4,6.565652173913043
7016671.0,460564,99.98,4.16666666666667,21.311475409836095,-3.3057851239669396,15.5737704918033,8.196721311475411,2019-08-31,59.04,7.132272727272727,8.8941,47351.0,6.056363636363637
7277614.3,461559,100.22,-3.2258064516129,21.6,-13.6,17.741935483870996,8.8,2019-09-30,62.83,6.855714285714286,8.6122,47584.1,5.792857142857143
8638142.8,467512,100.17,3.4188034188034204,25.2100840336134,-10.924369747899199,9.2436974789916,13.5593220338983,2019-10-31,59.71,6.789999999999999,8.2566,48266.8,5.475652173913043
8945851.4,464891,100.24,-12.6984126984127,25.9842519685039,-12.6984126984127,1.5748031496063,11.811023622047198,2019-11-30,63.21,6.457000000000001,9.0219,48082.4,5.349523809523809
9140455.5,466807,99.95,4.6875,24.8062015503876,-12.5,0.775193798449612,12.5,2019-12-31,67.31,6.151363636363637,8.2594,49195.3,5.890909090909091
8982153.0,468724,99.94,-33.3333333333333,25.3968253968254,-25.9842519685039,28.455284552845498,19.6850393700787,2020-01-31,63.65,6.038823529411765,7.9343,51660.3,5.826086956521739
9596464.0,468377,100.5,-6.34920634920635,16.8,-11.111111111111098,27.9661016949153,27.2,2020-02-29,55.66,5.938421052631579,7.8881,50622.9,5.011
8105155.2,483809,100.75,-27.0491803278689,35.433070866141705,-25.1968503937008,-25.2100840336134,17.6,2020-03-31,32.01,5.79421052631579,7.9881,51314.2,4.376818181818182
8561144.8,486912,100.48,-41.17647058823529,33.587786259542,-50.75757575757579,-4.761904761904759,12.878787878787898,2020-04-30,18.38,5.994736842105263,8.2881,52327.0,4.233181818181818
9220973.0,485226,100.19,-24.1666666666667,34.10852713178289,-30.46875,4.098360655737699,16.535433070866098,2020-05-31,29.38,5.468823529411765,8.4881,52951.7,4.2195238095238095
9022615.2,488197,100.17,-13.28125,32.57575757575759,-10.6060606060606,8.130081300813009,15.1515151515152,2020-06-30,40.27,4.994,8.5881,53068.0,4.210454545454545
8858191.0,553488,100.07,-2.72108843537415,39.726027397260296,-6.71140939597315,12.080536912751699,15.436241610738298,2020-07-31,43.24,4.2290909090909095,8.8231,54392.6,4.293478260869565
9294708.2,578746,100.11,-12.4137931034483,41.891891891891895,-16.3265306122449,6.94444444444444,22.297297297297302,2020-08-31,44.74,4.155238095238095,8.9478,54687.4,4.355238095238095
9503865.9,592831,100.54,-5.479452054794519,41.891891891891895,-3.37837837837838,1.38888888888889,25.0,2020-09-30,40.91,4.165,9.668,55294.2,4.368181818181818
9970380.4,592414,100.32,-16.9811320754717,44.0993788819876,-19.7530864197531,-1.86335403726708,22.8395061728395,2020-10-31,40.19,4.174090909090909,10.1207,56023.9,4.283636363636363
10348425.5,590974,100.55,-19.4968553459119,35.8024691358025,-24.691358024691397,-8.69565217391304,31.055900621117996,2020-11-30,42.69,4.061999999999999,11.507,55871.6,4.588571428571429
10371886.7,503879,100.42,-8.23529411764706,36.4705882352941,-10.0591715976331,-12.0481927710843,32.142857142857096,2020-12-31,49.99,4.171304347826087,10.4836,56122.6,5.043478260869565
10194974.8,506175,100.63,-35.4838709677419,47.8260869565217,-26.7080745341615,18.6335403726708,35.8024691358025,2021-01-31,54.77,4.306,9.8636,58652.1,5.301428571428572
10850906.6,461044,100.58,-12.6506024096386,43.3734939759036,-8.98203592814371,18.6335403726708,38.5542168674699,2021-02-28,62.28,4.057894736842105,10.0714,57598.4,5.6375
9255197.8,458919,101.03,4.2424242424242395,48.192771084337295,4.79041916167665,21.8181818181818,34.1317365269461,2021-03-31,65.41,4.222272727272728,11.879,58178.2,6.19
9455470.0,436810,100.35,-2.42424242424242,51.2048192771084,0.602409638554217,22.8915662650602,40.361445783132496,2021-04-30,64.81,4.514545454545455,11.3279,58261.6,6.540454545454545
10130702.2,441411,100.96,-7.18562874251497,41.6666666666667,-4.7337278106508895,14.457831325301198,36.686390532544394,2021-05-31,68.53,4.791052631578947,11.9136,59206.3,6.611428571428571
10213942.6,439449,100.58,-6.54761904761905,45.562130177514796,-4.11764705882353,12.5,34.705882352941195,2021-06-30,73.16,5.1033333333333335,13.3997,59194.1,6.965454545454546
9994984.7,429263,100.35,-3.6144578313253,40.476190476190496,-4.79041916167665,13.4146341463415,23.493975903614498,2021-07-31,75.17,5.759545454545454,12.4946,59583.9,7.621363636363636
10424906.0,434152,100.68,9.146341463414629,34.1463414634146,9.146341463414629,17.1779141104294,31.707317073170703,2021-08-31,70.75,6.297272727272727,12.3028,59379.7,8.428636363636365
10537757.1,422182,100.88,7.2289156626506,40.6060606060606,12.1212121212121,13.580246913580199,28.915662650602396,2021-09-30,74.49,6.569090909090909,13.6222,59816.9,8.288181818181819
10707874.6,422701,101.08,0.584795321637427,46.51162790697669,2.32558139534884,9.35672514619883,34.8837209302326,2021-10-31,83.54,6.809523809523809,13.4727,60606.2,9.520000000000001
10998024.6,415781,101.36,-10.0591715976331,47.3372781065089,-4.14201183431953,10.179640718562899,39.644970414201204,2021-11-30,81.05,7.331999999999999,14.7674,60813.7,12.914090909090909
