trade_turnover,debt_firms,money_income,paid_services,inflation,unemp,fm_changes_volume,fm_changes_costs,fm_changes_demand,fm_volume_exp,fm_demand_exp,fm_price_exp,fm_credit_cond,fm_currency_index,fm_consumer_risk,fm_price_final_prod,fm_ibk,fm_econom_position,fm_econom_cond,Date,Brent,MIACR,Infl_exp,M2,obligates
11425784,68962.0,19381.0,3835331.6,100.54,0.5,-28.5,7.8,-24.7,24.7,23.5,8.4,-2.4,-10.2,11.0,2.4,-2.9,0.0,-12.7,2014-01-31,108.12,6.056470588235294,13.037735849056604,31155.6,6.2005
11657416,70415.0,19077.0,3708013.9,100.2,0.5,5.5,11.4,-5.8,20.9,17.1,9.5,-1.9,-10.9,14.6,7.9,9.2,4.3,-6.5,2014-02-28,108.9,5.9935,11.795154185022026,29861.2,6.3854999999999995
12631265,71200.0,19778.0,3793789.5,100.47,0.6,25.0,2.5,13.7,21.4,20.7,10.1,-2.3,-12.3,1.3,10.7,20.2,8.9,0.6,2014-03-31,107.48,7.845000000000001,11.522132796780683,30169.0,7.402380952380952
12508057,75154.0,20732.0,3748604.0,101.04,0.5,6.9,5.7,3.6,13.9,11.4,4.8,-3.9,-10.4,5.0,8.9,8.9,14.3,-1.8,2014-04-30,107.76,7.874545454545455,12.67274472168906,29519.3,7.497727272727272
13313573,76806.0,21347.0,3604330.9,101.49,0.5,16.7,2.3,11.6,19.2,15.5,8.8,-3.8,-11.8,3.5,6.4,15.7,14.9,0.0,2014-05-31,109.54,8.214736842105264,11.720956719817767,29879.0,7.954999999999999
13555711,76798.0,21863.0,3392859.7,100.94,0.5,7.8,5.3,4.6,16.1,16.3,10.4,-2.7,-9.8,1.8,8.0,11.1,6.9,-2.9,2014-06-30,111.8,8.233157894736843,11.348780487804879,29890.8,7.882380952380952
13830391,76004.0,21133.0,3528307.8,100.53,0.5,4.9,7.5,0.0,5.7,4.6,6.9,-4.8,-8.6,5.2,9.2,3.8,9.1,-4.1,2014-07-31,106.77,8.172173913043478,11.830396475770925,30073.1,8.527391304347827
13720414,77195.0,20593.0,3420776.0,100.61,0.55,-4.8,3.5,-5.7,8.7,8.1,6.4,-6.2,-7.1,9.6,6.4,1.5,8.6,-2.9,2014-08-31,101.61,7.877142857142856,12.459183673469388,30178.3,8.588095238095239
13439253,78532.0,20794.0,3396851.7,100.76,0.6,9.5,10.4,-0.6,-0.6,-2.9,9.2,-8.6,-13.4,6.5,8.0,1.3,13.1,-2.9,2014-09-30,97.09,7.949090909090909,13.817269076305221,30338.7,8.715454545454547
13719750,76554.0,20712.0,3589086.3,100.94,0.4,-10.5,6.0,-18.2,-4.7,-8.8,9.6,-13.0,-21.3,11.0,11.2,-10.6,9.4,-3.6,2014-10-31,87.43,8.240434782608697,13.146153846153846,30297.6,9.170434782608694
13934901,78075.0,21113.0,3851567.9,101.14,0.3,-18.8,30.4,-17.9,-17.2,-18.5,28.8,-18.9,-42.1,27.3,10.4,-18.1,3.6,-8.1,2014-11-30,79.44,10.211111111111112,15.462264150943396,29831.2,10.4095
18451711,78836.0,26449.0,4371648.1,102.46,0.6,-3.2,29.2,-8.0,-15.1,-13.9,23.2,-32.7,-47.5,38.4,19.3,-10.1,7.0,-12.7,2014-12-31,62.34,15.468695652173912,16.57123287671233,30141.9,14.746521739130435
12527151,81280.0,20407.0,4140260.1,103.72,0.5,-37.7,27.1,-28.1,7.7,10.6,25.0,-61.7,-64.3,39.9,26.3,-13.1,-2.9,-25.7,2015-01-31,47.76,16.964666666666666,18.072327044025158,31615.7,14.117272727272727
