fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента предложения,Компонента рыночной конъюнктуры,Компонента спроса,Компонента ожидания,Компонента валютного канала,Компонента денежного рынка,inflation
7.961288074568621,0.7800000000000011,5.9935,11.795154185022026,0.1849999999999996,0.0002150479523539417,0.000159582469480668,-0.012787091785710913,0.001356694813528847,0.2012467227770537,-0.40826062762267024,-0.219115914136733,-0.30957568819085685,-0.7434848312287575,-0.25416635414196564,1.0070000000000001
6.168263538059767,-1.4200000000000017,7.845000000000001,11.522132796780683,1.0168809523809523,-4.629666937994159e-05,-0.002409236295319417,0.03920217545271498,-0.000837868942525688,1.0288380121286618,-0.6552570587332001,-1.476819369321859,-0.3002242441126683,-0.6343905613874491,-1.0031416531067991,1.0095999999999998
-1.886695338260819,0.28000000000000114,7.874545454545455,12.67274472168906,0.09534632034632029,-0.012224846618579477,0.012761897004265776,-0.04026028755042432,-0.01300536461364743,0.03749706074045784,-0.21004698508595465,0.5442745080204358,-0.35295749459808085,-0.6037856954849254,-0.5291748098454393,1.0086
-6.828827948142051,1.7800000000000011,8.214736842105264,11.720956719817767,0.45727272727272705,-0.012037941668033625,-0.017233419551402562,-0.010947173843970148,-0.009906547360541751,-0.06393484193465009,1.0602387610276647,1.3574950627853444,-0.07216642056927253,0.08461841508240202,0.1625598640264559,1.0106
2.092124470536219,2.259999999999991,8.233157894736843,11.34878048780488,-0.07261904761904692,-0.013936371500870237,-0.0068865014820680415,-0.03598827778300162,-0.039527278205161664,0.5453666931782729,0.13549171583176656,-0.10176688906735962,-1.042109081680456,-0.009075617471147253,0.13887157213268894,1.0119
6.837005142359181,-5.030000000000001,8.172173913043478,11.830396475770923,0.6450103519668744,-0.008255260394859576,-0.007736950479420912,0.003922619409873818,-0.014746889467621926,0.036079003880193874,-0.2906786348136623,-0.47574353104871697,-0.5632325980518889,-0.13831768642703707,-0.5708229751173304,1.0081
-2.0760923541508296,-5.159999999999997,7.877142857142856,12.459183673469388,0.06070393374741201,-0.011358713658935926,-0.003928619500639385,-0.029639213627294936,-0.030155523153622354,-0.5547125136616016,0.45586174902070664,-0.2656147769749533,-0.23690914879600566,0.08007477435786217,-0.2493869476663685,1.0065
-3.28641522286968,-4.519999999999996,7.949090909090909,13.81726907630522,0.127359307359308,-0.007614951375357393,-0.00681874377178282,-0.03613103232811099,-0.022281998274417347,0.12905470641815828,-0.213094043002589,0.5683226107858314,-0.6431473167522868,0.3587876063380537,-0.384071315056328,1.0089
-2.6125744208690698,-9.659999999999997,8.240434782608697,13.146153846153846,0.4549802371541478,-0.0025445734366584816,-0.004750063439864505,-0.0037469260172997565,-0.0158753003522758,0.033096242332487806,-0.4232366036011842,-1.2634022314234372,0.18160567786776857,0.2028785822790494,0.15208098671950057,1.0070999999999999
-7.7337637893025395,-7.990000000000009,10.211111111111112,15.462264150943396,1.239065217391305,-0.012218214433298513,-0.00492556701636282,0.01183732752586053,-0.011910625872982195,1.5887947658505315,-1.3772337391136773,-0.6272920303275643,0.6227134194303099,-0.511860679464576,0.3573230295127766,1.0114
8.658824905173947,-17.099999999999994,15.468695652173912,16.57123287671233,4.337021739130437,-0.00929578624770322,-0.008059517076684841,0.023330161578005715,-0.0037972700553137173,2.9238862348074495,0.4146841037116154,0.5463420440619037,0.20412346729411357,-0.6768871785448336,0.019685923911284126,1.0244
-13.8473426687989,-14.580000000000005,16.964666666666666,18.07232704402516,-0.6292490118577092,-0.015149419051605051,0.0031111061056741107,-0.057989596422409306,-0.016091510217380645,-2.3801007140036017,0.03785768674268865,0.3562660957905724,0.6414305154167333,-1.0273939061654391,-0.2730192775789143,1.0489
17.372998572872802,10.340000000000003,15.116315789473685,15.659763313609467,-1.0477727272727275,-0.02140059766697,-0.041912995202221026,-0.0015717549663634145,-0.050156477662349985,0.5742327061260999,1.1746776949360573,-0.14918074101209808,-0.8232388457653887,-0.009977040195634706,0.38693595288915816,1.0231000000000001
-1.8103756907830997,-2.210000000000001,14.902857142857142,13.967980295566502,-1.0367727272727283,-0.019012803256744704,-0.009676521990508391,-0.06973655661776235,-0.04890799350999231,-1.8788481998842352,0.9178353371844463,2.516197230233645,0.5540725178089322,0.6157809698797958,0.49335367074694614,1.0163
-10.82789755647364,3.6300000000000026,14.357727272727272,14.32905982905983,-1.2495454545454532,-0.009213322726298045,-0.05147428636895235,0.01941415807111113,-0.02240674671753773,-0.4095407487312234,0.7123580412642001,-0.023859653745226236,-0.22514365217291088,0.5980435198201608,0.08106423826458037,1.0079
0.6317618262033822,4.559999999999995,12.828333333333331,14.994845360824742,-0.21603896103896147,0.0021219385457182938,0.0011773903730105673,-0.0009264617340143388,-0.027743420410132558,0.38292073432700147,-0.14842006424226517,-1.2831831272932042,-0.006030257007014497,-0.3317362015570202,-0.8267138080276375,1.0016
14.057393176940518,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.0014218391547746734,-0.005476948652862745,0.037121163136426105,-0.0005518698075466233,-0.011147441072163,-0.25280350873580004,-0.5324696059264274,-0.8214592477250227,0.09232626636179689,0.05821072215594034,1.0034999999999998
2.088412154152829,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,-0.002726469586866287,-0.00640722016816575,-0.054802742608433874,-0.03740447683744286,0.5659324325547955,2.1289697399722933,0.30559030731936665,0.07464333526124628,0.7453581914014046,-0.02417118743048835,1.0022
-8.999866766909129,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,0.0014578307219110798,-0.016100205321402328,0.008009246469736553,-0.02916255049325933,-0.14590712985947032,0.36692144898379025,0.2905304095598465,-0.9302439784690261,-0.11789819453048601,-0.5730170894401547,1.0062
2.619424623534472,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,-0.0005820398789797565,-0.009445782432202066,0.03058450146940217,-0.012756413368091302,-0.8350578151360736,0.5021566089359646,0.12464426844350406,-0.5940660745779818,-0.2206330355786399,-0.22720920662389937,1.0082
-1.737703775988185,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.009614552621405537,-0.002668691790143285,-0.013215414115602897,-0.01602682679444456,0.9609304984321774,2.180038006370011,1.055763070338553,-0.3493508947621166,0.8500763477074882,-0.3910571982078565,1.0066
-14.769459508841248,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.006271912249451006,-0.018944361502439833,-0.0339396838143351,-0.01815346757267733,0.6965963701724437,1.6964202734853957,0.6480700848547034,0.16694364071664164,0.6949904798745529,0.6284869201159482,1.0067
3.4133480055016,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.004163922298637601,-0.0022831979373538758,-0.057551177463125214,-0.00185948686296733,-0.015156659860856792,0.595878352090714,-0.8827245118755394,-0.37453520936864343,0.7066488735447003,-0.23458920923358748,1.0045
0.6802338004216022,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.024479550510459802,0.017978869944219156,0.044508252591430875,0.036015117837553845,-0.9700455234599771,0.7184764528169054,-0.30068951565266555,-0.12587674004112281,0.39817870744683037,-0.2215894949221897,1.0098
14.006308739335388,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.004376707109212674,0.026192968998785204,-0.019461157784277816,-0.01627799489830295,-2.255369833471644,0.6538703411901006,0.6081212291842891,-0.2975519051826455,0.46158451415632384,0.8520679578709353,1.0106
1.4379810368126802,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,-0.0019927763354399275,-0.02372571821614322,-0.02490017057066396,-0.006464784059676987,-0.4076501843529724,0.08501264110546185,0.8260774300415876,-0.48994564651745526,-0.46538412837648785,0.5519978476483107,1.0066
-9.46847874612468,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.012396919468635303,0.01866771987186233,0.0033890588907503627,-0.0233440323177021,-0.5798117054527048,0.4628938172677883,0.6215366851346524,-0.39636217165732623,0.4702463447502215,-0.45370080673016117,1.0059
0.97081166549932,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,-0.0016674519763544282,-0.005946724566516792,-0.03332714006505988,-0.02776020705156057,-0.6356123321226741,-1.2829771140935295,-0.6862271561725902,-0.16841947003463267,0.35387097363127923,0.3204893389291902,1.0070000000000001
10.70659998549608,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.004975328274001711,-0.01925683284088997,-0.030495550611311373,0.005095942833962752,-0.24717080346637427,1.3217544398137206,0.05123764616164812,-0.14503828173396835,0.36505763552642584,-0.6468508402516825,1.0026000000000002
-2.1670472824742095,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,-0.00015591384357449556,-0.0034517349878075976,0.02512954177522353,0.006956244471892248,-1.213366028348955,-2.0057126270599634,1.2851737715400644,-0.5803446368444075,0.4542109042854788,0.10646475422321351,1.0053
3.65882360798462,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.004768715822663694,0.007140956345573102,0.013308256187954726,0.048871390494612754,0.8541786514074148,-0.3963921324636454,0.7643114182385048,-1.1791047158605525,0.3364720583324926,-0.17439297854763405,1.0029000000000001
-8.186833770767706,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,0.00026023108381245663,-0.012074867739102046,-0.014035015599514367,-0.002548124503649163,-0.3664879132966172,0.7857020280427283,-0.298704720451515,-0.7010999329515324,0.5178489874256714,-0.8411474957122319,1.0037
-0.35107090303392896,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.004246898526510279,-0.007335788536307675,-0.01037064369405094,-0.009409820808803815,-0.903831369912035,-1.8888894851884985,0.42088351143895397,-1.0210601670967536,-0.6293028563871699,-0.5146595817127054,1.0056
-5.392998197315624,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.0003072381112989575,0.018042007533288995,-0.004381052551112319,-0.02856721897738268,-3.3090817133497588,0.8607037767662185,-0.06229205129510054,0.1897306363306069,-0.1939827454838833,-0.9864809849115567,1.0042
3.858442663587959,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,8.376732034598433e-05,-0.011830928163403698,-0.003708768636089488,-0.06976225017306881,-0.9539160065498486,-1.6045244492828583,0.8217983727932212,-0.2213146218114217,0.6841058861944014,-0.6557948927952664,1.0036
-0.8419723536225598,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.003965729721841171,-0.02401979093743911,0.06583581940559924,-0.005268208967827093,0.4913252399274582,-0.517021434499451,-1.5126723845127046,-1.3851113505229533,-1.496340625692199,-0.20200025910483105,1.0046
15.19081228672826,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.020538219959043147,0.009987871356882394,-0.011641283959615834,0.01271476430938634,0.5638065600074007,-2.597046076263733,0.16508712565503303,-0.6683147669569629,1.0912472792292387,-0.586007605614314,0.9993000000000001
-0.07407604312349925,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.010634086154459155,0.019011142766514055,0.002843228807670073,-0.005353617160745117,0.5168244361603923,1.1258792630116483,0.2280005781902967,-0.7525529638220781,-0.03765171102318684,-1.1892514722684615,1.0011
