fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента валютного канала,Компонента рыночной конъюнктуры,Компонента спроса,Компонента предложения,Компонента денежного рынка,Компонента ожидания,inflation
6.2,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.002393348073951529,-0.026916842619558068,-0.02579836999586327,-0.051187923157973714,-0.5474433335466876,1.0356496797035806,-0.49831797303141306,-0.44811768667665114,-0.019321880091922337,-0.415597493108976,1.0005
0.5999999999999996,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,0.000458581305178285,-0.05317733344993769,0.020015996265547287,0.042890269215869026,-0.18922381140419023,-1.0719744087538252,-0.5879444489712482,1.0407942804262544,-0.1019374503052881,0.037496017537201845,1.0034999999999998
-4.4,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,-0.00012574789785269047,0.009897575871343989,-0.0028953041623225317,-0.06468993998092465,-0.31658365659367627,2.6018722130337695,-0.4852496361932978,0.01784549717982104,-1.0162022300844018,-0.4993173788742669,1.0081
-10.1,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,-0.002009996172880335,0.010656297231919964,0.019183630568550214,-0.00150652743709756,1.2651042903458325,-0.12122107605712167,-1.8410185867854922,0.27867805830390713,-0.8485096701306158,-0.7443692321131633,1.0083
-7.0,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.007901542687401175,-0.030610987724680072,-0.023400345113779863,-0.007873952813902463,-0.2788244430065235,1.0079460637412976,-1.8352801138882162,1.133380133843451,0.3722447241864709,-2.1324488570994293,1.0085
-11.200000000000001,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.00600949865499345,-0.01704072111274968,0.010585336472942686,-0.008935950602971587,0.11843320757083628,0.5017270936984118,0.29582346914631735,1.1352044239315369,-1.658753531701342,-1.2488163267037828,1.0033
16.3,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.009399982823664388,0.028881366951226894,-0.036418729616910284,-0.010628361829233768,-0.18766311256024412,1.8959479612098091,-0.6643945661988878,0.47330821025522335,-2.297227174675578,0.2007185641512107,1.0027
-9.5,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.025301518320425487,-0.0027720071337924423,0.041029410518138576,0.038598130851008605,-1.1546496461228761,-0.9458135763129926,-0.7532217080778382,1.0904391272351297,0.740959511276234,0.4332983690056923,1.0066
25.6,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.005598819729970117,-0.0016362671840557397,-0.006212327145325602,0.07771759426382374,0.5183413245879239,0.09358154468964322,-0.6707458982371589,0.08508915954202224,-1.2879560701733825,-1.6185881824444668,1.0046
-5.9,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,0.004066618773334696,0.022006650024852803,-0.05077928076797278,-0.004528995321759766,-0.5938038597369292,0.9328623559837399,-0.696858503544899,-0.03562159381499719,-0.3391133095476532,-0.19569934968872973,1.002
-4.2,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.01584635825283165,0.01679041139111881,0.057780315271248384,0.01851375338501704,-1.3899823517964294,0.8559673769054457,0.41648663087347615,0.17607482122341825,1.7209556107496802,0.09497265074065447,0.9998999999999999
12.8,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,0.0038769876974100725,-0.018088766562417646,-0.04765297278490088,0.00037138443018847056,-0.35825830086102217,-1.736873985144116,-0.4447083184469354,0.8029626680768454,0.2723211896775345,-1.199327846114577,1.0042
2.8000000000000007,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.008405598631989974,0.008673520199240059,0.004792711224402169,0.013716937201527557,-0.6054906200510557,2.1975814919078402,-0.20994006352170966,-0.886378533863317,-1.6423107880457912,-0.23069581713757054,1.0028
-0.6999999999999993,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,0.0006047190003801717,-0.018763593417157054,-0.0288612497886529,-0.023053939113010458,-0.2493265332330358,-2.2369353549227777,-1.2176107692201996,1.1853936953905642,0.19504734242656355,0.20929686472170622,1.0006
-4.000000000000002,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.00920087411455306,0.050079582260330824,0.07199760933198007,0.011696400957010411,1.1126233045521676,0.34527938607285436,-0.2112986362302847,-0.5469911108872051,-1.4720357981186984,-0.16257102696140402,1.0004
-12.899999999999999,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,0.0032702548085676852,-0.020554289287824545,-0.027750362217505042,-0.005327227338229434,-0.8752631593105548,-0.7632757780988666,0.5544669749830426,0.42002163568056966,0.15631007396260585,0.3756117496139949,1.0042
0.6999999999999997,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.004875399534425284,0.00048398870123556037,-0.0073619718940527434,-0.013898771213773031,-1.4214996438132124,-0.05536133712030834,0.38800691235580204,0.7482758685938489,0.513125297955229,-0.28618408165323217,1.004
-5.9,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.0032757770645872597,0.01138395738779252,-0.03298213247662929,-0.014776580609753509,0.21186122711742106,0.7033559512993732,-1.6226075309661765,-0.21573942342036231,-0.8525969115214883,-0.3946826618585611,1.0031999999999999
2.0,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,0.0019152869815037832,-0.026681921253715046,0.05348106159683397,0.02142863000889328,-1.1100397088896308,-1.8332413090040434,-1.0044737016569367,0.3995727985837903,-0.41064086372576664,0.653744354978746,1.0046
-3.7,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.003002415684980164,0.014359509817065685,0.017312104471708167,-0.009981530669087135,-0.12462002399618377,-0.2397666622208432,-0.11150758471501522,-1.4603652354212915,-0.3203298633926335,-0.3668423458839619,1.0012999999999999
15.600000000000001,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.021175390594068588,-0.007347545805036049,-0.022236437097056694,-0.029848106631733984,-0.4111439009838238,0.7911344721442064,0.7379889214466833,-1.1966102047278626,-0.8027476009672838,1.1297163696615018,1.0
0.09999999999999964,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.009280085818147654,0.029894386061675604,0.03980930753724543,-0.013923510082909374,0.22775615539713515,-1.4302616830524948,-0.54230823067378,-0.4998536948255598,-0.691319695854805,0.2969288030141702,0.9995
-1.0,0.7199999999999989,9.5765,10.2704,-0.20297826086956583,0.005517351679424465,-0.013308251853413111,0.0012808818520877452,-0.07789555607017284,-0.6561619826906392,-0.8610724379853929,1.4691152536297531,-0.8968679335752034,-0.38935689494259756,-1.3362181666418171,0.9990000000000001
6.5,-1.980000000000004,9.1345,10.3398,-0.16050000000000075,-0.0010127959029642142,0.00816673942013324,-0.008807874145746908,-0.010268152829373989,-0.49571126095884865,0.5930625743324783,-0.2640366635512213,-1.6641654747178343,2.1631462274664917,-0.034206272194679935,0.9978
3.1999999999999993,-3.960000000000001,9.10904761904762,10.6924,-0.07681818181818123,0.013795010909104732,0.0203289040730823,0.02379688090409715,0.013187696191197418,0.3836098893526386,-2.0191108303664507,0.36273170004020233,-0.5618147040567462,-0.4844289260418161,-0.6547852272285772,1.0031999999999999
-4.199999999999999,2.1099999999999994,8.947619047619048,9.527,-0.21556277056277118,0.0043988320723471475,-0.01704060274249386,0.016947538512299687,-0.0061390944404902115,-0.3285107561764659,0.2901880070630322,-0.32315879444361234,-1.2790556185716555,0.0182874490479685,0.6669397536523654,1.0018
-0.1999999999999993,3.220000000000006,8.536521739130436,9.5559,-0.19761904761904692,-0.00036389555956084507,0.0038983571204695977,-0.04370021474818486,0.02293415798497911,-1.0161574559125508,-0.4331528372783889,0.06296444082141453,-0.06700451413753077,0.357095225950089,0.46256108949193386,1.0017
-9.700000000000001,4.449999999999996,8.373809523809523,9.85,-0.09571428571428608,0.0038931357376661424,0.028935927604443634,0.022854734582397285,-0.012750157999761313,-0.8995931335743113,-0.1192764627477997,-0.33944209574549367,-0.6464052210427434,-0.1603564480787484,0.9594296337485216,0.9997
-3.1999999999999997,1.3599999999999994,8.043181818181818,8.6866,-0.2865584415584408,0.012315175155983127,0.008999471819773674,0.006813483645705887,0.01728980286171833,-0.3781334374175869,-1.0701937549757907,-0.1730068059734968,-0.4258192676478109,-0.8593789555179169,0.47409125720070633,1.0008
-7.1,5.200000000000003,8.014285714285714,8.7425,-0.5049999999999999,0.010815819250119318,-0.002536292013928687,0.0032873304090728084,0.009281082964212928,-1.5658618399937985,-0.4710239510681044,1.5520782529496562,-1.566444352526561,0.3645588589776514,-1.9813681294458663,1.0001
8.6,1.6600000000000037,7.729523809523809,8.8793,-0.08177489177489239,0.005672960325696863,0.0033204228911198896,0.003396695941232153,-0.001129394920424076,0.1318891648123927,-0.06478520433288623,-0.4065508016371431,-1.7521286580461868,0.7616145073933489,2.3842222558096235,1.0011
2.3000000000000003,4.709999999999994,7.087647058823529,8.4402,-0.38051759834368415,0.010352705576389454,0.006863369447913215,-0.01756196814243971,-0.007881916987246385,-0.30850657340756027,-1.2624147922229993,1.344014502160001,-1.5834216023090888,-0.8953709084602142,-0.10249551596383169,1.0012999999999999
12.900000000000002,-3.760000000000005,7.145263157894736,8.4687,0.3475652173913035,0.009172143468695992,0.02318734597102612,0.0032016164499797384,0.004499343829634128,0.38356429026998135,-2.330594351730857,-0.1927087754006085,0.27256787823948664,-1.736722380268969,2.2316324534765006,0.9979
-1.7000000000000028,0.7000000000000028,7.1465000000000005,7.8145,0.023363636363636253,0.00834547106333794,-0.020626105313326093,0.03138648756949536,0.0013910313820932885,0.523055708653649,-0.7497592104867338,1.369786387371733,-1.257874693687718,1.5965277086960468,-0.6579690198515534,1.001
-3.1999999999999993,6.090000000000003,7.002857142857143,8.5564,0.22768398268398293,0.009495569466022147,0.010864652826350962,-0.012770542590541112,0.029352415315916147,-0.5588199898724189,-0.2012199399360314,-0.10542494927170648,-1.3931267520143211,0.8548511506840262,0.9430590727578031,1.0014
1.1000000000000014,4.8700000000000045,6.9455,9.8368,0.09095238095238045,0.013544905675033192,0.003831105723467232,0.05039083609875483,-0.00406478634137919,0.3818419450096446,0.13501879158682845,1.2069031617600576,-1.140449399347805,-1.0481242827870163,0.3283642128074788,1.0019
3.8000000000000007,-2.5700000000000074,7.0215000000000005,9.6818,0.4666666666666677,0.0010753855746532537,-0.0040099689922517,0.003230983577264368,0.0013166844315932735,-0.5838757295332868,-0.07189235462820007,-0.990120656817284,-1.5545857113511705,0.33064223868606973,0.2887411527962612,1.0041
-0.10000000000000142,-0.1599999999999966,7.089545454545455,9.9011,0.211515151515151,0.010789648024832843,0.022662987696017822,-0.002224885339897398,-0.00014909741602942006,0.08073991110268701,-0.34014612678356787,2.713279264101193,-0.42783212787505437,1.3702148843972106,-0.14233272840689393,1.0043
1.8000000000000007,-1.7199999999999989,7.027826086956521,10.0697,-0.03557312252964451,0.002696444451219193,-0.008061261580822432,-0.0358469731548805,0.023565173802042594,0.7035771798891625,0.03876862766789858,-0.08366196750199104,-0.5035231360448366,-0.39730636509318457,-0.12051188178749656,1.0033
-13.200000000000001,6.359999999999999,7.148999999999999,9.3386,0.1763913043478258,0.008485270545673274,-0.022177339849596578,-0.007199900240244972,-0.015986220776227356,0.32810891638657314,-0.23657508371920646,0.10065638662775934,-0.15070713235732358,-0.16515849907261848,0.038390563482596916,1.0045
-4.5,2.1400000000000006,7.267391304347826,9.8309,0.05578260869565277,-0.003964163637075302,0.010841690286676808,0.015988575774883884,-0.0030316855920862196,-0.3192014208042797,-0.6785155018060844,1.325828775390034,1.0355937689332826,0.17636460273929747,-0.18506236367779919,1.0034
-2.0,-16.28,7.250952380952381,10.2363,-0.18250988142292535,0.005510062272714222,0.015741255874820226,0.021988945238803126,0.0024737106195154013,0.8413010213311395,1.1628491771629133,-0.5114073614034746,-0.7514280579782817,1.2607320718006332,1.1299462220005005,1.0037
5.199999999999999,-7.390000000000001,7.492380952380953,10.3632,0.032012987012987715,0.005772591281029804,-0.00533180189756699,-0.043584145552134856,0.014346116286660049,-0.05592019393687244,0.3834420632269287,1.017387590100076,0.8934241738083654,-1.2208161321648614,0.1747563950520543,1.0048000000000001
-1.8999999999999995,2.049999999999997,7.645294117647059,10.1363,-0.15732919254658473,0.0023323325711377407,0.01112738406968461,0.032679736690671035,-0.015789554477235512,-1.0288911678941144,0.25110095323555714,-2.7626860633750843,0.05604339499118148,0.29277178826409217,-0.7052769669198858,1.0054
10.6,4.550000000000004,7.5905,9.1406,0.09804347826086968,-0.004722644939645804,-0.013466209791047845,-0.034889433566332784,-0.01987774076605575,-4.0316188962891655,0.46198592037831715,0.20563767302971184,0.9118639445325079,0.5702016787857601,-0.002653989059306121,1.0017
3.3000000000000007,2.1799999999999997,7.676,9.39,-0.24452380952380892,0.0049143684937913434,-0.009630516977892967,-0.011638482829511076,-0.002813787954890401,1.2271015276818036,-2.840611063507572,-0.16262147604107446,0.6941776816059911,-1.6364252231718845,0.45006334183369806,1.0029000000000001
-1.9857657708459016,5.090000000000003,7.745454545454546,9.2639,-0.19502164502164554,-0.0014032997667161595,0.03268052345308625,0.05043974296940412,-0.0020268838152563973,0.5288094592819141,0.5259447585195269,0.14515327584629975,-2.189042310594171,0.6673767648536317,-0.9116313876946689,1.0008
-2.0142342291540984,0.0899999999999892,7.7155555555555555,9.4292,-0.23284584980237089,0.002865338273666751,-0.004944611061031168,-0.00391568579582291,0.0033155206961232864,1.1231277742885575,0.6850777197182104,-0.7622126498797398,-0.9147783164854153,-0.019633540664016,-0.5371056803420537,1.0026000000000002
-1.0,-7.099999999999994,7.576842105263158,9.3712,-0.09160869565217489,0.007800721664555255,-0.003874173532892655,-0.038412992496127174,0.0017379248927866797,0.4646237819633322,0.8635668800929526,-1.2834460450951468,-0.699050149535322,-0.4824494498806607,0.6762623156367332,1.0031999999999999
0.7569156814974995,-0.29999999999999716,7.320434782608696,9.1104,-0.22534782608695636,0.0024206314576797894,0.004105285717026064,-0.024418940455024796,0.005681457249458788,0.31499911103316003,-0.15434723416720628,-0.37133929809650834,-0.5359067562797428,-1.6525428956763137,-1.573869348798395,1.0028
-5.565234696375422,-4.880000000000003,7.132272727272727,8.8941,-0.5092885375494065,0.007525224709452161,0.005237941055574069,0.060276396534172605,-0.08063276598928582,-1.5729684300667417,0.9355512496422157,-1.3130958933165247,-0.5768637648875355,1.1993278160122733,0.06449399917779464,0.9995999999999999
-3.462804060260499,3.789999999999999,6.855714285714286,8.6122,-0.2635064935064939,0.004886652599369157,-0.0019927940834225666,0.00395424539877709,0.014212885139171405,0.7967683108236867,-0.7330998647868731,-0.9412893262914308,-0.11981727422458202,-1.1294347064315016,0.7909552162673579,1.0005
-5.343199622146501,-3.1199999999999974,6.789999999999999,8.2566,-0.31720496894409944,0.012440200824176628,0.01764885351355261,-0.012079545403908654,0.0009700017796188121,0.5657008655622612,-0.3394054418570951,-1.2181473904121907,-1.3058326201784585,-0.6336528646957399,-0.49652628057240683,0.9995
-8.41615270653478,3.5,6.457000000000001,9.0219,-0.12612836438923392,0.006977107723612264,0.009271005323890691,0.00026528308690743074,-0.011387825599685542,-0.8449777518052434,0.12030884590856439,-0.38203364959938124,-0.2661489764943152,0.2806525361228395,-0.5907923884404398,1.0023
6.207069086125669,4.100000000000001,6.151363636363637,8.2594,0.5413852813852813,0.015018643046035507,0.01474950920063911,0.004641600628527698,-0.008008598785433918,-1.5067988091482476,-1.1652404409040014,-0.5754981184708609,-1.7359437415314376,0.04429887631633513,-0.01817903412947887,1.001
-0.7075826500225699,-3.6600000000000037,6.038823529411765,7.9343,-0.0648221343873514,0.008052556523329812,0.001387423172243274,-0.01390730916243399,-0.0018691096478402613,1.5584697749575345,-1.1317649377395316,1.0826079805880766,-0.9227095916628706,-0.016158020143758795,0.6842421275444681,0.9989
15.439952451232001,-7.990000000000002,5.938421052631579,7.8881,-0.8150869565217391,0.01082354122265805,0.01024035876564433,0.041059528702835024,-0.00034280346745241275,6.992514007626061,1.0923586641125045,-2.183744452696649,-1.9316717498424922,-1.2329086615151867,0.8459179144684764,1.0005
-18.44170492562029,-23.65,5.79421052631579,7.9881,-0.6341818181818182,0.009574291385062494,0.028123170736421343,0.003355516643985368,-0.005304771606999381,-4.463255038288463,5.485129863648373,-1.0611575113111016,-1.7317482135212452,0.7877008433893348,0.882225212462214,1.0064
1.02540864288226,-13.629999999999999,5.994736842105263,8.2881,-0.14363636363636356,0.02279675684520832,-0.04333511351286745,-0.1089617653151258,-0.014339302399479337,0.4281768581608208,-1.6877279366742692,-0.889378312724835,-0.21758193453642347,-1.3943115463802913,-2.519705981732628,1.0042
-4.137833409411349,11.0,5.468823529411765,8.4881,-0.013658008658008924,0.006879770583172018,0.017716597930927946,0.02556747284569383,-0.015188600310120037,-3.4219748839216186,-1.1430256928714473,-0.02178559362334484,0.7830233270414149,-0.6344004297800816,-0.5127790448342987,1.0022
13.863754995401278,10.890000000000004,4.994,8.5881,-0.009069264069264449,0.0058480222858197095,0.004721319977980087,0.04983744657181788,-0.017449084126887726,-0.010972708066358012,-1.694105027920842,4.118187514800608,1.768878475372578,0.09611238932940318,-0.4678600266414801,1.0009000000000001
8.968643567716901,2.969999999999999,4.2290909090909095,8.8231,0.0830237154150204,0.01795731714583404,0.006652027730011056,0.03668835699506445,0.012465795197908136,-1.3025217594951697,0.6177165516535997,-1.419093588383427,-0.865163793512355,0.14731717796556457,0.016796704493971915,1.0027
-8.87243344395458,1.5,4.155238095238095,8.9478,0.061759834368529276,0.008845886238296075,0.01703687360628159,-0.06403114801702081,0.013836136527562104,0.20185743326596794,-1.6727796900317764,1.0801232956964533,0.273916450715876,-0.7989703792113635,0.8699676059728616,1.002
0.6283850164228308,-3.8300000000000054,4.165,9.668,0.012943722943723479,0.005084816761019795,0.013688255322383824,-0.0011081353456674492,-0.009204321833720996,-0.2995510725332908,0.1847193421176194,0.5010985850643661,-1.101137884125481,0.5720471634986366,-0.8019763833877654,0.9995999999999999
-6.177329612025227,-0.7199999999999989,4.174090909090909,10.1207,-0.08454545454545492,0.007363183300117981,-0.013369127714144113,0.016036379332756923,-0.050447629357076806,-0.6276840362263472,0.6359064673285673,-0.012928239420257942,-1.5612255368839478,0.09314128550377042,-0.925030847702073,1.0059
-7.408374702941724,2.5,4.061999999999999,11.507,0.3049350649350657,0.0021112341547624425,-0.018748834568663497,0.04053927158626891,-0.03315673267471553,0.44881736134141886,-2.0502033538220257,0.6694955940452374,0.08557891855109126,-2.049899285075654,-0.2721644396847364,1.0038
7.135030236390731,7.300000000000004,4.171304347826087,10.4836,0.45490683229813644,-0.003863436643179341,0.00020339122554702271,0.04720328413223207,-0.055596674947551605,-0.20073564197763788,-2.0600935294738614,-0.99508727816406,-0.2920266640412154,0.8710145614464131,0.6618723989316565,1.0051999999999999
-3.681498592723019,4.780000000000001,4.306,9.8636,0.2579503105590062,-0.0035899581579919015,0.003263419419527125,-0.028352584767356248,-0.01481382429995648,-2.232149927055082,2.0973230381901025,3.6997459603481335,0.8299198583316175,-0.43938540692122086,-0.7887123875410639,1.0047
19.57305080338399,7.509999999999998,4.057894736842105,10.0714,0.3360714285714286,0.0030895391788057225,0.019709825373388057,0.013123731503068115,-0.008759615229907425,-3.275489696280897,0.0009474120079147479,0.14321782319533913,0.6927921839928699,0.15528994301513432,-0.7046320755015111,1.0076
4.606638843227996,3.1299999999999955,4.222272727272728,11.879,0.5525000000000002,-0.0010107327627881801,-0.006912126032593946,-0.06114353098345049,-0.013712623647830213,3.2599073541393193,-2.011904721293323,2.245142265016945,0.8525914000283091,-0.6050132957215303,-0.2258030825720324,1.0083
-2.126621960438598,-0.5999999999999943,4.514545454545455,11.3279,0.3504545454545447,0.010731738543748648,0.031932696249421966,0.10573035257599095,0.010874392273187539,0.5232381410992671,-0.6890616082570861,0.8974962034398285,0.072709221856536,1.7974965110035315,0.6843806749820067,1.0054
-2.7399030539665983,3.719999999999999,4.791052631578947,11.9136,0.07097402597402613,0.017551177828918796,-0.006967466644695719,-0.02989609717714714,-0.014551473703718898,2.2318666974538375,1.0137843151344057,0.9354705698700368,0.13274850327589216,2.3721305856324557,0.05639535454658247,1.0070999999999999
2.5498980291320006,4.6299999999999955,5.1033333333333335,13.3997,0.3540259740259746,-0.0027329166005376493,0.02598425826654882,-0.007671215882545823,-0.03835511354879628,-1.0303064494854364,0.18729578761254634,-2.826917536648325,-0.043970007798489044,-0.8019151427801406,0.7941374536522766,1.0070999999999999
-5.070508710022901,2.010000000000005,5.759545454545454,12.4946,0.6559090909090903,-0.002433240595619779,0.012883466462627169,0.01140573917001575,-0.1282833604069129,0.6164147126916324,-0.7761790811779392,-0.5624219925351459,-0.03967174250967694,0.5921857765612558,0.8343752908843015,1.0038
-6.5056081579475,-4.420000000000002,6.297272727272727,12.3028,0.8072727272727285,-0.004414299220433904,-0.03596744316592648,-0.0029548982854326056,-0.023464891316542946,-1.0296192531556099,-0.5211802150026527,2.0548448626683418,1.152178230696692,-1.430498989405736,-0.100055485014268,1.0025
-4.01995332568049,3.739999999999995,6.569090909090909,13.6222,-0.1404545454545456,-0.0024857225885739354,0.024265601975530515,0.007280181625365145,-0.03788845028155663,-0.3798307785092102,-0.3131323586076905,0.1868879669865116,0.14283315413143172,0.0991816989592504,-0.4380759620967555,1.0022
3.38865781214835,9.050000000000011,6.809523809523809,13.4727,1.2318181818181806,0.007178013453728482,-0.011282388220195116,0.00237130067707092,-0.013440843899442001,-0.5652307204708215,1.7876299474165052,0.6499681512626178,0.890791278564405,1.8903595944295912,3.1724116534818987,1.0088
1.3777489999842096,-2.490000000000009,7.331999999999999,14.7674,3.3940909090909077,-0.0033016111632004908,0.010804955146966222,-0.01709479020358806,0.004194138760052368,1.4220741713609975,-1.9477390837757151,-0.3786424200046902,1.1684214983347958,2.43161300719862,-0.24411458574209932,1.014
3.5416885763790606,-6.8799999999999955,7.617727272727273,13.7279,-1.1775691699604707,0.007772656069601425,5.968252292376519e-05,0.1530717092893159,0.005577679002623626,2.2504533932283244,2.947943231481362,2.1600636456386915,-0.027886704825392322,-1.9177022898065128,0.10878379708130036,1.0114
-11.35033244184424,12.340000000000003,8.286249999999999,13.5372,-1.5546169772256775,0.004753991120818313,-0.0044512337294762006,-0.14637571498948354,-0.006732703646392224,6.103582916991049,0.4045562809611404,-2.5189071671316667,0.4047205374493465,2.3806575547537143,-1.0275738419713487,1.0049
8.709913626383809,10.61999999999999,9.565263157894735,18.3345,-1.383904761904759,0.0025196865748942088,0.0040168563350579944,0.003939747424333007,-0.035664069822891165,0.3490238009887651,3.451150462616366,1.184833240544146,3.5171134648058957,-1.6269437662373087,0.2458200773409919,1.0098
2.4156769671388396,20.120000000000005,19.873636363636365,12.5387,-1.1271304347826083,0.007654167616948371,0.026995753892865793,0.08376195516425256,0.0001777280229884326,-1.5547742257674002,-0.8525900733152654,-2.932342454084644,2.045024119661511,0.00834411763989689,-0.9884941295730008,1.0825
