unemp,fm_price_exp,fm_credit_cond,Brent,MIACR,obligates,M2,paid_services,money_income,trade_turnover,debt_firms,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,inflation
-0.019484180520243477,-1.4488481770360995,-7.50853242320819,-1.4200000000000017,7.845000000000001,1.0168809523809523,-0.0009514858242472002,-0.01644530591453197,0.005109492761830481,0.006168270640642959,-0.006266077029719597,0.3143430123697239,-0.4941379996342218,0.6364443186314852,-1.406895653388194,0.30673435399368854,-0.5734652675369672,0.29373598172265897,0.43444455971355284,1.0106
0.054702411972124665,-3.2797044173702012,-7.42049469964664,0.28000000000000114,7.874545454545455,0.09534632034632029,-0.007863094317114516,0.005694109395919966,0.0036675194548276835,0.006929802915315975,0.0015641123164513715,-0.7916306558372086,0.2983808548073408,-0.48177974180006095,-0.058063928071079206,0.16205498287402342,0.09919513993833547,0.10664476747289081,-0.11072733608105984,1.0070000000000001
0.003554909698153863,-0.7331591173053997,-6.45161290322581,1.7800000000000011,8.214736842105264,0.45727272727272705,-0.0008516698471900952,0.03214806909604562,-0.014317002107205212,0.008144436938355426,0.012095667918453401,0.9219303380562737,0.030001681726481894,0.3519056851671514,0.5607695346683158,-0.02740242571868559,-0.020090853423477485,0.04987891718905839,0.25747294294961465,1.0101
-0.0335111824329023,1.6522988505747005,-7.74647887323944,2.259999999999991,8.233157894736843,-0.07261904761904692,0.0007239197487116655,0.021834033854686297,-0.003731006508017387,0.008542610890309277,-0.009804492433387324,0.6100945618366093,0.19696959570564443,-0.18131441570303547,-0.09348718683675708,-0.664581097328462,0.13561377028382812,-0.14462372947314125,-0.536682794847224,1.0108
0.04852115230685716,-5.494571053573581,-8.15602836879433,-5.030000000000001,8.172173913043478,0.6450103519668744,0.007829498080992536,-0.009399537628453913,0.01783716313378747,0.008363769656991593,-0.02198440025200199,1.767603486389143,0.48703954209239697,-0.7306056226082962,0.8432730186474999,-0.6165421862281139,1.0011680205978475,0.03185654870217321,-0.5327390939961841,1.0076
0.05970192523352924,4.693211170134979,-8.791208791208788,-5.159999999999997,7.877142857142856,0.06070393374741201,0.004714352811655331,0.006112964030334567,-0.00313234356140768,0.010735197810589625,-0.012544738345948048,-0.13496755504756858,-0.3918679915472118,-0.8914359956746459,-0.9827504005157153,0.25937582330914144,-0.4299698706105782,0.06956219257784213,-0.5910924030534758,1.0062
0.010773795580759304,0.9275163174167016,-8.63309352517986,-4.519999999999996,7.949090909090909,0.127359307359308,0.005119505521959056,0.010460853847080287,0.00873040987108098,0.009017499427624642,-0.001744213320764132,1.4306670756601247,0.1913320748306791,-0.4952512643915858,0.8917629323783625,-1.360448969030398,-0.5385059572547827,-0.7806517093782177,0.6490575127238123,1.008
-0.049788394318247886,8.299577695423602,-14.0794223826715,-9.659999999999997,8.240434782608697,0.4549802371541478,0.007824608090487573,0.05407537876096846,-0.007656240885424381,0.0051796987778303105,-0.027349257265724347,0.2648543247482563,-0.860268464144949,-1.3837856302787699,0.5322410407482846,-0.5856041251108863,-0.4862774211906466,0.0527938398008638,-0.04653224784347014,1.0068000000000001
0.042273681880348524,15.045370039767992,-19.713261648745497,-7.990000000000009,10.211111111111112,1.239065217391305,0.0010283453894022188,-0.02947313679943875,0.010316071821216966,0.0012496116082552078,-0.0020228174133656296,0.8765641808455334,0.07341857944661132,-0.03582613480729788,0.9319092450139076,-0.8609095914976026,-0.40663448982530853,-0.7258676255071755,-0.7237193779068871,1.0143
-0.06006458605290632,8.670456629378407,-35.3790613718412,-17.099999999999994,15.468695652173912,4.337021739130437,0.0009433777608158778,0.018431812307209583,-0.009964054132311162,0.011306332942901065,-0.018018932445743374,-0.6337980610808609,0.228694933075539,-0.016272760979509384,-1.3759810907890233,1.4147403422890694,1.0023244778143618,1.0100734351904102,-0.3270838202067876,1.0312999999999999
0.03784980564123486,-3.563044301401,-38.148148148148096,-14.580000000000005,16.964666666666666,-0.6292490118577092,-0.009898066887773282,-0.0055517070602402185,-0.007880203210321568,-0.0008616960876857149,-0.01160480097520633,-0.015574996836959,0.8780557490656417,0.3276787592175855,0.04895531811772298,1.5415497577886526,-0.3978970332079496,0.6027573634476301,0.20846016426534283,1.0369
0.004704517085698301,-7.559246720270906,-29.323308270676694,10.340000000000003,15.116315789473685,-1.0477727272727275,-0.0021481603568336283,0.012052214130928718,-0.0052646120986601375,-0.004540074638217817,0.013184451428962518,-0.42684111001637254,0.22496665666207752,1.4825671958927744,-0.3584018136271535,-0.7071052595799584,0.08186344780648729,-0.5235929445272701,0.6120043490329667,1.0244
-0.03607014027471889,-8.182574916759098,-24.137931034482797,-2.210000000000001,14.902857142857142,-1.0367727272727283,0.012226561081746468,0.027891556526670414,-0.004957464037161685,0.010898468696801444,-0.0020892797104004046,0.5224516124855337,0.3126992285971198,0.3787142611981857,1.9771120215930449,0.39302459093234754,0.7794078244919544,-0.27675995445048285,-0.7134987682363004,1.0131999999999999
0.0030771817024438652,-9.868066392396097,-22.4806201550388,3.6300000000000026,14.357727272727272,-1.2495454545454532,0.01570797114160527,0.0011358760222801578,0.015062262872774568,-0.0008478411147159193,-0.0018020419018363043,-0.35655922114542915,-0.71933622470377,-0.6860664678927908,-0.5098959771056163,0.8794552561288356,-0.07576647597315911,0.5912926481211397,0.1564225373956174,1.0065
