unemp,fm_ibk,Brent,MIACR,obligates,M2,trade_turnover,money_income,debt_firms,1,2,3,4,5,6,inflation
0.012080417693031142,-21.6,0.7800000000000011,5.9935,0.1849999999999996,-0.0035507202891160716,16.36648035679523,-0.009627716381940488,0.01941326030039825,-0.8205964473731084,1.0979948856728434,-0.10399258578239735,0.013995225110958505,-0.10302044761851041,0.28716498449125927,1.0038
-0.010412492867948764,10.6,-1.4200000000000017,7.845000000000001,1.0168809523809523,0.0010860586853809195,16.36480400457534,0.008576190247691073,-0.07844772146102841,0.6610337712934088,-0.38486882227099783,-0.13087480349892142,-0.5666915668814793,-0.9705029192395499,0.01578212061598699,1.0077
0.008869612636943636,-4.7,0.28000000000000114,7.874545454545455,0.09534632034632029,-0.010407092963665932,16.30729153877721,-0.0045200902958288935,0.009871357576178852,1.0069034620459194,-0.0444609076518028,-0.7571096537435389,0.6841756609882422,-0.4210486343718869,0.23530092379857453,1.0105
0.04597075676492968,-23.2,1.7800000000000011,8.214736842105264,0.45727272727272705,-0.011656490681517084,16.31056945745534,-0.015555173249540033,0.012346211226891057,-0.6424243749406682,-0.48508281425504596,0.3721920352216439,-0.13818361943866184,-0.06214227198767472,-0.8225905077522672,1.0081
-0.010977893294322527,-1.799999999999999,2.259999999999991,8.233157894736843,-0.07261904761904692,-0.010690560715840292,16.298457218920383,0.002580479204192798,-0.006063884024401389,1.5568345033985354,0.37479922603863763,-0.20793480776374876,-0.05662812471254062,-0.14906270650709846,0.17665203445306607,1.0083
0.03768530567967132,20.4,-5.030000000000001,8.172173913043478,0.6450103519668744,-0.005805381737888027,16.321868464806585,-0.018465070707982534,-0.014164121586158984,1.1212610627911395,-0.5877046299853654,-1.3827495208689713,0.7322246814752599,1.1413744281215819,-0.5463828331055196,1.0051
0.04743094252778479,0.19999999999999973,-5.159999999999997,7.877142857142856,0.06070393374741201,-0.008363818665873879,16.305316936339924,-0.005502314532305874,-0.022198826696635976,-0.3525388774822567,0.2777937676235669,0.35052195050061824,1.0669930629652389,0.08900680936622875,-0.10277565254044639,1.0048000000000001
-0.02129225653840816,6.6,-4.519999999999996,7.949090909090909,0.127359307359308,-0.004405143293382707,16.31701087873677,-0.012114254063478214,0.029565960990474593,0.03697786792627708,-1.2819533059040684,2.73911176303008,0.3943253466657303,-0.13475782990152918,-0.6641672335952391,1.0087000000000002
0.008804425354359546,-7.0,-9.659999999999997,8.240434782608697,0.4549802371541478,-0.00020865901793243324,16.27538377556883,0.002469052424928009,0.006758787138732458,0.9400128484325734,-1.1879756957723813,2.3006486284210124,1.3598516829333676,2.0065918915561287,-0.04400455397500108,1.0087000000000002
0.010722336108801578,-5.3,-7.990000000000009,10.211111111111112,1.239065217391305,-0.011884355641221589,16.25216762080462,-0.014095337571211175,0.004026543741659339,0.4565936425202026,-1.3637575606495993,4.038046525444567,4.45546857118543,1.6865923248348869,-0.3198960069367022,1.0103
-0.008584618841521285,3.4,-17.099999999999994,15.468695652173912,4.337021739130437,-0.00809679221365478,16.180212676869424,0.01987053193226629,0.02294266560618219,2.992411136397057,-0.9739603408556936,3.2771242114218153,2.8388513439852856,1.0064382776505634,1.9591981940632568,1.0267
-0.024187437408453194,-13.9,-14.580000000000005,16.964666666666666,-0.6292490118577092,-0.017031457177221654,16.216981181433688,-0.02897544453520773,-0.07409451153278113,-3.9204333739278088,2.579894667107015,1.1039863738527198,-0.18626620186345813,-0.37488708538595694,1.7667565305281745,1.0321
0.045366717107286236,17.6,10.340000000000003,15.116315789473685,-1.0477727272727275,-0.010736451700720906,16.194465621103085,-0.015303640448655287,-0.02555148853728184,2.403638817842931,-2.324703181183397,0.1831813666758199,-0.07790350241249991,0.7867822092454477,0.4775940004805839,1.0209000000000001
0.005051999200878399,-9.5,-2.210000000000001,14.902857142857142,-1.0367727272727283,-0.017961675111312303,16.1717537764274,-0.016572458235893706,0.11594861723706806,-0.9933467287273772,2.4690384159979915,0.12828056650908878,1.9076001636668198,0.19037458353244993,1.7213677731810657,1.0145
-0.03438676445034816,-1.7999999999999998,3.6300000000000026,14.357727272727272,-1.2495454545454532,-0.006993058892531323,16.20460857497829,-0.0002781977484858089,-0.023538277703687882,-0.429209650409657,-0.15938072960804575,-0.3217188527516389,-0.29851042163474845,0.9416943096735809,0.1913655066021293,1.0087000000000002
0.03407881173179761,-16.8,4.559999999999995,12.828333333333331,-0.21603896103896147,0.0024615198325914633,16.180280226088215,-0.004817494593282845,-0.03269455751382111,0.5120094896543199,0.9784949266892639,-1.314638033992442,-0.8400469500262898,-0.2807735551895837,0.8144864451766108,1.004
-0.03376965067861115,-6.5,-2.6000000000000014,12.503333333333334,-0.27623376623376394,-0.003448776029872036,16.18720573785664,-0.014883115353908849,0.0005615248918413585,-1.8081931225643377,0.6336994635710015,-0.2130958819013076,0.5987388928813352,-0.6417249438718748,-0.7044391767090996,1.0022
0.00329841562125166,29.3,-4.919999999999995,11.524347826086956,0.08083003952569179,-0.002191587440536935,16.12526155256375,0.024199558894244078,-0.0046924789146931545,0.24374271332371392,-0.6648078100268536,1.022614050008362,-0.5933781559366638,-0.5754999898708021,-0.44863289608873497,1.0034
0.003792744891310429,13.2,-10.04,10.858095238095238,0.610165631469977,-0.00035364020861194945,16.140758153308706,-0.023898257585253546,-0.005319262601032548,0.3337433585604946,-0.7658222258480823,-0.37448091611784146,-0.219430749881461,-0.00292271562638184,-0.7121368045608412,1.0099
