fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента рыночной конъюнктуры,Компонента ожидания,Компонента спроса,Компонента валютного канала,Компонента денежного рынка,Компонента предложения,inflation
36.7305905101848,0.7800000000000011,5.9935,11.795154185022026,0.1849999999999996,0.00010732830859261355,-0.02958328268822541,0.006757033272895896,-0.013432175776124211,-0.11564088529980585,-1.5281925857754608,-1.3757630842446524,1.1286981898434236,1.5421117520550687,-0.38366227373685646,1.0058
35.8659568756192,-1.4200000000000017,7.845000000000001,11.522132796780683,1.0168809523809523,0.0019385301709196057,0.01296878788067346,0.0069488142298475,-0.008037688873693938,-1.8444448092374501,0.7043974793691162,-0.027750969563748566,-1.2728768546424118,-1.2726662282198415,0.07322121013971943,1.0097
37.151558777973605,0.28000000000000114,7.874545454545455,12.67274472168906,0.09534632034632029,-0.009669045672573873,0.011123950385041326,0.02320755937256358,-0.018655428211273417,0.21265417973643982,-1.0612021810947028,-1.579206063068241,-0.9606568813563048,0.4446295635324999,0.6751112411857115,1.0046
19.813686619875902,1.7800000000000011,8.214736842105264,11.720956719817767,0.45727272727272705,-0.010771685038088563,-0.018907622723432382,0.01657608080286721,-0.012960390761838525,-0.32943605634903816,-0.8004934859684484,-1.1615857200051452,-0.14382806662577075,-0.3194448231241877,-0.6153289100614923,1.0085
24.213409187170097,2.259999999999991,8.233157894736843,11.34878048780488,-0.07261904761904692,-0.009944301252771126,-0.01490496849913292,-0.015787147312305905,-0.014123025153915947,-0.704069163014858,-1.7369079567350432,0.4034174228417667,0.18993540005073192,0.31624227595857046,0.29270966831220757,1.0054
15.5585019643784,-5.030000000000001,8.172173913043478,11.830396475770923,0.6450103519668744,-0.003921450737921717,0.00706053129980333,0.003957573856302687,-0.00861890285327327,-0.4513917922654711,0.05205114383738574,0.46738339460257666,-0.888905326864411,0.10435685389033661,0.02695039958557121,1.0034999999999998
22.511575220298504,-5.159999999999997,7.877142857142856,12.459183673469388,0.06070393374741201,-0.006935122730901355,-0.012585116889157533,0.020340996200060246,-0.0028286783647359925,-0.4128393623026724,0.28242275057450217,-0.7971144363427042,-0.7711837076239119,0.2535332102991493,0.2570909469935637,1.0069
14.6126861407036,-4.519999999999996,7.949090909090909,13.81726907630522,0.127359307359308,-0.006436734511863662,-0.0020328692920408287,0.014064642891762347,-0.02018882568376057,0.04600083448708979,-0.5895048758426699,-0.9079375982641616,-0.2351748070263873,-0.8306440468986096,-0.18085723940253395,1.0046
0.280092878488825,-9.659999999999997,8.240434782608697,13.146153846153846,0.4549802371541478,0.0014952084734360938,-0.0054510211800238295,0.006971481664587387,-0.028094388262150716,0.21248379933036896,-0.4125775573880266,-0.12348959042674103,0.008971127197826195,0.6660692059026486,-0.8821043642187887,1.0072
-5.474598062682489,-7.990000000000009,10.211111111111112,15.462264150943396,1.239065217391305,-0.01019914469876504,-0.017762626820406524,-0.018256783348883587,0.0020582253219174618,1.5513106743418061,0.7520215723149486,-1.9625373208998949,1.8457554904297873,1.6062650557872902,3.03042793607787,1.0126
-16.428870496155298,-17.099999999999994,15.468695652173912,16.57123287671233,4.337021739130437,-0.008072846641260512,0.016201822991231296,-0.05407830609920872,0.00945451512900597,-2.1305258370390034,-0.32274041360085853,1.3679143649681766,1.3051122838140787,-1.1691419748055132,-2.8795273629278326,1.0184
-0.9458494668603572,-14.580000000000005,16.964666666666666,18.07232704402516,-0.6292490118577092,-0.011699087286579868,-0.03791142208655707,0.0313776216222621,-0.028213075577621538,-0.06452885405911442,0.9243179119520915,0.38860902406434294,1.179891298582819,-0.7201537090591514,-0.24869810637903922,1.0397
31.4880070167521,10.340000000000003,15.116315789473685,15.659763313609467,-1.0477727272727275,-0.016249780873895503,0.0010325906988146727,-0.04438286133307123,-0.056975646475473596,0.5272317112485757,2.4467329587875217,0.07672110853767374,-1.1365693817042943,-1.518392180860866,1.196724042942933,1.0231000000000001
31.7705807451819,-2.210000000000001,14.902857142857142,13.967980295566502,-1.0367727272727283,-0.018073595850445656,-0.03517426265419488,0.013100691854385005,-0.018226093729641235,2.0991278804056197,-2.4260778140280044,1.6653581095422438,0.24612254322450652,1.4994204250795982,-0.8977000659282763,1.0187
13.2746342702311,3.6300000000000026,14.357727272727272,14.32905982905983,-1.2495454545454532,-0.009599960123184204,-0.013793476342149447,-0.06379907496831194,-0.01652965839387832,0.7615729952683141,-0.12568516410727004,0.8544901168800594,-0.13646120446738183,-0.5924605986907773,0.5384607892073912,1.0031
12.704897162294198,4.559999999999995,12.828333333333331,14.994845360824742,-0.21603896103896147,0.00468293453500479,0.0006733127895408586,0.006621752209339249,0.0015042512399841002,0.876566546995106,-0.5647317926424497,1.9233663919947257,-0.34524047024723636,0.622964033051465,1.3489312333810803,1.0051999999999999
13.6009783308476,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.004002264606869588,-0.024436229091680417,0.05304449617169382,-0.0033281150990305264,1.9055950882041504,0.29766736107959135,-0.8643070473337111,-1.55820920226732,0.24247901096614782,-0.23381925365483455,1.003
11.11643141478,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,-0.0035287111859663156,-0.009165874255739226,-0.01454792041657349,0.0011660694967794427,2.495305347133502,-1.1194576707754105,-0.6462664465280081,-0.4667927285869359,-0.3307516089990297,0.2207302820097403,1.0042
8.940191138441211,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,-0.00037694436349511307,-0.004973939765946511,-0.05912549259835309,-0.0011010095752119753,1.637149345462226,-1.849328974497639,1.3133712691684238,-0.28843201470719576,-0.7344200618859836,-0.4061049601790549,1.0041
-0.86431603077691,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,0.003077034431838044,-0.0034897038014545245,-0.06975984671630009,0.01249799398671314,2.135581958047656,-0.6454132612098173,1.3085078514514101,0.2962906628535042,0.5196311804247052,1.3794468041234593,1.0083
-12.0222345043085,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.009842559926777739,0.008292217825538017,-0.003933216046865695,0.009283626712282,0.48041465570725195,-0.5330120504173461,1.2857539392452264,-0.3845146779491509,-0.38303500703077253,0.3630556850995178,1.0075
-11.4634388411124,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.006984141406240596,-0.011280302586998303,0.021739601913235873,0.0030584364163317446,0.24683494213938223,2.2456560977834803,0.07750822281107675,-1.7001348526829585,-0.796287034618712,0.06323385165454179,1.0058
-10.5641711757637,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.00668732852661158,-0.025217114688695474,0.0691347592652054,-0.018467063652119364,-0.08190938815434853,-2.43864782669116,0.4869583550750036,0.8722777219247723,-0.5246475395291386,-1.7223113291250591,1.006
-10.8213478235128,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.021554978366390642,0.03459615520356252,-0.010718656790176695,0.04380168355564429,1.0944439572086204,1.3116567212700063,0.3013820708876556,-0.1536057373396308,1.2537301188042467,1.3873749797195214,1.0039
23.4003943695972,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.0024126166561888596,0.018964960802827946,0.0419252972801516,0.0841290580884344,-0.2739859772215039,-0.1035304842755964,0.5425951944134575,0.6012241126089914,0.38756994317108473,0.4450904296349588,1.0077
32.441886015009196,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,0.002114742423692917,0.0067161869393821405,-0.04575358615230307,0.0020919804648240614,0.3668483804220071,-2.041476103030919,-2.1038485006195407,0.7912317328064046,0.7444994145019795,-0.7370665031317194,1.004
23.5666837157736,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.016464970922928757,-0.0466763516898574,0.012438872041085958,0.03593107767813386,-1.116452559605663,-0.6219918444949577,0.4697250270182295,-0.18845165522759574,0.6475550820516982,-0.016120949105889883,1.0019
20.693784602568897,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,0.0006256978468481833,0.009930387580554978,-0.0663899253327056,-0.013926467067300052,-0.9910466469870527,-0.6226843187806729,-1.5787661034645935,-0.823136715333589,-0.4724524915382536,-0.45100899149783086,1.002
28.9680548114371,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.010134833373689034,0.04974157333036011,-0.06478746227813659,0.016180180203175354,-1.6347676198816914,0.8379405006008254,0.6428113417902599,-0.31692109119131634,-0.8600276807057908,0.8463766428273038,1.001
23.109061671904698,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,0.0008276820026722476,-0.02896146322343718,-0.009741926334035256,-0.023211002164970296,-2.487150234103777,-1.0600676420092112,-0.6176097180029275,0.07725658584769661,1.003099631686565,1.083056926045786,1.0031
26.0983335220779,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.007339187637182221,0.013119154964247315,0.0276567186547112,-0.04693028058923687,-1.6173447764501792,-1.0344290729034542,-0.1991179216525518,-0.39162215073900525,0.37897788094708845,0.46688517413543384,1.0044
13.8090853904929,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,0.0002355971174914373,-0.028150479519586824,0.06996413351934727,-0.018396147849429667,-2.936851418534952,1.2222780686015602,-1.0088018240811873,-0.6093849349744843,1.1709178085750271,-0.4422911449328001,1.005
12.328359852363498,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.0029516861895046986,-0.009672981011927817,-0.02637175192958452,0.015573441297025425,-1.3733163148784275,-1.902468070096698,-1.4154998071441622,0.03512256543340688,-0.6483649531026232,0.08821129759711939,1.0043
0.361406791777063,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.002850102397506049,0.042004575297980296,-0.0006030707668340796,-0.06270778015861822,-1.867995159477298,0.35350515592545484,0.414981199503013,-0.2104704894533854,-1.9619852339993118,-0.02268418888662442,1.0027
3.5546114113171803,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,0.0024685437175158143,-0.035696559951729157,0.0023597048143155774,-0.029818334528151524,0.6837841777313416,0.011474430448237045,-1.127798535134909,-1.6139005626629466,1.2337707716572544,-0.763310488069117,1.0033
-11.235867734895198,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.0036486447973462788,0.009645600872906002,0.05310754192359468,-0.03463721481792703,-0.18110984092818433,-2.386708800763565,-2.205408725313546,0.6429586622825049,1.466348865969521,-0.33626191525544236,0.9993000000000001
26.241178102105295,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.021975053157436975,0.0331665640573906,-0.0052708277615138854,-0.024120921132883666,0.1426034331862562,-1.244531709401543,-1.8676679003566943,0.017246831529139722,-0.8197232214619861,-0.5492894207676853,1.0008
34.0125109566812,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.010769606466970671,-0.024888017534115292,-0.029421344213782064,0.0067790089504757844,-1.9454886871823622,-0.8430182877400726,-1.6607809457280016,0.2505759760422842,-1.1073328403803835,1.075340132098668,0.9998
