fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента рыночной конъюнктуры,Компонента спроса,Компонента ожидания,Компонента денежного рынка,Компонента предложения,Компонента валютного канала,inflation
-11.8104552876894,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,0.0014647297161030082,-0.015084128427913512,-0.00741895013212357,-0.018541858996552918,-1.0938699972442498,0.11899922539852086,-0.4690216577194232,-0.6473077515629494,0.08653233827960993,2.2190449776620573,1.0049
-11.866044708513398,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,0.003366141926276711,0.008730188181452547,-0.05254631897473416,-0.03784706958033546,-0.4227772837456619,0.2686832248157766,-0.22196937596569496,-0.754881812094823,0.9290354894219048,1.3188162382644038,1.012
-15.3844747818824,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.012898113647484166,0.00639522471272258,-0.0014972998808318039,-0.023715458125233013,-1.5604845385451656,-1.1564017172374175,1.5996462486579022,-0.6918006251248707,-0.5137860410437127,-0.6429205409018797,1.0112999999999999
-23.4251965140797,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.004650960553322037,-0.03293159274356583,-0.009536792625503665,-0.031043680908906524,1.8920271572285126,-0.028977889661448906,0.27248657191580705,-1.3776268500947073,0.02110011930486858,-1.0865126420915454,1.0073999999999999
-22.7986852047077,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.005959866172354111,-0.019102407191004644,0.006318720137109324,0.057771723294635535,-0.27939678085656283,-0.13120158516329522,0.13218307563970516,-1.499535019481936,1.1627561588241286,1.0468612211071553,1.0073
-21.470048057955097,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.024984345568114463,0.05011167294466823,-0.04076222488641079,0.018162341533814796,-1.4307646531622191,0.8843488909917433,0.9516099836396098,1.1530128749538504,-0.7035949291862374,0.43367742435407547,1.004
-6.93101281397751,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.004501105395164018,-0.0004036377865777041,-0.006776098772114381,-0.04790978125534018,0.6866909976718453,0.07668092823982196,-0.1968820319306843,-0.7128170985504214,-1.7358822220700414,-1.0552069598707574,1.0082
-2.4836526851030296,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,-0.00020910773493731938,-0.020744345698545885,-0.012369015410584439,-0.03972345616005413,0.14922694230495473,1.2967691720304475,-0.8774109930710189,0.2971452670762537,0.7913436780449489,1.6765130657598926,1.0061
-3.82860966994686,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.014144106285959523,-0.008173572452010447,-0.01256728401236984,-0.04082164889027595,-0.6583985800847619,-0.5007973943444061,0.7694869451707438,-0.3878121265613239,1.0905237641643861,-0.6990198376831609,1.0038
-5.00007132926338,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,0.0005500906034292541,0.01584384571179953,-0.010833521136163426,-0.031078260674595626,-0.7623710345412105,-0.756736041739987,1.312089783269085,0.1544671852963572,-0.7313444890387949,-0.06945736450284697,1.004
-0.6662665887961071,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.006906460582017715,0.016201872070139345,0.002310932178477998,-0.002949232859872808,0.7280019709726689,-0.8786734021644952,-0.4592856508227957,0.6824761165975595,-0.8608876688208538,0.30887021255369645,1.0025
-5.29470159452211,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,-0.0019474809589965503,-0.02337296324719418,0.019621695596317323,0.003925803649513782,-1.231794920043748,-0.0400853380673084,-0.4252721817830647,1.1625244541498532,-0.44988642854233374,1.1386436688454837,1.0021
-5.18335582591429,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.005086844312513605,0.023737700082243407,-0.0071405912382012104,-0.0645100234220326,-0.05733516420781508,-0.5068180445492456,-1.7654334603616848,-1.2274703983500304,0.7380222722124964,-1.0535186846893527,1.0049
-11.3511159043983,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,-0.00029985720826530837,-0.020723011368062316,0.06106537267778478,-0.04232264731837354,-1.3086888179668545,-0.27296322415107566,-0.5498216002100892,-0.14355472232638847,-1.0881136995434193,0.19669438484362267,1.0037
-10.2715961430842,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.004916624004108527,-0.0037438410387693466,-0.016577972322281198,-0.028927192904314225,-1.759017553858145,0.35517744984583055,0.17391952269771027,1.1015609001709763,0.14981120786267316,0.4352239228836233,1.0036
-13.798437860746098,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.0048940687272569505,0.012005301965444914,0.02339853583585949,-0.033019305552283384,-1.0114127039188139,-0.4036344891913574,-1.5140510823835465,-1.3866090991627675,-1.2390962565225565,1.2056335774517613,1.0033
-7.81730433819849,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,0.00232046542166664,-0.005827498314227242,-0.06348400224175066,-0.37180727353270626,-1.657066815852899,-0.03839449713615351,1.7305685392439887,1.9192538704731452,1.519614371687416,0.2341543623128279,1.0070000000000001
-5.1638420201959,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.00342644651198043,-0.013165587784753185,-0.014561431064780805,-0.0055928129726741105,0.04962967952483993,-1.6025181807520656,-0.4495913220355042,-1.7764099982331496,0.17910483444937755,-1.1763993127502974,1.004
2.27957934494008,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.016446668540012865,0.023922646177583218,-0.012321963828171079,0.004080102333414715,-1.4561885106209718,0.5379751727765867,-0.11129608020240168,2.204535829776732,-1.0186481167240289,2.0596591917138016,1.0026000000000002
15.3500281524711,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.00783818312505069,0.02944188126671321,-0.012201236593437415,-0.013927766275719122,0.9508227916931957,-1.8212544136953153,-1.0513078119381873,-1.3691312935814697,0.7175056488511341,-0.32889858901143265,1.0008
3.96241108555822,0.7199999999999989,9.5765,10.2704,-0.20297826086956583,0.006563594799480654,-0.030421089278435787,-0.0028629736086394075,0.03151418459840016,-2.4710289417111833,-0.46588051677196524,0.8544667617403604,1.0452254382964725,0.2122385358647174,0.13975098312802972,1.0023
12.4144290306767,-1.980000000000004,9.1345,10.3398,-0.16050000000000075,-0.0029730274938373213,0.0045131380574332525,0.022718321879590775,-0.008407982875070275,1.2710900332741737,0.9235198154800162,-1.4156228712890093,1.5194028660125651,-0.978647108076269,-1.5019141854226599,0.9984999999999999
13.362238337303,-3.960000000000001,9.10904761904762,10.6924,-0.07681818181818123,0.011815271317100695,-0.009773406511525806,0.0253782395998563,-0.022513497121837034,-1.1899893320255037,-1.4859618797975018,-0.7976647704593239,-0.9586380496221325,-0.04758974224037422,0.1688396680195377,0.9994
9.033528179302,2.1099999999999994,8.947619047619048,9.527,-0.21556277056277118,0.004494517127321629,0.018395592109788694,-0.006486430425709955,0.013923955774819419,-2.151205523446315,-0.4748364627102322,0.029459125497488654,1.4383820698386816,-0.23839271550268915,-0.2625548974814104,0.9990000000000001
11.2330562726356,3.220000000000006,8.536521739130436,9.5559,-0.19761904761904692,0.0003269408325650147,0.007716104698058501,0.011709688463273693,0.006331049782975384,-0.17845647804893988,-1.3177528807655352,-1.0697999053873801,0.25049912925639145,0.04941204923248255,0.8868726357607272,1.0031999999999999
9.48429521244178,4.449999999999996,8.373809523809523,9.85,-0.09571428571428608,0.002620366666008067,-0.004240980537199235,0.006750885109763516,-0.006272169755689561,-1.4440544290022503,-1.4121549087213634,0.5513584824758381,0.963332199006307,0.05455908378154173,-1.6280657312200773,1.0008
6.62934652946789,1.3599999999999994,8.043181818181818,8.6866,-0.2865584415584408,0.011181794979899351,0.01224120990580957,-0.006706585002927312,-0.013663525409247868,0.72925920176747,0.5822407197217573,-2.104074784505217,0.41028213259705487,-1.040976149498541,0.2903504257482998,1.0029000000000001
1.41231545746225,5.200000000000003,8.014285714285714,8.7425,-0.5049999999999999,0.009758294373627407,0.019148466534149478,-0.016919170638949765,-0.030480639097186568,-1.1671413620513016,-0.9191979730974539,0.09172134969826809,-0.24358531918026127,0.5294231892859245,-0.8479366174539062,1.0
4.01813052758888,1.6600000000000037,7.729523809523809,8.8793,-0.08177489177489239,0.006016206563147719,0.010930276332627997,0.004876895641572787,0.10769932177143815,0.3958976870664368,-1.9383142699440568,0.3168484615014538,-0.760732149351781,-0.26308052721649394,0.01664694332572218,1.0068000000000001
-0.0266857728134405,4.709999999999994,7.087647058823529,8.4402,-0.38051759834368415,0.006301333282889843,0.01957106976706413,0.023260189806389775,-0.010841657056285925,-0.39149624260719446,0.9214505302908996,-1.1151907634508882,1.7431310892269616,0.411857771120793,0.6093634580553171,0.9965999999999999
10.4847391757838,-3.760000000000005,7.145263157894736,8.4687,0.3475652173913035,0.013087680045272165,0.006441218292378537,0.00373782089657837,0.013019935367180935,0.39681556833947645,0.19225185671886258,-0.27735375238653226,0.4044972101180586,-0.2964318203437783,-1.9377482908054853,0.9998
12.1705082948996,0.7000000000000028,7.1465000000000005,7.8145,0.023363636363636253,0.00793656456251668,0.006480205939677575,0.007088306921485099,0.009476072400486757,-1.2865192558855125,-1.5468338410738562,0.9895285942050676,0.8588189855986306,1.2821722075562316,-0.5798795720533177,1.0070000000000001
10.2732824841068,6.090000000000003,7.002857142857143,8.5564,0.22768398268398293,0.005101927733443645,0.052419235926510765,0.016105522640838643,-0.016653793253043503,1.8445290177485656,1.4476614813165318,-2.4795240534755223,-0.22336569556071875,0.008900210197823473,-0.11816899277046325,1.0027
10.9388248309436,4.8700000000000045,6.9455,9.8368,0.09095238095238045,0.013435039276778582,-0.0354079582662461,-0.024256092064064205,0.028613183268989317,0.4205557661892939,0.07473897401475771,-0.17818237638409928,1.0810983935868803,-1.6224792780639827,0.014930630583009299,1.0012
11.913196282682598,-2.5700000000000074,7.0215000000000005,9.6818,0.4666666666666677,0.0007860956092837768,0.03298438162620343,-0.0048498757011152804,-0.015239403785425765,-1.17860466598292,-0.8220572469695712,-0.8642955196722841,-0.12186128374180559,0.8912832269883412,-0.35440902712635075,1.0008
14.4529565688978,-0.1599999999999966,7.089545454545455,9.9011,0.211515151515151,0.010527779411109606,-0.013859337498407953,0.009572904006049043,-0.02975870716763751,1.209053693033821,-1.4928459521680333,-0.3615227464649515,0.37704429501550213,1.0564866728927953,-0.6810173809244903,1.0046
5.457482212649319,-1.7199999999999989,7.027826086956521,10.0697,-0.03557312252964451,0.00030372719884930177,-0.005064723328841225,-0.008963252021249701,0.014328312251151942,-1.7622995003621793,1.2070340629279466,0.17396611116800723,1.569726238658366,-0.11749091530153158,-0.6932872697883801,1.0019
10.8110816867335,6.359999999999999,7.148999999999999,9.3386,0.1763913043478258,0.010510972465343826,0.012918847730436056,0.009277521264174027,0.021632247280061634,1.2125346836595632,-1.0846639218072938,-0.7826106767520291,-0.30429763243662206,-1.1009947438738776,0.9316531803949075,1.0065
2.11965971605554,2.1400000000000006,7.267391304347826,9.8309,0.05578260869565277,-0.00570255294954336,-0.006679191285559938,0.0093313102075534,0.026427803362004454,0.2623774032570739,-0.5866237867997315,0.5263186128509743,-0.15903971697171013,1.056392761277505,-0.9571200006863545,1.0076
-7.469681655462449,-16.28,7.250952380952381,10.2363,-0.18250988142292535,0.0025869882218962914,0.01235513052509063,-0.003500803830664978,0.03460743778350306,1.964567029965883,1.1590652554712126,-0.501232448316936,-0.34065736488986537,-0.6589781210574709,0.4975652312192527,1.0065
-3.58883853313516,-7.390000000000001,7.492380952380953,10.3632,0.032012987012987715,0.0032375223482592475,-0.0243076636146764,-0.012263258743235639,0.050767070766170264,0.07781890442678864,1.720064495365673,-0.6152092614667057,2.0657330550184825,1.5938501725835796,1.1705874155770342,1.006
-2.43623056142321,2.049999999999997,7.645294117647059,10.1363,-0.15732919254658473,0.001490754634444258,-0.008977338534458923,-0.005595148789183213,0.02373944623246338,-2.95815561852784,-2.2922403174859505,0.513751193397262,-1.7957623081321892,-1.3435741116676005,0.05577246238475947,1.0076
8.122915231927669,4.550000000000004,7.5905,9.1406,0.09804347826086968,-0.006524019314097629,0.001086934869126921,-0.0005252112544376075,0.020523085126605167,-3.4751438569244475,0.1577003667281928,-0.3747607677643239,-0.19705496407904197,-1.0365835100438345,-0.4080437221784124,1.0053
13.4712671683598,2.1799999999999997,7.676,9.39,-0.24452380952380892,0.001668493031766971,0.0033324559851042324,-0.01403845212976762,0.04634389350960966,0.33592807387101564,-0.1529752427655681,-0.8824803876435898,0.5888880880309557,0.7943835904554802,1.498830023437869,1.0034999999999998
14.2444824401135,5.090000000000003,7.745454545454546,9.2639,-0.19502164502164554,-0.00128140360579998,0.009097576402576024,0.047778414179241224,-0.002771918278035912,0.46120278805559456,-2.1421536000552877,0.882137853049275,-0.14873563858357283,0.2862013224149301,-0.06246570643469535,1.0026000000000002
11.2,0.0899999999999892,7.7155555555555555,9.4292,-0.23284584980237089,0.0023415140383544752,0.013780958828144563,-0.01104657108106366,-0.016751378897174263,0.5991895301488943,-1.4086924523722417,-0.9708881299812451,-0.4780114477671758,-0.28610764472336253,-0.9773662504968159,1.0033
9.5,-7.099999999999994,7.576842105263158,9.3712,-0.09160869565217489,0.006014531658410149,-0.009557509410967668,-0.03307402627313749,-0.011315390874125697,-0.1756725485861872,0.32329732633947417,-0.5640492766367032,3.1911561574542726,-1.5393045368874205,0.33226395703095857,0.9998
13.6818497141053,-0.29999999999999716,7.320434782608696,9.1104,-0.22534782608695636,0.0034457516220438578,0.019980331279713326,0.010117207502581493,-0.027030947180398,0.3318518850992018,-1.8092230046513458,-3.247872052504741,-1.149822954626112,0.6386338594419162,0.5778138943682326,1.0007
7.29177357465195,-4.880000000000003,7.132272727272727,8.8941,-0.5092885375494065,0.00795502502225176,0.013739922356071688,-0.01845219127211095,-0.0036286460637118267,1.038915842363685,-1.6522074164834588,-0.8994976817968475,0.06887681964002436,-0.020789791165109067,0.37319934532262683,1.0039
1.89114716276617,3.789999999999999,6.855714285714286,8.6122,-0.2635064935064939,0.001439699193754862,-0.003549521963305935,0.005397878022467495,-0.010388226124455002,-1.3999252038640924,1.118456642009632,-0.23817810926495916,2.2708478770818226,-0.12500708266596663,-0.6517215249885263,1.0007
3.27892994405178,-3.1199999999999974,6.789999999999999,8.2566,-0.31720496894409944,0.013412030935514352,-0.010681782373241688,0.006132336017820705,-0.0034650511588090183,-0.17894428017043032,-0.6109146789686719,-0.41209626813457423,1.1038427580353465,-0.1683355335290122,0.7942218999362861,1.0026000000000002
-3.37110206409046,3.5,6.457000000000001,9.0219,-0.12612836438923392,0.0044967414516801085,0.013949120124287617,0.0424078755177959,0.008105269371931456,-0.3916744446704256,-0.9670661728552008,-0.5289204235108766,1.1501832248072008,-1.0744642213093352,-0.3592049546729281,1.0047
4.808646188706719,4.100000000000001,6.151363636363637,8.2594,0.5413852813852813,0.012513540156144032,-0.00010910913700357128,0.00768317140698116,0.011514967545453558,-1.4350497952346912,-0.8203620407644483,-0.7433132681999398,-1.5534622113934888,-0.9178098297593585,-1.3315299479177174,0.9983
0.0219227451242985,-3.6600000000000037,6.038823529411765,7.9343,-0.0648221343873514,0.009419433323529347,0.01760221216819602,-0.006775942982102379,7.772859646593133e-05,5.163137569443869,-0.48692543608474015,-0.2373729824673145,0.6220041721089973,2.646467751503314,0.5176161081265919,1.0057
-2.77815139102764,-7.990000000000002,5.938421052631579,7.8881,-0.8150869565217391,0.005962566698180183,-0.007073913538373944,-0.025271504684095447,-0.05575962926465827,7.543266341917817,-1.6399701324815719,-0.04751506909675093,0.9034333171951907,-0.30829055463577354,-0.14056812637531443,1.0017
-25.8915778465087,-23.65,5.79421052631579,7.9881,-0.6341818181818182,0.007583592963118946,-0.0049053013216777686,0.0034675642317729682,-0.07534076438909665,-0.995641912969029,2.5325319210054817,-1.8011024680164436,-0.5861045821340163,-0.32195034147236634,-0.27713490110338684,1.0073999999999999
-18.995667046426696,-13.629999999999999,5.994736842105263,8.2881,-0.14363636363636356,0.02374682844729037,-0.024403374954403034,-0.11379770572337833,0.024786005765074393,-3.589221872350913,1.0910289970134388,0.46620696367131464,1.831147487174007,-1.4395699059417533,-1.2465995418690798,1.0068000000000001
-7.10596868124643,11.0,5.468823529411765,8.4881,-0.013658008658008924,0.0048354504506615825,0.05569790372828187,0.014402432222418327,-0.005850280876822822,-4.271381506025926,-0.31136156472937726,0.4925306914918995,1.462539105279039,1.2212387248597476,1.0533109162896745,1.0024
8.10961460658436,10.890000000000004,4.994,8.5881,-0.009069264069264449,0.004226868549322305,-0.027239551785603666,0.0550011868366056,0.02967201051694701,1.6245064022663198,-3.1131392082610816,-0.7671680670785087,0.7824588833114741,1.431841231225261,-1.1432637284264453,1.005
-0.12005487185852,2.969999999999999,4.2290909090909095,8.8231,0.0830237154150204,0.011443562030128973,0.0022330168935678074,0.02629331330814466,0.012382705947745265,-0.37878891444760787,0.2226324318741577,-1.3148791280781602,0.5061057695914077,-0.6049230863619596,0.18744423691839668,1.0033
1.6113816789744,1.5,4.155238095238095,8.9478,0.061759834368529276,0.00762049684899857,-0.01623325675937437,0.01302206675923756,-0.011799179080616895,0.09729471575728417,-0.4323858057120866,-0.05662124301588479,1.1934037848747951,0.6391057359251132,-1.4317848668076665,1.0042
2.2291851480168896,-3.8300000000000054,4.165,9.668,0.012943722943723479,0.004438286036494432,-0.003637988992730712,-0.023557634669682415,0.023952145143274706,0.6319717667247318,-1.000973636562231,-1.3021986615705439,-0.4171706669072704,-0.1534637326469457,0.31773409463807767,1.0047
-4.72660212556268,-0.7199999999999989,4.174090909090909,10.1207,-0.08454545454545492,0.004229620803091194,0.04423326957281759,-0.004566589256668863,-0.045497448937029006,-1.2928642530413035,0.5235697431117315,0.016160540981422913,-0.6259300042153065,-0.25730332920615423,0.05684050281589544,1.0046
-10.8959297098114,2.5,4.061999999999999,11.507,0.3049350649350657,0.0028889551852699924,-0.0529216163001891,-0.0032009540210147236,-0.019488275173818792,-1.104015162196612,-0.4574013035228906,1.0002384881658133,1.2588572176966453,1.5780821170080337,-0.41777915650631214,1.0034
-1.83026838893355,7.300000000000004,4.171304347826087,10.4836,0.45490683229813644,-0.005235954473500115,0.023308986333830717,0.0611363147512165,-0.01701218677658467,1.6296468065790612,-0.8404455037733449,-0.62667126182396,0.599718392563558,-1.1319918003999276,-0.2850389589328426,1.0064
-10.9914199185334,4.780000000000001,4.306,9.8636,0.2579503105590062,-0.007767855840654647,0.013002658375333098,-0.02822383821858665,0.046115967984286854,-5.230124403351177,1.9919484446668099,-1.4963497327395978,-0.7694510479755515,0.2703050853869463,0.6042594362564461,1.0055
7.594193052944149,7.509999999999998,4.057894736842105,10.0714,0.3360714285714286,0.005935705405676117,-0.025913817736016753,0.038813615517604205,0.06993904487312719,-2.1459342946688986,0.6309611708177303,0.9971262330259876,0.6433107712176105,-0.12030793148865103,-0.4959492514576984,1.0016
15.869936498384998,3.1299999999999955,4.222272727272728,11.879,0.5525000000000002,0.0037839008944473562,0.004246704613754204,0.0008585719226203992,-0.010659563997707622,1.961431137663107,-1.2313544661327218,0.9242878299876841,0.09461388494203964,0.5951644855641216,0.08489275426646418,1.0063
5.5952864962941495,-0.5999999999999943,4.514545454545455,11.3279,0.3504545454545447,0.018658772238410393,0.056886637299443876,0.06108695350972937,0.007307211299915295,4.446348302581294,1.0122255561961282,-1.038174086537484,0.04487704497482649,-0.13009890412259667,-0.0506839698346092,1.0117
-1.36627585194781,3.719999999999999,4.791052631578947,11.9136,0.07097402597402613,0.00932576740688873,-0.0757088275727753,0.005997700755774105,-0.029003858165451035,2.5577094597921546,0.2696010600530356,-0.07481220195622323,-0.8303994613697037,-0.40491289801328617,-1.3067972379876251,1.0069
-4.99353212047102,4.6299999999999955,5.1033333333333335,13.3997,0.3540259740259746,-0.00450719278841305,0.02821070265301273,-0.016818758442493476,-0.036993881611838475,0.12294377621594811,2.4448798279650132,-1.9571861924267313,-0.9713455998916201,-0.008865441509396757,1.3273748703689368,1.0070999999999999
4.254749748508949,2.010000000000005,5.759545454545454,12.4946,0.6559090909090903,-0.005648694919266006,-0.02475946903503612,-0.03629239934556949,0.015551285591676844,-3.3154516035730532,0.09095343519457727,3.8074541993192317,0.9450255415952996,-0.01911371347809598,-0.4100398065495575,1.0059
8.678658361685441,-4.420000000000002,6.297272727272727,12.3028,0.8072727272727285,-0.00523312415043975,0.016614308425191737,0.04000733286790492,-0.014233430418673976,-1.759063487364259,1.4047259335417572,0.7043985439928013,-0.7111079526900176,-0.2446019908864263,1.0566441288710293,1.0073999999999999
10.177222485243195,3.739999999999995,6.569090909090909,13.6222,-0.1404545454545456,-0.005421108107340089,0.027992872766532173,0.00025335193280895396,-0.016217638802084267,2.6859631026412423,1.012857171265382,1.2701815816865045,0.4251824671801649,1.0024460829077355,-0.2744173619377619,1.0065
0.935404031291872,9.050000000000011,6.809523809523809,13.4727,1.2318181818181806,0.0069856049712200274,-0.02686475330750504,0.004103097868750183,0.02020863144243279,1.4584269772642404,0.918747732038305,0.6105624625264392,-1.7343990457895089,0.13829507867171711,-1.411896621379263,1.0090999999999999
-11.8557119182145,-2.490000000000009,7.331999999999999,14.7674,3.3940909090909077,-0.0066622054670055775,0.036838780812948,-0.025409898912851503,0.05617880609340986,-0.3660251982816914,0.3494384034296324,1.378464948598527,-1.2047411754525816,-0.5063461620685356,0.11351823965534144,1.0126
0.849846408145954,-6.8799999999999955,7.617727272727273,13.7279,-1.1775691699604707,0.005662723192051189,-0.05697410252150448,0.059163435763807115,0.03705037878431128,2.1361423935286044,2.9041606950752428,-0.873519896504958,-0.797452504099852,0.07295129928156274,-0.351459793315919,1.0067
-6.629539201801729,12.340000000000003,8.286249999999999,13.5372,-1.5546169772256775,0.005207027692815558,0.000635123139229421,-0.06527869958862809,-0.14683899339059003,8.000931915281901,-0.10417489523792144,5.412025393941772,-0.6565796691090151,-0.6563199038229133,1.1614280157590129,1.0146
-14.9686047419103,10.61999999999999,9.565263157894735,18.3345,-1.383904761904759,-0.002036198403951417,0.08496871061947253,2.1065364759209615e-05,0.0722992528729538,-0.5394196231351386,5.356328830363992,0.5949314700218392,-2.1951477183267523,0.7460800196625146,-0.8877303047976605,1.0156
-3.7468893662306697,20.120000000000005,19.873636363636365,12.5387,-1.1271304347826083,-4.720759639198491e-06,-0.01966878623330537,0.024676714999102956,0.05370353719362697,-2.6769852830856635,-1.0335137362204876,1.6177545324446898,-3.092690199297613,-2.0346976957929064,1.3633129207020709,1.1123
