fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента валютного канала,Компонента денежного рынка,Компонента спроса,Компонента рыночной конъюнктуры,Компонента предложения,Компонента ожидания,inflation
10.4556193579388,0.7800000000000011,5.9935,11.795154185022026,0.1849999999999996,-0.00325400151705324,0.0003683716999542952,16.22488965265488,-0.01270226098636762,1.1996030020387292,0.18223387659177362,-1.7374785258302443,-0.08500177314156193,-0.5942827236956849,0.03383825216079462,1.0023
13.9877868659978,-1.4200000000000017,7.845000000000001,11.522132796780683,1.0168809523809523,0.0055400377916079435,0.009313538546043887,16.223025037728416,0.016563600721957172,1.5724433852847983,0.7220595528517288,1.2622554165864568,0.9845359713184766,0.1745442149776056,-0.4485537211036191,1.0088
8.521605080250469,0.28000000000000114,7.874545454545455,12.67274472168906,0.09534632034632029,-0.012078642597252554,-0.042555474513168434,16.21760021707194,-0.002449179713167382,0.4475740385594385,-0.24822725341133758,0.07340755364218385,-0.6259323200536284,-0.004502838067889814,-0.16860064560000768,1.0064
3.4962063863877,1.7800000000000011,8.214736842105264,11.720956719817767,0.45727272727272705,-0.010681038994249548,0.018490559725186984,16.228716369780393,-0.017730293252189,0.9384381818416073,0.48790718520112514,1.3447140771774935,0.12133721431574032,0.18958098827548078,0.05624245924045225,1.0089
6.92429043914039,2.259999999999991,8.233157894736843,11.34878048780488,-0.07261904761904692,-0.010187438821013473,0.005451871409899667,16.21717974637178,-0.02037356008837321,-0.03516537483281415,-0.37467884448598804,-0.39964135804168605,-0.22414321648423885,-0.3315755709964427,-0.3182914991697183,1.0061
9.0350166578737,-5.030000000000001,8.172173913043478,11.830396475770923,0.6450103519668744,-0.00579470165427054,-0.025215635288438065,16.211622994000738,-0.017747446700681735,-0.26440809974286317,-0.4389236624854554,0.6291262518104571,-0.6848065744000369,0.020092377766045482,-0.08170293026512127,1.0037
6.23909072716953,-5.159999999999997,7.877142857142856,12.459183673469388,0.06070393374741201,-0.00880594792225331,0.02265343003931619,16.196285511417557,-0.023048546850938934,1.4333884243481416,-0.17205876882706303,-1.6021510795121419,0.19457124108614035,-0.4419593946847498,0.1145551300908429,1.0064
6.3302313636059795,-4.519999999999996,7.949090909090909,13.81726907630522,0.127359307359308,-0.0062885708052640155,-0.030548503205270805,16.19474095782048,-0.016730696972615533,0.2221136495101748,-0.4403859944255823,-0.1160113889378474,0.5365283530492155,-0.9797072573019365,0.35447450887570386,1.0066
2.11794985500123,-9.659999999999997,8.240434782608697,13.146153846153846,0.4549802371541478,-0.0007845108629993547,0.010027390854652651,16.18779134574588,-0.016813748408637252,0.9024198060586627,0.14361800735170427,0.09172876104082148,1.1025353171762462,0.5627523482574606,0.1497954268270682,1.0092
-12.7686100716308,-7.990000000000009,10.211111111111112,15.462264150943396,1.239065217391305,-0.012189188876449819,-0.005025156309608647,16.194718670763457,-0.0005810249633988462,2.309039185910727,-0.07438373983699387,-2.2289732465585086,-0.6637331310447439,1.3831582302478325,1.6848933399763335,1.0076
-5.4177394019707,-17.099999999999994,15.468695652173912,16.57123287671233,4.337021739130437,-0.0071978923466495814,-0.004794210345316685,16.175616154391097,-0.017920026333099415,3.50273745185599,-1.125088316076804,-0.5356529029965382,0.025984492378869448,0.9458740187399031,0.029311152910762445,1.0328
-20.7425248551475,-14.580000000000005,16.964666666666666,18.07232704402516,-0.6292490118577092,-0.01572023359846142,-0.014071620538746998,16.194245553215875,-0.019667888022182112,-0.15285556118751156,0.00812383292414306,1.5553774119078834,1.2603986973882728,-0.4690588652778889,1.306131719607358,1.036
-10.5439079625317,10.340000000000003,15.116315789473685,15.659763313609467,-1.0477727272727275,-0.015367811989454694,-0.027758523372224175,16.15879901756312,-0.016437386188622227,-0.3046585428850961,-0.8550034181935744,1.754079889079954,0.43617274452446453,-0.6574355467833347,0.7414123740721691,1.0347
-4.90849648288956,-2.210000000000001,14.902857142857142,13.967980295566502,-1.0367727272727283,-0.029090097717043406,-0.028385423198159287,16.144410211338034,-0.06506280075783621,-2.921510179347294,-0.41377095252485413,-1.3308637672955719,-1.0444413440624964,-0.6577631998045818,1.2395439588154302,1.0149
3.04536027797445,3.6300000000000026,14.357727272727272,14.32905982905983,-1.2495454545454532,-0.00799851588598166,0.05805033130219961,16.13472280953123,-0.04138587635756075,1.1948819829390638,1.0066317862661005,1.2827007936382635,0.9099808813208698,0.6401507549675406,0.1744228107806597,1.0090000000000001
-4.91414781503908,4.559999999999995,12.828333333333331,14.994845360824742,-0.21603896103896147,0.00058281483159206,-0.04867244248257485,16.108357197511804,-0.025720359479132426,-0.9207340044354687,-0.45423567724618263,-1.441793111251408,0.04088855791998113,-0.488045466542481,-0.30685951584251825,1.0083
2.41614305264822,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.006401191175056553,-0.04747488454012405,16.104276838243525,0.0047253152719957114,0.33327211410040686,0.40935554991124407,0.7812679135204758,-0.15769735595573062,-0.5884746145671889,0.6767592988054029,1.0015
0.874862907556333,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,-0.002616282636980216,0.04692437636007618,16.093843157342995,-0.016472690835444226,1.731030291341961,0.6184969974969737,-1.26416502679624,1.6025307841199987,-0.5171715072511334,-0.6605212439892486,1.0024
-6.220424083465309,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,-0.00041193660357663475,-0.07139482774702266,16.101424776743194,-0.0040434930311867845,-1.3055073302205333,-0.019791654863338805,1.7581199135227232,-0.5860119370692249,0.5887065258578829,0.12295439767738538,1.0063
