fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента денежного рынка,Компонента ожидания,Компонента рыночной конъюнктуры,Компонента валютного канала,Компонента спроса,Компонента предложения,inflation
-8.0,-17.099999999999994,15.468695652173912,16.57123287671233,4.337021739130437,-0.010563512951739185,-0.005752811926685197,0.004729710034947487,0.026514999624831503,2.782035445837469,2.0904816212548156,-1.0928649495839766,0.8596457199693419,0.3340235662846672,-0.302137248052954,1.0356999999999998
-19.8,-14.580000000000005,16.964666666666666,18.07232704402516,-0.6292490118577092,-0.01919171597657332,0.0010940747313306076,-0.024646211971624865,0.015414041595995798,-1.771050241220882,0.1013207756331731,1.0409443432275611,2.033375182155923,1.7152162706833147,0.7690650227071066,1.0428
-6.0,10.340000000000003,15.116315789473685,15.659763313609467,-1.0477727272727275,-0.017562456003437532,-0.0375121251659678,-0.07073216837894591,-0.04911941216330007,-1.7161534595431451,2.7787190649139597,-0.5884873643732158,-1.0104584307048154,-1.1608800005400763,-0.5872520139980235,1.0246
1.9,-2.210000000000001,14.902857142857142,13.967980295566502,-1.0367727272727283,-0.02155254657418837,-0.0414636163524964,-0.043820107881025194,-0.024469801736680452,-1.0273986202535117,1.2928976476446674,-1.1274685175308095,0.5081258908359677,-0.41561474205263577,0.8910479851364693,1.0127
-3.3,3.6300000000000026,14.357727272727272,14.32905982905983,-1.2495454545454532,-0.008008660002911228,0.025966795831086742,-0.015586922326448871,-0.01907766572880476,0.6303678118831224,1.1666189274961782,0.5073407110607802,-0.16662502349326264,-0.1736368629771643,-0.27023478279690194,1.0079
-5.7,4.559999999999995,12.828333333333331,14.994845360824742,-0.21603896103896147,0.001594795407159566,-0.01744380235033738,0.038515446973004686,-0.01769740387697638,-0.310636132509435,0.5616164744549208,0.03139747563292213,0.6815038655529446,0.37086101083848166,0.6921449526231667,1.0049
-2.0,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.0034081453896046554,-0.014459715960278174,0.008343784495338014,0.007843419922977546,1.0757618201363892,-0.746207251104617,1.5859375536429245,-0.3581632842551736,0.48781656583544636,-0.3573483840285939,1.0057
-1.6,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,-0.005696984273523498,-0.001268538681804543,-0.008245211700344868,-0.01752046811193253,-0.3701773579065116,0.6117895688132435,0.9105213194386124,-0.4660972769714434,-0.7582074273550818,-0.812787541602677,1.0043
0.9,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,-0.002084465480272968,-0.0026080708347606674,-0.010595052941685168,-0.00995906154523496,-0.4809707774390196,-0.12469268289898806,0.4733519714009553,-0.6544826739718305,-0.06142009631163113,0.029831096601720036,1.0083
6.4,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,-0.0022405067852364624,-0.009476112094107592,-0.005036927871248764,-0.022757071014847696,-1.3929518266044367,-0.00502039254887299,-0.5812170660267725,-0.37044590945534683,-0.46346511406507834,0.12762766080883814,1.0066
3.9,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.008326446382195485,0.010668592148107336,-0.01114445665118069,-0.008127283711164779,-0.490694337144341,0.6789664079850536,-0.7698831106959159,-0.6617605354504348,-0.4605277697657567,0.3134993196595234,1.0063
-8.6,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.007418343719145071,-0.008466123572345552,-0.02205249211141691,0.006425317399958885,1.3380601158672083,-0.16924493404526617,0.5108659576201763,-1.498037830298529,-0.00847819925900483,0.06460284066872873,1.0045
-9.4,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.005662317613158052,-0.0010036775744577398,0.006443603729294978,-0.018364678065822204,-2.0377820767402692,0.11406883028799515,-0.5667889172752305,2.267196989330681,-0.5152801248125604,-0.8395605658639644,1.0066
-6.6,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.025930128335934555,0.007526391594684156,0.0796949715391797,0.016159736077019815,-1.2854001393917514,0.7552347063092123,-0.5228291196531091,0.1117295524627648,-0.9659546472424642,0.4525924579598142,1.014
-1.1,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.009524647580880341,0.054552410923623285,0.0032286515238553193,-0.005834285756018076,0.0447343176440856,0.43000680768161015,0.4285393569378021,0.258955760330197,0.6216992116891168,-0.027653794133238718,1.0057
3.4,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,0.002700435729423134,-0.012435104074834058,0.05540569019870034,-0.014485037542360857,-0.016261976132906704,1.0018992571758207,-0.17238541553913556,0.04904416123235926,0.1496953479858462,-0.27347850814288543,1.0037
-4.0,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.014238264492451691,-0.02682835860735011,-0.010854849246843656,0.0013654228341248853,0.07767617268903844,1.2799744021031974,-0.29644485451107433,0.13899309179311484,-0.7089207735850507,-0.252138679858414,1.0029000000000001
-3.6,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,0.001347221175306501,0.036013107071623196,-0.02288775507918217,-1.3547764622146019e-05,-0.4248163043521773,0.026083110632422857,1.2396332035735933,1.0250033477524976,-0.18516547987140264,-0.11855550361001076,1.0014
-0.8,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.0110594087255933,-0.0026352898181070117,-0.016045727688506872,0.0008147521213945907,-0.6646115036256652,-0.31993876738949806,-0.21286979300394532,-0.7488268651832044,0.34819626143658816,0.7272045664012501,1.0028
5.1,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,-0.00012138256955651627,0.0030517940258594223,0.012508331120006488,0.00019787951224792266,-1.097627681651849,-1.1636515257182865,-0.9152525503272599,0.7199712348550131,0.5716558558633,1.241192788274589,1.0037
7.8,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.005150390251397852,0.00988261101209531,0.004065516124935442,-0.008952806437999783,0.755923397814227,0.6718058544335218,-1.102482082021284,-0.9702146662023543,0.1716661205870187,-0.535498962177907,1.0033
3.2,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,-1.3158507696786614e-05,-0.001225627395974982,0.010440265546936445,0.0017415335228889717,-0.8096013317573483,0.07293380682580133,0.7411678321390723,0.1264988144564397,-0.8504447640681986,1.0314552099829046,1.0063
-1.4,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.0018398280690643531,-0.010160136489565375,0.0008808489225096139,0.004348400574667011,-1.4631163438227486,-1.3275558793668722,1.2587329753185745,-1.4138937107673037,-0.365551238976401,-0.4595759481138679,1.0028
0.3,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.003352138083966949,0.011700922277297465,-0.003196571080579247,0.019865734067856522,-0.16954407814233124,-0.15626677742775988,-0.6089005790246376,-1.747108349274601,-0.9048603723423565,1.4854147484815692,1.0025
-0.3,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,0.0007202972545492514,0.01003783978184103,-0.02446248889081204,-0.07479122079451095,-1.3559495384425835,0.867109118794965,-1.3853080293108109,3.4815577504726134,2.014997891166453,-1.1944739469603098,1.0012
-4.3,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.0064120195837809035,-0.015796565564055953,0.05032661352239387,-0.004933526717943337,0.2775708275079111,0.5924358812378454,0.15751881943075458,-1.040915218718744,0.17974429426025182,0.0009820842507003665,1.0043
2.3,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.021060494325784163,0.03054576895892147,-0.007498402855350861,0.006928847708696395,1.2000013145260084,0.7123647329091507,-0.5697544465778193,-0.09762153328631726,0.012866260530759756,0.8791490874141087,1.0028
2.7,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.007655524263654456,0.004272126977266311,-0.0009391511335969938,0.004927350424761556,-1.1839897265412656,0.08229022207853323,0.4980039516801514,0.34162911432952064,-0.07428331390640967,-1.3213650798411307,1.0029000000000001
1.5,0.7199999999999989,9.5765,10.2704,-0.20297826086956583,0.0027757051847707714,0.015086965363037663,-0.0009858765357186883,0.011588952687748844,-1.3556736236358409,-1.553661348165068,0.3631093279879096,1.2835919498672286,0.5295946266005604,0.08016696996546088,1.0027
8.4,-1.980000000000004,9.1345,10.3398,-0.16050000000000075,-0.0031172484264150313,0.007047521080361108,0.01470483261560318,0.03734194240237798,0.21783084631310273,0.2915772254730858,-0.7978786969345913,-1.034063811671496,-0.1699785011807165,0.8409987539294719,1.0034
3.2,-3.960000000000001,9.10904761904762,10.6924,-0.07681818181818123,0.008363407930668032,0.01810186560342686,0.02674222836726159,-0.00562777131600356,0.045533272220212244,0.5814112569420226,0.7012842098816148,-0.3113145795521288,-0.23338860775826228,-1.0229586785841747,1.0023
2.1,2.1099999999999994,8.947619047619048,9.527,-0.21556277056277118,0.004457039890878534,-0.013805181754895202,-0.006995019120253687,0.008018328309985279,-0.4789824473243251,0.1350589381375652,-0.4067846288279445,-0.3267745426248481,-0.4642935720017485,0.3493711037468686,1.0017
7.8,3.220000000000006,8.536521739130436,9.5559,-0.19761904761904692,-0.001085773440500759,0.018479016239563606,-0.017360278477625002,-0.004843208882034489,-0.9392954763389535,-0.30477667918087326,0.10816096535258614,-0.5652825286812125,0.85771593302156,-0.24172643355779772,1.0022
7.7,4.449999999999996,8.373809523809523,9.85,-0.09571428571428608,0.002722021474021119,0.0020725543468174124,0.005504520013417391,-0.009122154679475969,0.6169421320474527,-1.1449766626484557,0.015915963157147765,-0.427301892751379,0.1601022519208372,0.984877420013315,1.0021
5.9,1.3599999999999994,8.043181818181818,8.6866,-0.2865584415584408,0.010174529536321586,0.010942993856343008,0.008570713534918895,0.0014510787784800527,0.2518792262000658,-0.46317567087320394,0.22019205441499998,0.11521248434746123,0.28349845660827855,-0.15243691499412984,1.0011
-1.7,5.200000000000003,8.014285714285714,8.7425,-0.5049999999999999,0.009415529616376261,0.008443743378062862,0.004800692670364981,-0.04753163998043419,-0.47743391833254806,-1.2750713452963514,0.4959900100654301,-1.2772419983182806,-0.009132143221811124,0.9065769403377931,1.0002
3.4,1.6600000000000037,7.729523809523809,8.8793,-0.08177489177489239,0.00408334500465557,0.0007586660155123326,-0.0041823837249417295,0.061094873853138054,-0.33786789121738187,1.415633420473004,-1.0397449468314146,0.36530723791576986,0.4170704733082156,-2.49600018044805,1.0005
-1.8,4.709999999999994,7.087647058823529,8.4402,-0.38051759834368415,0.009406141117443312,0.0783527771633672,-0.015902221442644304,0.036656369976913794,-1.3207239817078997,0.6004376806158199,-1.8225426046703743,-0.20378481014563476,-0.16064864464304812,0.14944125123624435,1.0027
8.6,-3.760000000000005,7.145263157894736,8.4687,0.3475652173913035,0.009182629195091607,-0.05775764291112928,-0.004347790475915048,0.002689918603431707,-2.4524325743499635,-3.0059726038931,0.21344174301122742,-0.6285051051238391,0.1820423540275234,-0.39947800186822063,1.002
20.6,0.7000000000000028,7.1465000000000005,7.8145,0.023363636363636253,0.005305322676399271,-0.0009479811567167928,-0.01477238513638568,0.011569715846531992,0.35247466695047436,-2.106068169702658,-1.7595313379261592,1.2863681347054143,0.5427222918852177,0.1500009222283669,1.0027
10.2,6.090000000000003,7.002857142857143,8.5564,0.22768398268398293,0.008612867181179595,0.016501255091458944,0.05085195902895023,0.008913593055703828,-0.19597838696342024,0.18833199698041997,-1.7541837600732921,0.2859263978439157,-0.10872144512767454,-0.22616692281205428,1.004
9.7,4.8700000000000045,6.9455,9.8368,0.09095238095238045,0.012934715310052525,-0.011974851074365134,0.025395992871427353,-0.02240910938948737,1.217899753934205,-0.492791539737472,-0.48741081411175724,-2.051451847805742,0.31644901350839,-0.40698497625594715,1.0021
9.3,-2.5700000000000074,7.0215000000000005,9.6818,0.4666666666666677,0.001839306832060572,0.01152576274048478,-0.02416140075353823,0.004439033707345885,0.014489238409940538,-0.2828462649169705,-1.1922477394586086,0.09182114328233792,0.09528558654667152,0.7419372776296512,1.004
6.1,-0.1599999999999966,7.089545454545455,9.9011,0.211515151515151,0.010004251653665364,0.0013582396132640895,-0.01606543291957152,0.013422039591258539,-0.2667776190062887,-0.7103675967164271,0.3806129954514865,0.20820746145968436,-0.3998153331491507,-0.5867566738398066,1.002
9.6,-1.7199999999999989,7.027826086956521,10.0697,-0.03557312252964451,0.0038759005745099273,0.0013501990546735954,0.02094357779031597,0.019856383624864193,-0.7158355724505061,-0.10781830424519827,-0.33651608471268313,-0.6119886211644398,-0.8124344256300966,-0.6798927818231391,1.0018
7.4,6.359999999999999,7.148999999999999,9.3386,0.1763913043478258,0.008887668559173889,-0.0005416506020665679,-0.0027365964853061087,0.017964974333196437,0.4666177136847267,-0.6026695605317272,-0.9483709889775784,-0.5616757090997744,0.5673995625597491,0.7171327410273282,1.0041
5.1,2.1400000000000006,7.267391304347826,9.8309,0.05578260869565277,-0.00236383860339906,-0.0024591718858530953,0.0003044444369777466,0.006946381546615754,0.050267956498180694,-1.2596766948614622,-0.5522089932485809,-0.19895153412501837,-0.3038373318955415,-0.1696751000934111,1.0036
0.8,-16.28,7.250952380952381,10.2363,-0.18250988142292535,0.0050972917527811745,0.013114517908242362,-0.003291679684362947,0.014414347531781502,0.7377567455858739,-0.27749008936734304,0.05236019591357425,-0.9125185258835445,-0.035240720741761204,-1.0963010072058854,1.002
3.8,-7.390000000000001,7.492380952380953,10.3632,0.032012987012987715,0.005972343983964734,-0.012006528573708763,0.005189043027996831,0.021352350658400354,-0.6548156445705086,-0.5777255542251181,-0.8422388829546036,1.5807950192661144,-1.0533225787413023,1.3345259779202343,1.0042
0.4,2.049999999999997,7.645294117647059,10.1363,-0.15732919254658473,0.0016421185464423615,-0.030247736169670247,0.0055764990821174365,0.0014303098321288843,-2.0057140021423034,-1.5178339542567856,0.9576031646033948,-0.7252170531325796,2.168733756251147,-0.7774823675950144,1.0061
14.8,4.550000000000004,7.5905,9.1406,0.09804347826086968,-0.004765095176390233,0.013463489101077641,-0.009076897012125329,0.018521872333957745,-2.5499518103504895,-1.7717034820665547,-0.6393061861145946,-1.0630707391839058,0.37283262219045543,-0.2098718904298098,1.002
16.008265049401597,2.1799999999999997,7.676,9.39,-0.24452380952380892,0.004841795204868049,0.014280694879333922,-0.020468666359924725,0.005567837439421908,-2.297347293866185,0.051392358052253694,-2.3493637817494535,-0.4977956707580695,-1.6327452372971456,0.8209332734981167,1.0031
8.96681734554505,5.090000000000003,7.745454545454546,9.2639,-0.19502164502164554,-0.0009437257981623759,0.034459196465899566,0.12432180098334555,-0.015837142340389576,2.1532355240920436,-0.29110639140947425,-1.5242705896281603,-1.7087963026607127,0.32370381638836165,-0.8652858774626025,1.0037
8.4,0.0899999999999892,7.7155555555555555,9.4292,-0.23284584980237089,0.0013394906203050283,-0.020650605356733465,-0.04244462931621129,0.004062523408782326,1.4580073610925766,-0.6755920141801982,-0.7028590999245682,1.1841635829332704,1.1013694863516816,-0.40893928842471183,1.0053
9.5,-7.099999999999994,7.576842105263158,9.3712,-0.09160869565217489,0.005944393440458384,-0.008915604344634787,-0.02193737671134599,0.01012118971909537,-0.42146869910722623,-0.0460813279645171,-0.41396447893338983,0.3176273142259808,0.9060809900556768,-0.46093262308047367,1.0031999999999999
9.19854262480406,-0.29999999999999716,7.320434782608696,9.1104,-0.22534782608695636,0.0024382126672151117,0.015200468845552706,-0.01302406612071394,-0.011651514885558711,0.23737735897726892,0.5696190019541089,-0.7597583339505098,-1.2818235258968689,-0.10695372870905645,-0.23501180886400436,1.0025
10.4311490731566,-4.880000000000003,7.132272727272727,8.8941,-0.5092885375494065,0.0064509499743241605,0.0021535255796329977,-0.029805264062996883,0.002841558625039653,0.6260134187563764,-1.066646629857356,-0.25559289483668163,1.767872935616001,0.23399470701982547,1.8587256758859505,0.9979
0.5763009794095301,3.789999999999999,6.855714285714286,8.6122,-0.2635064935064939,0.005843597273507584,-0.014565747963363407,0.005006500524462609,-0.00208633836771277,-3.100387707414248,0.7371623938213582,0.11538173059040659,-1.3855532934130368,-0.7784934862617302,-2.2239602119875213,1.0034999999999998
8.25696207848556,-3.1199999999999974,6.789999999999999,8.2566,-0.31720496894409944,0.01150823930910505,0.03184418553724733,0.0055706776860056095,-0.022397024909043495,2.0710856331804828,-0.5412688171988195,-0.11213375323969707,-1.7356727313921565,0.4641916103740744,0.7209578707645871,1.002
-2.55140203281486,3.5,6.457000000000001,9.0219,-0.12612836438923392,0.004296570755485618,-0.02119723393355777,0.011603483645171053,0.019770686406685556,-0.31191377978237,-0.20147063141286253,0.04872276627323261,-0.2531358380688719,0.854937104043424,0.2455980623347338,1.0012999999999999
0.678332672296748,4.100000000000001,6.151363636363637,8.2594,0.5413852813852813,0.014326848723280605,0.014038995522970055,0.0008927625558285968,-0.016824504805928342,-0.23114148955636685,0.7212073883623902,-1.1676630426495735,-0.19078176960167045,0.37418659815894195,-1.5169374982885133,1.0025
0.160797675377502,-3.6600000000000037,6.038823529411765,7.9343,-0.0648221343873514,0.005231307757203041,0.01865154746615083,-0.0034576647882431644,-0.010783052895735779,2.9387509267364327,1.1295082022827738,-0.34361679810913287,0.2964625078302955,-1.9109797952275869,0.5592220016448999,1.0008
-6.0194587846446295,-7.990000000000002,5.938421052631579,7.8881,-0.8150869565217391,0.009467773245281919,-0.0010794485781353558,0.021085563365659254,-0.008075191666431891,9.3223065337068,4.616289668532622,0.03592205609158257,1.3170112651064707,-1.3170439188497507,1.6703460004150614,0.9987
-44.4975142746373,-23.65,5.79421052631579,7.9881,-0.6341818181818182,0.010963016886901045,0.026507963448585414,0.03677756921227271,0.011761299236685119,4.379067791832466,3.3084339898169386,4.4047050079311605,-0.6186921442626837,1.9267972264737656,-2.422140770543496,1.0070000000000001
-35.98176096672881,-13.629999999999999,5.994736842105263,8.2881,-0.14363636363636356,0.023671759580498275,-0.08173551389387335,-0.28951744104656996,0.023991043161601056,-4.2684715911606075,1.692282535335913,3.1031108887684606,2.088868510026533,-0.126451401007319,-0.7616654461951466,1.0048000000000001
-12.7680290733772,11.0,5.468823529411765,8.4881,-0.013658008658008924,0.005783904867376677,0.0476130084365316,0.046066609709757955,6.321992628421924e-05,-4.3757940801778075,-0.5238371053826563,2.1186069138544346,1.0229132920406536,-0.33948361273733807,1.7662567295869722,1.0008
7.14566425293421,10.890000000000004,4.994,8.5881,-0.009069264069264449,0.008345007317670294,0.018494686162984664,0.09067633858152391,-0.003958443640270204,-1.0873588654185478,-0.2282546670496523,-0.040539442381231874,0.2659159922334147,-1.4481531274403474,0.7748876891518285,1.0025
6.3918565831623795,2.969999999999999,4.2290909090909095,8.8231,0.0830237154150204,0.016701401882107447,0.019355767039833438,0.07690861803012439,0.011374426030958062,0.6531759374429724,0.29135007902040233,0.6505949552441511,-0.007281621637490021,0.44556420582466016,-0.4219084226763671,1.0038
5.513639429840839,1.5,4.155238095238095,8.9478,0.061759834368529276,0.0059826396190487685,-0.01141281586959586,0.031185620972582484,-0.01347664137720983,1.994845234961319,0.7539623448898886,0.43908863774562346,0.15118376152004964,1.2170049222352495,-0.24890395409331115,1.0031
-3.36735385086745,-3.8300000000000054,4.165,9.668,0.012943722943723479,0.00415915618839513,0.024166078059868923,-0.0015055196873987597,-0.004685779294270276,2.9422585814656865,0.2523888626564206,0.5701181324829832,0.45844941315813653,0.08995099969469751,0.9686943466626667,1.0042
-9.73241484896364,-0.7199999999999989,4.174090909090909,10.1207,-0.08454545454545492,0.006216461201178802,-0.013690457837927994,0.0036789198086175645,0.0032481560624688655,-1.623939227919125,0.8823621794944624,1.3836209371003019,1.1454003439129385,-1.0611620338095018,-0.04129768787340088,1.0043
-12.8213052433674,2.5,4.061999999999999,11.507,0.3049350649350657,0.0033110260500262,-0.009758903087892179,0.026094177993929435,0.020480591843412554,-0.49715018305994046,0.23048611318687692,1.4446748038985957,-1.0923921349373402,0.393706238362613,1.3333569846122293,1.0034999999999998
-3.6359398919676904,7.300000000000004,4.171304347826087,10.4836,0.45490683229813644,-0.005286312674535054,0.011290196045102618,0.019982265024076185,-0.03515031036839211,-1.0172425126031928,0.5902458399526372,0.6309119499835587,0.8754988522244344,-0.09440973800174145,0.140656738036933,1.0016
-3.7243212413425697,4.780000000000001,4.306,9.8636,0.2579503105590062,-0.002621265086009572,0.0010889604064914238,-0.019459688722683666,-0.01356659348832423,-2.8070848602223157,-1.3977737417904303,0.7235135469853349,-1.865038864236311,-0.6052121016948674,-0.2904700895270852,1.004
10.541556156988,7.509999999999998,4.057894736842105,10.0714,0.3360714285714286,0.004475464997645062,0.016084372029560257,0.011109059914236497,-0.0020151413264617446,-2.806801397615485,-3.337790822717925,0.14601038554097787,-0.15578454239883463,0.8404094750997751,0.06439195428521824,1.0063
12.339509667423,3.1299999999999955,4.222272727272728,11.879,0.5525000000000002,-4.013577269823543e-05,-0.027137515294056058,-0.014380187019629176,-0.005065485478063181,-1.9467976186196363,-2.359533939876616,-2.844306863133757,1.1612111317814557,-0.48483746614056056,0.30316922143419106,1.0109000000000001
14.7440457079905,-0.5999999999999943,4.514545454545455,11.3279,0.3504545454545447,0.011713694728095803,0.08083806486455813,0.1746763901832793,0.030412499887022548,2.366062591677956,-1.1269174709073144,-1.4520494356855016,0.6511361964663701,1.3764896070092332,0.7907350401586923,1.0046
5.5197876611401995,3.719999999999999,4.791052631578947,11.9136,0.07097402597402613,0.015091283786619059,-0.02115130266680687,-0.005223498371847768,0.026411818118612373,0.8088692640506864,3.063446574878534,-2.7665721346047567,-1.1990420814848202,-0.32704724582695266,-1.3872743345767584,1.0108
5.04097010208002,4.6299999999999955,5.1033333333333335,13.3997,0.3540259740259746,-0.005107823781942855,-0.01713495133270193,-0.038735464046236956,0.010853479121632148,2.1030611797561414,-0.7194893197727547,1.121737001291139,-0.2467126296538257,-1.1894233252840452,-0.8008132760784554,1.0098
2.29110783519414,2.010000000000005,5.759545454545454,12.4946,0.6559090909090903,-0.005263437633209023,-0.006013000581111427,-0.027403225394323272,0.017015531344830137,0.9651913245371039,-1.4516741386218617,0.4314965126800356,1.386965576755388,1.1293921800965008,0.8982912318762961,0.9994
8.75302993618383,-4.420000000000002,6.297272727272727,12.3028,0.8072727272727285,-0.0019805180649665743,0.00039179752048035255,0.024592003162300813,0.023882874767288342,-2.695148128272535,0.3380181047568797,0.18209951388450887,-1.084272373545251,-1.3701201116837314,-0.8584756519537028,1.0057
6.1716594281179304,3.739999999999995,6.569090909090909,13.6222,-0.1404545454545456,-0.004240005429494431,0.021872801805479014,0.009456217211855744,0.029277679442365923,1.427696123018289,-0.38511837610170724,-0.11608055462663108,0.016281578338030667,1.4183809009070538,-0.6286172435118909,1.0063
2.72578910372164,9.050000000000011,6.809523809523809,13.4727,1.2318181818181806,0.0067411717596908005,-0.03481272356232523,-0.000833015605888221,-0.0002157856109938905,-1.8945331227342073,0.12938214186844918,0.07972269818927216,-0.6770162142949818,-0.23096331524663474,0.3615709218490056,1.0083
0.468990961403516,-2.490000000000009,7.331999999999999,14.7674,3.3940909090909077,-0.0023159333146924865,0.023626900313781007,-0.02015990401697465,-0.0145223665662364,4.03047679248595,-2.826347934747848,0.35168117171810315,-0.33404829995861124,0.6283993181465858,0.564284769965929,1.0102
0.695894656727525,-6.8799999999999955,7.617727272727273,13.7279,-1.1775691699604707,0.010122412646625278,-0.005087592606711766,0.09541584497482702,0.006288557838191267,-0.3944682373097374,2.800469733761222,-1.0980768181745115,-0.20286360122338487,0.3173989970212082,-0.1419796794229905,1.0105
-3.09518647246415,12.340000000000003,8.286249999999999,13.5372,-1.5546169772256775,0.0014291221611681948,-3.2124122483878637e-05,-0.08456308098202925,0.03366114401703868,10.06431668821468,-2.2909415941606794,1.1774558278823035,0.3542299611768211,-1.6203325695145303,0.11343489685504972,1.0089
-17.585956191150597,10.61999999999999,9.565263157894735,18.3345,-1.383904761904759,-0.0007843222015981866,-0.02974027628953202,0.009656196460266386,0.019963699169533555,-1.032422195226633,2.567186037080894,1.541295115768086,2.162283200093794,-0.16165902310102148,-0.0031061749703000722,1.0148000000000001
-18.2595741536296,20.120000000000005,19.873636363636365,12.5387,-1.1271304347826083,0.0023044992454739344,0.0647865177496385,0.04378046949698344,0.015162309561091547,-1.9484992420488654,5.305654573623412,1.097983908775407,-0.9391824199461675,2.1799648632620525,2.898080483374858,1.0931
-20.831206409106095,-12.670000000000002,17.08047619047619,11.4809,-0.13086956521739168,-0.037866550401485455,-0.11134311427652577,-0.16155875457585722,-0.04307560324747328,-3.9007920774739104,4.070111765270154,0.18492735644420516,0.35689263233946567,-0.9337917026339764,0.877386261021457,1.011
-11.2709709808152,8.760000000000005,13.253333333333334,12.3659,0.4040909090909093,0.0015919700469186893,-0.007569617886058921,-0.04733996139797014,0.005915378653366332,-1.2118959244788052,-1.5394151894118249,2.292242876146622,1.2312660882814808,-1.8385337735430303,0.01652126458908937,1.0067
