fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента валютного канала,Компонента предложения,Компонента спроса,Компонента денежного рынка,Компонента рыночной конъюнктуры,Компонента ожидания,inflation
21.87255164990477,0.7800000000000011,5.9935,11.795154185022026,0.1849999999999996,0.0022149673934617198,-0.01712387695844164,0.01597224458162927,0.00270774965828835,1.126246758315424,-0.4581111001133955,-0.9337559992712279,-0.6653860593315978,-1.1088670561366285,-0.46744753602621597,1.0070000000000001
7.1775129350305935,-1.4200000000000017,7.845000000000001,11.522132796780683,1.0168809523809523,0.0013025605649499283,0.03275128823665341,0.005281996310539938,-0.004851901915580825,0.16906201911858196,-0.5020081969664506,0.6452636051418889,-0.5632482424163167,-0.37982184328850677,-0.05767881432261301,1.0094
-3.580377085952893,0.28000000000000114,7.874545454545455,12.67274472168906,0.09534632034632029,-0.012692829522439553,-0.0274506336798499,-0.01732455176932035,-0.004942006993042369,0.5761131357537069,-0.524846875660584,-0.16302214197866985,0.44446868905576076,-0.4459413291732247,-0.18382148415841862,1.0105
-0.7219528456550037,1.7800000000000011,8.214736842105264,11.720956719817767,0.45727272727272705,-0.01411582447264692,-0.00019053951568714922,-0.0022839517462074355,-0.006842909152084076,-1.158583378588526,-0.38263056043317406,-0.11650573631733616,0.4540035231671919,-0.32694603310101444,0.28943825901638137,1.0090000000000001
-1.502345008960198,2.259999999999991,8.233157894736843,11.34878048780488,-0.07261904761904692,-0.012650149341487449,-0.0068102540909684706,-0.021636260699047227,-0.011320106212352243,-0.36561313307949567,-0.5751900667552646,0.3821268322865798,0.3518004455373888,-0.5115641711128869,-0.29901325049513444,1.0094
-3.0606959446003987,-5.030000000000001,8.172173913043478,11.830396475770923,0.6450103519668744,-0.007131093934345856,-0.02071052592250311,-0.010010456236713594,-0.0032414582685635907,0.6938899095517308,-0.36734696805084627,0.15747958305307247,-0.10832563990059932,-1.1061393928151355,-0.6105831373563021,1.0078
-10.308028151439991,-5.159999999999997,7.877142857142856,12.459183673469388,0.06070393374741201,-0.010505782947404896,0.00040088135693139293,-0.012421461500245812,-0.01352346296092577,-0.5810505824657697,0.4474995397130305,-1.023225479634671,-1.3470857764854924,-0.2840789075728401,0.5887102830740936,1.0070000000000001
-11.017686250475219,-4.519999999999996,7.949090909090909,13.81726907630522,0.127359307359308,-0.00742145679700279,-0.004959871116746228,0.018995094176588623,-0.016480437022313055,0.0599393242914994,0.6007320912130535,0.6132612003627096,-0.7815463561103583,-0.9737362457749278,0.10653544082373083,1.0134999999999998
0.1024988024023088,-9.659999999999997,8.240434782608697,13.146153846153846,0.4549802371541478,-0.0037799888506828694,-0.008628729815097103,-0.016194135841143265,-0.00786548559479705,2.394706293275984,2.953996704404166,1.1191060727838547,-1.0551688671483963,-2.0533258812480844,-0.0792929162224862,1.0064
0.11198194663449179,-7.990000000000009,10.211111111111112,15.462264150943396,1.239065217391305,-0.011700654844954528,0.0032467463543479624,-0.01446302685858214,-0.006441408555755146,0.4932080645090482,3.9022692367312137,0.3948298614469844,1.4470177912591382,-1.8689202671136336,1.598051809128834,1.0103
9.383521211595358,-17.099999999999994,15.468695652173912,16.57123287671233,4.337021739130437,-0.009343939114046407,-0.005115325173386864,0.027855724210024135,-0.01785883558003043,2.3214158692609614,1.338118540930543,0.18842172335571397,0.008136233900663632,-2.263847711546132,1.7645310593635002,1.0225
-11.03607723128123,-14.580000000000005,16.964666666666666,18.07232704402516,-0.6292490118577092,-0.012455279440034772,-0.008821622068037271,-0.03683107423150034,0.0012353282293915413,-1.1503581559303497,0.766790793408362,2.096735802958133,1.6581592122712212,-0.8867832295787201,2.224898526506948,1.0472
17.38894634904758,10.340000000000003,15.116315789473685,15.659763313609467,-1.0477727272727275,-0.022600137493668626,-0.004656448213728126,-0.0546086541338191,-0.03937035868560379,-3.122192257694095,0.8870532637172708,1.1600565864194476,0.6518469153482266,-0.31207761980034643,0.687801753350811,1.0284
9.635486352839202,-2.210000000000001,14.902857142857142,13.967980295566502,-1.0367727272727283,-0.022971923858516874,-0.06002977454975422,0.020609273615558976,-0.022045203369064126,-1.33695303558312,-0.1532731940403038,-0.7993259161104151,0.6968117241588304,-1.2190777281656726,0.8547014487818267,1.014
-0.9760474740639005,3.6300000000000026,14.357727272727272,14.32905982905983,-1.2495454545454532,-0.007397674266186982,0.040069964851477735,0.011180383482624734,-0.024387497463163044,-0.48105716973202933,-1.1050752652324891,0.019916757068985602,-0.29560236539168777,-0.9552677334104425,0.2101663733223653,1.0043
1.1954953650931017,4.559999999999995,12.828333333333331,14.994845360824742,-0.21603896103896147,0.005376251580504032,-0.0556686679009637,-0.0023971042211918814,-0.021189189507394346,0.48380564856880975,-0.7164324242294349,0.29575895527347773,-0.9662870747709703,-1.353145238198219,0.1523936870023521,1.002
-2.870377607837204,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.002222298138343959,0.013051438019857642,-0.006488219837027742,-0.0150078377869729,0.48753188944595305,0.051634891317453094,-0.7997498650856052,-0.5894361713052816,-0.30205150263444425,0.5834217773189706,1.0022
-1.4476366987832971,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,-0.0016340632313820436,0.011708902587898251,-0.02065763518627506,-0.02837420417789005,-0.5160992908599777,0.6163294483275047,-0.5387733599371684,-0.9025647275405857,0.4418794425693233,0.28468777213880825,1.0034
