unemp,fm_price_exp,fm_credit_cond,Brent,MIACR,obligates,M2,paid_services,money_income,trade_turnover,debt_firms,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,inflation
-0.014422280248687303,-8.235165794066301,3.0658491069048326,-1.4200000000000017,7.845000000000001,1.0168809523809523,-0.0015548781568757164,-0.019952919149785586,-0.005067746179195254,0.0370055705585699,-0.0023677989902157748,-1.4271831278238511,-0.9803591121133319,-1.1147826464326922,1.2600619515523928,0.7437611448357966,0.518160469424217,0.03200981172173824,-0.4087392037393498,1.0124
0.02903234504684271,-4.869672915611101,1.7728605705145295,0.28000000000000114,7.874545454545455,0.09534632034632029,-0.009181408802483304,0.01973604911704996,0.003407970071121369,0.00462337656059475,-0.006476301928682204,-0.7644203347130376,-0.6353532555496816,-0.052232506685446066,0.15439470864040414,0.24204551527154364,0.44328625435089325,-0.002365212998991753,-0.7714251237248396,1.0103
-0.02348625806856075,-0.9576612903225978,-5.16129032258065,1.7800000000000011,8.214736842105264,0.45727272727272705,-0.0004710492845969583,0.02050339042644289,-0.02991955829824633,0.03310402964082826,-0.009613954827660365,0.05428980506941766,-1.1710871397107394,-0.6766626439929547,0.28351704048372317,-0.30508857578102855,-0.6829125004841488,0.2159515734672839,0.03244811253323512,1.008
0.001371295741508738,3.389423076923098,-1.2781954887217992,2.259999999999991,8.233157894736843,-0.07261904761904692,0.002310211912966764,0.008799813565026682,0.012494928802194494,0.02193116783655924,-0.016849767340588073,-0.5648923087439461,-0.03588052562144543,-0.8914299011761325,-0.07673721851712781,0.28005944061239285,-0.513266420938115,-0.34261708121849105,0.1741411638208528,1.0073
0.2043129043641293,1.1155167856199029,-2.107631282931699,-5.030000000000001,8.172173913043478,0.6450103519668744,0.007933004765693141,0.0004765591049213924,0.007131477960751198,0.023482554060624494,0.0015979302267350448,2.242187390512509,-0.479299690236502,-0.1907749066158218,-1.2924080558104145,0.37319471887866235,0.5479691757356241,0.9954967921810236,-0.2938177299510577,1.0061
0.07463349530351882,4.167348497245399,-1.2693456421395997,-5.159999999999997,7.877142857142856,0.06070393374741201,0.0046555404699457625,-0.008860501484733163,0.002782431766132021,0.012799100733332125,0.0009942271340293019,0.5086961151785112,-0.3349612480310048,1.5333871540295405,0.3868472348236329,-0.03428625081420625,-0.5972269613113563,-0.5539912205863287,0.20045196036017043,1.0047
-0.1478981784477642,-2.1164021164020994,-10.783424077435003,-4.519999999999996,7.949090909090909,0.127359307359308,0.008226261093019716,0.05125009686677018,0.019778402246990012,0.026637036544205017,-0.011682563726404638,1.5351609290412507,0.7712113808331574,-1.1211098030258742,-1.8345086961835342,0.5234566254686542,0.2371226453666382,-0.25184962505147834,-0.48118426161505207,1.0151999999999999
-0.04729338146624107,5.5541704756364005,-13.3545069570478,-9.659999999999997,8.240434782608697,0.4549802371541478,0.0067768205357641165,0.0032381384966644333,0.018878132393204794,-0.0026736927501609387,0.001134352891215329,-0.4704333170637845,0.6798417793916758,-0.10984459163131696,-1.6331829508267712,0.031014429272744625,0.5698824555374059,0.19693721348821788,-0.7686096838075944,1.008
0.009865161935187938,11.518324607329902,4.946949602122103,-7.990000000000009,10.211111111111112,1.239065217391305,0.0009063757111675841,-0.02239878077855728,-0.0009346931031615213,0.019518402032637994,0.004781692897990908,0.27442508573022134,0.7342805493606096,-1.527439782569706,-1.1843823565518528,-0.14015219331727566,0.592253902278351,0.3978694689997936,-0.1809618273680722,1.0148000000000001
0.031178655739884098,-5.177133441411804,-15.726495726495799,-17.099999999999994,15.468695652173912,4.337021739130437,-0.0004046008383529198,-0.022123971108356955,0.007213691282682788,0.02927744908265595,-0.03451004192176654,0.18498113657967336,0.4916308447126015,1.722099662524803,2.0215427997724014,-1.408218071720434,-0.06769719130500117,0.20320487765762438,-0.21107292308344575,1.0445
-0.0304868222718071,-10.338060599717398,-2.969723308706307,-14.580000000000005,16.964666666666666,-0.6292490118577092,-0.013948438229215654,0.006861022860441324,-0.022701411564153062,-0.021446953770656307,-0.02466652503465383,-1.826065493152503,2.3724846055868904,-1.3096308145769242,1.5962485150535624,0.8159611854669151,0.5600204894411015,-0.4757364446805355,0.15305845530992904,1.0404
0.03563253803000066,-9.339148823684901,13.256658595641603,10.340000000000003,15.116315789473685,-1.0477727272727275,0.0003309797498562972,0.006763348786485324,-0.007676551963502476,0.0515346896500688,0.012037806966178621,0.049218520584806365,1.3047906988875362,-0.7014528433468133,0.3254221159522682,-0.6135135854256529,-0.9563408022929559,-0.1575136143617087,-0.14146632562905456,1.0209000000000001
-0.02266968186500995,-4.759695915474819,12.1670702179177,-2.210000000000001,14.902857142857142,-1.0367727272727283,0.017419225328710652,0.028658795468096798,0.027443411201799606,-0.009476854585173555,-0.013660243201023547,1.5017362095852071,0.8846158967706691,1.1647308879053608,-1.3463938572966987,-0.4970763982589786,0.19575256662002802,0.5737077410428544,0.719257631739664,1.0092
0.07445857654867238,-1.9846708288919306,3.2248387580620985,3.6300000000000026,14.357727272727272,-1.2495454545454532,0.015913613677172478,0.003679545815911567,0.0034236061316033073,0.019024449742399696,-0.009386248245267126,0.14656182859831693,0.8575355588793238,0.19886895415593928,0.820042851362,0.07286153663030827,0.2073820636981885,0.7149142772882091,0.5817414911597248,1.0051
