fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента рыночной конъюнктуры,Компонента спроса,Компонента валютного канала,Компонента предложения,Компонента ожидания,Компонента денежного рынка,inflation
-11.6592095024626,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,0.00038637891659654144,-0.016853385301857315,-0.0031277234873012816,-0.028533801556930527,-0.12717689932463525,-0.9046694944623017,1.855986716733773,0.4304497120748216,0.46396937585258935,0.3895382137299381,1.0042
-13.1401978584444,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,0.0018604766790328853,0.006557537822457604,0.011927655430945094,0.062487132936809076,0.6878318625938108,-0.07647827351638076,-0.5563817570680276,0.20415441306747328,0.1092863200031244,0.38577334366149046,1.0049
-15.9698700324015,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.0069027546158668684,0.012220348660397562,-0.011317014618853705,0.009649233011929326,0.7750643456030689,0.2758113556613564,1.226450964052634,0.7632654729228863,1.0372694687745576,-1.4299124601424127,1.0062
-28.146547780103894,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.007030077512306221,-0.035533461374424036,-0.027901963160939403,-0.0009599442051833051,1.0146813690625816,-1.1374203204235827,0.8487742178015171,0.4029793910410609,0.32015379043751807,-0.6370635404147093,1.0066
-24.8489798757964,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.00329241892380594,0.0061223281232276605,-0.03658633491952301,0.002364468801735242,0.4055784853744611,2.0141242791939153,-2.146013389566906,0.7724705022919699,-0.6247187265640085,0.4091612465159485,1.0075
-30.9200842614909,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.02430863895240165,0.01393940601221999,0.05097028984742735,0.03758295029424552,-0.7882900845585862,0.5811080268286992,0.4198123048147405,-0.11186533723325814,-0.08411355899654137,-1.6652512990244221,1.0056
-8.134784565856771,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.0035932101876774425,0.04319722823866279,0.006688721232276151,0.005724990658537266,0.07687816689190574,-1.5221008153838422,-0.5798203731665895,0.10131842613711334,-1.116163462488631,-1.526075730503348,1.0051999999999999
-0.221606988482465,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,0.0031723904179443707,-0.05294048234295978,-0.026933108998669297,0.015623946074725836,-1.228350568486728,0.8024806885486783,-0.29158313669781466,0.10036972456769469,-1.3416358157238462,0.3777014428200602,1.0046
-5.41365328331092,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.01470333282062164,0.024483855607540406,0.0028910119799832046,-0.024555144773298565,0.10288900305199142,0.3932073351927669,-0.08886667217926023,-0.6623510206633676,-1.60701330069934,-0.3654764199406494,1.0056
-3.64817428175494,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,-0.0007099175288818316,0.020728931997076927,0.0020525845371146545,-0.014613291926647065,-1.54254745162247,-2.187687429164161,0.4091972709379668,-0.5671219136367244,-0.5297513152338993,-1.0641087485121161,1.0029000000000001
-0.386707301576628,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.010107882446828143,-0.013732280536384422,-0.020608777989632898,0.0031949088637084344,0.9546408599038808,0.2720786474348323,0.8194088010260727,-0.8848736330092579,-0.7716638411182154,-0.49023356192157275,1.0034999999999998
-3.85049336914898,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,-0.0010581734394161657,-0.014023564066196315,0.008603488792434888,-0.040547228828215154,-2.534334826809744,-0.6943515757070027,0.44718244917934014,0.919900676782843,-0.017596536325351922,-0.015881579810613285,1.002
-1.54661321953756,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.007328602436054155,0.04487789260625519,0.016181104185456263,0.0072131444264442734,0.7806987029252045,0.05916738592822491,-1.3163489234975523,0.18729834475666993,-0.12145168787076702,-0.8988395085702315,1.0034999999999998
-10.1592415057838,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,7.849018388839113e-05,-0.023932740326891633,-0.04407806146706683,0.06191176384496444,-0.1560046439951775,-0.019772104401485815,0.6449015313301565,0.9273110324599159,0.9006895260985301,0.13015087185201518,1.0047
-13.6403090952719,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.002695988759379375,-0.00050410666019296,-0.025357441111420798,-0.10220956663472158,-0.7201151535206765,-0.7742829946760548,-0.23940403013471462,0.6727342951113392,0.8307168521235081,-0.7195665437803909,1.0059
-17.558547369329702,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.00033891511535522056,-0.015354710113818726,0.01626834575168523,-0.05947685043129347,-2.153100756936149,1.2261459773602408,0.20370498416517893,0.1978512628306081,-0.24558033145828567,-0.3917206091831324,1.0037
-6.15223396085186,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,0.00024321701335239254,-0.01278799224578897,-0.0036327949826748807,0.0037228732330483183,-1.034413778928426,1.6225007454743046,0.9818571476817227,-1.273145716319725,-0.6122143629952327,0.12218548620651278,1.0017
-14.1368422029237,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.007234784054636734,0.04326903949538696,0.034841483543065266,-0.07931201272573674,2.0510076969053923,-0.9132411967261785,0.41033777962308765,0.2657752234493713,-1.0622283639978316,-0.08951979249484078,1.0045
-4.26234230051226,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.018574573280339735,-0.006824502321439496,-0.0009520302650649626,-0.010163323677979008,-1.5296995534191815,-0.8316676215776699,0.7055809838780057,-0.9185971102428465,-0.2592423883075222,-1.034140701259557,1.0022
10.5637507487327,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.007763097399186236,0.0265437843381644,0.009303338344682999,0.045501584177381815,1.7065949106147305,0.05898557679951291,0.7481732420017333,-0.5565469715978377,-0.5609423538611684,0.9354873018265325,1.0022
-10.654855027477598,0.7199999999999989,9.5765,10.2704,-0.20297826086956583,0.0033181583882306853,0.005285983830942698,-0.003748654881579938,0.054415717410634556,-1.3643570156881748,-0.9861799597854632,0.5723767822839353,0.41767698175503687,-1.0476798662994302,-0.2969643316803647,1.0022
-1.74098924734703,-1.980000000000004,9.1345,10.3398,-0.16050000000000075,-0.0023861773419806553,-0.07096618671840993,-0.0034975840926989576,-0.005676009093512846,0.792016488944882,1.3551204614004446,-0.536455503779691,-1.4567766368141182,-0.6891918421133217,0.07686063821957341,1.0018
-3.02067656474649,-3.960000000000001,9.10904761904762,10.6924,-0.07681818181818123,0.010542276318112442,0.030506554250170126,0.0019748546979538872,-0.009302516031432617,-0.2815609454479705,-0.9237788221224674,0.16204057351350407,-0.27211216254629506,-0.4115180345006036,0.39838208405214065,1.0021
0.565354217949566,2.1099999999999994,8.947619047619048,9.527,-0.21556277056277118,0.0042526967968594676,0.027803749347034667,-0.015864933474697196,0.006412612176852406,-0.3841840818591853,0.5302309545555326,0.5335969276664139,-1.1245078438781413,-0.15031853796037792,-1.5717249314133648,1.0009000000000001
-0.235822293544882,3.220000000000006,8.536521739130436,9.5559,-0.19761904761904692,-0.0007220042894182654,-0.036385766284412924,0.013424019919275665,-0.005752531347656742,-1.7067570897995497,-1.57054664857405,0.5992359092458296,0.0030633535066464657,-0.8225490652187696,0.39220760594189924,1.0042
-2.98871117334929,4.449999999999996,8.373809523809523,9.85,-0.09571428571428608,0.0015228886556037935,0.02748444568097952,0.040937702704692214,-0.06529844284944275,0.11429926180095466,0.04662641005437731,-0.3286308268395831,-0.8099545753223462,-0.002309966185855815,-1.3024816334368834,1.0012
-3.8215879859871498,1.3599999999999994,8.043181818181818,8.6866,-0.2865584415584408,0.00987482113326088,-0.009674610118814542,0.006805652440899479,0.007877634371125097,-0.4472687610709337,0.8309501387554122,-1.0203394443625877,0.3100162394319855,-0.6402144880051123,0.05109334944744881,1.0006
-11.0278544669702,5.200000000000003,8.014285714285714,8.7425,-0.5049999999999999,0.010347298503589286,0.025016376225726944,-0.0009746246812003534,-0.04450006958044206,-1.0874687386490052,-0.20724884060017132,0.587728406878456,0.22914218394338895,1.1334876380822752,-0.8228087600079197,1.0017
-1.86188029251631,1.6600000000000037,7.729523809523809,8.8793,-0.08177489177489239,0.003920340133898748,0.018872719980691954,-0.005999092486810298,-0.020358505889703338,-0.012065920401293112,-1.8453139025693226,1.715215836438773,-0.01593735294027166,-0.8380755165392445,1.1249844176047967,1.0014
-16.060661266616997,4.709999999999994,7.087647058823529,8.4402,-0.38051759834368415,0.009566121506205505,-0.002959004003042054,-0.021295095536199682,0.04302356099271165,-1.1044251184246379,-1.2739950351743319,-0.9202458547738662,-0.6637023002940964,-0.3263102345914655,-0.9298206475722428,1.0017
3.88815936118433,-3.760000000000005,7.145263157894736,8.4687,0.3475652173913035,0.01010296822990675,0.03497116032903591,0.018097565690430528,0.028554274144953595,-0.692230907097704,1.1773904644332804,-1.6114186464307034,-1.2044816082425434,-0.6071943234150361,-0.3287431968863715,1.0017
9.79996608359525,0.7000000000000028,7.1465000000000005,7.8145,0.023363636363636253,0.005940249533297859,-0.014433484665755003,-4.2010672389736214e-05,-0.07285951015581205,-0.7627808118382208,-1.8654034957107144,0.7405466039583186,-0.7407190935363313,-0.9561052903676722,0.17256749905193167,1.001
0.861482814795785,6.090000000000003,7.002857142857143,8.5564,0.22768398268398293,0.009011182303702014,-0.010399569989960611,0.020355991507891247,-0.03307106341037169,0.1103612213030131,-0.43409051085919304,-0.34754964839390307,-1.7236291201283358,-0.5994628326932606,-0.9465068389519286,1.0027
3.30948772052305,4.8700000000000045,6.9455,9.8368,0.09095238095238045,0.013499537214375579,0.04676921680317747,0.01382876956874668,-0.0022932220524563007,0.41462316687824263,-0.388033358357227,0.755622539395802,-0.9196192579297809,0.5999911625577786,0.5114175190847932,1.0057
-3.30433309624931,-2.5700000000000074,7.0215000000000005,9.6818,0.4666666666666677,-0.0017963040759187976,0.013783084195113204,-0.0036664416467022676,0.010655018449099884,-0.6988807196819543,1.1056359002033327,-0.005008443141765286,-1.2749948590535907,-0.5199970602342522,-0.8836692406255473,1.0033
5.86748345767703,-0.1599999999999966,7.089545454545455,9.9011,0.211515151515151,0.009582412583361233,-0.028457970128073384,0.005410331509704491,-0.0008015449518676832,-0.7326662388582804,-1.3495822944589426,-0.9467925604591726,-0.8885734888047699,-1.591034899242158,0.9705576190753608,1.0031999999999999
7.168433591493159,-1.7199999999999989,7.027826086956521,10.0697,-0.03557312252964451,0.0027344001303397647,0.03493820042219298,-0.009211053965360705,0.0044332971922926845,-0.13921055637269114,0.7956733050528179,0.7470597879389774,-1.5808243372193913,-0.06727287785670777,-0.13450742461537352,1.0028
-1.2608623782452,6.359999999999999,7.148999999999999,9.3386,0.1763913043478258,0.009225105823590596,-0.009281012257625676,0.0058487022932514066,0.00787611966659263,0.10158560082651613,-1.6806488865405518,-0.9196758211680192,-0.514667287839928,0.2838253000786914,-0.3774046069263976,1.0038
0.250513524229314,2.1400000000000006,7.267391304347826,9.8309,0.05578260869565277,-0.0035239934704822673,0.008855893503886492,0.011626496506236705,0.016119040164456422,0.44639102389555274,-1.0690012627965104,0.6830345151450388,-0.24592379937636688,1.8207349523275982,-0.06530616848583722,1.0031999999999999
-12.9737792902529,-16.28,7.250952380952381,10.2363,-0.18250988142292535,0.005344880700294041,0.021989601891652555,0.0008476469559077771,0.12499793612046162,1.7451352822521575,-0.3070672834123914,-0.4892027019449058,-1.1121930181349795,-0.3226967741029437,-0.24364634712399505,1.0037
-8.42904054539658,-7.390000000000001,7.492380952380953,10.3632,0.032012987012987715,0.005180538395888945,-0.025894099715564778,0.005822126572821773,-0.03937581959313441,0.3910357232942651,1.0505958300304874,-1.2783795904093707,0.38975377440351017,-0.9942638868443298,-0.021074651871005365,1.0066
-10.9474957672727,2.049999999999997,7.645294117647059,10.1363,-0.15732919254658473,0.000597628277111184,0.0006832693878813245,-0.006015004131441515,0.012107196366089923,-0.7296028173902963,0.9540313265358185,1.2133554198268406,0.09407397872357731,1.300824037747028,0.5179361314124726,1.0090000000000001
-1.08423528083948,4.550000000000004,7.5905,9.1406,0.09804347826086968,-0.006229157284320053,-0.003517963238738986,-0.01700257222597301,0.06706007740062248,-3.2935109964433344,-0.9144144914852399,1.3113326067697624,0.7890731853507809,0.1249841342429767,-0.5813499889294121,1.0029000000000001
-0.277498802725159,2.1799999999999997,7.676,9.39,-0.24452380952380892,0.005038870403460294,0.008662677123835394,0.005537051628230927,-0.0011258808527401243,-1.458495430600029,-2.2568899522517385,-0.29017602267021425,0.15543551728844465,-1.1752582575702002,-0.8803042016115248,1.0017
-0.0985329048668624,5.090000000000003,7.745454545454546,9.2639,-0.19502164502164554,-0.0016598607468925053,0.014659160498574408,0.0489614212435896,0.0003994374853828475,1.0359333838147196,0.898122234150887,0.900887895547075,-0.9001731579625472,0.2545621382118666,0.903221163604031,1.0024
-8.7,0.0899999999999892,7.7155555555555555,9.4292,-0.23284584980237089,0.0013962041761015342,0.030299163969722542,-0.008572616283808898,0.006526669026406751,1.161768429389544,0.1398743792570651,-0.18374644262032966,-0.7657038319437361,0.06742376339319159,-0.49004653594845166,1.0014
-0.2,-7.099999999999994,7.576842105263158,9.3712,-0.09160869565217489,0.00974359033145511,-0.028747668132261595,-0.022862967712914184,0.007430444377211742,-0.5223501205682193,0.49802308141545626,0.2306372265225445,0.19227628476399192,0.2523300712081762,0.6822072174723532,1.001
2.79319297255129,-0.29999999999999716,7.320434782608696,9.1104,-0.22534782608695636,0.002767741318617567,0.025648581100668366,-0.007479345917984048,0.020394841283380316,0.1162004815642101,0.5707976897327682,0.5081723244337265,-0.5353023692902131,0.5476028483564698,0.4418411559293345,1.0022
-1.18478128450074,-4.880000000000003,7.132272727272727,8.8941,-0.5092885375494065,0.008196802255696412,-0.011655656178421125,0.00822585658275976,0.04133772453613105,0.5307609453191271,-0.1607962482832653,0.2916953121762183,-0.8283690852340605,-0.3334519527801227,0.8430635118024824,1.0011
-6.942970773852379,3.789999999999999,6.855714285714286,8.6122,-0.2635064935064939,0.0030461836763890915,0.0009612073162710288,0.0027392257447420576,0.03726696536578267,-1.7917856277395825,0.20057402493084364,0.5892326900167533,-0.77896322816262,0.6638928426034245,-0.2074247896114157,1.001
-3.9073283071789096,-3.1199999999999974,6.789999999999999,8.2566,-0.31720496894409944,0.013105745294025084,-0.0029344914258846444,-0.007399245680622002,0.018527623703477047,-0.9159904304384953,-0.12205932746858665,-1.5704483476694202,-0.4066196528786111,0.6247293506215678,0.5656807334891103,1.0017
-6.874878629804599,3.5,6.457000000000001,9.0219,-0.12612836438923392,0.004193972388453204,0.020839463144735504,0.014909683943878704,-0.03301664347991462,0.7455810223384213,-0.47930318141096107,0.44641465535585567,-1.4790763116999799,0.1723274428549278,-1.398112291334464,1.0019
-0.8243796756370031,4.100000000000001,6.151363636363637,8.2594,0.5413852813852813,0.014097250420839202,0.015100789999742403,-0.0033995239163360225,0.004740914843312183,-2.2531130784124977,-0.6052703836701849,-0.3533281737850006,-0.3966525021049819,2.170269513935856,0.23004571162045287,1.0034999999999998
-6.25753317069844,-3.6600000000000037,6.038823529411765,7.9343,-0.0648221343873514,0.00568835686203073,-0.011602895861388518,0.0041744491907405035,0.027727795040400238,0.7321683842870691,-0.5924610232807266,-1.3794058668739964,-1.169670540071176,0.06624448127260976,-0.7054907945842696,1.0048000000000001
1.04789790696991,-7.990000000000002,5.938421052631579,7.8881,-0.8150869565217391,0.0073144121249715255,0.01741330841198163,0.015324600865815441,-0.21276618887526055,8.175825978470591,-1.3896885880688643,1.8849063682776221,0.5644390143882382,0.16255761172739874,2.884514875797356,1.0043
-26.3385277016303,-23.65,5.79421052631579,7.9881,-0.6341818181818182,0.005920203519048428,-0.005706342155606947,-0.008436542331118346,0.03898087788111759,2.434196047710183,7.153182317357198,0.717257752260018,-1.7844482616180228,-0.6537676228532056,-0.07742530512712352,1.0051999999999999
-19.0428010186511,-13.629999999999999,5.994736842105263,8.2881,-0.14363636363636356,0.024074329757132418,0.0017371686213891735,-0.12840183310140674,0.014414093398888994,-3.0430467005260855,-0.10851296225681285,-1.6128609941515324,0.9778251046790325,0.7573169565003737,1.9615872692610348,1.0051999999999999
-9.54425630385906,11.0,5.468823529411765,8.4881,-0.013658008658008924,0.005109888723943357,-0.005453450539409488,0.0395097761972778,0.02548153939957487,-4.179635015069072,-1.8068677770314197,-1.417558802685781,0.6009631799853391,0.5347827722188109,0.9225985209532505,1.0049
9.14156346402564,10.890000000000004,4.994,8.5881,-0.009069264069264449,0.0037906835736691846,-0.002021770543507273,0.08017723292288181,-0.036953190646142886,0.010491213403475362,-1.2458635855102758,0.1084549310374434,-0.1739571325422682,0.3491754526028129,0.3927010761051543,1.0012999999999999
8.890121811256268,2.969999999999999,4.2290909090909095,8.8231,0.0830237154150204,0.015774493561412584,0.019329073255216045,0.026791595801903156,-0.014329067406398721,-0.1834407078713668,-0.4279595178732297,0.887418151158529,-0.812601835713327,0.7051390159875295,0.9003181758813377,1.0082
-2.1457727060763503,1.5,4.155238095238095,8.9478,0.061759834368529276,0.0037414017131727206,-0.007617138078195751,-0.015451326654202902,-0.05684449633446853,-1.41596206419363,-0.04404403725659773,-2.054515477648309,-0.36287159722074797,0.6974603138020955,0.263296964227234,1.003
-2.51466103048861,-3.8300000000000054,4.165,9.668,0.012943722943723479,0.0034034248596608307,0.0020999774580445774,-0.015697445876991623,-0.01153539183605723,1.917141653861306,0.06759979649565685,-1.1061801130279985,-1.4460504989019067,-0.14888414425688504,2.0418610540048663,1.0039
-3.58572732455039,-0.7199999999999989,4.174090909090909,10.1207,-0.08454545454545492,0.005667400820124513,0.03600764387664768,0.0038638714441123767,-0.02680836271549225,0.5581792934113792,0.20446839124476396,0.9086694832647896,-0.1326043030820068,1.7846061818686498,-0.3314226978640614,1.0063
-11.1882430796341,2.5,4.061999999999999,11.507,0.3049350649350657,0.0001181337835305385,-0.05693460630662628,0.012785953592498345,-0.020371089306410184,-2.8185732576696316,0.5917245006443203,-2.213555191845951,0.9443449719980441,2.0835861857765376,1.6548378014545344,1.0048000000000001
0.972886211374436,7.300000000000004,4.171304347826087,10.4836,0.45490683229813644,-0.006340427894246048,0.014709763048511348,0.017564450568707812,0.07589130515940923,1.076346999781117,-2.414558271352532,1.5245795080607225,-0.3227189954242127,-1.0475089492206842,-0.5686842324856085,1.0069
-6.230313849475359,4.780000000000001,4.306,9.8636,0.2579503105590062,-0.0069024855249466555,-0.003742384001638399,-0.010218883175005189,-0.03979307730957338,-4.383295077399412,1.741132282034986,-0.2655713253044417,0.41260654694835713,0.368303192845747,0.41760204191650246,1.0065
6.10855664054732,7.509999999999998,4.057894736842105,10.0714,0.3360714285714286,0.004510154968702551,-0.03169510180125634,-0.002277788198435715,0.04472622761997691,-1.6712002454209738,1.0374913428095096,-1.2407604911969339,-0.7158904367746013,1.544280506650254,-0.8202605872278533,1.0066
12.473883177507698,3.1299999999999955,4.222272727272728,11.879,0.5525000000000002,-0.0018107470967425598,0.0148573569272763,-0.01881500137108283,0.029753410841008687,-0.8089544038341244,-3.773929698654902,0.120183549855641,1.4355663178846056,-0.8598075298538098,0.5366899029430706,1.0087000000000002
11.650678607934898,-0.5999999999999943,4.514545454545455,11.3279,0.3504545454545447,0.014469326354298317,0.04072346933135762,0.0936130983522876,0.05923230320848205,2.491298295546138,0.12004629303317653,0.2814085511541249,-1.1760284313539515,0.22626191900640483,-2.105171860163829,1.0044
9.40359768770702,3.719999999999999,4.791052631578947,11.9136,0.07097402597402613,0.016319076158827883,-0.0297302575098346,-0.019438539203875393,-0.01677085976545456,1.8233591530132571,0.794265158017119,-0.23450140204104253,0.239674060139407,1.5928701420086855,-0.5934984460072547,1.0090000000000001
9.605484465501329,4.6299999999999955,5.1033333333333335,13.3997,0.3540259740259746,-0.00226814316377677,0.028613094164910535,-0.02223518211824782,-0.07071587517603817,-1.617753584832271,0.808764544152682,0.5281440627329301,1.3551105120396256,-0.3874597403233561,0.08758805758196811,1.0088
11.852059342666898,2.010000000000005,5.759545454545454,12.4946,0.6559090909090903,-0.005952958814892995,-0.0269960983525106,0.004211986766689435,0.06573255549414192,-0.2698321436092961,0.2554664737138707,-0.36055363070996055,1.2815885707175618,-0.24863761639980525,-0.7412385509793725,1.0078
9.55045930156893,-4.420000000000002,6.297272727272727,12.3028,0.8072727272727285,-0.008333289519544707,-0.007745416601339983,-0.017506609731924527,-0.054548001495106746,-0.33127646736484956,-0.969091409811952,1.3458404584729773,0.03495810276247379,0.8847359847595738,-0.41330695457290356,1.0029000000000001
2.26808140046332,3.739999999999995,6.569090909090909,13.6222,-0.1404545454545456,-0.0033210157766330184,0.020282435239030505,-0.004131633269722101,0.015408988740617247,0.8138555911175928,0.6905776153342847,-0.4852522051435607,-0.06963996501102314,1.6863940667481336,-1.1135336658488488,1.0137
-0.44512132655992,9.050000000000011,6.809523809523809,13.4727,1.2318181818181806,-0.0016228154307960097,-0.028620558092852022,0.011111638881555308,0.06928347705962956,1.6352224514037241,-0.19714758848147365,-0.9466556148811236,0.697956868096719,1.0429578306909093,-0.9865041368907096,1.0083
-1.9066495729257,-2.490000000000009,7.331999999999999,14.7674,3.3940909090909077,-0.006318106479684005,0.010355006896554997,-0.016961903637529474,-0.035721280472266415,-0.36051647811547105,1.3872066871568969,-0.017463887329953652,0.562757240712124,0.9949587244496132,0.6620522646022651,1.0098
0.278348685567661,-6.8799999999999955,7.617727272727273,13.7279,-1.1775691699604707,0.010860841352251072,0.0075058135037924245,0.06046641512209128,-0.02031442965624386,-0.053300830211657026,0.3687088455001553,-0.3429621603409828,1.5012913703950457,0.256413098298005,0.5981584366211938,1.0085
-1.50844712038661,12.340000000000003,8.286249999999999,13.5372,-1.5546169772256775,0.004302086783480874,0.009526798678605175,-0.0743852240611087,-0.01507188837861051,9.56019521676719,-2.20608635997869,-1.2025940994708764,1.914750477742066,2.260599022583879,-0.5976352218167142,1.0101
-17.809956709873,10.61999999999999,9.565263157894735,18.3345,-1.383904761904759,0.0015071034349602996,-0.027237321337484133,0.012630844975902278,0.1673607931690686,0.6005004326574226,2.501184183273852,-1.4358567108813147,4.999311412463325,-2.1297275425648676,-1.1726280121469381,1.0086
