fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента спроса,Компонента рыночной конъюнктуры,Компонента предложения,Компонента денежного рынка,Компонента ожидания,Компонента валютного канала,inflation
22.801569320361295,0.7800000000000011,5.9935,11.795154185022026,0.1849999999999996,-0.006304322590597877,-0.04180329756083623,-0.052555276642383575,0.044279168467076246,0.2509943635049034,-0.832197698287426,1.98157021817636,-1.5394553363889303,-0.38798745574683724,-1.0533574914562662,1.0081
4.4460674113477,-1.4200000000000017,7.845000000000001,11.522132796780683,1.0168809523809523,0.004658392891071728,0.03410920328277456,0.03870553813417743,-0.027284302968189067,0.4502725056772292,0.03036550277242627,-1.3618387095400468,-0.30078535586751504,0.40065500052971037,-1.0486234760989324,1.0097
-6.9116489921073985,0.28000000000000114,7.874545454545455,12.67274472168906,0.09534632034632029,-0.0020782621058010875,0.008728555744117017,0.023301345766791215,0.01931060517656391,-0.780321062348466,-1.9591360433995084,0.5527954690987751,-0.13243704630747405,-0.3146681513090382,0.0731276789710832,1.002
0.7572423667803001,1.7800000000000011,8.214736842105264,11.720956719817767,0.45727272727272705,-0.0017482405463145057,-0.015259335461493606,-0.0030989507197176636,0.11999310748567105,0.7390415873764136,0.5185995813872076,2.6911988370341016,-2.136651725302723,0.41516579293925493,0.9308005680339616,1.0016
1.8018666939096004,2.259999999999991,8.233157894736843,11.34878048780488,-0.07261904761904692,-0.004612460273682117,0.020494763823084128,0.0043690477720836896,0.01951903693786683,0.9914684450610115,-0.47680573185422587,-0.6887954976594722,1.722160855153681,-0.7928249516002996,-1.9944559619845896,1.0012999999999999
1.8581890142193984,-5.030000000000001,8.172173913043478,11.830396475770923,0.6450103519668744,0.0035477516066180215,-0.029832109535956164,0.03598776406855286,-0.1039451372550193,-0.976292881602127,0.05532741113408112,-1.3577329513131116,0.5519482355350607,0.4310131869083243,-0.804544579270366,0.9954000000000001
-0.7691092145969005,-5.159999999999997,7.877142857142856,12.459183673469388,0.06070393374741201,-0.0014538959245466998,0.005906652925490974,0.047554423934304424,-0.06262096782543658,-0.031189391252149996,-1.2021515502103908,0.7995121176370916,-0.4494422216116117,0.5009502731854387,0.32631610854995496,1.0049
17.297047331944803,-4.519999999999996,7.949090909090909,13.81726907630522,0.127359307359308,-0.0029973091980242117,0.026198011256420628,-0.04123906670142041,-0.06481700091146436,1.3400644113606928,-0.30108419596574976,0.17840456373720176,0.07402078889757292,2.4506754460355875,-1.2231675117272962,1.003
-0.5252190087274045,-9.659999999999997,8.240434782608697,13.146153846153846,0.4549802371541478,0.004529419175684168,-0.009764911723220138,-0.021824134087534475,-0.006205253522310272,1.0342156642108378,0.7003316630794291,-0.08584593290253487,1.3345705408018296,2.1681413587107485,0.05181983491074253,1.0008
-16.472852151787897,-7.990000000000009,10.211111111111112,15.462264150943396,1.239065217391305,-0.004292698843428866,0.0025189544777202144,0.016542099808805943,-0.005883061477494067,1.4421794556806495,2.0389000938885133,-0.1349225981405141,-0.7404812016203034,1.2593515592108562,0.1353517534072418,1.0073999999999999
-3.9542649046079017,-17.099999999999994,15.468695652173912,16.57123287671233,4.337021739130437,-0.004415215019296426,-0.02065252349933111,0.017189878357958932,-0.07058561830457855,-0.11964474833494873,-1.4499438130692752,1.5794262471156457,2.4372168010035393,1.1044292146333574,-0.7409110310234871,1.0081
-15.769832611492719,-14.580000000000005,16.964666666666666,18.07232704402516,-0.6292490118577092,-0.012008780612204006,-0.0036942642683968074,-0.04445847043216844,0.09361789067789417,-1.629029238378281,3.015572521525449,1.8570587705576558,2.994252453656488,2.1917363855875065,-1.2624017297795653,1.0057
34.43767857618952,10.340000000000003,15.116315789473685,15.659763313609467,-1.0477727272727275,0.012176593099027855,0.016059397208836756,0.06999406621359938,-0.03080103599543982,0.9130304930619292,0.8901750010907651,-1.1556890069377328,1.4791813673564558,1.779432116741554,0.7038610675578506,1.0225
-19.41931659711625,-2.210000000000001,14.902857142857142,13.967980295566502,-1.0367727272727283,-0.014075748751112727,-0.03329050108026088,-0.03243470747665356,0.021445566246718784,0.6364000610949704,-1.0624833254953172,0.5397930569722409,1.2483811926437178,-0.2902489596439836,-0.332195409614115,1.0195
-4.067572622082691,3.6300000000000026,14.357727272727272,14.32905982905983,-1.2495454545454532,-0.002997073619997792,-0.01426641831393205,-0.0036565145245184283,-0.05075026028594998,0.8849435015719095,0.7381458686715149,-1.7238439324677204,0.22318900444727388,1.8092217817796625,-0.5361601428499425,1.0087000000000002
0.7098229784923298,4.559999999999995,12.828333333333331,14.994845360824742,-0.21603896103896147,0.005334180808810984,0.022642065613831974,0.039304275161365254,-0.16510730128435824,-0.1048786823991778,-0.5232663467807248,-0.5649048674076464,0.33869512105516786,-0.9467670987205912,0.056538760251843914,1.0018
-1.4411099690993998,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.0004826346182920105,-0.03641762269947968,0.01644114855500156,-0.08856574379374216,0.6094908851375356,-0.07879057970121493,0.14832425638178104,-0.5302140677534687,0.0782589018691378,0.8357346187687301,1.0053
-4.46238159595797,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,-0.005389271632079584,0.038292359000557497,0.0014237442837821135,0.10330327372993509,0.25316509609098203,-1.3181836677319871,-0.7731477625901428,-0.9096303055330544,0.1351165826933635,-1.0067902734203569,1.0015
0.44710853501749903,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,-0.0009335892249104916,-0.02789793873319546,-0.07403393383988188,0.09953928193906236,0.9382253751734903,1.0211588144071306,3.484464639648344,-0.7298324710728668,-0.6366650547211425,-0.9657161749242964,1.0024
21.808102941038683,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,0.0037646830693773836,-0.030211717509338598,0.050108372188299555,0.07093696125591897,-1.7403641572754467,0.9127096578587535,-2.6399177974087267,2.016461649709247,0.5717597222081139,1.2915774063539087,1.0082
-7.700967563772304,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.009674800998045185,0.02197917841115249,0.028684277977173878,0.018053528183219925,-0.3364378718934859,-0.5276389689166521,0.5556746819374618,1.0628242183588077,0.9946427653676952,-0.07615327791594054,1.0116
-12.202335461688287,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.002106163020199503,-0.009226615983218167,-0.012954228382561439,0.0008153264340506894,-1.5518398801043276,-0.6989235473828346,0.638454560166482,0.9055061775093559,-0.21741467458530245,1.4915033529787813,1.0044
3.950146844560569,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.00702519337546903,-0.021794141298371983,0.024491063789485068,0.095630196340867,1.1573403708945214,1.8223181444501166,-1.2595057044394644,-1.481674433950018,1.0243902093302564,-2.324803565485837,1.0081
-9.42154837457813,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.014016323748517578,0.024036400894782872,0.006694000609142492,0.02448563091946987,2.0751103440190595,-3.398727690482085,-1.9424380381532684,1.0904151959293933,-1.043683033534618,0.1794652786526982,1.0171999999999999
-0.7780034855174396,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.018079862193934204,0.03430774484804289,0.044440082018404325,-0.12619883516211416,0.020302148114007348,-1.11153101327678,1.2843938539671433,0.5064033857436478,0.48265894372809737,-0.3169203146416804,1.0064
0.4087961544917498,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,0.005720093276796234,-0.032171651723265526,-0.016896707491792284,0.0196786642984339,-1.2745690833772585,0.07363857074680875,1.1517203266549179,-1.590891764058503,1.0045651052110298,0.39257594891972875,1.0234
7.9236374752669505,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.004068457479657894,0.01043088177278051,-0.06846336423839539,0.00983126482355523,2.0238908316334685,0.7533395081416066,0.06636058401744895,-0.04225091618465162,-1.4043193369677638,-2.0223728605975397,1.0156999999999998
-9.10545541914343,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,-0.007144998961761573,-0.019157635577098375,-0.019900840363826333,-0.036769253454131956,-0.4499577331043559,-0.7825751224807254,0.347178645572133,0.7803381592013175,-1.754537081269312,-1.7122969340318872,1.0053
