fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента рыночной конъюнктуры,Компонента ожидания,Компонента спроса,Компонента денежного рынка,Компонента предложения,Компонента валютного канала,inflation
-9.12788421676896,-14.580000000000005,16.964666666666666,18.07232704402516,-0.6292490118577092,-0.013734388887641558,0.004191943945668797,-0.019307446817585117,0.0029036461279261516,0.8768198079000539,-1.4788289970418966,1.7053308811640446,0.04175701271866513,0.4214176636714056,-0.47361694697609263,1.0441
-3.79664393593644,10.340000000000003,15.116315789473685,15.659763313609467,-1.0477727272727275,-0.019605148624881608,-0.03157595367024868,-0.06068581355413727,-0.040604104569615274,0.04116772356427505,1.3983123469834542,-0.3724489991519664,0.061553537469334924,0.22558217322844984,0.2594485026810063,1.0249
-8.429576603246069,-2.210000000000001,14.902857142857142,13.967980295566502,-1.0367727272727283,-0.020937698086628487,-0.0119901893630594,0.0012829613848310828,-0.03717783500567862,-1.8191919233116425,-0.08805593906085757,-0.4690104749766781,-0.9992675914723316,-1.2428533602403473,-0.3697920799590912,1.0101
-10.744568133442,3.6300000000000026,14.357727272727272,14.32905982905983,-1.2495454545454532,-0.004308920745399902,-0.01642867482674326,-0.035830277142139266,-0.019736924245172816,-1.6579215978516197,1.280230428853645,0.5286936794483303,0.45695398304557905,1.3383543930876562,0.39227194008608585,1.0093
-19.5236252747275,4.559999999999995,12.828333333333331,14.994845360824742,-0.21603896103896147,0.0014839675003788244,-0.015108690311315343,0.007574365675761641,-0.017097685684529296,0.4576728134344107,-0.1025176978372476,-2.670991931021186,-0.9080537532210186,1.3944308200092055,-1.0348870272764064,1.0025
-10.0955683143582,-2.6000000000000014,12.503333333333334,13.9452,-0.27623376623376394,-0.002496829457646399,0.003627513340820343,0.002670596307339679,-0.00041068255887921623,0.990518836324625,-0.265174729461118,0.7756547004315235,-1.3866889545217154,0.22494034400201862,1.5320597093400232,1.002
-1.48255223128923,-4.919999999999995,11.524347826086956,14.76112759644,0.08083003952569179,-0.0024908296858203727,0.004592375287939987,-0.006230492275665966,9.591413068754662e-05,-0.982432965950296,-0.36135944857487146,2.931857574467239,-1.1201096347612498,-0.4992495574275283,-0.0794941530258113,1.0122
-7.51904996858324,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,-0.006896918919347073,-0.03016525224753508,-0.007685582386855572,-0.014967647618936653,2.716754487578381,1.1498218187994604,-0.030207943682885673,0.9793628208843225,0.6775632247610363,-0.38119482961320583,1.0073
-6.3188342101398,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,-0.0019611531542906846,0.0008086354107241789,-0.028181608236227618,-0.013313318210814273,0.7572693913414902,-0.4187087502187515,0.06279431246691747,-0.21142683164839096,0.27613732356934506,-0.400834334799815,1.0093
-3.42230256846226,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.009386234077579658,-0.012638406313087103,-0.004041228032487965,-0.013439433574097492,0.3580940728413091,-0.2990490272397192,0.11757210990140614,-0.09232538535628097,-0.7981195890434385,-0.0081730827756858,1.0076
-4.40615652985471,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.00645267912071823,-0.008757251196405136,-0.015123737674826998,-0.015410200928792861,0.44066355615802966,0.10539356824234494,0.5034851117838846,0.8469626930566013,0.42138756690660134,0.5637873243642795,1.0101
-5.39788827716472,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.0036901296326377064,0.002870272618491043,-0.010960298908660349,0.021754769290339482,0.4794806470226791,0.6714624611430682,-0.6103264704100583,-0.014722304282803174,-0.412507087950622,-0.4775167756856722,1.0021
-7.108653402370259,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.024490932839814405,0.004646879756297295,0.015355154883412325,0.062429953805645866,-0.43230339070196494,-0.5754777655483564,0.3015805058796778,0.00382322747591668,-0.05176246490140877,-0.3015805494911226,1.0085
-2.97181077285146,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.005696503685266308,0.001473591648087691,0.03413198398296302,0.021459515710317234,-0.3962327168742379,0.037081010371772284,0.27848875660293193,0.04477093994612213,-0.016980768320545413,0.761367027015022,1.0058
-7.21787310590987,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,0.0033437357896879405,0.0036842006175312747,-0.02110916979692945,0.014856506409936188,1.0231351022878985,-0.49241074723028716,0.1260510062022038,1.135585255190357,0.7293867736635904,-0.20491185559824857,1.0092
-3.24848765136143,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.009302861301870635,-0.015685015935757107,0.0012511060156086273,-0.020353354991545558,-2.741112222568504,-1.0718412127249566,-1.6923838817599635,0.16429996957014825,-0.6538698534053635,-1.8436288490604156,1.0041
-6.5378954458811895,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,0.000426184316589584,-0.0009058593033710594,-0.025707086351690833,-0.0026707985198939355,2.852793100953069,-0.36393471662560617,2.369886729570304,0.22904903266718799,-0.34720040027017746,0.43545832172278515,1.0051
1.1846038559819398,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.00614776683967122,0.0021313229567194725,-0.00531352271204355,-0.023681968475578685,1.14383802443889,0.12414617216929796,-0.4336311259524976,0.39673507151715753,0.17279665230299443,0.08840268252073594,1.0033
1.46141094177959,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,-0.0013965191554650147,0.017453433119040795,0.0059637615799310595,-0.007866722347912969,0.17093255266659949,-0.23715725565769338,-0.10158154613571731,0.5649236569835472,0.02719426117270974,-0.40744828370952846,1.0031
0.6670704257051151,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.008016862529007796,0.03075205600961972,0.0060162057488390985,-0.006601370344966995,0.43623957298990895,-0.45549863964757487,-0.275975738680586,0.3555213089413019,-0.21927252447822074,0.829490605091266,1.0024
0.5522222383991641,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,0.0003468945073024088,-0.017538734060371652,-0.015979296327063963,0.0009684237982447996,-0.026645372854656894,-2.0320213541123415,0.631345988478787,-0.21910747925683507,0.24068995171552854,-0.1479514137223872,1.0062
9.57935167817003,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.0024101043983666415,-0.004674309198977156,-0.030795975161861833,-0.0029441732644421847,0.29606960096052326,-0.16239014465257917,-0.26857951064067687,0.9756517348575459,0.0012953882151209757,0.4650385368640823,1.0033
8.33221537561664,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.0038571245340310867,0.0035042022705606968,-0.012071397688313112,0.008569355834799453,1.381765570700623,-0.12480559561396283,-0.3316188033163185,-0.16600331729879061,-0.7199543831609573,0.1567486022370995,1.0053
9.07310798144779,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,0.0009075933812283665,-0.0008249074675177326,-0.032845115023707905,0.006027298218095112,-0.7369949021139734,-0.036776183925600496,-0.39187108444722346,1.0360011884241251,0.803920080200637,0.47791695790725164,1.005
6.67017160706276,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.0010230835891480439,-0.005468709190516563,0.056593886367611645,-0.008789347028129058,-0.271615568279266,0.9590264770323453,-0.3015934567583798,0.13457040631348785,-0.5494820122536267,-0.851105731226574,1.0022
10.6067322255624,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.020493859799930902,0.015748448047380847,-0.007375103799361682,-0.0058506715539152765,0.4426604491716917,-0.006490988046003609,0.4394029806696146,-0.49797891791622195,0.1133568813015418,-0.26902740324427965,1.0017
13.8951637473927,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.009405531493223762,0.0008184962734798518,0.009878962760847543,0.007563451535865795,0.29446870285667187,-0.09968002287405904,0.6695840050699878,0.8559503334494023,-1.2108053719998533,-0.4742200163126533,1.0014
7.30574846847947,0.7199999999999989,9.5765,10.2704,-0.20297826086956583,0.004461918437202783,0.005595252231632486,-0.0022423033980736307,0.008350463585951928,0.4371447394329364,-0.7532303650604719,1.355702660575428,-1.3359703078721958,-0.6540417001639641,-0.4987513076806894,1.0004
2.8228644250474004,-1.980000000000004,9.1345,10.3398,-0.16050000000000075,-0.001492721916157791,-0.013426018959753705,-0.00032323500399655813,0.011594864078549705,0.7045799231129509,1.4944725498069227,-1.4007504347345463,0.7843716293636194,0.05834903983899923,0.292221815853951,1.0003
7.45407495884556,-3.960000000000001,9.10904761904762,10.6924,-0.07681818181818123,0.010486553162483148,0.017401055905793328,-0.0037601159009774676,0.025085493579791063,-1.1487273493734993,-0.34861780733027653,0.8362447770195783,-0.1483170894819398,-1.5912853466608206,0.6084917166699618,1.0007
2.72889967227779,2.1099999999999994,8.947619047619048,9.527,-0.21556277056277118,0.005307166505215122,-0.08215154314287787,0.00010092692485841326,0.005775736042233248,-0.022381710011927396,1.4731158335319572,-0.6399788949715477,0.9884245051594772,0.420337540422739,-0.13247983075800748,1.0034
1.2384492651272,3.220000000000006,8.536521739130436,9.5559,-0.19761904761904692,-0.0016862023479138344,0.034118648341518565,0.0016271590097041155,-0.013090296346849328,0.05279363233919814,-2.4421049492431206,-0.09265388682281359,0.19508886742199658,-0.560278912908974,-0.16558557825622117,0.9998999999999999
5.66931812087668,4.449999999999996,8.373809523809523,9.85,-0.09571428571428608,0.004884554716863221,0.011693190789747732,0.007813977110043169,0.007953395163873722,-0.5042918783671189,0.23509467057019723,0.6204983054752305,0.2832969735141272,-1.013611560555962,0.3576939487684947,0.9998
2.89794230739336,1.3599999999999994,8.043181818181818,8.6866,-0.2865584415584408,0.011833708512693164,0.03844843180438673,0.012277938180137227,-0.00798340514698559,-0.7808340001302019,-1.5089614200761081,-1.556816755936271,0.374346469251285,0.43655975474404723,0.11919870382839483,1.003
5.68695473023322,5.200000000000003,8.014285714285714,8.7425,-0.5049999999999999,0.009066886235212124,-0.029723202860866493,-0.0019429629258738146,0.0036913497311736876,0.6812332784644062,1.0225350423204609,2.757412803276512,0.7144874832754289,-0.7168435257772564,0.22389766565410976,1.0011
0.937529740219858,1.6600000000000037,7.729523809523809,8.8793,-0.08177489177489239,0.005474034575845721,0.02002243627218192,0.018066028677839796,0.005866614278982496,1.2470195065829515,1.1112415982675299,-1.8822884866807814,-0.3201009217775355,-1.1670119183351273,0.32707877164251997,1.0008
-0.036985668369872,4.709999999999994,7.087647058823529,8.4402,-0.38051759834368415,0.009806630725899268,0.013593596638621364,-0.01817634676486435,-0.0017569196413820265,-1.495655908095435,-4.5343386215766115,-0.4060518299322164,2.429790825541757,0.8845383683954412,2.853559499078269,1.0001
15.4971464938973,-3.760000000000005,7.145263157894736,8.4687,0.3475652173913035,0.009090534028898034,0.008576005575227086,-0.00645114031406635,0.01747333655525196,-0.3888394990144264,-0.22774482796107232,-0.09477685151415477,1.607921305277633,-1.9347678593717357,-1.2845137775759992,1.0039
12.729695487918,0.7000000000000028,7.1465000000000005,7.8145,0.023363636363636253,0.004785599537244778,-0.002281221901807129,-0.0004752631481572678,0.004402592303661024,1.1032306691770415,-1.8191912329705906,-1.5990820672187762,-1.8659996858307508,-1.0274424266327238,0.33115029172949495,1.0
16.3098716766109,6.090000000000003,7.002857142857143,8.5564,0.22768398268398293,0.010717362108385586,0.006039431186291466,0.023583078003508007,0.027102981456630815,1.9386635482419061,1.0608963053169327,-1.7073523950223617,3.0036862450100785,-1.5604560362371551,3.765963490206603,1.0012999999999999
13.124694126958198,4.8700000000000045,6.9455,9.8368,0.09095238095238045,0.01487138051672332,0.06285915702541267,-0.00263489099631542,0.014933700526988503,-4.652644395943901,-4.291874765063098,1.137518090795933,1.619780846417033,-1.4418194775118112,-1.9758123377675834,0.9995999999999999
11.915278153363,-2.5700000000000074,7.0215000000000005,9.6818,0.4666666666666677,0.0027913065988585117,-0.02049215999555365,0.010991589087872455,0.023856352207387133,1.738394604321178,2.4777861788664013,1.925086052590965,2.1710544098870224,-0.08384193380478738,-1.1223772069394515,1.0033
10.720966327998198,-0.1599999999999966,7.089545454545455,9.9011,0.211515151515151,0.010423022912011248,0.02533705565525679,-0.003052953051764007,0.007115665401185467,-0.5949809194522447,-3.844933023919568,-2.6729327308508832,-0.826572640019595,-1.7586459819226632,0.14220416955661366,1.002
22.957110435706,-1.7199999999999989,7.027826086956521,10.0697,-0.03557312252964451,0.0038680028214024276,-0.009970886814414825,-0.005097210650912842,0.023400151870614394,-3.2700108142106785,2.925111699424928,0.30123816001555637,1.3996149961171558,1.6053142288493933,0.3461298877703111,1.003
11.6495701094105,6.359999999999999,7.148999999999999,9.3386,0.1763913043478258,0.00871348308216291,-0.010272811068398724,0.012438409278733076,0.019343273790349613,1.271265106979751,0.9824309164587597,-0.03615127325698288,0.0354607698152797,-0.17494933522882405,-1.0517518148363358,1.0036
12.113489808610298,2.1400000000000006,7.267391304347826,9.8309,0.05578260869565277,-0.002910330304684905,-0.05434925179018002,-0.005298611464361613,0.03803639488996602,0.9667524460244334,0.10664159916919165,-0.8783102936764713,-1.2112821454678855,-1.2020404950707932,-1.5152406123353868,1.0069
9.92105597584893,-16.28,7.250952380952381,10.2363,-0.18250988142292535,0.003075564186625357,0.07087004778837169,0.011635554307126483,0.010514767098817046,-0.43655958242204723,1.4405552585071584,-0.30167387248810607,-0.8725613867075339,-0.49937077165581367,1.0982221202466134,1.0045
3.7210085120389897,-7.390000000000001,7.492380952380953,10.3632,0.032012987012987715,0.005290626209466964,-0.008461354759816686,0.005842659468108025,-0.002782278631675794,-1.620067969675457,-2.533981267673286,3.046650165026591,0.8856196884712116,1.1550636966858439,0.414467672436537,1.0049
6.89500897995866,2.049999999999997,7.645294117647059,10.1363,-0.15732919254658473,0.0018046256592469945,-0.008711388384762486,-0.0138064707304828,0.015195242237364681,1.8751353954718686,1.4814781583967926,-0.08181700058311102,-0.5452814299795773,1.0304971660204085,-1.6863598649268525,1.0038
15.2293813447406,4.550000000000004,7.5905,9.1406,0.09804347826086968,-0.004572840325089089,0.011612132989654356,-0.010032348585866657,0.00749602130791871,3.295755609150312,-2.115912277917744,1.2015581774423185,0.3520012250617118,0.7842709420798124,1.0436814062404631,1.0053
15.1298107260613,2.1799999999999997,7.676,9.39,-0.24452380952380892,0.0035843739097334293,-0.000847629059579802,-0.003844309434381188,0.008910384574356556,0.5012380659269885,2.0313910396319548,-1.1959316945490097,0.8954273080746733,0.47451517035532814,0.25387829059291067,1.0039
14.2668675364589,5.090000000000003,7.745454545454546,9.2639,-0.19502164502164554,-0.003305921179617144,0.01628583766532543,0.04335048974343181,0.005044111092063375,-0.41450561138050585,1.077428136281008,2.5093078255210264,-0.17582638995120853,-0.7183737759244867,-0.8223902210078031,1.0053
7.2,0.0899999999999892,7.7155555555555555,9.4292,-0.23284584980237089,-0.000557481588085551,-0.023388629028234575,-0.0003999133923748843,-0.002638918595046391,0.5362258298146132,1.5265695909832235,-0.8059583707799349,-0.2180637552576525,-0.4788000271580062,0.5460589601395746,1.0031999999999999
6.5,-7.099999999999994,7.576842105263158,9.3712,-0.09160869565217489,0.00624885995308766,0.011374714831243082,-0.018018742128738552,-0.007354841473352636,-0.6970453703460787,-0.2572958208893129,-1.0981468566486277,-1.4685077557537776,0.10660817569413919,0.5315447543550034,1.004
11.9293978619489,-0.29999999999999716,7.320434782608696,9.1104,-0.22534782608695636,0.0016014949523270872,0.01920538688909801,-0.012481416266112433,0.004631272783385043,-2.52399397415978,0.7620059554098243,0.5738088244517249,1.5807244117296628,0.01155056974822556,-0.4935814759421682,1.0018
9.78461304819712,-4.880000000000003,7.132272727272727,8.8941,-0.5092885375494065,0.0068733587305978006,-0.016522149258959118,-0.0014339045823525964,0.011373353759166704,2.041973540146461,-0.5908591271307865,-0.6335642563333468,0.17422604641068395,0.3229806990188738,-0.9886646931550465,1.0029000000000001
9.5976674084095,3.789999999999999,6.855714285714286,8.6122,-0.2635064935064939,0.002107260347329998,0.009828561946436665,-0.0030302632863516976,-0.016808283167328852,-0.639192241360993,-0.8119121215950528,-0.03533567290506542,0.30081596031187946,0.0050812162987570264,-0.05833263524952211,1.0021
9.39742312609176,-3.1199999999999974,6.789999999999999,8.2566,-0.31720496894409944,0.012123345355510295,0.034569642735299055,0.0020389478723181753,-0.014882285977240173,0.6919096382553391,0.1523524844723439,2.073546784700029,-0.6688927669574282,-0.8957379772356632,1.024708542737883,1.0006
3.12464364690835,3.5,6.457000000000001,9.0219,-0.12612836438923392,0.006511940163594687,-0.017668674535029183,0.017070540352012387,0.01766606804968518,0.048612917249881,-0.9102621572901588,-1.3821418963921348,0.8226757509238427,0.5964890428426105,-0.9851369717625098,1.0021
8.22237519717207,4.100000000000001,6.151363636363637,8.2594,0.5413852813852813,0.015455914814957339,-0.004944421500187701,0.011557379132611345,0.013407369276178471,0.017831196681677097,0.9500918850486805,0.68877641040232,0.5994271632979329,-1.112103744111655,-0.9496772281523334,1.0012
5.46866140590082,-3.6600000000000037,6.038823529411765,7.9343,-0.0648221343873514,0.006920326181562686,0.019603394184287026,-0.031132394480163583,0.005183822322699427,-1.71660005695118,1.7334500062953344,-1.1933045158543634,-0.18629472596033658,-1.3084705043667084,0.504801843991048,0.9976
-0.2917280384556781,-7.990000000000002,5.938421052631579,7.8881,-0.8150869565217391,0.01094578589145101,-0.002094028941581172,-0.0016741565238440614,0.0009412857283237486,-3.184552640247473,6.061798087660623,1.1913317478848244,-0.29416621338809634,-0.7534282557815893,1.555419817812072,1.0008
-25.605353646247696,-23.65,5.79421052631579,7.9881,-0.6341818181818182,0.010352448623628163,-0.008325005279626652,0.0013018480776878505,0.015269155320657646,-2.8154897532523733,-1.5725589658364698,4.704885777630991,0.5567606182984985,0.12018406341322098,-0.5323023250541444,1.0046
-21.2991229651253,-13.629999999999999,5.994736842105263,8.2881,-0.14363636363636356,0.023754369179403767,-0.02503560813928729,-0.13284780567745358,-0.005275281801109699,0.5592736637303439,-2.3185974030303163,-2.194442488423603,-1.172258319858238,0.7320168010247495,-1.381369643469095,1.005
-8.56188743317386,11.0,5.468823529411765,8.4881,-0.013658008658008924,0.007054317022921808,0.027149493812151704,-0.009716444139076685,0.004642491033216345,1.7049192339957377,0.29357886511118136,-0.2836955890674283,-0.9291365989590219,-0.26061819796383046,0.37416442934365485,1.0015
-8.76970411867535,10.890000000000004,4.994,8.5881,-0.009069264069264449,0.005626691242980542,-0.021051366139406724,0.031036471444981117,-0.007711857077726592,0.19927267908296262,-1.2790914185778695,-0.7585604540669827,0.1860795113174654,0.03297190139944736,0.34590846568097633,1.0026000000000002
-0.871577588548873,2.969999999999999,4.2290909090909095,8.8231,0.0830237154150204,0.016844211393612696,0.014603303894935138,0.03324663911687509,0.01343744217152043,5.2530711499403555,0.36852511362332946,-0.8234666224588424,0.18328992449935352,0.2342840238881615,-0.3155483295538854,1.001
4.02162571379727,1.5,4.155238095238095,8.9478,0.061759834368529276,0.009487105648434024,0.021634175930376642,-0.0031527751736533105,0.0010992711978712322,-4.393929936162554,-1.8288142999457504,-0.929712484316694,-0.9135480697379982,-2.107746399631071,0.9416308610221121,1.003
5.1201294841425,-3.8300000000000054,4.165,9.668,0.012943722943723479,0.005083417938767099,-0.0025944907540438322,-0.013763213068127556,0.009472875442085638,1.0633880986729403,1.1891774751319943,-0.49844307016957357,-0.0803873821297574,-1.7457960783235402,1.8179043113450166,1.0038
-0.0548427188994507,-0.7199999999999989,4.174090909090909,10.1207,-0.08454545454545492,0.005455627806735919,0.007516458881587695,-0.0008020722595283303,0.002033676709963572,-3.4520636450510533,0.67913892384847,-0.7587077984919113,4.294006268486289,1.307142445771638,-1.5716899385942504,1.0047
-11.6590915105184,2.5,4.061999999999999,11.507,0.3049350649350657,0.003024189403312505,-0.024869355112171476,-0.006812687507274262,-0.019997649972866682,-0.006727534474216791,-2.1977207450193035,0.17453425160139702,-0.6274888651571839,-1.4500492952455302,-0.539239115740039,1.0063
-4.88523111244994,7.300000000000004,4.171304347826087,10.4836,0.45490683229813644,-0.00655358136196682,0.013832148450944715,-0.003253876542419931,-0.006435390941305741,1.0613010328872672,-0.5653461505424934,-1.3383130794743887,-0.2886733181414833,-0.11020081132007879,0.7483519207689663,1.006
0.566903315923448,4.780000000000001,4.306,9.8636,0.2579503105590062,-0.006811545211386161,0.004712429956219566,-0.03234965784435673,-0.006875077818017772,2.857939245498477,-2.2645216551268725,1.722248820405233,0.7536467823999414,1.877379571642733,0.7089880010629167,1.0057
4.95983995412362,7.509999999999998,4.057894736842105,10.0714,0.3360714285714286,0.0011883776867911422,0.017011215244716382,0.015390263244036362,0.007904951793859638,0.945170490670904,-1.995726950362993,-1.371180487591621,0.01935807024397331,0.533642958552066,-1.0469555923454883,1.0073
6.5031784558853,3.1299999999999955,4.222272727272728,11.879,0.5525000000000002,-0.00029331287309553034,-0.02089853480064896,-0.009958050191002599,-0.019727393004783877,-0.11097113978068932,0.6196521158957293,-1.4233893568259381,0.5370034941594528,-0.2585107830583196,0.39357747001175375,1.0069
5.45719567453847,-0.5999999999999943,4.514545454545455,11.3279,0.3504545454545447,0.012023671687593662,0.06355480344048026,0.09101437363084486,0.007432286826745127,-1.1738260018238014,0.023005110734288292,-0.4558533461362289,-1.106620968664621,-0.514257187733494,-0.5095839844834359,1.0053
2.55771013089683,3.719999999999999,4.791052631578947,11.9136,0.07097402597402613,0.0183349863093909,-0.013062744838933327,0.026423773517432636,0.00011589098289022104,-0.2580477233390189,0.8414784425443942,-1.0435280511801395,0.5460774555606756,0.28888777883619443,-0.02823772052699072,1.0064
3.48562329744242,4.6299999999999955,5.1033333333333335,13.3997,0.3540259740259746,-0.0013548928063400467,0.013262020132978947,-0.017276300698910063,0.014917705608832321,0.16492712091153752,1.4038575424395665,1.1984086694138516,-0.0407433346291419,0.4797604949905875,0.11593513939465781,1.0102
3.63914878346532,2.010000000000005,5.759545454545454,12.4946,0.6559090909090903,-0.0057277797230295135,-0.01095750044695265,-0.023968821947899954,-0.02732738573398663,-0.9398798432251093,0.9767561212823811,2.468548155407811,-1.3024623362088081,-0.61698358903449,0.4499835793561975,1.0042
4.0421250787136795,-4.420000000000002,6.297272727272727,12.3028,0.8072727272727285,-0.004942483074966475,-0.009092989643102456,-0.01586278000505814,0.0005856657633902529,2.5583769555835003,-1.1362720270233861,-0.6481490070900369,1.110647666457583,3.3531044743891867,-0.22340122732768125,1.0036
9.915874666112009,3.739999999999995,6.569090909090909,13.6222,-0.1404545454545456,-0.0022843553785474313,0.01850735084633648,0.006655872842483035,-0.0037493774787940026,0.15998875444136426,0.47032717146110253,0.41442038482821225,-2.0019490830482347,0.31727152582367146,-1.0638522518184903,1.0073
7.866267885969109,9.050000000000011,6.809523809523809,13.4727,1.2318181818181806,0.004254938118128493,-0.01580324344094386,-0.0006431596520179994,0.006109270067724992,-1.0463642034558425,1.0889421499661254,-0.868751495068607,-1.6729645185198103,0.0313369406600362,0.3117036851315215,1.0094
1.90015931415404,-2.490000000000009,7.331999999999999,14.7674,3.3940909090909077,-0.004435799582811484,0.014832893036988537,-0.014350674847921852,-0.020371712753137317,-2.2740621688241704,0.438140184540893,-2.0635811273925526,0.23140444232279117,1.3232797114951387,-0.5600567724233885,1.0131000000000001
1.1530903451497498,-6.8799999999999955,7.617727272727273,13.7279,-1.1775691699604707,0.008135789871543508,-0.013983505881745018,0.03757492050641531,0.010687712696748619,-2.490723148698825,-0.002768600801084923,1.6695058564030916,-2.433227357260725,1.298947078038908,-0.27036466263591086,1.0051999999999999
-0.384711181325815,12.340000000000003,8.286249999999999,13.5372,-1.5546169772256775,0.007191146906663448,0.01015487102047885,-0.028396926336323958,0.029104867371961163,-3.432206968028816,4.709454373869376,-1.2778747903266732,-0.8701480823761872,1.877328578742267,-1.1270757190891454,1.0055
-12.2351628759279,10.61999999999999,9.565263157894735,18.3345,-1.383904761904759,0.0012841084559749305,-0.03620988558891902,0.005072314123900412,0.019892572238447315,-3.098370330555287,-1.0263713182707088,0.22771136037620165,-1.5429784386735355,3.9950754707014635,2.133689489968996,1.0114
-9.35787420141318,20.120000000000005,19.873636363636365,12.5387,-1.1271304347826083,0.005918631366377269,0.06002979498153849,0.008866671435736606,-0.024503668325298378,2.825180680539496,1.7139311153934946,1.666779819338292,-1.9508861667709736,-0.058152480435769476,-0.548100817549262,1.088
