unemp,Brent,MIACR,obligates,M2,paid_services,money_income,trade_turnover,debt_firms,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,inflation
-0.009145148753002763,0.7800000000000011,5.9935,0.1849999999999996,-0.0020018107889256953,0.003758074239645026,0.0018055604329241248,0.04929221377584625,-0.02299472822059201,-0.9250629492320532,-1.4505998125288686,-1.627387560508417,-1.2493524369922602,-1.4941028851240938,0.6411225614544677,1.0048000000000001
-0.056541428380925796,-1.4200000000000017,7.845000000000001,1.0168809523809523,0.0013953404289495097,0.02163270233848813,0.0018944864624828028,-0.014987542455937586,0.0022058479212141435,-1.466361845062254,-1.6494177655256572,0.04348837296780959,-0.8954487218686252,0.19821127831894758,0.17778021593300905,1.0116
0.04290155988497979,0.28000000000000114,7.874545454545455,0.09534632034632029,-0.014871466905230335,-0.007644521270938398,-0.004346589799853362,0.01578055137268919,-0.04085495374508419,-0.8906418087797846,-0.9122872827142638,-0.02880463818762907,0.20377961031439934,-0.9250887472310825,1.1074371607736186,1.0099
0.04309752951187784,1.7800000000000011,8.214736842105264,0.45727272727272705,-0.012591060109778951,0.0162422132970228,-0.01560496023927449,-0.011943790030219503,-0.005688824862710717,-0.7512231500491966,-1.004001304440491,-0.9643085629828937,-0.9335484559755007,0.8217550630132657,-1.0503480525424493,1.0073999999999999
-0.016381769584284278,2.259999999999991,8.233157894736843,-0.07261904761904692,-0.011547190367867444,-0.011029606413533344,-0.006169208769547296,0.008865997988880991,0.0060998147337656405,-0.9849914232008177,0.24904700050575224,-0.7324373669343852,-1.1544078500895707,0.534759309735686,0.9023342949597244,1.0083
0.07563938166355699,-5.030000000000001,8.172173913043478,0.6450103519668744,-0.006260429408801116,-0.0069212438268539955,-0.005242223107044808,0.014629103920967168,-0.005601289620521754,-0.6460525675568705,-0.8289140568278669,0.7296281632801696,0.13392245945731537,-0.058425528319682576,0.3295839692322644,1.0090999999999999
0.04756095745966182,-5.159999999999997,7.877142857142856,0.06070393374741201,-0.009844767026516266,-0.03231678451405351,-0.01068422090985166,-0.011400218151411678,-0.005558276349542979,0.7599235576838939,-1.1674541243670258,-0.08461308554331833,-1.0017316974550454,0.19582955497439114,-0.24871626987764878,1.0069
-0.02271030995161394,-4.519999999999996,7.949090909090909,0.127359307359308,-0.006424626806872169,0.002965066188298948,-0.005120773754374142,0.015289609766650614,0.010045018041822118,-0.9041416428824903,-0.8170873208703459,0.9694233443227469,-0.21157809476977596,-1.2354974682702595,-0.2576195442234061,1.0106
-0.02870946537752972,-9.659999999999997,8.240434782608697,0.4549802371541478,-0.00317054284263385,-0.009580665147115752,-0.005491802156122105,-0.024661158642146574,-0.02456064004529601,0.6714433779793217,-1.1341277767434275,1.1162259458727828,-0.43512708763491986,0.9930476888794414,-0.5193184699634279,1.0103
0.0056899500840230655,-7.990000000000009,10.211111111111112,1.239065217391305,-0.014867234104047,-0.0084294187244911,0.0017222641429697205,-0.008789863733184688,0.006439843021771807,0.7278611474387535,-3.2845079248357756,3.3531763421683842,-0.0999784513424431,0.2961406181239227,0.17022943672388346,1.012
-0.003753168846062138,-17.099999999999994,15.468695652173912,4.337021739130437,-0.01098993970855311,-0.01072443705191084,-0.010857302236674471,0.015360206111399322,-0.026179537991341206,2.749588721494647,-1.3695307350669732,1.6186660216678272,-3.2484756463420843,-1.657719506643223,0.20775543682711803,1.0256999999999998
0.005726971898088795,-14.580000000000005,16.964666666666666,-0.6292490118577092,-0.015524105240666941,0.029523689601056446,-0.003836444331282607,-0.04720922126077198,-0.024947746401535298,1.6605503910669404,1.8980118459066213,2.219196362840233,-1.8376944469123295,-0.42761458190239954,0.7397530229736011,1.0389
0.055766560478756944,10.340000000000003,15.116315789473685,-1.0477727272727275,-0.014165069819103593,-0.018612564444133284,-0.030094477523219254,-0.04618538074631218,-0.022931563880563388,0.8772754396991364,2.7934118799379895,1.9934181373666895,-1.5996401317316822,0.5862943630635049,-0.7187921931803671,1.0255
-0.0034138267962919855,-2.210000000000001,14.902857142857142,-1.0367727272727283,-0.02114945485647368,-0.04626217392416443,-0.020680104870187677,0.027666918120001327,-0.024100334043808402,2.232662169345449,1.3086657843271499,1.418875255410115,-0.13508088001000948,-0.09619927044728321,-0.6041967279565121,1.012
-0.05481006707483882,3.6300000000000026,14.357727272727272,-1.2495454545454532,-0.0057783879553312545,-0.001637993962301465,-0.011258683679063353,-0.046026440429407955,-0.04972190869511728,1.507952647155544,0.7012073623985131,0.9957649579780515,-1.5664664388438219,0.06978856149154088,-1.3566324032186954,1.0092
0.03342912958858357,4.559999999999995,12.828333333333331,-0.21603896103896147,0.0007936945023221398,-0.033254189414289925,-0.003151856171898615,0.011922223475618665,-0.013589088269002403,1.1425786316223352,0.6398131043247567,1.7504945481566,0.5131392130823457,0.29859306847966266,0.17371434232194652,1.0068000000000001
-0.1281492469719403,-2.6000000000000014,12.503333333333334,-0.27623376623376394,-0.007363576275542627,-0.0019399820508425591,-0.0065006523834743035,-0.019262145993074853,-0.023923557459360367,1.2704410323325266,0.5955585855857222,1.4466153024877777,-0.2675101534158608,-1.8482883958327292,-1.2322456523376983,1.0044
0.03198776789830626,-4.919999999999995,11.524347826086956,0.08083003952569179,-0.004325316301409643,-0.016278637307053145,-0.0007127610212194213,-0.02566586844514518,-0.0030916314387177124,2.5155038427265985,-1.3191548120215426,0.720199890230954,-0.6646738626051674,1.1953608308665136,-0.5249296286642269,1.0082
