unemp,fm_price_exp,fm_credit_cond,Brent,MIACR,obligates,M2,paid_services,money_income,trade_turnover,debt_firms,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,inflation
0.04678817716896866,0.23612750885479983,-3.8834951456310702,-1.4200000000000017,7.845000000000001,1.0168809523809523,0.00022429434752702093,-0.007697061499515101,-0.007718128788843259,-0.016499962912639887,-0.03878999405703709,0.8557023814342668,-0.569641641242855,1.1598548250854461,0.7795661151018354,-0.026176907919956683,-0.8322656053467893,0.478797463633832,-0.1896242109711284,1.0064
0.002887470137752146,-1.9906323185012003,-7.0,0.28000000000000114,7.874545454545455,0.09534632034632029,-0.0044200464674055695,-0.004219049856761359,0.0022025664294034186,0.00700539721103155,-0.004835755659613028,0.6179184106569597,-0.4607820316511479,0.058451529586226916,0.0837335540103891,-0.7398722544173286,0.5963993559859168,-0.27961111191535004,-0.292683019806938,1.0102
0.04190753201664421,-6.6950819672131,-8.57142857142857,1.7800000000000011,8.214736842105264,0.45727272727272705,-0.0033853577227844767,0.0010225138577268922,-0.012013919241530502,-0.007949680001235748,0.010305721506519205,-2.0280383551271353,-0.9373518688718654,-0.24802305489548765,-0.8077722861594635,-0.21350819585467368,-0.03204047929075125,-1.1073136389684348,0.38272189823564007,1.0049
-0.4079446580391135,3.999999999999999,-4.04040404040404,2.259999999999991,8.233157894736843,-0.07261904761904692,0.002644683214358068,-0.008537480346783255,-0.008534331880001744,0.030648085888618226,0.009029882227672203,1.7250215120054389,-0.21927976466369706,-0.20854228291454857,-0.684610153420974,0.29635860914640033,0.419805208719851,0.24435765318746955,-0.07767964861346122,1.0056
0.46459792727833804,7.755371900826399,-4.12371134020619,-5.030000000000001,8.172173913043478,0.6450103519668744,0.007512935077233607,0.007991929770268413,-0.0047716026075885765,0.028217353163427106,-0.022073625403006503,-0.06058937772470083,1.1026375083868727,-0.03917325937506537,-0.7367246427522188,1.05648580751129,-0.30776778161781837,0.09532308135302495,-0.20924894753000559,1.0053
0.053554499512887155,3.612370034657502,-10.6796116504854,-5.159999999999997,7.877142857142856,0.06070393374741201,0.0015996011110139818,0.005586827609288747,-0.003059312244735324,2.9151462708654208e-05,-0.012354977855137506,-0.23843819802098637,-0.20736306782964684,-1.0815364049520353,0.4036215847186406,-0.46805252030540007,0.4918538360033159,-0.7775636179321502,0.47231569989727745,1.0087000000000002
0.02677114850804374,2.3655913978494,-8.7378640776699,-4.519999999999996,7.949090909090909,0.127359307359308,0.004110125037767531,0.013275174055481287,-0.001432498441738872,0.0040465606427240175,-0.002930733770590166,3.136113827218368,-0.387401792349576,0.9712674956982384,-1.6605092217513775,1.0856746083782087,-1.2123491700174285,0.10146262754270029,0.12696234416079602,1.0093
-0.043484355724638935,3.866666666666699,-11.6504854368932,-9.659999999999997,8.240434782608697,0.4549802371541478,0.014164356493289176,0.02119482289958441,0.018021090931540584,0.009529888107145723,-0.009059603299114372,-1.1549464829486569,1.568626091778935,-0.516543920955183,-0.0767507082366519,0.6688985029868122,0.03761399598097664,-0.9231039124709134,-0.5323877736745372,1.0083
0.012837800979562886,0.442276422764202,-16.3265306122449,-7.990000000000009,10.211111111111112,1.239065217391305,-0.004275460815657439,-0.0066121576046143105,-0.009950895186033648,0.04223245994823799,-0.013993149190438814,1.3851308691755928,1.7508024167809877,0.11613301274727356,-0.5110516194326246,0.6109926274493623,-0.613551734596622,0.159242525310787,0.31549727910006115,1.0148000000000001
-0.03600335799908194,11.20069878384739,-35.869565217391305,-17.099999999999994,15.468695652173912,4.337021739130437,0.002329513505868519,0.0005900489844670176,0.002615190167061243,0.018006983238937124,-0.009939624142994319,0.8412171117248894,-2.7302587671619603,-1.6414524196376739,0.541807168972623,-1.3429489239410441,0.8103388714586898,0.0035094146334274635,-0.2497942458640161,1.0201
0.04348658390536375,-2.0908384544747918,-33.6842105263158,-14.580000000000005,16.964666666666666,-0.6292490118577092,-0.007897538728995457,0.027110968385789747,-0.023619085615958824,-0.07915775722083751,-0.023195677267619175,-0.41728737968258933,-0.1345070919238651,0.8781780216587365,1.8544778238285122,-0.027125904361961255,0.4854476597105752,-0.09531589254576213,-0.008180654570122212,1.0352
0.031586957354033274,-13.6116408843682,-27.7777777777778,10.340000000000003,15.116315789473685,-1.0477727272727275,-0.002620493985238781,-0.017389350684453575,-0.0138837075189997,0.018314077498057912,-0.029640789412194835,-0.4341449069888777,-0.509151664691161,1.899363196292707,0.05473805456766889,0.14367771309714178,-0.3051764851937343,-0.9115590264041397,0.09959575242565392,1.0192
-0.04078333775444687,-10.0257417694079,-24.2718446601942,-2.210000000000001,14.902857142857142,-1.0367727272727283,0.012140966474555981,0.012910877934920961,0.0022471390889080567,0.02691390950484518,0.01537512629599469,-0.5291927793267441,-0.0009506861280560875,-1.1502863462554385,-0.7424160946246832,0.02775084568650077,0.8782384256101982,-0.12375053601354452,-0.1103419599571731,1.0175
-0.028968664093778518,-6.2771472607538605,-17.021276595744702,3.6300000000000026,14.357727272727272,-1.2495454545454532,0.00925359956161742,0.017764963887572094,0.01819231081673145,-0.010226609194258884,-0.0256722821702553,0.5311572943222014,0.19632281897257728,-0.17262572786685143,1.0482570841362842,0.18417092920023978,-0.5146357036173277,-0.09609515738163064,0.5090583212420998,1.0106
