fm_ibk,Brent,MIACR,Infl_exp,obligates,M2,money_income,trade_turnover,debt_firms,Компонента предложения,Компонента спроса,Компонента рыночной конъюнктуры,Компонента ожидания,Компонента валютного канала,Компонента денежного рынка,inflation
10.782360579770398,-10.04,10.858095238095238,16.007082152974505,0.610165631469977,-0.003116398438322676,0.005044751685126414,-0.005086503486642968,-0.07928337244485562,-1.2544879209948872,0.7199177220891876,-0.757638942967815,-0.37626527195206316,-0.9041685166806532,-0.7927494793951928,1.0081
7.887736555208749,1.0999999999999943,11.146363636363636,15.260416666666666,-0.4400865800865823,-0.0007982628851426199,0.025917203459425053,-0.0009149798876588733,0.021721612579302274,-0.27240590169860707,0.12869451917201208,-1.9781297750045503,0.4394438981577326,1.1460088973620486,-0.7232342118487062,1.0095
9.561294641115031,0.8100000000000023,11.14090909090909,15.84010152284264,-0.24545454545454248,-0.009284159323415864,-0.039855543017036865,-0.02564472956532704,-0.04147363893776124,0.019524520040722314,-1.096328892805553,1.3838749792704144,0.6593264731479582,-0.01438282793069971,-0.21957620419681595,1.0057
4.30101972668061,-4.159999999999997,11.425,16.443444730077122,0.23220779220779164,0.010269286054699123,-0.031246820266236597,0.02168623664048397,-0.012857081679424454,-1.0054980433160983,1.2294562063756416,0.11553277371954626,-0.28135634600693304,-0.3301611497936392,-0.48986661906040446,0.9993000000000001
0.588397754046137,-6.260000000000005,11.066521739130437,16.714285714285715,-0.22291925465838425,0.0132659770874195,0.03575897605593248,-0.019213283869163433,-0.002292684296547165,0.23147580712255844,0.45481721634390193,-0.22830802142345585,-0.8759089015782267,0.14252341655247447,-0.47142118620577256,1.0098
-2.4018689034753797,-7.309999999999999,11.017333333333331,15.74,-0.40517598343685357,0.018217155125798357,-0.03304126476122882,0.045296094710778334,-0.008464563942716552,-0.34550786166133407,-0.1457246708322344,1.8426143680602503,0.5695304074976697,-0.9332911598547844,-0.08251986441296535,1.0106
-3.944455325426579,1.4800000000000004,10.8425,14.74,-0.39285714285714235,-0.010485687521009979,0.038714914223312746,-0.00204895811549477,0.04714643165153909,-0.9640529657770582,-0.5012683794521546,3.2767677407064744,1.0220130178932711,-1.9609902594802104,-0.769178338029706,1.0067
-2.2832243080157197,6.030000000000001,10.94047619047619,14.5987,0.18672877846790747,0.0010150246361853021,-0.019461395204915632,-0.02448254181622289,0.08513335356034268,1.9899028653803201,1.9083863235640497,-3.0265766571183828,-1.2056037131056232,2.150627510693177,0.8769397171972826,0.9975
-4.03384208748303,3.3699999999999974,10.732857142857142,13.6,-0.11720496894409926,0.018185201417761476,-0.007164559764571976,0.05571075246787771,-0.04448957348937732,0.2640635989026345,-1.2961687344815085,0.5265960111159839,0.08923603711848256,0.36105726063077426,-0.4439991235567119,1.0053
4.58683540427729,5.160000000000004,11.06315789473684,14.1881,0.1510389610389602,0.0003573639135083795,0.0015307532285575576,-0.0170449003291413,-0.031275562921612376,-0.23829271603066132,-0.14280022255529107,-0.1715182412045637,-0.9489329696915313,-0.085777075173697,-0.3807914473281194,1.0037
3.58620098357981,1.509999999999998,10.639047619047618,14.2875,-0.19590909090909037,0.009810208316967106,0.06166894717275184,-0.014549498485981971,-0.026372090059188835,0.09100861905676354,0.712479264278504,-1.1211279759779704,0.014586652880219856,0.4980921772943213,0.1169777972737646,0.9943000000000001
1.19568134348569,-3.299999999999997,10.37904761904762,12.5623,-0.3408441558441542,0.0072581373692681694,-0.03338211092720478,-0.0010468579236881936,-0.06673322816565452,1.1996287630115532,1.0083315590296842,-1.00995597721182,-0.17729267668146345,0.09223420124449258,0.3601700412985558,1.0029000000000001
-0.374123859259716,0.8900000000000006,10.339565217391304,14.2065,-0.17447204968944163,0.0071786917239879955,0.015399004298926044,-0.00280318843882732,0.037389206149724075,0.27602209772079966,0.21712521308478566,-0.15236366425461162,-0.305382370581481,0.7558356430350232,0.46039916438323,1.0019
0.9426669695902412,0.7299999999999969,10.238636363636363,12.3462,-0.015592885375493637,0.0014334114003116127,-0.0002964228684554371,-0.007146024248269711,0.028455539497219462,0.8460539336626598,0.38857131010720575,0.8896315742996717,-0.28048725872074876,-0.7352810716719653,0.34135271563866254,1.0043
-1.97110885285161,2.950000000000003,10.323333333333332,13.677378,-0.10564935064935099,0.005335893145947068,-0.040453366572663185,-0.023688156224489276,0.0392567598315523,-1.4582170450834937,-0.42092086889533464,1.0612492604458605,0.44151645991088184,0.10204385314897352,0.367576595057947,1.0055
2.6441407589958197,-4.790000000000006,10.017142857142856,12.3526,-0.3648051948051947,0.003526236717796394,0.08078356017586685,-0.02601896318462238,-0.08642388359251818,-0.10891205362244519,0.5181554725343829,0.035357189169787855,0.016002846276937877,-0.4104955966814953,-0.18154544372952253,1.0078
-0.677262512273975,8.580000000000005,10.160454545454543,11.4855,-0.01681818181818251,-0.002726802545618412,-0.08036329289348032,-0.04971192923501633,0.050972705174073596,0.005473066504671423,-0.7086384507919976,0.5554410851068166,-0.12038624457821284,0.4625626373793376,0.06398178125272555,1.0051
-0.7255674811648151,1.269999999999996,10.114117647058825,12.8791,0.4422727272727265,0.002507460645990278,0.0097804767874905,0.08015023495702245,0.017279094634949033,1.7711502756571527,1.2116042406346608,-3.1056857639421183,-1.50439405371242,1.8515179140435352,0.34624371150829253,1.0034
-0.340801979795508,0.28999999999999915,10.14111111111111,11.16206896551724,-0.02836363636363437,0.018577767719431648,0.03269723011951697,0.0029286352711608288,-0.027556010184657254,0.17713887561535463,0.5450189680593778,-1.05346012324486,-0.33421510969758,1.047525917793329,0.27805986341957256,1.0076
0.613076831700944,-3.279999999999994,9.897727272727272,10.959,-0.5245217391304351,0.0028269335631456727,-0.013949940547947293,0.0017867619137632573,-0.1356769709162311,-1.0620701035316267,0.08956953703838938,0.9082619317921258,0.5594769651084182,-0.6156072293053195,0.0020731728809267507,1.0033
-0.37632062883606,0.7199999999999989,9.5765,10.2704,-0.20297826086956583,0.0004984789155937364,0.03509871129984887,-0.031346867813779156,-0.04345583451965851,0.741352043090162,0.44592212204909165,0.12881870621842811,0.31748642155711826,-0.2508171765142519,0.18493128942140521,1.0043
-0.0330284247347972,-1.980000000000004,9.1345,10.3398,-0.16050000000000075,-0.004593771442369388,-0.017813698341592854,-0.002723505740538812,0.05266225784547984,0.3874633565750097,0.4425005720153333,0.36387258751242996,0.2003397218632332,0.27894490355859436,0.6065726723781492,1.0
-3.05399081468406,-3.960000000000001,9.10904761904762,10.6924,-0.07681818181818123,0.011856221097126252,0.010244826925587702,0.011660544042337406,0.02482637190209047,0.1578445533298613,1.0646499375045544,0.6391925123060206,-0.20579589199414453,-0.3184335707525851,0.30477131700680976,1.0025
-3.72274752970354,2.1099999999999994,8.947619047619048,9.527,-0.21556277056277118,0.001755126735298873,-0.004206108997189872,0.017162648319350993,0.0002118383946534408,-0.37235406193189485,0.1602078176704832,0.8818862089319236,0.4248129991728138,-0.006112054910431461,0.20226418940490984,0.9997
1.4629641857434,3.220000000000006,8.536521739130436,9.5559,-0.19761904761904692,0.0007255567027666388,0.016439123939255396,0.008360803503490999,-0.01588932955497846,-0.22410528485387307,0.11114027046264913,0.9461034903885838,0.3855227385452476,-0.6563417138907238,-0.048716401312716935,0.9987
1.25294606049339,4.449999999999996,8.373809523809523,9.85,-0.09571428571428608,0.005482915704394742,0.014495876118390427,-0.003517620612571548,0.04963782544947293,0.6038243790909126,0.3247619934862209,-0.43362416029934003,-1.285587850995763,0.7029132738435996,0.5011260734030974,1.0038
3.2291180197282796,1.3599999999999994,8.043181818181818,8.6866,-0.2865584415584408,0.009422671509227598,0.03661101644201814,0.004900109156922738,0.03449473673729564,-0.49643701835803594,0.33545595247192006,0.3650885872128599,0.8876124694205307,-0.6277754342514104,0.019417339799597796,1.001
4.24034874250888,5.200000000000003,8.014285714285714,8.7425,-0.5049999999999999,0.01329412438142974,-0.006877672433477144,0.010792117736954765,-0.008687291048651957,0.3161434220724903,0.09454371333147614,-0.8135170634422981,-0.2370100452749235,0.2616181565941677,-0.1464975468539681,1.0046
4.2574736618513,1.6600000000000037,7.729523809523809,8.8793,-0.08177489177489239,0.001449001556208529,-0.0156962822830522,0.006199864155199464,0.026233167936537072,0.1736253491482541,0.8316715204517087,-0.7023537414388885,-0.13509901128547033,0.8298160795123568,0.3878776357254069,1.0022
-0.754403952872401,4.709999999999994,7.087647058823529,8.4402,-0.38051759834368415,0.009021985120732268,0.05938492631677583,-0.027791802275137556,-0.043711850541871655,-0.2663086323872714,-0.09757256994638278,1.171093355879106,0.3368377476705279,-0.7451823772971014,0.02031175904190275,0.9995
0.288721564292871,-3.760000000000005,7.145263157894736,8.4687,0.3475652173913035,0.011097340507310705,0.024619606015583884,-0.01577812024964409,-0.013627972799268306,0.19209752570476898,0.3415869692478175,-0.15775650135046396,-0.29316438107095183,0.150440496805351,0.44755608969898975,0.9998999999999999
-0.0153580342848331,0.7000000000000028,7.1465000000000005,7.8145,0.023363636363636253,0.007848013419213373,0.015542480422155336,-0.010927864732133585,0.021889630545249616,0.4036923453725393,-0.6416358705847774,0.9702300189429006,-0.6713902655743418,-0.2673212808229516,0.260508117866531,1.0026000000000002
-2.6232647862420397,6.090000000000003,7.002857142857143,8.5564,0.22768398268398293,0.007310654456107457,-0.03141777373342869,0.022045435678242242,0.038691953923825295,0.21546659590203632,0.04650350220345527,0.013419803995622833,0.23851437517253382,0.2944035921697786,0.34999153019079726,0.9987999999999999
0.0072977723510645,4.8700000000000045,6.9455,9.8368,0.09095238095238045,0.01648880650934892,0.015073031792848468,0.003667518564613559,0.11336051083815235,0.16028618684949614,0.1380787162748791,0.34743137428815124,0.6041788132576204,-0.470149073285162,-0.027577374203564695,1.0026000000000002
-1.97764809139472,-2.5700000000000074,7.0215000000000005,9.6818,0.4666666666666677,0.0008029209117061953,-0.031219995241515974,0.007283785812479238,0.006180043664706147,0.260177401930589,-0.0015066447162887736,0.1379901869612445,-0.029020582237633926,0.06878372926853957,0.18622267063196096,1.0019
-1.32759006230434,-0.1599999999999966,7.089545454545455,9.9011,0.211515151515151,0.010271775666156557,0.04763903623701715,0.004138402015122722,0.02881678760258133,-0.4585678450767681,0.19242552823982298,0.2801492645387206,-0.9165255419780732,-0.03592879793650173,0.3576958841350533,1.0043
2.2490577274252903,-1.7199999999999989,7.027826086956521,10.0697,-0.03557312252964451,0.0006644081082782805,-0.024390596968814293,0.008363223875777592,0.0859121907722109,-0.24951107497332223,0.4894725824088751,0.5571274910867594,0.5451778769093107,-0.9925762262275654,0.27027442744791264,1.0033
0.308850735194874,6.359999999999999,7.148999999999999,9.3386,0.1763913043478258,0.007737073894945823,0.016303360975829406,0.010737855968809384,-0.13304322742561858,-1.4098721320287693,1.186306285498137,0.152928244446473,2.1306101923291445,-0.19692808026216957,-0.019500359366765148,1.0093
1.38653303541671,2.1400000000000006,7.267391304347826,9.8309,0.05578260869565277,-0.007701894276054944,-0.014947926866250683,0.00549530926987174,0.0033923913872051514,1.5628014168831945,-0.6787763382064027,0.3928324415948337,-2.0223531067097427,0.7366280333981204,-0.0876307411327113,1.0166
2.86697221621483,-16.28,7.250952380952381,10.2363,-0.18250988142292535,-0.004452433245816678,0.010288111915009779,-0.006512145493884347,0.004645890141025788,0.10546233296388408,-1.4905456706816382,1.447277158168455,2.15221456059765,1.0871851793799485,2.545177626806877,1.0015
3.37005008528895,-7.390000000000001,7.492380952380953,10.3632,0.032012987012987715,0.008007118234829136,0.011584037509548395,-0.00010535972898395585,0.03499301843389979,-0.5384517644256909,1.7010875635694254,-0.17833408213126803,-1.25932835129681,-2.387639782871084,-1.7813198166371582,1.0034
-1.20125553119268,2.049999999999997,7.645294117647059,10.1363,-0.15732919254658473,0.0036870455562016957,-0.012066563448502876,-0.03131577885823589,0.040461583105521726,-0.7479975879030284,-0.6660736920154959,1.1770539109831426,-0.15089279333635575,-0.35299199844324824,0.06484410212286283,1.0070000000000001
1.80641240980344,4.550000000000004,7.5905,9.1406,0.09804347826086968,-0.006217881840964168,-0.01795998645183694,0.0056067617428468,0.020665079117739182,-1.7214465419866296,0.9352619885772879,-0.28011862412278915,0.3915644489095891,-0.1748713604519762,0.30504203928870877,1.0012999999999999
2.37066924067227,2.1799999999999997,7.676,9.39,-0.24452380952380892,0.005126106316962975,0.005415655599772862,0.012618290309527325,0.023617691709844735,-1.1028138014762812,-2.0698792369928176,1.4258742347108824,-1.069044500626513,-0.3114330937247912,0.010109658554964018,1.0007
0.83172066480581,5.090000000000003,7.745454545454546,9.2639,-0.19502164502164554,0.0005385080646735929,0.04188786747184281,0.045113220531021625,0.06826141310621203,0.5007208917165985,-0.7687407533165618,-0.4619578433191594,0.6039685042370451,-0.15317447391500108,1.0839347122605378,1.0015
4.5,0.0899999999999892,7.7155555555555555,9.4292,-0.23284584980237089,0.0018330781383966155,0.02359560324296872,-0.01590115009126336,-0.0764129922977137,1.4228095268139787,1.0660634054736657,-1.2245069436044067,-0.16277225476994372,-0.6243279324959182,-0.3058448176563111,1.0045
-2.9,-7.099999999999994,7.576842105263158,9.3712,-0.09160869565217489,0.006785806627664925,-0.02368511593055267,-0.013849510839850865,-0.0022925528849615517,0.11458013362139252,-0.46087818974709366,-0.05943188148379808,1.1398896262940164,-0.13246461881084792,0.3296903476742453,1.0029000000000001
-0.0555787187186036,-0.29999999999999716,7.320434782608696,9.1104,-0.22534782608695636,0.0012353083856009306,-0.010797662667423324,-0.012088081870087919,0.05363663169855748,-0.788618935273562,0.31625963433758614,0.06908824051939332,-0.5683962412836504,-0.6530115754269866,0.488637139567606,1.0
-0.4519042870075719,-4.880000000000003,7.132272727272727,8.8941,-0.5092885375494065,0.008867355559894818,0.02660813016428598,-0.012183567860089894,-0.07217779304783534,0.36466588266683336,0.08041661394442814,-0.4420621667154016,-0.4061070434870967,-0.17716366222817279,0.22540247070120337,1.002
1.83918649328903,3.789999999999999,6.855714285714286,8.6122,-0.2635064935064939,0.003033420154551436,-0.025462492042400697,0.005290382863886833,0.21167875311962803,-1.0409702693104936,-1.0610558054721584,0.5344224655464913,-0.5452592054506464,0.5940455881078321,0.38650731034316227,0.9987999999999999
4.88531466960072,-3.1199999999999974,6.789999999999999,8.2566,-0.31720496894409944,0.01465425756111749,0.01826072120170963,0.007207899627674763,-0.05926553295680925,0.2302642887456017,-0.12612106312000967,-0.8668218830832427,0.8858596908468335,-0.733485965582911,0.10364617654596171,1.0028
2.81585129102802,3.5,6.457000000000001,9.0219,-0.12612836438923392,0.005481312358849522,-0.026377061310039807,-0.008284904200257515,0.1403966316836982,-0.5806101672264681,0.22961479180688207,0.5900382190205458,0.0749376145081422,-1.8599211263671551,0.22476777632644465,1.0015
0.448862314908771,4.100000000000001,6.151363636363637,8.2594,0.5413852813852813,0.016103956701977395,0.0631188507756466,-0.01802646401460173,-0.11445230740072887,0.7103960368953672,-0.4116904000872521,-0.41616312750871465,-0.4957390303670151,1.0791649820627067,1.0211260462696299,1.0022
0.776759872355562,-3.6600000000000037,6.038823529411765,7.9343,-0.0648221343873514,0.007900551106176934,-0.003127634787245981,0.02875095643805281,0.04334528407023619,-2.2216837584025377,0.4242460852117602,-0.3256893802017644,-0.12533248076943265,0.2977396356014507,-0.17997683356590125,1.0033
3.0122195859557,-7.990000000000002,5.938421052631579,7.8881,-0.8150869565217391,0.006892224747454989,-0.023710341755041497,0.01031387949650231,0.04925742017604584,2.980249698441166,-2.125334047980956,0.23701542049888663,-0.5384282905371344,-0.3291750559768258,-0.21951009247556932,1.0007
-2.4246905153851803,-23.65,5.79421052631579,7.9881,-0.6341818181818182,0.007317417366641266,0.006365641962236879,-0.010817643913808794,0.15152873193161653,3.0437298423072,4.493678230491469,-2.3166969501159884,5.134353289519191,-0.141000154309688,-0.28026539050331395,1.0077
-23.757970582812,-13.629999999999999,5.994736842105263,8.2881,-0.14363636363636356,0.018136600383055423,-0.007035992404070157,-0.12638068706351469,0.001834536219236682,-0.16416463896851782,0.092088106900035,0.9356364794475993,-1.1841452274659943,0.37308973891924446,0.4636996861729693,1.0056
-8.28932507057855,11.0,5.468823529411765,8.4881,-0.013658008658008924,0.005232623181974816,0.02847419179932409,0.027849066144426615,0.0010633156259007848,-3.450591262706091,-0.33975631908129017,2.433993831001422,-2.5678134710407834,0.3001650024582655,0.31356603962060203,1.0055
2.81849519254617,10.890000000000004,4.994,8.5881,-0.009069264069264449,0.004165510458122412,0.009120274968498876,0.01625094682686523,0.019489985638925234,-0.2977733651476076,0.34564601971074504,-0.4062936524726602,0.21692450263851848,-0.37541340792828715,0.26563080638446895,1.002
2.2062015953885905,2.969999999999999,4.2290909090909095,8.8231,0.0830237154150204,0.015531501551205196,0.007754343225906624,0.014683973267862527,-0.07227371031087415,0.3144392030736284,-0.23426623092793172,0.06208477795504693,-0.31462763156598494,-0.5220911432781152,-0.11999651494690874,1.0033
1.20524265287835,1.5,4.155238095238095,8.9478,0.061759834368529276,0.008972278036308623,0.001986711468378033,0.01065680622749099,0.007890520552470193,-1.311144316794407,-0.43971823053613174,-0.7381967244996451,0.55746811002588,0.3879279262996875,0.715370831824049,1.0051
7.24675991795848,-3.8300000000000054,4.165,9.668,0.012943722943723479,0.00421560673051502,0.015401120584025207,0.00400063802629802,-0.05384761428086904,1.8703874363622088,-0.5152846753591682,-0.04189671987258296,-0.6927971148586364,-1.152968064475475,0.9851289582670424,1.0004
-1.7904693801460498,-0.7199999999999989,4.174090909090909,10.1207,-0.08454545454545492,0.007960680481309268,0.02275365163616705,0.010275603283210089,0.03191393856623925,-1.4527899476331805,0.2819012844401844,0.1321361380044354,1.4898743524823046,-0.670099308187156,1.2712655116183202,0.9993000000000001
0.223401632787061,2.5,4.061999999999999,11.507,0.3049350649350657,0.010129680068502012,0.014135049266684518,0.051308276057200786,-0.007365010995163956,0.04675189946749048,-0.2718762528364474,-1.0440330379001181,-1.1791350764632016,0.7770006771028654,0.07781676733447825,1.0067
4.45880760908204,7.300000000000004,4.171304347826087,10.4836,0.45490683229813644,-0.006159938073899696,-0.030854748405140242,0.06782378358982832,0.21364965329013152,0.7308722012260015,-0.7526892134415707,0.9309910039412023,-0.7562942235912354,-1.1117657104088792,-0.5539641444691731,1.0126
3.59362473125838,4.780000000000001,4.306,9.8636,0.2579503105590062,-0.010393288668531397,0.02784861253159221,-0.023096823368547348,0.011031809960259764,-4.605470016552285,-0.6855726496402291,-0.8743836463188263,1.7465686996383027,0.5255727206768209,0.34082561318435256,1.0023
3.88321305026778,7.509999999999998,4.057894736842105,10.0714,0.3360714285714286,0.006390205233746116,-0.0664305697982126,-0.005891684956578658,0.039166300639319473,2.302291699113687,-2.4677769597035195,-0.4832333530832638,0.3371953946060219,-0.41233319406863295,-1.023888486718459,1.0034
0.0146876033382646,3.1299999999999955,4.222272727272728,11.879,0.5525000000000002,0.0003305995925035887,-0.006708889568937337,-0.012343470937631551,-0.04197661808770903,0.596197658001972,-1.7749009243881126,-0.6271747819818208,-1.272828898628264,1.121932329145548,1.2394466773669341,1.0104
3.4257645187592,-0.5999999999999943,4.514545454545455,11.3279,0.3504545454545447,0.001342151080955034,0.05771107561526101,0.07578852523257851,0.023594428980491244,-1.9372433626174423,-0.04095358367841666,0.45052008797639986,0.5159744001833028,-1.8626992718389896,0.06625803812286638,1.0070999999999999
3.91924279768316,3.719999999999999,4.791052631578947,11.9136,0.07097402597402613,0.014776805829699313,-0.027766759159787213,0.0028590539793427183,0.012695089378604862,1.22796576881057,0.1512501137216168,-1.2681755089559374,0.6496251021994507,-0.7987656787382736,-0.11021329557420298,1.0069
1.00638685717099,4.6299999999999955,5.1033333333333335,13.3997,0.3540259740259746,-0.0005101553286799287,-0.0010084047266651908,-0.00960744217286269,0.07636951202739439,1.1502464581341758,-1.573354656513315,1.8294297687323968,-1.6834916246807756,0.28423775968475157,0.456103033307802,1.0051
-0.613934480151272,2.010000000000005,5.759545454545454,12.4946,0.6559090909090903,-0.003620532179475333,-0.012693079669372054,-0.003039005656340521,0.06294274980956693,0.2652159221787199,2.103252887142809,-0.753753463076467,0.9442451622578732,0.20746897075617424,0.0764987956352458,1.006
-0.8198719070929971,-4.420000000000002,6.297272727272727,12.3028,0.8072727272727285,-0.0031672347078135488,-0.025269278016075702,-0.006370929205248288,0.09992087362035562,0.7589724752530529,-0.47268713321595907,0.7715636370928629,-0.6957278992830044,0.4740895861073262,1.480167137060754,1.004
0.535015990719563,3.739999999999995,6.569090909090909,13.6222,-0.1404545454545456,-0.0012846353176882985,-0.0015607377644375475,-0.0030149156473235905,-0.023475592826063263,0.8952872608111282,1.5746986923128554,-0.4402745844658392,-0.10900923667135333,-0.9704638691049816,-1.1577458338850848,1.0015
-4.172799525428649,9.050000000000011,6.809523809523809,13.4727,1.2318181818181806,0.011649303883865869,0.0024030590289214615,0.0016294496788926693,-0.06922848111772595,2.1535075931142464,-0.847168294304072,0.34915429143309074,0.3374652859523465,1.3136317307432972,2.78981760442869,1.008
-1.65067084943003,-2.490000000000009,7.331999999999999,14.7674,3.3940909090909077,0.0011276590896205363,0.003261631866600112,-0.0007839898789789856,-0.09120355165536509,-1.517660063032265,1.9896232655718589,0.5023737490760015,-0.9396408651161892,-1.0690976383319166,-0.5119738683252407,1.0204
-1.30504216584167,-6.8799999999999955,7.617727272727273,13.7279,-1.1775691699604707,0.001768023355269932,0.007632583719976438,0.09788906134100017,-0.09803777860446772,-1.8831516164154272,-0.5636485324271009,0.9531523541783063,2.0679993431226986,0.4371715513755741,0.8540834847863187,1.0094
6.97479330273141,12.340000000000003,8.286249999999999,13.5372,-1.5546169772256775,0.006651585882078592,-0.04436646860329141,-0.1020783373617622,0.054691155796625424,16.104270828492044,2.225643514108361,3.0085973031000544,0.2136446096544136,0.048255257081231115,-0.5931010542604999,1.008
-42.5743259064953,10.61999999999999,9.565263157894735,18.3345,-1.383904761904759,0.00036118267127527304,0.09825596292761851,0.000989913751032745,0.05251464532979,-4.509678027395363,8.945365098520433,3.490681009412732,-1.939503638903938,2.0143081272842362,-0.7220632150529258,1.0054
-28.920212445806506,20.120000000000005,19.873636363636365,12.5387,-1.1271304347826083,0.008393000212629786,-0.020686475622122558,0.06012554388941638,0.06135623260929002,1.0432785042664232,-0.19055143530961566,5.156624214261618,0.6680865243016092,3.264607528810735,-1.259152171890888,1.0486
